cluster,,,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
opt,,,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1,lv1.253H-T-H-B-I-A-dist1
planning_horizon,,,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030
tyndp_scenario,,,free,free,free,free,free,free,free,free,free,free,free,free,free,free,free,free,free,free,free
wiggle,,,0,250,500,750,1000,1250,1500,1750,2000,2250,2500,2750,3000,3250,3500,3750,4000,4250,4500
Link,co2 sequestered,co2 stored,-3235008.74315,-2783768.36005,-2231870.88906,-1431339.16006,-558494.22125,-344801.70713,-574178.20326,-2396206.78121,-3052424.31402,-3953899.84788,-4405112.10887,-5730166.31804,-8825352.83519,-14434080.12766,-13543618.28678,-10801761.89563,-7722488.77502,-4832542.72679,-6339.79105
Link,coal,AC,127983679.73132,84269631.93902,69435221.46633,66268223.93206,75774708.50558,53985811.65477,6425137.89193,4025213.57502,3498912.12463,3808774.41676,3848821.16852,4016585.85709,5426836.47373,6643064.84538,6725336.61053,6225522.41794,5630820.82693,5597628.0191,5884342.90371
Link,coal,co2,120829535.83623,79559054.19861,65553870.60346,62563904.67293,71538987.44024,50968065.44148,6065979.90303,3800208.65889,3303326.86822,3595868.20639,3633676.38971,3792063.2207,5123482.41242,6271724.98465,6349397.85056,5877522.70974,5316064.26947,5284726.9023,5555414.74702
Link,coal,coal,-359504718.34641,-236712449.26692,-195042756.92788,-186146696.43836,-212850304.79096,-151645538.35609,-18048140.14588,-11306779.7051,-9828404.84446,-10698804.54147,-10811295.41718,-11282544.5424,-15243922.67903,-18660294.50951,-18891394.97339,-17487422.5223,-15816912.43521,-15723674.21095,-16529053.10032
Link,coal for industry,co2,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474,56197217.08474
Link,coal for industry,coal,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266,-167203859.22266
Link,coal for industry,coal for industry,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266,167203859.22266
Link,electricity distribution grid,AC,-4173313995.80076,-4069974443.67498,-4017809617.41907,-3917531386.04564,-3847393135.7889,-3832502479.61296,-3794751375.23356,-3707286084.0785,-3644573145.53446,-3625206882.02701,-3596614001.12994,-3578818614.38459,-3566086411.99479,-3556332618.30755,-3549664752.08072,-3546620086.76482,-3545075678.11049,-3545441187.37589,-3541697171.88824
Link,electricity distribution grid,low voltage,4048088862.26964,3947851705.88123,3897255067.75376,3799987431.1325,3731958415.94187,3717518039.19635,3680902431.49624,3596058153.89492,3535229313.91762,3516443982.05396,3488709443.02897,3471448923.49379,3459099364.94184,3449639071.5818,3443171137.66689,3440218843.29261,3438721137.44302,3439075708.79454,3435444400.00506
Link,gas DRI,gas,-158.19492,-222.32612,-224.20361,-339.47546,-572.22127,-515.22132,-585.43781,-690.20957,-733.68535,-853.08798,-834.41487,-835.68046,-1151.61159,-1198.78237,-1752.621,-1740.58172,-1986.9169,-3489.42412,-5821.47836
Link,gas DRI,hbi,56.90465,79.97342,80.64878,122.11348,205.83499,185.33141,210.58914,248.27682,263.91559,306.86618,300.14923,300.60448,414.24877,431.21668,630.43921,626.10853,714.71831,1255.18853,2094.05696
Link,gas DRI,steel emission,31.32259,44.02057,44.39231,67.21614,113.29981,102.01382,115.91669,136.6615,145.2697,168.91142,165.21414,165.46473,228.01909,237.35891,347.01896,344.63518,393.40955,690.90598,1152.65271
Link,gas for industry,co2,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095,22061271.12095
Link,gas for industry,gas,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169,-111420561.2169
Link,gas for industry,gas for industry,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169,111420561.2169
Link,gas pipeline,AC,-1311040.86537,-504437.57733,-583835.41285,-771995.13699,-872511.38833,-909274.62805,-1187889.0482,-1382422.4895,-1618366.01276,-1756164.93195,-1910593.8399,-2186843.89079,-2483513.34771,-2764124.88664,-2747010.52933,-2871201.64265,-3381343.67021,-3732770.76382,-4141617.65761
Link,heat100-200 industry electric boiler steam,AC,-1560.80859,-2122.06495,-1745.40291,-2375.20551,-3338.33709,-2524.01806,-2270.64784,-2776.15362,-2386.86668,-2746.7587,-2330.9515,-2366.83036,-2667.35727,-1968.86464,-3014.72593,-2089.22987,-2392.96596,-3177.88144,-3515.14265
Link,heat100-200 industry electric boiler steam,heat100-200 industry,1545.2005,2100.84431,1727.94888,2351.45346,3304.95372,2498.77788,2247.94136,2748.39208,2362.99802,2719.29111,2307.64198,2343.16206,2640.68369,1949.17599,2984.57867,2068.33757,2369.0363,3146.10262,3479.99122
Link,heat100-200 industry gas,co2,45.49028,128.27806,186.10911,433.83597,784.39634,738.16556,750.99963,1086.89297,1057.34327,1119.30056,7037.77125,138296.90807,341139.02481,473642.6959,6719255.34804,27499502.15447,48755618.57887,77479024.69749,81188609.78431
Link,heat100-200 industry gas,gas,-229.7489,-647.86898,-939.94498,-2191.09074,-3961.59766,-3728.10891,-3792.92743,-5489.35845,-5340.11751,-5653.03315,-35544.29922,-698469.23265,-1722924.36774,-2392134.82778,-33935633.07091,-138886374.5175,-246240497.87306,-391308205.5429,-410043483.75916
Link,heat100-200 industry gas,heat100-200 industry,213.66648,602.51815,874.14883,2037.71439,3684.28582,3467.14129,3527.42251,5105.10336,4966.30928,5257.32083,33056.19828,649576.38637,1602319.662,2224685.38984,31560138.75594,129164328.30128,229003663.02195,363916631.1549,381340439.89602
Link,heat100-200 industry industrial heat pump high temperature,AC,-122696845.91898,-122780573.0412,-122436380.20318,-121813642.93912,-121119352.43604,-121006516.34975,-120507594.80599,-119141511.66345,-118036705.05298,-116221048.12738,-115601173.50487,-114532934.18105,-115774356.71937,-121351992.43961,-112159522.87635,-82802677.90055,-50069179.50855,-5834968.06964,-123553.11658
Link,heat100-200 industry industrial heat pump high temperature,heat100-200 industry,374225380.0529,374480747.77565,373430959.6197,371531610.96431,369414024.92992,369069874.86673,367548164.15827,363381610.57353,360011950.4116,354474196.78851,352583579.18984,349325449.25219,353111787.99408,370123576.9408,342086544.77286,252548167.59669,152710997.50108,17796652.61241,376837.00556
Link,heat100-200 industry solid biomass,heat100-200 industry,7502859.62395,7246545.29765,8296436.00771,10193996.48538,12308978.95366,12654156.24415,14176056.25595,18340532.23006,21710716.78974,27247822.96294,29111054.62724,31752629.15193,27013249.746,9379787.17557,8080329.94861,15434.74403,12969.05424,13568.0224,9240.61899
Link,heat100-200 industry solid biomass,solid biomass,-8430179.35276,-8142185.72769,-9321838.21091,-11453928.63526,-13830313.43108,-14218153.08331,-15928153.09657,-20607339.58434,-24394063.80869,-30615531.41903,-32709050.14297,-35677111.40666,-30351966.00674,-10539086.71412,-9079022.41417,-17342.40902,-14571.97106,-15244.96899,-10382.71796
Link,heat200-500 industry gas,co2,43.76539,62.37162,66.06627,131.14273,240.12856,219.62097,57560.18637,1720276.40105,5464371.35118,5465508.49139,5468808.417,5471045.64789,7160159.01451,11505845.06953,19934323.23552,22146413.65326,22904513.62729,22905022.09467,22905757.99642
Link,heat200-500 industry gas,gas,-221.03733,-315.00819,-333.66804,-662.33701,-1212.77049,-1109.19684,-290708.01195,-8688264.65175,-27597835.10697,-27603578.23934,-27620244.53028,-27631543.67621,-36162419.26521,-58110328.63401,-100678400.17938,-111850574.00635,-115679361.75397,-115681929.77108,-115685646.44654
Link,heat200-500 industry gas,heat200-500 industry,221.03733,315.00819,333.66804,662.33701,1212.77049,1109.19684,290708.01195,8688264.65175,27597835.10697,27603578.23934,27620244.53028,27631543.67621,36162419.26521,58110328.63401,100678400.17938,111850574.00635,115679361.75397,115681929.77108,115685646.44654
Link,heat200-500 industry hydrogen,Hydrogen Storage,-808.38584,-1039.72156,-935.39673,-1287.21776,-1866.82939,-1578.59656,-1618.90652,-2221.12205,-1912.09258,-2394.67134,-2134.95408,-2159.93455,-2584.7292,-2055.25053,-3560.24952,-2196.26862,-2631.38703,-3684.13489,-3933.02004
Link,heat200-500 industry hydrogen,heat200-500 industry,808.38584,1039.72156,935.39673,1287.21776,1866.82939,1578.59656,1618.90652,2221.12205,1912.09258,2394.67134,2134.95408,2159.93455,2584.7292,2055.25053,3560.24952,2196.26862,2631.38703,3684.13489,3933.02004
Link,heat200-500 industry solid biomass,heat200-500 industry,115698970.57684,115698645.27025,115698730.93523,115698050.44524,115696920.40012,115697312.20661,115407673.08153,107009514.22621,88100252.80045,88094027.08933,88077620.51565,88066296.38925,79534996.0056,57587616.11546,15018039.57111,3847229.72503,18006.85901,14386.09403,10420.53342
Link,heat200-500 industry solid biomass,solid biomass,-115698970.57684,-115698645.27025,-115698730.93523,-115698050.44524,-115696920.40012,-115697312.20661,-115407673.08153,-107009514.22621,-88100252.80045,-88094027.08933,-88077620.51565,-88066296.38925,-79534996.0056,-57587616.11546,-15018039.57111,-3847229.72503,-18006.85901,-14386.09403,-10420.53342
Link,heat<100 industry electric boiler steam,AC,-1592.11074,-2130.68907,-1759.92535,-2402.24179,-3414.36735,-2524.87433,-2208.84823,-2762.33266,-2313.80237,-2710.04231,-2295.30798,-2338.91738,-2640.35678,-1933.73768,-3038.21455,-2052.04588,-2456.58968,-3154.60934,-3413.76186
Link,heat<100 industry electric boiler steam,heat<100 industry,1576.18963,2109.38217,1742.32609,2378.21937,3380.22367,2499.62558,2186.75975,2734.70934,2290.66435,2682.94189,2272.3549,2315.5282,2613.95322,1914.4003,3007.8324,2031.52542,2432.02378,3123.06325,3379.62424
Link,heat<100 industry gas,co2,43.72818,192.34351,340.04986,715.33094,1023.46297,945.94013,1053.64567,1356.07818,2822.5981,13453.64106,147749.10079,200502.29149,294849.78598,3053636.59281,20245382.59141,34306321.817,53060442.03979,64365833.31548,65079723.95129
Link,heat<100 industry gas,gas,-220.84939,-971.43189,-1717.42351,-3612.7825,-5169.00489,-4777.47541,-5321.44277,-6848.8797,-14255.54597,-67947.68212,-746207.57974,-1012637.83583,-1489140.33324,-15422407.0344,-102249407.02733,-173264251.60102,-267982030.504,-325079966.23981,-328685474.50145
Link,heat<100 industry gas,heat<100 industry,205.38993,903.43165,1597.20386,3359.88773,4807.17454,4443.05213,4948.94178,6369.45812,13257.65775,63191.34437,693973.04916,941753.18732,1384900.50992,14342838.54199,95091948.53541,161135753.98895,249223288.36872,302324368.60302,305677491.28635
Link,heat<100 industry industrial heat pump medium temperature,AC,-105674646.73138,-105496675.41603,-104133328.09046,-102606948.93074,-102531494.38368,-102384851.49045,-101473734.33537,-98536397.01778,-96653869.41874,-96248181.36095,-95280520.496,-94931708.43016,-91861373.52255,-84008023.90528,-70992282.28694,-50436150.79302,-20951127.18975,-1284776.41685,-44439.86708
Link,heat<100 industry industrial heat pump medium temperature,heat<100 industry,285321546.17473,284841023.62328,281159985.84424,277038762.11301,276835034.83595,276439099.02421,273979082.70549,266048271.948,260965447.43059,259870089.67456,257257405.33919,256315612.76143,248025708.51088,226821664.54426,191679162.17474,136177607.14114,56568043.41233,3468896.3255,119987.64111
Link,heat<100 industry solid biomass,heat<100 industry,20486670.88666,20965960.23612,24646672.50255,28765496.62281,28966771.34701,29363955.52602,31823777.65234,39752620.43016,44829000.98858,45874032.64486,47856347.07023,48550316.61208,56396775.23937,64643581.28355,19035879.64312,8494606.39215,16234.90121,13610.04105,9139.12592
Link,heat<100 industry solid biomass,solid biomass,-23018731.33332,-23557258.69227,-27692890.4523,-32320782.72226,-32546934.09777,-32993208.45621,-35757053.54196,-44665865.65186,-50369664.03211,-51543856.90433,-53771176.48341,-54550917.54166,-63367163.1903,-72633237.39724,-21388628.8125,-9544501.56421,-18241.46204,-15292.18095,-10268.68081
Link,heat>500 industry gas,co2,17563472.15277,34757224.17316,57379793.60258,61486370.80271,61486214.72921,61486370.87797,61486405.51513,61486254.3888,61486360.99978,61486269.87101,61486378.0548,61486393.42712,61486324.1123,61486487.99929,61486235.8102,61486477.34199,61486389.90246,61486226.20182,61486123.42869
Link,heat>500 industry gas,gas,-88704404.81198,-175541536.22807,-289796937.38677,-310537226.27633,-310536438.02633,-310537226.6564,-310537401.59158,-310536638.32726,-310537176.76657,-310536716.52025,-310537262.90302,-310537340.54102,-310536990.46617,-310537818.17823,-310536544.49597,-310537764.35351,-310537322.73969,-310536495.96881,-310535976.91259
Link,heat>500 industry gas,heat>500 industry,88704404.81198,175541536.22807,289796937.38677,310537226.27633,310536438.02633,310537226.6564,310537401.59158,310536638.32726,310537176.76657,310536716.52025,310537262.90302,310537340.54102,310536990.46617,310537818.17823,310536544.49597,310537764.35351,310537322.73969,310536495.96881,310535976.91259
Link,heat>500 industry hydrogen,Hydrogen Storage,-221835595.18809,-134998463.772,-20743062.6133,-2773.72375,-3561.97374,-2773.34367,-2598.4085,-3361.67282,-2823.2335,-3283.47983,-2737.09705,-2659.45906,-3009.53391,-2181.82185,-3455.50411,-2235.64657,-2677.26039,-3504.03127,-4023.08748
Link,heat>500 industry hydrogen,heat>500 industry,221835595.18809,134998463.772,20743062.6133,2773.72375,3561.97374,2773.34367,2598.4085,3361.67282,2823.2335,3283.47983,2737.09705,2659.45906,3009.53391,2181.82185,3455.50411,2235.64657,2677.26039,3504.03127,4023.08748
Link,home battery charger,home battery,115303.91394,54257.887,90280.09971,166548.22632,200651.44986,211394.85771,283329.52076,861204.55396,990653.08492,963418.08836,550129.87291,133263.79301,54726.40161,39472.33267,32029.5345,23434.14554,22480.10087,26205.80132,27338.20597
Link,home battery charger,low voltage,-117681.56437,-55376.72403,-92141.74092,-169982.57169,-204789.02846,-215753.97318,-289171.98123,-878963.21724,-1011081.0709,-983284.46893,-561473.95038,-136011.78919,-55854.89975,-40286.28083,-32690.00676,-23917.37464,-22943.65688,-26746.18397,-27901.93963
Link,home battery discharger,home battery,-115303.93087,-54257.93032,-90280.12709,-166548.26726,-200651.5331,-211394.89333,-283329.57337,-861204.59723,-990653.1266,-963418.13242,-550129.90198,-133263.81747,-54726.42372,-39472.34841,-32029.55771,-23434.15784,-22480.11722,-26205.827,-27338.23487
Link,home battery discharger,low voltage,112974.31839,53161.69751,88456.09811,163183.30894,196597.54889,207123.84916,277605.15352,843804.73094,970637.86891,943953.13335,539015.02084,130571.34159,53620.72542,38674.84502,31382.42923,22960.6917,22025.92662,25676.36177,26785.89036
Link,kerosene for aviation,co2,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987,191258483.68987
Link,kerosene for aviation,kerosene for aviation,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339,743906976.62339
Link,kerosene for aviation,oil,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339,-743906976.62339
Link,land transport oil,co2,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898,649471568.77898
Link,land transport oil,land transport oil,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905,2526143791.43905
Link,land transport oil,oil,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905,-2526143791.43905
Link,lignite,AC,41052861.38025,14132383.77067,13664697.74034,12356469.72983,314038.19426,19918.68229,1170.08688,15769.6681,15476.22166,5695.24574,18715.12752,41269.45606,27110.89771,56540.85451,63200.82122,43120.31023,28530.60479,24999.8116,59556.80318
Link,lignite,co2,50619422.10795,17425657.44329,16848986.39559,15235901.61536,387218.60983,24560.33886,1442.75258,19444.47863,19082.65028,7022.41058,23076.31936,50886.48991,33428.55842,69716.58697,77928.52774,53168.64919,35179.10027,30825.52527,73435.34307
Link,lignite,lignite,-124402610.24319,-42825405.36567,-41408174.97073,-37443847.66616,-951630.8917,-60359.6433,-3545.71782,-47786.87302,-46897.64139,-17258.32042,-56712.50765,-125058.95776,-82154.2355,-171335.92277,-191517.64007,-130667.60675,-86456.37816,-75757.00483,-180475.16114
Link,methanolisation,AC,-16855701.72242,-19478504.48143,-16743090.25551,-14660230.53417,-20437405.02294,-20441460.40975,-20441775.34495,-20441878.7256,-20441920.09619,-20441938.49586,-20442005.10438,-20442025.50462,-20442042.79821,-20442076.92794,-20442083.30784,-20442084.29261,-20442071.01758,-20442088.81987,-20442103.10768
Link,methanolisation,Hydrogen Storage,-70797016.44126,-81813265.60784,-70324027.77513,-61575637.68345,-85840822.48567,-85857855.84873,-85859178.63388,-85859612.85147,-85859786.61547,-85859863.89744,-85860143.66533,-85860229.35007,-85860301.9863,-85860445.33736,-85860472.13412,-85860476.27031,-85860420.51278,-85860495.28565,-85860555.29707
Link,methanolisation,co2 stored,-15428520.70805,-17829249.396,-15325444.1125,-13418941.20494,-18706959.33091,-18710671.34602,-18710959.61548,-18711054.24285,-18711092.11057,-18711108.95233,-18711169.92106,-18711188.59401,-18711204.42334,-18711235.66329,-18711241.503,-18711242.40439,-18711230.25336,-18711246.54832,-18711259.62638
Link,methanolisation,methanol,62209338.34693,71889316.48961,61793723.20601,54106512.83244,75428330.71816,75443297.93428,75444460.26559,75444841.81259,75444994.49901,75445062.40668,75445308.23873,75445383.52991,75445447.35536,75445573.31793,75445596.86425,75445600.49872,75445551.50458,75445617.2075,75445669.93953
Link,methanolisation,urban central heat,1555292.83801,1797300.95229,1544901.53261,1352711.59035,1885770.10359,1886146.0187,1886176.89497,1886184.68419,1886188.2215,1886189.34648,1886197.30974,1886197.4267,1886198.77283,1886202.89785,1886201.56386,1886203.58356,1886202.12306,1886200.92926,1886201.92524
Link,municipal solid waste,co2,-13977455.4689,-13977455.91393,-13977455.64184,-13977455.87574,-13977456.61384,-13977455.78903,-13977456.05326,-13977455.94302,-13977455.89881,-13977455.9294,-13977455.6561,-13977455.59374,-13977455.56561,-13977455.43964,-13977455.5719,-13977455.37687,-13977455.45414,-13977455.60648,-13977455.68687
Link,municipal solid waste,municipal solid waste,-54365832.23998,-54365833.97096,-54365832.91263,-54365833.8224,-54365836.69328,-54365833.48515,-54365834.51287,-54365834.08411,-54365833.91212,-54365834.03112,-54365832.96811,-54365832.72557,-54365832.61614,-54365832.12618,-54365832.64061,-54365831.88203,-54365832.18259,-54365832.77512,-54365833.08777
Link,municipal solid waste,non-sequestered HVC,54365832.23998,54365833.97096,54365832.91263,54365833.8224,54365836.69328,54365833.48515,54365834.51287,54365834.08411,54365833.91212,54365834.03112,54365832.96811,54365832.72557,54365832.61614,54365832.12618,54365832.64061,54365831.88203,54365832.18259,54365832.77512,54365833.08777
Link,naphtha for industry,naphtha for industry,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556,853719686.91556
Link,naphtha for industry,oil,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556,-853719686.91556
Link,nuclear,AC,624531470.6239,624537257.89028,624504582.84657,624843847.26996,625011646.05616,625097050.95657,625259433.35254,625538125.13587,625707466.66328,625797485.6695,625952628.00942,626042200.78079,626218845.53103,626381173.90268,626445632.82494,626490208.10796,626582421.33371,626669189.50845,626763341.70772
Link,nuclear,uranium,-1915740707.43527,-1915758459.78615,-1915658229.5907,-1916698918.00602,-1917213638.20907,-1917475616.4312,-1917973721.9403,-1918828604.71125,-1919348057.24934,-1919624189.17024,-1920100085.91846,-1920374849.02083,-1920916704.08292,-1921414643.87325,-1921612370.62865,-1921749104.62564,-1922031967.28133,-1922298127.32655,-1922586937.75374
Link,oil,AC,545.86202,834.34628,32708.56337,457.56707,458.4152,385.22083,385.80658,367.52657,364.57498,344.19756,312.39527,295.20061,310.37674,314.01654,333.28104,267.20785,266.22854,315.20579,318.65479
Link,oil,co2,400.97464,612.88694,24026.77612,336.1157,336.7387,282.97222,283.40249,269.97451,267.80636,252.8377,229.47664,216.84594,227.99389,230.66758,244.81873,196.28325,195.56388,231.54117,234.07471
Link,oil,oil,-1559.60576,-2383.84653,-93453.03819,-1307.3345,-1309.7577,-1100.63094,-1102.30451,-1050.0759,-1041.64279,-983.42161,-892.55792,-843.43033,-886.79069,-897.19011,-952.23153,-763.45099,-760.65298,-900.58798,-910.44227
Link,oil refining,co2,68884709.90882,68797061.65579,68882782.6279,68869491.77243,68719160.68779,68718790.11956,68713593.18139,68681630.38493,68590306.02813,68561670.61282,68436474.20524,68373016.46326,68131950.21346,67736039.16303,67150941.32151,66858912.37918,66717756.85981,66609199.8746,66517243.35771
Link,oil refining,oil,5030894201.22126,5024492939.04769,5030753445.07397,5029782766.8522,5018803555.60236,5018776491.69269,5018396940.90198,5016062584.73533,5009392843.69071,5007301497.9472,4998157961.13461,4993523417.61105,4975917496.06759,4947002710.61694,4904270944.13443,4882943036.75814,4872633949.51962,4864705648.62235,4857989738.68814
Link,oil refining,oil primary,-5298823839.13964,-5292081665.83023,-5298675586.76164,-5297653213.26383,-5286089283.67623,-5286060778.42765,-5285661013.95288,-5283202337.30214,-5276177386.77953,-5273974662.52448,-5264344169.6342,-5259462804.86604,-5240919247.18958,-5210464551.00212,-5165457024.73151,-5142993259.93657,-5132135143.06225,-5123784605.73865,-5116711027.51626
Link,rural air heat pump,low voltage,-1699.1276,-1799.65104,-1661.98787,-1961.19317,-2042.97003,-1938.49208,-1925.79437,-1926.6058,-1957.68156,-1825.80405,-1707.56406,-1616.25291,-1709.95336,-1653.68151,-1751.84658,-1428.78427,-1330.27867,-1661.50634,-1668.23401
Link,rural air heat pump,rural heat,4300.26633,4562.60907,4210.75929,4973.78778,5197.21273,4920.72237,4904.50247,4912.25092,4996.17189,4661.26383,4352.16092,4114.93233,4352.57567,4202.83452,4452.94509,3632.85748,3381.65162,4231.8884,4249.49855
Link,rural biomass boiler,rural heat,178732683.56956,178778866.89248,178814320.69978,178746337.50039,178861800.90941,178588097.51024,173198574.40663,166235458.22418,160276879.74185,160268308.39667,160259828.22255,160304376.35327,160296789.19807,160317929.37687,160229123.0481,160065207.97975,160032098.7537,159962453.12472,159968989.476
Link,rural biomass boiler,solid biomass,-207828701.82507,-207882403.36335,-207923628.72067,-207844578.48883,-207978838.26676,-207660578.50028,-201393691.1705,-193297044.44672,-186368464.8161,-186358498.13566,-186348637.46809,-186400437.62009,-186391615.34659,-186416196.94984,-186312933.77686,-186122334.86018,-186083835.76012,-186002852.4706,-186010452.87907
Link,rural gas boiler,co2,250383.30772,1767837.13178,10284878.71498,35478411.11041,39632451.77525,43933772.20492,46848693.92132,51641516.45378,55915699.51192,59718753.87168,61507383.02201,62114749.28528,62740405.11385,63239900.59484,63511957.07445,63674441.98888,63807737.57764,64011285.34348,64276182.11361
Link,rural gas boiler,gas,-1264562.16019,-8928470.36254,-51943831.89385,-179183894.497,-200163897.85477,-221887738.40867,-236609565.25919,-260815739.66555,-282402522.78746,-301609868.0388,-310643348.59601,-313710854.97616,-316870732.89824,-319393437.34768,-320767459.97198,-321588090.85291,-322261300.89719,-323289319.91656,-324627182.39198
Link,rural gas boiler,rural heat,1239270.91699,8749900.95529,50904955.25598,175600216.60706,196160619.89768,217449983.64049,231877373.954,255599424.87224,276754472.33171,295577670.67803,304430481.62409,307436637.87664,310533318.24028,313005568.60073,314352110.77254,315156329.03585,315816074.87925,316823533.51822,318134638.74414
Link,rural ground heat pump,low voltage,-134543864.30698,-127414383.39341,-102789418.21263,-65445729.67935,-63527656.3117,-58572742.22265,-56076946.62182,-56030986.04417,-53741983.1286,-48652382.85526,-47163963.15765,-46969970.5966,-43875321.64912,-42424669.17426,-42925380.40217,-42704011.25849,-42282327.4171,-41469251.75371,-40881718.50864
Link,rural ground heat pump,rural heat,477552938.13206,451730981.03141,365502031.6121,230995954.48567,224305739.60717,205422942.98049,196777794.51735,196619283.18181,188230236.32768,169508924.25356,163627792.71996,162920679.81381,151593975.32402,146439766.08891,148278277.68739,147465858.41652,145927530.28955,142947257.48707,140818530.95998
Link,rural oil boiler,co2,45088157.32423,45102754.97068,45134901.35674,44970219.43493,44932792.65068,44941429.52364,44954700.94484,44942509.05423,44885830.7239,44867360.28826,44683523.92803,44637058.23641,44615210.34969,44611710.15919,44607260.00892,44601290.0008,44596974.7119,44595299.61377,44595595.30215
Link,rural oil boiler,oil,-175372062.71578,-175428840.80389,-175553875.36655,-174913338.91454,-174767766.04699,-174801359.48518,-174852979.1709,-174805558.35951,-174585105.88837,-174513264.44285,-173798226.09113,-173617496.0576,-173532517.89065,-173518903.76968,-173501594.74491,-173478374.17658,-173461589.70012,-173455074.34371,-173456224.43467
