component,carrier,location,bus_carrier,0
Generator,Offshore Wind (DC),LT0 0,AC,8916594.96363
Generator,Offshore Wind (DC),LV0 0,AC,1890254.09786
Generator,Offshore Wind (DC),NL0 0,AC,159465632.82472
Generator,Offshore Wind (DC),NO1 0,AC,67972373.56698
Generator,Offshore Wind (DC),PL0 0,AC,24450527.92171
Generator,Offshore Wind (DC),RO0 0,AC,9298797.10624
Generator,Offshore Wind (DC),SE1 0,AC,3454287.38486
Generator,Offshore Wind (Floating),AL0 0,AC,15.80747
Generator,Offshore Wind (Floating),BA0 0,AC,2.02416
Generator,Offshore Wind (Floating),BE0 0,AC,21.3967
Generator,Offshore Wind (Floating),BG0 0,AC,39.81911
Generator,Offshore Wind (Floating),DE0 0,AC,13.94091
Generator,Offshore Wind (Floating),DE0 2,AC,27.51889
Generator,Offshore Wind (Floating),DE0 5,AC,17.78584
Generator,Offshore Wind (Floating),DK0 0,AC,48.44517
Generator,Offshore Wind (Floating),DK1 0,AC,33.31467
Generator,Offshore Wind (Floating),EE0 0,AC,43.91527
Generator,Offshore Wind (Floating),ES0 0,AC,38.16264
Generator,Offshore Wind (Floating),ES6 0,AC,16.61821
Generator,Offshore Wind (Floating),FI1 0,AC,51.28404
Generator,Offshore Wind (Floating),FR0 0,AC,17.84414
Generator,Offshore Wind (Floating),FR0 1,AC,75.08199
Generator,Offshore Wind (Floating),FR0 2,AC,33.55719
Generator,Offshore Wind (Floating),FR0 3,AC,55.43679
Generator,Offshore Wind (Floating),FR5 0,AC,15.67425
Generator,Offshore Wind (Floating),GB2 0,AC,84.08614
Generator,Offshore Wind (Floating),GB2 1,AC,54.7789
Generator,Offshore Wind (Floating),GB3 0,AC,64.75183
Generator,Offshore Wind (Floating),GR0 0,AC,45.33703
Generator,Offshore Wind (Floating),HR0 0,AC,16.60543
Generator,Offshore Wind (Floating),IE3 0,AC,72.67519
Generator,Offshore Wind (Floating),IT0 0,AC,24.48756
Generator,Offshore Wind (Floating),IT0 1,AC,15.80779
Generator,Offshore Wind (Floating),IT4 0,AC,29.93123
Generator,Offshore Wind (Floating),LT0 0,AC,45.7519
Generator,Offshore Wind (Floating),LV0 0,AC,50.91803
Generator,Offshore Wind (Floating),ME0 0,AC,11.30641
Generator,Offshore Wind (Floating),NL0 0,AC,19.85774
Generator,Offshore Wind (Floating),NO1 0,AC,59.22194
Generator,Offshore Wind (Floating),PL0 0,AC,93.94401
Generator,Offshore Wind (Floating),PT0 0,AC,52.41221
Generator,Offshore Wind (Floating),RO0 0,AC,50.80013
Generator,Offshore Wind (Floating),SE1 0,AC,48.59239
Generator,Offshore Wind (Floating),SI0 0,AC,2.97229
Generator,Onshore Wind,AL0 0,AC,83343.95611
Generator,Onshore Wind,AT0 0,AC,3641759.1461
Generator,Onshore Wind,BA0 0,AC,166474.32161
Generator,Onshore Wind,BE0 0,AC,38056831.94713
Generator,Onshore Wind,BG0 0,AC,613353.50662
Generator,Onshore Wind,CH0 0,AC,22022.5342
Generator,Onshore Wind,CZ0 0,AC,25638391.66874
Generator,Onshore Wind,DE0 0,AC,63528691.01642
Generator,Onshore Wind,DE0 1,AC,11942010.11686
Generator,Onshore Wind,DE0 2,AC,15987564.94661
Generator,Onshore Wind,DE0 3,AC,549286.1601
Generator,Onshore Wind,DE0 4,AC,3918772.82441
Generator,Onshore Wind,DE0 5,AC,60929676.63225
Generator,Onshore Wind,DK0 0,AC,94136827.94114
Generator,Onshore Wind,DK1 0,AC,62182537.1899
Generator,Onshore Wind,EE0 0,AC,10194988.82929
Generator,Onshore Wind,ES0 0,AC,36425024.74637
Generator,Onshore Wind,ES6 0,AC,226.75056
Generator,Onshore Wind,FI1 0,AC,18705028.93201
Generator,Onshore Wind,FR0 0,AC,33620333.93635
Generator,Onshore Wind,FR0 1,AC,1641308.36673
Generator,Onshore Wind,FR0 2,AC,3998454.74539
Generator,Onshore Wind,FR0 3,AC,7179875.53668
Generator,Onshore Wind,FR0 4,AC,5417924.99117
Generator,Onshore Wind,FR5 0,AC,18977.83899
Generator,Onshore Wind,GB2 0,AC,31567203.41086
Generator,Onshore Wind,GB2 1,AC,59775206.50778
Generator,Onshore Wind,GB3 0,AC,3983818.18209
Generator,Onshore Wind,GR0 0,AC,6890324.70039
Generator,Onshore Wind,HR0 0,AC,909263.99126
Generator,Onshore Wind,HU0 0,AC,413330.03554
Generator,Onshore Wind,IE3 0,AC,13498705.9029
Generator,Onshore Wind,IT0 0,AC,7394040.22885
Generator,Onshore Wind,IT0 1,AC,103890.48236
Generator,Onshore Wind,IT4 0,AC,1344534.14934
Generator,Onshore Wind,LT0 0,AC,2549491.44422
Generator,Onshore Wind,LU0 0,AC,2011202.38132
Generator,Onshore Wind,LV0 0,AC,212377.92526
Generator,Onshore Wind,ME0 0,AC,33360.26371
Generator,Onshore Wind,MK0 0,AC,14010.48352
Generator,Onshore Wind,NL0 0,AC,16325474.19119
Generator,Onshore Wind,NO1 0,AC,10846866.4008
Generator,Onshore Wind,PL0 0,AC,72740363.87575
Generator,Onshore Wind,PT0 0,AC,7184144.43753
Generator,Onshore Wind,RO0 0,AC,5698127.83544
Generator,Onshore Wind,RS0 0,AC,693697.48552
Generator,Onshore Wind,SE1 0,AC,34282705.77528
Generator,Onshore Wind,SI0 0,AC,7.70928
Generator,Onshore Wind,SK0 0,AC,96.32183
Generator,Onshore Wind,XK0 0,AC,36255.26595
Generator,Run of River,AL0 0,AC,214230.92434
Generator,Run of River,AT0 0,AC,19603580.36317
Generator,Run of River,BE0 0,AC,287821.84823
Generator,Run of River,BG0 0,AC,166599.95311
Generator,Run of River,CH0 0,AC,10578323.15108
Generator,Run of River,CZ0 0,AC,127840.14847
Generator,Run of River,DE0 0,AC,310096.09259
Generator,Run of River,DE0 1,AC,977355.75337
Generator,Run of River,DE0 2,AC,1786773.10703
Generator,Run of River,DE0 3,AC,12746472.20402
Generator,Run of River,DE0 4,AC,3653659.51083
Generator,Run of River,DE0 5,AC,393351.598
Generator,Run of River,ES0 0,AC,207523.16932
Generator,Run of River,ES6 0,AC,236202.17072
Generator,Run of River,FI1 0,AC,8061264.63099
Generator,Run of River,FR0 1,AC,14820763.6038
Generator,Run of River,FR0 2,AC,4505627.23161
Generator,Run of River,FR0 4,AC,4734933.16601
Generator,Run of River,GB2 0,AC,3880698.5233
Generator,Run of River,GB3 0,AC,1025985.26481
Generator,Run of River,GR0 0,AC,179603.6563
Generator,Run of River,HR0 0,AC,1204169.28609
Generator,Run of River,HU0 0,AC,87266.10431
Generator,Run of River,IE3 0,AC,888879.39746
Generator,Run of River,IT0 0,AC,5752735.21855
Generator,Run of River,IT0 1,AC,18670654.26395
Generator,Run of River,IT4 0,AC,192904.30679
Generator,Run of River,LT0 0,AC,426623.81736
Generator,Run of River,LV0 0,AC,3750994.89955
Generator,Run of River,ME0 0,AC,26475.40787
Generator,Run of River,MK0 0,AC,542549.56704
Generator,Run of River,NO1 0,AC,3893012.65945
Generator,Run of River,PL0 0,AC,1033104.30167
Generator,Run of River,PT0 0,AC,7376564.83614
Generator,Run of River,RO0 0,AC,8271102.40126
Generator,Run of River,RS0 0,AC,8522087.9174
Generator,Run of River,SE1 0,AC,6885452.83901
Generator,Run of River,SI0 0,AC,2192036.00162
Generator,Run of River,SK0 0,AC,3278518.20584
Generator,Run of River,XK0 0,AC,155955.87444
Generator,Solar,AL0 0,AC,420388.68597
Generator,Solar,AT0 0,AC,386987.79737
Generator,Solar,BA0 0,AC,315448.12206
Generator,Solar,BE0 0,AC,471205.91716
Generator,Solar,BG0 0,AC,3283773.59502
Generator,Solar,CH0 0,AC,109788.67828
Generator,Solar,CZ0 0,AC,1434981.73919
Generator,Solar,DE0 0,AC,2650860.84808
Generator,Solar,DE0 1,AC,4067012.93892
Generator,Solar,DE0 2,AC,1611773.79048
Generator,Solar,DE0 3,AC,4967008.58745
Generator,Solar,DE0 4,AC,2409537.83677
Generator,Solar,DE0 5,AC,11380835.55525
Generator,Solar,DK0 0,AC,1612177.70063
Generator,Solar,DK1 0,AC,563666.50061
Generator,Solar,EE0 0,AC,423456.173
Generator,Solar,ES0 0,AC,36910231.17249
Generator,Solar,ES6 0,AC,430503.68934
Generator,Solar,FI1 0,AC,143230.7737
Generator,Solar,FR0 0,AC,1576735.8756
Generator,Solar,FR0 1,AC,3866292.89832
Generator,Solar,FR0 2,AC,5760144.30592
Generator,Solar,FR0 3,AC,937152.35146
Generator,Solar,FR0 4,AC,904869.97692
Generator,Solar,FR5 0,AC,207.01402
Generator,Solar,GB2 0,AC,1449273.85385
Generator,Solar,GB2 1,AC,9514599.1392
Generator,Solar,GB3 0,AC,201724.12384
Generator,Solar,GR0 0,AC,6342174.61229
Generator,Solar,HR0 0,AC,93590.27294
Generator,Solar,HU0 0,AC,3256914.24008
Generator,Solar,IE3 0,AC,1103421.20417
Generator,Solar,IT0 0,AC,2556179.29013
Generator,Solar,IT0 1,AC,1730661.31996
Generator,Solar,IT4 0,AC,340653.28961
Generator,Solar,LT0 0,AC,293106.73136
Generator,Solar,LU0 0,AC,49471.73461
Generator,Solar,LV0 0,AC,40662.01952
Generator,Solar,ME0 0,AC,3407.15946
Generator,Solar,MK0 0,AC,414237.22661
Generator,Solar,NL0 0,AC,4818898.26173
Generator,Solar,NO1 0,AC,1181.30134
Generator,Solar,PL0 0,AC,2768680.04891
Generator,Solar,PT0 0,AC,5288664.63858
Generator,Solar,RO0 0,AC,2609209.4606
Generator,Solar,RS0 0,AC,40139.46641
Generator,Solar,SE1 0,AC,275415.50768
Generator,Solar,SI0 0,AC,30699.62968
Generator,Solar,SK0 0,AC,485302.32618
Generator,Solar,XK0 0,AC,223875.91559
Generator,co2-ets,,co2,-170585042.50113
Generator,co2-ets,EU,co2,-1554167118.11629
Generator,coal,EU,coal,499468111.27068
Generator,forest residues,AL0 0,solid biomass,435064.19728
Generator,forest residues,AT0 0,solid biomass,9373456.57139
Generator,forest residues,BA0 0,solid biomass,545313.1012
Generator,forest residues,BE0 0,solid biomass,2817482.31487
Generator,forest residues,BG0 0,solid biomass,4447962.00867
Generator,forest residues,CH0 0,solid biomass,11707439.99932
Generator,forest residues,CZ0 0,solid biomass,7109407.12049
Generator,forest residues,DE0 0,solid biomass,5809098.36448
Generator,forest residues,DE0 1,solid biomass,4696774.12849
Generator,forest residues,DE0 2,solid biomass,4107215.2035
Generator,forest residues,DE0 3,solid biomass,6914531.01468
Generator,forest residues,DE0 4,solid biomass,5868832.75597
Generator,forest residues,DE0 5,solid biomass,6553249.34671
Generator,forest residues,DK0 0,solid biomass,1151203.80997
Generator,forest residues,DK1 0,solid biomass,300709.48418
Generator,forest residues,EE0 0,solid biomass,3128550.20509
Generator,forest residues,ES0 0,solid biomass,10526025.76104
Generator,forest residues,ES6 0,solid biomass,79393.00566
Generator,forest residues,FI1 0,solid biomass,15774307.22212
Generator,forest residues,FR0 0,solid biomass,2583136.20155
Generator,forest residues,FR0 1,solid biomass,3305203.06382
Generator,forest residues,FR0 2,solid biomass,6396212.61136
Generator,forest residues,FR0 3,solid biomass,1395188.12765
Generator,forest residues,FR0 4,solid biomass,3371675.48352
Generator,forest residues,FR5 0,solid biomass,76215.66475
Generator,forest residues,GB2 0,solid biomass,3220691.24984
Generator,forest residues,GB2 1,solid biomass,1107159.0921
Generator,forest residues,GB3 0,solid biomass,159999.51603
Generator,forest residues,GR0 0,solid biomass,785774.10874
Generator,forest residues,HR0 0,solid biomass,1496531.54067
Generator,forest residues,HU0 0,solid biomass,4278570.1087
Generator,forest residues,IE3 0,solid biomass,1236917.50954
Generator,forest residues,IT0 0,solid biomass,3650868.79592
Generator,forest residues,IT0 1,solid biomass,7048475.74987
Generator,forest residues,IT4 0,solid biomass,146185.83007
Generator,forest residues,LT0 0,solid biomass,3118821.45575
Generator,forest residues,LU0 0,solid biomass,265789.75431
Generator,forest residues,LV0 0,solid biomass,5917811.12861
Generator,forest residues,ME0 0,solid biomass,91105.34207
Generator,forest residues,MK0 0,solid biomass,197550.18196
Generator,forest residues,NL0 0,solid biomass,506547.46398
Generator,forest residues,NO1 0,solid biomass,4067982.63233
Generator,forest residues,PL0 0,solid biomass,17419670.6741
Generator,forest residues,PT0 0,solid biomass,4825295.55248
Generator,forest residues,RO0 0,solid biomass,13994882.07608
Generator,forest residues,RS0 0,solid biomass,562374.67824
Generator,forest residues,SE1 0,solid biomass,28168872.14805
Generator,forest residues,SI0 0,solid biomass,3574396.30481
Generator,forest residues,SK0 0,solid biomass,4015049.53138
Generator,forest residues,XK0 0,solid biomass,57002.2414
Generator,gas,AT0 0,gas,15639130.12114
Generator,gas,BE0 0,gas,54525288.34476
Generator,gas,BG0 0,gas,3884049.6461
Generator,gas,DE0 0,gas,32161979.15843
Generator,gas,DE0 2,gas,87596419.49335
Generator,gas,DE0 5,gas,40587940.85974
Generator,gas,DK0 0,gas,7965513.04072
Generator,gas,ES0 0,gas,44742981.72396
Generator,gas,FI1 0,gas,17790298.30255
Generator,gas,FR0 0,gas,68682942.54018
Generator,gas,FR0 1,gas,40790278.51281
Generator,gas,FR0 3,gas,6121827.32736
Generator,gas,GB2 0,gas,39085491.96148
Generator,gas,GB2 1,gas,78064859.93656
Generator,gas,GR0 0,gas,3204570.12558
Generator,gas,HU0 0,gas,34249792.85351
Generator,gas,IE3 0,gas,11482512.67999
Generator,gas,IT0 0,gas,47837672.57059
Generator,gas,IT0 1,gas,93165320.33111
Generator,gas,LT0 0,gas,102555.42068
Generator,gas,NL0 0,gas,77750869.53808
Generator,gas,NO1 0,gas,82986322.95071
Generator,gas,PL0 0,gas,54008657.95907
Generator,gas,PT0 0,gas,6326540.99494
Generator,gas,RO0 0,gas,24882904.08209
Generator,gas,SE1 0,gas,8667113.66378
Generator,gas,SK0 0,gas,17696168.84265
Generator,industry wood,AL0 0,solid biomass,495433.6785
Generator,industry wood,AT0 0,solid biomass,9944957.36385
Generator,industry wood,BA0 0,solid biomass,1680033.14474
Generator,industry wood,BE0 0,solid biomass,1493662.80464
Generator,industry wood,BG0 0,solid biomass,2519864.20412
Generator,industry wood,CH0 0,solid biomass,9691541.97306
Generator,industry wood,CZ0 0,solid biomass,6562103.70929
Generator,industry wood,DE0 0,solid biomass,4730402.78511
Generator,industry wood,DE0 1,solid biomass,3698856.72606
Generator,industry wood,DE0 2,solid biomass,3694916.27742
Generator,industry wood,DE0 3,solid biomass,5189369.30909
Generator,industry wood,DE0 4,solid biomass,5112010.0091
Generator,industry wood,DE0 5,solid biomass,5078629.80841
Generator,industry wood,DK0 0,solid biomass,776717.94965
Generator,industry wood,DK1 0,solid biomass,250337.79241
Generator,industry wood,EE0 0,solid biomass,3604064.74389
Generator,industry wood,ES0 0,solid biomass,7089845.63717
Generator,industry wood,ES6 0,solid biomass,62172.21917
Generator,industry wood,FI1 0,solid biomass,15953439.96055
Generator,industry wood,FR0 0,solid biomass,5037257.88836
Generator,industry wood,FR0 1,solid biomass,6071765.37724
Generator,industry wood,FR0 2,solid biomass,9800428.29834
Generator,industry wood,FR0 3,solid biomass,2525698.49006
Generator,industry wood,FR0 4,solid biomass,5957131.83401
Generator,industry wood,FR5 0,solid biomass,145694.67919
Generator,industry wood,GB2 0,solid biomass,3478186.88296
Generator,industry wood,GB2 1,solid biomass,1111744.90799
Generator,industry wood,GB3 0,solid biomass,158228.97564
Generator,industry wood,GR0 0,solid biomass,1164983.47882
Generator,industry wood,HR0 0,solid biomass,2085214.7448
Generator,industry wood,HU0 0,solid biomass,3456948.6554
Generator,industry wood,IE3 0,solid biomass,1332304.27143
Generator,industry wood,IT0 0,solid biomass,3319061.72981
Generator,industry wood,IT0 1,solid biomass,6114302.3177
Generator,industry wood,IT4 0,solid biomass,135100.40214
Generator,industry wood,LT0 0,solid biomass,2769588.1121
Generator,industry wood,LU0 0,solid biomass,275172.04305
Generator,industry wood,LV0 0,solid biomass,5480829.76077
Generator,industry wood,ME0 0,solid biomass,227754.17151
Generator,industry wood,MK0 0,solid biomass,631762.46986
Generator,industry wood,NL0 0,solid biomass,453298.32879
Generator,industry wood,NO1 0,solid biomass,6133912.48078
Generator,industry wood,PL0 0,solid biomass,15586187.55638
Generator,industry wood,PT0 0,solid biomass,3424705.58094
Generator,industry wood,RO0 0,solid biomass,10157939.33282
Generator,industry wood,RS0 0,solid biomass,2028169.03918
Generator,industry wood,SE1 0,solid biomass,28455525.66459
Generator,industry wood,SI0 0,solid biomass,3120318.96979
Generator,industry wood,SK0 0,solid biomass,3153132.4567
Generator,industry wood,XK0 0,solid biomass,201946.55405
Generator,landscape care,AL0 0,solid biomass,74.09687
Generator,landscape care,AT0 0,solid biomass,424784.53236
Generator,landscape care,BA0 0,solid biomass,161.38562
Generator,landscape care,BE0 0,solid biomass,525077.07816
Generator,landscape care,BG0 0,solid biomass,463921.67169
Generator,landscape care,CH0 0,solid biomass,1683.46232
Generator,landscape care,CZ0 0,solid biomass,964214.65573
Generator,landscape care,DE0 0,solid biomass,312739.73268
Generator,landscape care,DE0 1,solid biomass,244469.14388
Generator,landscape care,DE0 2,solid biomass,244462.32203
Generator,landscape care,DE0 3,solid biomass,342542.91589
Generator,landscape care,DE0 4,solid biomass,337609.35155
Generator,landscape care,DE0 5,solid biomass,336036.21937
Generator,landscape care,DK0 0,solid biomass,201104.12191
Generator,landscape care,DK1 0,solid biomass,66023.24332
Generator,landscape care,EE0 0,solid biomass,198736.38697
Generator,landscape care,ES0 0,solid biomass,2307129.48998
Generator,landscape care,ES6 0,solid biomass,18133.92876
Generator,landscape care,FI1 0,solid biomass,780631.84704
Generator,landscape care,FR0 0,solid biomass,794689.87281
Generator,landscape care,FR0 1,solid biomass,957878.52659
Generator,landscape care,FR0 2,solid biomass,1550036.30216
Generator,landscape care,FR0 3,solid biomass,398877.19835
Generator,landscape care,FR0 4,solid biomass,941869.26474
Generator,landscape care,FR5 0,solid biomass,23761.97481
Generator,landscape care,GB2 0,solid biomass,938345.89433
Generator,landscape care,GB2 1,solid biomass,304765.11028
Generator,landscape care,GB3 0,solid biomass,42147.51107
Generator,landscape care,GR0 0,solid biomass,536467.31193
Generator,landscape care,HR0 0,solid biomass,176725.30081
Generator,landscape care,HU0 0,solid biomass,527646.36222
Generator,landscape care,IE3 0,solid biomass,397316.91468
Generator,landscape care,IT0 0,solid biomass,431517.27076
Generator,landscape care,IT0 1,solid biomass,796482.49638
Generator,landscape care,IT4 0,solid biomass,17819.82865
Generator,landscape care,LT0 0,solid biomass,332875.46041
Generator,landscape care,LU0 0,solid biomass,11115.08942
Generator,landscape care,LV0 0,solid biomass,303399.12859
Generator,landscape care,ME0 0,solid biomass,0.42541
Generator,landscape care,MK0 0,solid biomass,89.07736
Generator,landscape care,NL0 0,solid biomass,236861.74945
Generator,landscape care,NO1 0,solid biomass,219.32421
Generator,landscape care,PL0 0,solid biomass,1824091.42376
Generator,landscape care,PT0 0,solid biomass,509085.67784
Generator,landscape care,RO0 0,solid biomass,1914771.6404
Generator,landscape care,RS0 0,solid biomass,691.9642
Generator,landscape care,SE1 0,solid biomass,2590941.24709
Generator,landscape care,SI0 0,solid biomass,64008.75679
Generator,landscape care,SK0 0,solid biomass,274177.42398
Generator,lignite,EU,lignite,951630.8917
Generator,manure and slurry,AL0 0,biogas,165088.39536
Generator,manure and slurry,AT0 0,biogas,451713.90515
Generator,manure and slurry,BA0 0,biogas,147008.98538
Generator,manure and slurry,BE0 0,biogas,3519005.73004
Generator,manure and slurry,BG0 0,biogas,559089.54864
Generator,manure and slurry,CH0 0,biogas,10651.68017
Generator,manure and slurry,CZ0 0,biogas,4122348.2444
Generator,manure and slurry,DE0 0,biogas,3073228.10953
Generator,manure and slurry,DE0 1,biogas,805739.54967
Generator,manure and slurry,DE0 2,biogas,2137976.92124
Generator,manure and slurry,DE0 3,biogas,804164.76717
Generator,manure and slurry,DE0 4,biogas,623966.42051
Generator,manure and slurry,DE0 5,biogas,1943294.38302
Generator,manure and slurry,DK0 0,biogas,3079178.97713
Generator,manure and slurry,DK1 0,biogas,856484.37705
Generator,manure and slurry,EE0 0,biogas,742465.42946
Generator,manure and slurry,ES0 0,biogas,9351159.52932
Generator,manure and slurry,ES6 0,biogas,17763.55708
Generator,manure and slurry,FI1 0,biogas,343682.40748
Generator,manure and slurry,FR0 0,biogas,3792092.7913
Generator,manure and slurry,FR0 1,biogas,1989566.97448
Generator,manure and slurry,FR0 2,biogas,3142335.96941
Generator,manure and slurry,FR0 3,biogas,12207758.09409
Generator,manure and slurry,FR0 4,biogas,2407011.24863
Generator,manure and slurry,FR5 0,biogas,18211.91678
Generator,manure and slurry,GB2 0,biogas,6315061.01262
Generator,manure and slurry,GB2 1,biogas,6383823.29881
Generator,manure and slurry,GB3 0,biogas,1653563.19671
Generator,manure and slurry,GR0 0,biogas,640824.52285
Generator,manure and slurry,HR0 0,biogas,291974.10268
Generator,manure and slurry,HU0 0,biogas,5642192.16372
Generator,manure and slurry,IE3 0,biogas,1664247.95255
Generator,manure and slurry,IT0 0,biogas,1251750.61948
Generator,manure and slurry,IT0 1,biogas,9423801.98321
Generator,manure and slurry,IT4 0,biogas,180133.83073
Generator,manure and slurry,LT0 0,biogas,1306378.90542
Generator,manure and slurry,LU0 0,biogas,139480.78027
Generator,manure and slurry,LV0 0,biogas,723223.24907
Generator,manure and slurry,ME0 0,biogas,27329.75941
Generator,manure and slurry,MK0 0,biogas,64171.66801
Generator,manure and slurry,NL0 0,biogas,4302181.00532
Generator,manure and slurry,NO1 0,biogas,60.54228
Generator,manure and slurry,PL0 0,biogas,7135057.42911
Generator,manure and slurry,PT0 0,biogas,2029105.41219
Generator,manure and slurry,RO0 0,biogas,2181186.43747
Generator,manure and slurry,RS0 0,biogas,963267.31927
Generator,manure and slurry,SE1 0,biogas,1558743.41578
Generator,manure and slurry,SI0 0,biogas,137871.40095
Generator,manure and slurry,SK0 0,biogas,1228846.49719
Generator,manure and slurry,XK0 0,biogas,18363.36527
Generator,municipal solid waste,AL0 0,municipal solid waste,125808.52861
Generator,municipal solid waste,AT0 0,municipal solid waste,708648.32627
Generator,municipal solid waste,BA0 0,municipal solid waste,72.27778
Generator,municipal solid waste,BE0 0,municipal solid waste,3175998.79919
Generator,municipal solid waste,BG0 0,municipal solid waste,266834.5067
Generator,municipal solid waste,CH0 0,municipal solid waste,6664839.82033
Generator,municipal solid waste,CZ0 0,municipal solid waste,282155.9766
Generator,municipal solid waste,DE0 0,municipal solid waste,1740285.14588
Generator,municipal solid waste,DE0 1,municipal solid waste,962118.83943
Generator,municipal solid waste,DE0 2,municipal solid waste,2610675.05567
Generator,municipal solid waste,DE0 3,municipal solid waste,1223010.12324
Generator,municipal solid waste,DE0 4,municipal solid waste,2298375.20999
Generator,municipal solid waste,DE0 5,municipal solid waste,1630324.7577
Generator,municipal solid waste,DK0 0,municipal solid waste,1098510.98807
Generator,municipal solid waste,DK1 0,municipal solid waste,913933.81609
Generator,municipal solid waste,EE0 0,municipal solid waste,241305.12262
Generator,municipal solid waste,ES0 0,municipal solid waste,2508782.29596
Generator,municipal solid waste,ES6 0,municipal solid waste,62740.52181
Generator,municipal solid waste,FI1 0,municipal solid waste,1056984.76039
Generator,municipal solid waste,FR0 0,municipal solid waste,2674067.98815
Generator,municipal solid waste,FR0 1,municipal solid waste,1607821.35499
Generator,municipal solid waste,FR0 2,municipal solid waste,1099407.80823
Generator,municipal solid waste,FR0 3,municipal solid waste,1121983.63685
Generator,municipal solid waste,FR0 4,municipal solid waste,770709.22438
Generator,municipal solid waste,FR5 0,municipal solid waste,36675.83219
Generator,municipal solid waste,GB2 0,municipal solid waste,545478.36242
Generator,municipal solid waste,GB2 1,municipal solid waste,714303.65572
Generator,municipal solid waste,GB3 0,municipal solid waste,42837.99782
Generator,municipal solid waste,GR0 0,municipal solid waste,217428.01221
Generator,municipal solid waste,HR0 0,municipal solid waste,7766.54481
Generator,municipal solid waste,HU0 0,municipal solid waste,826986.98534
Generator,municipal solid waste,IE3 0,municipal solid waste,155412.57593
Generator,municipal solid waste,IT0 0,municipal solid waste,1361962.04136
Generator,municipal solid waste,IT0 1,municipal solid waste,1505217.83594
Generator,municipal solid waste,IT4 0,municipal solid waste,79767.38083
Generator,municipal solid waste,LT0 0,municipal solid waste,113107.34697
