carrier,0
AC,61.052108480994576
EV battery,62.287261893484455
H2,72.27711917225577
NH3,108.33423083598456
agriculture machinery oil,81.17980956010594
battery,61.78418639366974
biogas,19.716070381043107
co2,-99.99078360216265
co2 sequestered,-29.162240565315177
co2 stored,-28.759476081397143
coal,9.564973356333331
coal for industry,43.18220642890887
gas,27.515270920469856
gas for industry,45.42482843118647
hbi,152.5334470339922
heat100-200 industry,32.86561278467088
heat200-500 industry,36.83586929743328
heat<100 industry,33.65571704450448
heat>500 industry,48.237192246671135
home battery,67.49275065714407
industry methanol,0.0
kerosene for aviation,82.83638732715292
land transport oil,82.8365055601686
lignite,3.3086272559666674
low voltage,68.86681804232042
methanol,99.20164916895783
municipal solid waste,-0.02005845040334843
naphtha for industry,57.12876106702431
non-sequestered HVC,-25.717581541826934
none,0.0
oil,57.118768011170644
oil primary,52.921594651666666
process emissions,0.0
rural heat,66.07066396624485
shipping methanol,124.00942834547162
shipping oil,77.86625772697774
solid biomass,25.312796864413748
solid biomass for industry,25.323033172021823
solid biomass import,54.01025202548626
steel,216.63240378564032
steel emission,-54.00035073215229
unsustainable bioliquids,65.35392950231682
uranium,3.421877101882855
urban central heat,24.311419879858217
urban decentral heat,69.81620679556741
