component,carrier,location,bus_carrier,0
Generator,Offshore Wind (Floating),BE0 0,AC,17.57967
Generator,Offshore Wind (Floating),BG0 0,AC,30.72226
Generator,Offshore Wind (Floating),DE0 0,AC,11.42095
Generator,Offshore Wind (Floating),DE0 2,AC,20.27374
Generator,Offshore Wind (Floating),DE0 5,AC,15.72218
Generator,Offshore Wind (Floating),DK0 0,AC,40.32104
Generator,Offshore Wind (Floating),DK1 0,AC,28.24901
Generator,Offshore Wind (Floating),EE0 0,AC,38.15535
Generator,Offshore Wind (Floating),ES0 0,AC,29.50675
Generator,Offshore Wind (Floating),ES6 0,AC,12.20388
Generator,Offshore Wind (Floating),FI1 0,AC,46.62088
Generator,Offshore Wind (Floating),FR0 0,AC,15.62736
Generator,Offshore Wind (Floating),FR0 1,AC,57.1757
Generator,Offshore Wind (Floating),FR0 2,AC,27.60981
Generator,Offshore Wind (Floating),FR0 3,AC,46.93013
Generator,Offshore Wind (Floating),FR5 0,AC,12.45235
Generator,Offshore Wind (Floating),GB2 0,AC,69.61081
Generator,Offshore Wind (Floating),GB2 1,AC,46.60645
Generator,Offshore Wind (Floating),GB3 0,AC,56.84121
Generator,Offshore Wind (Floating),GR0 0,AC,37.48409
Generator,Offshore Wind (Floating),HR0 0,AC,13.69458
Generator,Offshore Wind (Floating),IE3 0,AC,58.00054
Generator,Offshore Wind (Floating),IT0 0,AC,19.00471
Generator,Offshore Wind (Floating),IT0 1,AC,12.13987
Generator,Offshore Wind (Floating),IT4 0,AC,23.22779
Generator,Offshore Wind (Floating),LT0 0,AC,37.20893
Generator,Offshore Wind (Floating),LV0 0,AC,45.97325
Generator,Offshore Wind (Floating),ME0 0,AC,9.3605
Generator,Offshore Wind (Floating),NL0 0,AC,14.73682
Generator,Offshore Wind (Floating),NO1 0,AC,51.99941
Generator,Offshore Wind (Floating),PL0 0,AC,75.92749
Generator,Offshore Wind (Floating),PT0 0,AC,43.44446
Generator,Offshore Wind (Floating),RO0 0,AC,39.45882
Generator,Offshore Wind (Floating),SE1 0,AC,43.76252
Generator,Offshore Wind (Floating),SI0 0,AC,2.40223
Generator,Onshore Wind,AL0 0,AC,85307.95844
Generator,Onshore Wind,AT0 0,AC,3677772.1597
Generator,Onshore Wind,BA0 0,AC,168066.94287
Generator,Onshore Wind,BE0 0,AC,32404082.32611
Generator,Onshore Wind,BG0 0,AC,624850.9728
Generator,Onshore Wind,CH0 0,AC,22201.73318
Generator,Onshore Wind,CZ0 0,AC,16699863.61367
Generator,Onshore Wind,DE0 0,AC,47785248.89034
Generator,Onshore Wind,DE0 1,AC,5507506.92035
Generator,Onshore Wind,DE0 2,AC,15759265.29578
Generator,Onshore Wind,DE0 3,AC,552523.30298
Generator,Onshore Wind,DE0 4,AC,3963115.62189
Generator,Onshore Wind,DE0 5,AC,51726969.1835
Generator,Onshore Wind,DK0 0,AC,63900166.41582
Generator,Onshore Wind,DK1 0,AC,24978672.50213
Generator,Onshore Wind,EE0 0,AC,10607145.46265
Generator,Onshore Wind,ES0 0,AC,37303211.73545
Generator,Onshore Wind,ES6 0,AC,59.3702
Generator,Onshore Wind,FI1 0,AC,18844725.00071
Generator,Onshore Wind,FR0 0,AC,26863006.89258
Generator,Onshore Wind,FR0 1,AC,1653531.9792
Generator,Onshore Wind,FR0 2,AC,4038692.93572
Generator,Onshore Wind,FR0 3,AC,7506437.2578
Generator,Onshore Wind,FR0 4,AC,5842119.16599
Generator,Onshore Wind,FR5 0,AC,19505.10061
Generator,Onshore Wind,GB2 0,AC,37488290.08928
Generator,Onshore Wind,GB2 1,AC,42599344.37196
Generator,Onshore Wind,GB3 0,AC,3924663.46278
Generator,Onshore Wind,GR0 0,AC,7098705.61065
Generator,Onshore Wind,HR0 0,AC,920893.44328
Generator,Onshore Wind,HU0 0,AC,414195.15586
Generator,Onshore Wind,IE3 0,AC,13358519.1727
Generator,Onshore Wind,IT0 0,AC,7828460.70319
Generator,Onshore Wind,IT0 1,AC,105105.95565
Generator,Onshore Wind,IT4 0,AC,1414555.48367
Generator,Onshore Wind,LT0 0,AC,2577642.96531
Generator,Onshore Wind,LU0 0,AC,854943.08777
Generator,Onshore Wind,LV0 0,AC,217454.68977
Generator,Onshore Wind,ME0 0,AC,33859.40578
Generator,Onshore Wind,MK0 0,AC,14119.13326
Generator,Onshore Wind,NL0 0,AC,15387960.79638
Generator,Onshore Wind,NO1 0,AC,10847852.31319
Generator,Onshore Wind,PL0 0,AC,65064802.29001
Generator,Onshore Wind,PT0 0,AC,7302837.72465
Generator,Onshore Wind,RO0 0,AC,5823767.57315
Generator,Onshore Wind,RS0 0,AC,690572.54276
Generator,Onshore Wind,SE1 0,AC,34300679.70921
Generator,Onshore Wind,SI0 0,AC,6.46439
Generator,Onshore Wind,SK0 0,AC,64.79039
Generator,Onshore Wind,XK0 0,AC,36587.36981
Generator,Run of River,AL0 0,AC,214458.06566
Generator,Run of River,AT0 0,AC,19604921.44156
Generator,Run of River,BE0 0,AC,288017.82154
Generator,Run of River,BG0 0,AC,166638.57929
Generator,Run of River,CH0 0,AC,10588081.54412
Generator,Run of River,CZ0 0,AC,127929.26683
Generator,Run of River,DE0 0,AC,310503.54156
Generator,Run of River,DE0 1,AC,977457.2851
Generator,Run of River,DE0 2,AC,1786968.97913
Generator,Run of River,DE0 3,AC,12747177.27561
Generator,Run of River,DE0 4,AC,3653893.37071
Generator,Run of River,DE0 5,AC,393679.37035
Generator,Run of River,ES0 0,AC,207605.5821
Generator,Run of River,ES6 0,AC,236692.57366
Generator,Run of River,FI1 0,AC,8061613.32087
Generator,Run of River,FR0 1,AC,14844179.29654
Generator,Run of River,FR0 2,AC,4506204.7867
Generator,Run of River,FR0 4,AC,4968492.83541
Generator,Run of River,GB2 0,AC,3882002.92791
Generator,Run of River,GB3 0,AC,1026669.90879
Generator,Run of River,GR0 0,AC,179619.13719
Generator,Run of River,HR0 0,AC,1201273.95831
Generator,Run of River,HU0 0,AC,87343.65304
Generator,Run of River,IE3 0,AC,889610.30275
Generator,Run of River,IT0 0,AC,5753650.48027
Generator,Run of River,IT0 1,AC,18672033.06204
Generator,Run of River,IT4 0,AC,192853.13077
Generator,Run of River,LT0 0,AC,426842.29156
Generator,Run of River,LV0 0,AC,3751418.29153
Generator,Run of River,ME0 0,AC,26660.40879
Generator,Run of River,MK0 0,AC,543632.4119
Generator,Run of River,NO1 0,AC,3893281.08985
Generator,Run of River,PL0 0,AC,1033520.32818
Generator,Run of River,PT0 0,AC,7377064.40725
Generator,Run of River,RO0 0,AC,8271914.45809
Generator,Run of River,RS0 0,AC,8589039.55793
Generator,Run of River,SE1 0,AC,6885796.42493
Generator,Run of River,SI0 0,AC,2206046.22839
Generator,Run of River,SK0 0,AC,3284996.66352
Generator,Run of River,XK0 0,AC,156251.43282
Generator,Solar,AL0 0,AC,415246.69036
Generator,Solar,AT0 0,AC,457349.148
Generator,Solar,BA0 0,AC,332586.45624
Generator,Solar,BE0 0,AC,471566.68663
Generator,Solar,BG0 0,AC,3293122.60815
Generator,Solar,CH0 0,AC,111954.77659
Generator,Solar,CZ0 0,AC,1435226.71989
Generator,Solar,DE0 0,AC,2655594.51647
Generator,Solar,DE0 1,AC,4051281.2204
Generator,Solar,DE0 2,AC,1613795.79316
Generator,Solar,DE0 3,AC,5017613.37537
Generator,Solar,DE0 4,AC,2405402.87105
Generator,Solar,DE0 5,AC,11366646.22085
Generator,Solar,DK0 0,AC,1618187.92178
Generator,Solar,DK1 0,AC,568441.25953
Generator,Solar,EE0 0,AC,424522.87335
Generator,Solar,ES0 0,AC,43848656.37914
Generator,Solar,ES6 0,AC,437935.2054
Generator,Solar,FI1 0,AC,143738.68978
Generator,Solar,FR0 0,AC,1589548.16481
Generator,Solar,FR0 1,AC,4098476.49098
Generator,Solar,FR0 2,AC,5774539.16201
Generator,Solar,FR0 3,AC,942380.48283
Generator,Solar,FR0 4,AC,974229.47843
Generator,Solar,FR5 0,AC,107.44328
Generator,Solar,GB2 0,AC,1455101.30606
Generator,Solar,GB2 1,AC,9516148.90506
Generator,Solar,GB3 0,AC,203854.19165
Generator,Solar,GR0 0,AC,6339650.98575
Generator,Solar,HR0 0,AC,95565.71375
Generator,Solar,HU0 0,AC,3250766.70875
Generator,Solar,IE3 0,AC,1107527.75955
Generator,Solar,IT0 0,AC,5486679.59673
Generator,Solar,IT0 1,AC,1467317.63364
Generator,Solar,IT4 0,AC,496472.94959
Generator,Solar,LT0 0,AC,294228.24281
Generator,Solar,LU0 0,AC,49800.89514
Generator,Solar,LV0 0,AC,41347.93497
Generator,Solar,ME0 0,AC,3576.21702
Generator,Solar,MK0 0,AC,422207.82508
Generator,Solar,NL0 0,AC,4823817.18247
Generator,Solar,NO1 0,AC,1194.1436
Generator,Solar,PL0 0,AC,2769757.68576
Generator,Solar,PT0 0,AC,5300486.48761
Generator,Solar,RO0 0,AC,2615326.81677
Generator,Solar,RS0 0,AC,42136.94584
Generator,Solar,SE1 0,AC,275936.20986
Generator,Solar,SI0 0,AC,31836.19634
Generator,Solar,SK0 0,AC,488645.66469
Generator,Solar,XK0 0,AC,223037.62999
Generator,co2-ets,,co2,-189671448.68819
Generator,co2-ets,EU,co2,-1612893747.97861
Generator,coal,EU,coal,297924515.68647
Generator,forest residues,AL0 0,solid biomass,435064.03895
Generator,forest residues,AT0 0,solid biomass,9373456.51835
Generator,forest residues,BA0 0,solid biomass,545312.93076
Generator,forest residues,BE0 0,solid biomass,2817482.2666
Generator,forest residues,BG0 0,solid biomass,4447961.96691
Generator,forest residues,CH0 0,solid biomass,11707439.92582
Generator,forest residues,CZ0 0,solid biomass,7109407.07343
Generator,forest residues,DE0 0,solid biomass,5809098.3081
Generator,forest residues,DE0 1,solid biomass,4696774.07313
Generator,forest residues,DE0 2,solid biomass,4107215.1551
Generator,forest residues,DE0 3,solid biomass,6914530.95239
Generator,forest residues,DE0 4,solid biomass,5868832.70739
Generator,forest residues,DE0 5,solid biomass,6553249.29009
Generator,forest residues,DK0 0,solid biomass,1151203.76675
Generator,forest residues,DK1 0,solid biomass,300709.43777
Generator,forest residues,EE0 0,solid biomass,3128550.22338
Generator,forest residues,ES0 0,solid biomass,10526025.69999
Generator,forest residues,ES6 0,solid biomass,79392.95899
Generator,forest residues,FI1 0,solid biomass,15774307.15861
Generator,forest residues,FR0 0,solid biomass,2583136.14686
Generator,forest residues,FR0 1,solid biomass,3305203.01439
Generator,forest residues,FR0 2,solid biomass,6396212.45435
Generator,forest residues,FR0 3,solid biomass,1395188.0775
Generator,forest residues,FR0 4,solid biomass,3371675.46063
Generator,forest residues,FR5 0,solid biomass,76215.61669
Generator,forest residues,GB2 0,solid biomass,3220691.18706
Generator,forest residues,GB2 1,solid biomass,1107159.03597
Generator,forest residues,GB3 0,solid biomass,159999.4455
Generator,forest residues,GR0 0,solid biomass,785774.06568
Generator,forest residues,HR0 0,solid biomass,1496531.56197
Generator,forest residues,HU0 0,solid biomass,4278570.04956
Generator,forest residues,IE3 0,solid biomass,1236917.45802
Generator,forest residues,IT0 0,solid biomass,3650868.74763
Generator,forest residues,IT0 1,solid biomass,7048475.69834
Generator,forest residues,IT4 0,solid biomass,146185.78347
Generator,forest residues,LT0 0,solid biomass,3118821.3987
Generator,forest residues,LU0 0,solid biomass,265789.7045
Generator,forest residues,LV0 0,solid biomass,5917811.15826
Generator,forest residues,ME0 0,solid biomass,91105.23437
Generator,forest residues,MK0 0,solid biomass,197550.11887
Generator,forest residues,NL0 0,solid biomass,506547.41845
Generator,forest residues,NO1 0,solid biomass,4067982.58336
Generator,forest residues,PL0 0,solid biomass,17419670.62747
Generator,forest residues,PT0 0,solid biomass,4825295.49659
Generator,forest residues,RO0 0,solid biomass,13994882.01345
Generator,forest residues,RS0 0,solid biomass,562374.62481
Generator,forest residues,SE1 0,solid biomass,28168872.18397
Generator,forest residues,SI0 0,solid biomass,3574396.25052
Generator,forest residues,SK0 0,solid biomass,4015049.48235
Generator,forest residues,XK0 0,solid biomass,57002.21244
Generator,gas,AT0 0,gas,15643662.76951
Generator,gas,BE0 0,gas,82049747.47306
Generator,gas,BG0 0,gas,19915692.23611
Generator,gas,DE0 0,gas,53420661.94397
Generator,gas,DE0 2,gas,136082130.64402
Generator,gas,DE0 5,gas,61423860.2177
Generator,gas,DK0 0,gas,19645663.43428
Generator,gas,ES0 0,gas,81988175.99596
Generator,gas,FI1 0,gas,32631950.39167
Generator,gas,FR0 0,gas,113597210.17276
Generator,gas,FR0 1,gas,58456910.73447
Generator,gas,FR0 3,gas,9190949.1134
Generator,gas,GB2 0,gas,75780916.77172
Generator,gas,GB2 1,gas,153566966.99205
Generator,gas,GR0 0,gas,5232458.9503
Generator,gas,HU0 0,gas,50303460.65632
Generator,gas,IE3 0,gas,18776398.42961
Generator,gas,IT0 0,gas,98022157.95636
Generator,gas,IT0 1,gas,187275363.00752
Generator,gas,LT0 0,gas,1830330.98721
Generator,gas,NL0 0,gas,126790548.73613
Generator,gas,NO1 0,gas,178099085.81639
Generator,gas,PL0 0,gas,102573204.84385
Generator,gas,PT0 0,gas,7176918.04574
Generator,gas,RO0 0,gas,27869786.46571
Generator,gas,SE1 0,gas,8655507.59391
Generator,gas,SK0 0,gas,24000281.20938
Generator,industry wood,AL0 0,solid biomass,495433.62342
Generator,industry wood,AT0 0,solid biomass,9944957.3134
Generator,industry wood,BA0 0,solid biomass,1680033.0843
Generator,industry wood,BE0 0,solid biomass,1493662.75659
Generator,industry wood,BG0 0,solid biomass,2519864.1619
Generator,industry wood,CH0 0,solid biomass,9691541.91145
Generator,industry wood,CZ0 0,solid biomass,6562103.66098
Generator,industry wood,DE0 0,solid biomass,4730402.73199
Generator,industry wood,DE0 1,solid biomass,3698856.67595
Generator,industry wood,DE0 2,solid biomass,3694916.22841
Generator,industry wood,DE0 3,solid biomass,5189369.25483
Generator,industry wood,DE0 4,solid biomass,5112009.95999
Generator,industry wood,DE0 5,solid biomass,5078629.75492
Generator,industry wood,DK0 0,solid biomass,776717.90555
Generator,industry wood,DK1 0,solid biomass,250337.74534
Generator,industry wood,EE0 0,solid biomass,3604064.70926
Generator,industry wood,ES0 0,solid biomass,7089845.58172
Generator,industry wood,ES6 0,solid biomass,62172.17163
Generator,industry wood,FI1 0,solid biomass,15953439.90579
Generator,industry wood,FR0 0,solid biomass,5037257.8346
Generator,industry wood,FR0 1,solid biomass,6071765.32734
Generator,industry wood,FR0 2,solid biomass,9800428.24387
Generator,industry wood,FR0 3,solid biomass,2525698.43807
Generator,industry wood,FR0 4,solid biomass,5957131.78974
Generator,industry wood,FR5 0,solid biomass,145694.63128
Generator,industry wood,GB2 0,solid biomass,3478186.82795
Generator,industry wood,GB2 1,solid biomass,1111744.8553
Generator,industry wood,GB3 0,solid biomass,158228.93272
Generator,industry wood,GR0 0,solid biomass,1164983.43306
Generator,industry wood,HR0 0,solid biomass,2085214.71275
Generator,industry wood,HU0 0,solid biomass,3456948.60261
Generator,industry wood,IE3 0,solid biomass,1332304.22091
Generator,industry wood,IT0 0,solid biomass,3319061.68088
Generator,industry wood,IT0 1,solid biomass,6114302.26681
Generator,industry wood,IT4 0,solid biomass,135100.3549
Generator,industry wood,LT0 0,solid biomass,2769588.06171
Generator,industry wood,LU0 0,solid biomass,275171.99433
Generator,industry wood,LV0 0,solid biomass,5480829.72189
Generator,industry wood,ME0 0,solid biomass,227754.1172
Generator,industry wood,MK0 0,solid biomass,631762.4222
Generator,industry wood,NL0 0,solid biomass,453298.28231
Generator,industry wood,NO1 0,solid biomass,6133912.43131
Generator,industry wood,PL0 0,solid biomass,15586187.50821
Generator,industry wood,PT0 0,solid biomass,3424705.53739
Generator,industry wood,RO0 0,solid biomass,10157939.28088
Generator,industry wood,RS0 0,solid biomass,2028168.98995
Generator,industry wood,SE1 0,solid biomass,28455525.62226
Generator,industry wood,SI0 0,solid biomass,3120318.92014
Generator,industry wood,SK0 0,solid biomass,3153132.40936
Generator,industry wood,XK0 0,solid biomass,201946.51471
Generator,landscape care,AL0 0,solid biomass,74.04131
Generator,landscape care,AT0 0,solid biomass,424784.48822
Generator,landscape care,BA0 0,solid biomass,161.32561
Generator,landscape care,BE0 0,solid biomass,525077.03245
Generator,landscape care,BG0 0,solid biomass,463921.6299
Generator,landscape care,CH0 0,solid biomass,1683.4033
Generator,landscape care,CZ0 0,solid biomass,964214.61222
Generator,landscape care,DE0 0,solid biomass,312739.68519
Generator,landscape care,DE0 1,solid biomass,244469.09681
Generator,landscape care,DE0 2,solid biomass,244462.27634
Generator,landscape care,DE0 3,solid biomass,342542.86865
Generator,landscape care,DE0 4,solid biomass,337609.30619
Generator,landscape care,DE0 5,solid biomass,336036.17149
Generator,landscape care,DK0 0,solid biomass,201104.07615
Generator,landscape care,DK1 0,solid biomass,66023.19525
Generator,landscape care,EE0 0,solid biomass,198736.34817
Generator,landscape care,ES0 0,solid biomass,2307129.4366
Generator,landscape care,ES6 0,solid biomass,18133.87922
Generator,landscape care,FI1 0,solid biomass,780631.80051
Generator,landscape care,FR0 0,solid biomass,794689.82332
Generator,landscape care,FR0 1,solid biomass,957878.47942
Generator,landscape care,FR0 2,solid biomass,1550036.26076
Generator,landscape care,FR0 3,solid biomass,398877.15068
Generator,landscape care,FR0 4,solid biomass,941869.23039
Generator,landscape care,FR5 0,solid biomass,23761.92545
Generator,landscape care,GB2 0,solid biomass,938345.84493
Generator,landscape care,GB2 1,solid biomass,304765.06132
Generator,landscape care,GB3 0,solid biomass,42147.45989
Generator,landscape care,GR0 0,solid biomass,536467.26732
Generator,landscape care,HR0 0,solid biomass,176725.26354
Generator,landscape care,HU0 0,solid biomass,527646.31536
Generator,landscape care,IE3 0,solid biomass,397316.86607
Generator,landscape care,IT0 0,solid biomass,431517.22546
Generator,landscape care,IT0 1,solid biomass,796482.44925
Generator,landscape care,IT4 0,solid biomass,17819.77909
Generator,landscape care,LT0 0,solid biomass,332875.41315
Generator,landscape care,LU0 0,solid biomass,11115.03594
Generator,landscape care,LV0 0,solid biomass,303399.09339
Generator,landscape care,ME0 0,solid biomass,0.37435
Generator,landscape care,MK0 0,solid biomass,89.02404
Generator,landscape care,NL0 0,solid biomass,236861.70293
Generator,landscape care,NO1 0,solid biomass,219.27351
Generator,landscape care,PL0 0,solid biomass,1824091.37929
Generator,landscape care,PT0 0,solid biomass,509085.63473
Generator,landscape care,RO0 0,solid biomass,1914771.59578
Generator,landscape care,RS0 0,solid biomass,691.90828
Generator,landscape care,SE1 0,solid biomass,2590941.21875
Generator,landscape care,SI0 0,solid biomass,64008.70746
Generator,landscape care,SK0 0,solid biomass,274177.3783
Generator,lignite,EU,lignite,47786.87302
Generator,manure and slurry,AL0 0,biogas,165088.30956
Generator,manure and slurry,AT0 0,biogas,451713.81113
Generator,manure and slurry,BA0 0,biogas,147008.89083
Generator,manure and slurry,BE0 0,biogas,3519005.62285
Generator,manure and slurry,BG0 0,biogas,559089.45154
Generator,manure and slurry,CH0 0,biogas,10651.59275
Generator,manure and slurry,CZ0 0,biogas,4122348.13967
Generator,manure and slurry,DE0 0,biogas,3073228.00148
Generator,manure and slurry,DE0 1,biogas,805739.45331
Generator,manure and slurry,DE0 2,biogas,2137976.81483
Generator,manure and slurry,DE0 3,biogas,804164.67122
Generator,manure and slurry,DE0 4,biogas,623966.32577
Generator,manure and slurry,DE0 5,biogas,1943294.27584
Generator,manure and slurry,DK0 0,biogas,3079178.8702
Generator,manure and slurry,DK1 0,biogas,856484.27936
Generator,manure and slurry,EE0 0,biogas,742465.3383
Generator,manure and slurry,ES0 0,biogas,9351159.41963
Generator,manure and slurry,ES6 0,biogas,17763.46676
Generator,manure and slurry,FI1 0,biogas,343682.32086
Generator,manure and slurry,FR0 0,biogas,3792092.68267
Generator,manure and slurry,FR0 1,biogas,1989566.86931
Generator,manure and slurry,FR0 2,biogas,3142335.86167
Generator,manure and slurry,FR0 3,biogas,12207757.98288
Generator,manure and slurry,FR0 4,biogas,2407011.14514
Generator,manure and slurry,FR5 0,biogas,18211.82823
Generator,manure and slurry,GB2 0,biogas,6315060.90383
Generator,manure and slurry,GB2 1,biogas,6383823.22813
Generator,manure and slurry,GB3 0,biogas,1653563.0883
Generator,manure and slurry,GR0 0,biogas,640824.4317
Generator,manure and slurry,HR0 0,biogas,291974.00933
Generator,manure and slurry,HU0 0,biogas,5642192.05438
Generator,manure and slurry,IE3 0,biogas,1664247.85464
Generator,manure and slurry,IT0 0,biogas,1251750.5139
Generator,manure and slurry,IT0 1,biogas,9423801.87345
Generator,manure and slurry,IT4 0,biogas,180133.74709
Generator,manure and slurry,LT0 0,biogas,1306378.7997
Generator,manure and slurry,LU0 0,biogas,139480.68633
Generator,manure and slurry,LV0 0,biogas,723223.14841
Generator,manure and slurry,ME0 0,biogas,27329.67424
Generator,manure and slurry,MK0 0,biogas,64171.57589
Generator,manure and slurry,NL0 0,biogas,4302180.89778
Generator,manure and slurry,NO1 0,biogas,60.48425
Generator,manure and slurry,PL0 0,biogas,7135057.31962
Generator,manure and slurry,PT0 0,biogas,2029105.30996
Generator,manure and slurry,RO0 0,biogas,2181186.33049
Generator,manure and slurry,RS0 0,biogas,963267.22247
Generator,manure and slurry,SE1 0,biogas,1558743.31989
Generator,manure and slurry,SI0 0,biogas,137871.30574
Generator,manure and slurry,SK0 0,biogas,1228846.39257
Generator,manure and slurry,XK0 0,biogas,18363.27609
Generator,municipal solid waste,AL0 0,municipal solid waste,125794.54571
Generator,municipal solid waste,AT0 0,municipal solid waste,708642.90851
Generator,municipal solid waste,BA0 0,municipal solid waste,58.71587
Generator,municipal solid waste,BE0 0,municipal solid waste,3175882.86612
Generator,municipal solid waste,BG0 0,municipal solid waste,266824.1943
Generator,municipal solid waste,CH0 0,municipal solid waste,6664517.89014
Generator,municipal solid waste,CZ0 0,municipal solid waste,282148.9223
Generator,municipal solid waste,DE0 0,municipal solid waste,1740219.23186
Generator,municipal solid waste,DE0 1,municipal solid waste,962186.01167
Generator,municipal solid waste,DE0 2,municipal solid waste,2610729.57868
Generator,municipal solid waste,DE0 3,municipal solid waste,1222997.48425
Generator,municipal solid waste,DE0 4,municipal solid waste,2298474.03475
Generator,municipal solid waste,DE0 5,municipal solid waste,1630228.99651
Generator,municipal solid waste,DK0 0,municipal solid waste,1098594.65688
Generator,municipal solid waste,DK1 0,municipal solid waste,913928.74965
Generator,municipal solid waste,EE0 0,municipal solid waste,241290.09833
Generator,municipal solid waste,ES0 0,municipal solid waste,2508765.53019
Generator,municipal solid waste,ES6 0,municipal solid waste,62726.24841
Generator,municipal solid waste,FI1 0,municipal solid waste,1057061.77174
Generator,municipal solid waste,FR0 0,municipal solid waste,2674045.1865
Generator,municipal solid waste,FR0 1,municipal solid waste,1607782.68821
Generator,municipal solid waste,FR0 2,municipal solid waste,1099662.82011
Generator,municipal solid waste,FR0 3,municipal solid waste,1122065.9298
Generator,municipal solid waste,FR0 4,municipal solid waste,770704.10568
Generator,municipal solid waste,FR5 0,municipal solid waste,36662.27632
Generator,municipal solid waste,GB2 0,municipal solid waste,545473.93242
Generator,municipal solid waste,GB2 1,municipal solid waste,714293.294
Generator,municipal solid waste,GB3 0,municipal solid waste,42824.65395
Generator,municipal solid waste,GR0 0,municipal solid waste,217417.52717
Generator,municipal solid waste,HR0 0,municipal solid waste,7753.61286
Generator,municipal solid waste,HU0 0,municipal solid waste,827080.94058
Generator,municipal solid waste,IE3 0,municipal solid waste,155401.32799
Generator,municipal solid waste,IT0 0,municipal solid waste,1361995.71296
Generator,municipal solid waste,IT0 1,municipal solid waste,1505481.50023
Generator,municipal solid waste,IT4 0,municipal solid waste,79753.91761
Generator,municipal solid waste,LT0 0,municipal solid waste,113094.18682
Generator,municipal solid waste,LU0 0,municipal solid waste,11171.35172
