carrier,0
AC,46.89244365825298
EV battery,52.175611407937566
H2,43.528309092632895
NH3,73.5146996633924
agriculture machinery oil,81.17947596711298
battery,46.89986360044649
biogas,-1.9178460822325474
co2,-99.98934070134078
co2 sequestered,-29.75694704116974
co2 stored,-29.020506877315164
coal,9.565008452
coal for industry,43.18202907734341
gas,5.555999788227466
gas for industry,24.324393122783217
hbi,157.65410439361193
heat100-200 industry,28.28857864630325
heat200-500 industry,25.85126045118204
heat<100 industry,28.603789447472117
heat>500 industry,26.42297542305663
home battery,53.20949688801377
industry methanol,0.0
kerosene for aviation,82.83621864132266
land transport oil,82.83615260890888
lignite,3.308861805996666
low voltage,54.26906381385385
methanol,64.02504106706868
municipal solid waste,-0.019912803562192348
naphtha for industry,57.12889656146529
non-sequestered HVC,-25.717208656675293
none,0.0
oil,57.11892696523531
oil primary,52.92131505800001
process emissions,0.0
rural heat,53.63716280363899
shipping methanol,88.83249185789397
shipping oil,77.86593028894708
solid biomass,19.836302278686833
solid biomass for industry,19.846206574736257
solid biomass import,54.00949955948374
steel,216.63900438772765
steel emission,-53.99957789890851
unsustainable bioliquids,65.36101784291652
uranium,3.4230399770217597
urban central heat,22.114492884305736
urban decentral heat,53.92243933940269
