,0
AC,45.908071881894784
EV battery,53.013499874508945
H2,43.12649641227469
NH3,73.51470514523454
agriculture machinery oil,82.83635027155476
battery,45.564853259541074
biogas,-2.125006111817063
co2,-99.98937264895856
co2 sequestered,-31.214230379750493
co2 stored,-30.304623906644473
coal,9.565008452000002
coal for industry,43.18202907734337
gas,5.504158545389517
gas for industry,25.263711339386372
hbi,291.974779537551
heat100-200 industry,28.414082700787464
heat200-500 industry,25.73486325554021
heat<100 industry,28.710787253501536
heat>500 industry,25.780960752570635
home battery,55.1738885024622
kerosene for aviation,82.83637806501969
land transport oil,82.83606171422105
lignite,3.3088618059966683
low voltage,56.636896892420275
methanol,64.02503968424625
municipal solid waste,-0.020109071541267676
naphtha for industry,57.12891237823992
non-sequestered HVC,-25.717282717089354
oil,57.118927067450294
oil primary,52.921315058
rural heat,73.34240399335278
shipping methanol,88.83249185789431
shipping oil,82.83634780443452
solid biomass,18.345381550391185
solid biomass for industry,18.762336545288427
solid biomass import,54.00949955948374
steel,401.18552294337314
steel emission,-99.99907628331572
unsustainable bioliquids,81.68652059243163
uranium,3.423039977022602
urban central heat,26.881495817647416
urban decentral heat,81.04633038330026
