cost,component,location,carrier,0
capital,Generator,DE0 0,Onshore Wind,1482255720.38866
capital,Generator,DE0 0,Run of River,22970095.01057
capital,Generator,DE0 0,Solar,136919200.10389
capital,Generator,DE0 0,rural solar thermal,459.34181
capital,Generator,DE0 0,solar-hsat,39443.64664
capital,Generator,DE0 0,urban central solar thermal,881.55682
capital,Generator,DE0 0,urban decentral solar thermal,511.88735
capital,Generator,DE0 1,Onshore Wind,390671119.11289
capital,Generator,DE0 1,Run of River,72178052.77618
capital,Generator,DE0 1,Solar,199216221.47061
capital,Generator,DE0 1,rural solar thermal,495.19341
capital,Generator,DE0 1,solar-hsat,232702271.15364
capital,Generator,DE0 1,urban central solar thermal,1009.68327
capital,Generator,DE0 1,urban decentral solar thermal,572.24935
capital,Generator,DE0 2,Offshore Wind (AC),1156810252.44729
capital,Generator,DE0 2,Offshore Wind (DC),4753538943.87133
capital,Generator,DE0 2,Offshore Wind (Floating),1366.8443
capital,Generator,DE0 2,Onshore Wind,818603527.1139
capital,Generator,DE0 2,Run of River,132010325.87154
capital,Generator,DE0 2,Solar,84732768.97212
capital,Generator,DE0 2,rural solar thermal,357.03032
capital,Generator,DE0 2,solar-hsat,25149.66435
capital,Generator,DE0 2,urban central solar thermal,1053.23668
capital,Generator,DE0 2,urban decentral solar thermal,471.13677
capital,Generator,DE0 3,Onshore Wind,52768430.41573
capital,Generator,DE0 3,Run of River,940688192.41467
capital,Generator,DE0 3,Solar,232333648.58677
capital,Generator,DE0 3,rural solar thermal,624.46779
capital,Generator,DE0 3,solar-hsat,1036611689.61969
capital,Generator,DE0 3,urban central solar thermal,1223.28741
capital,Generator,DE0 3,urban decentral solar thermal,667.84625
capital,Generator,DE0 4,Onshore Wind,332003061.80664
capital,Generator,DE0 4,Run of River,269690009.68602
capital,Generator,DE0 4,Solar,115970256.01028
capital,Generator,DE0 4,rural solar thermal,478.57403
capital,Generator,DE0 4,solar-hsat,678428875.03702
capital,Generator,DE0 4,urban central solar thermal,1406.30328
capital,Generator,DE0 4,urban decentral solar thermal,590.20085
capital,Generator,DE0 5,Offshore Wind (AC),429579770.28969
capital,Generator,DE0 5,Offshore Wind (DC),57938994.54866
capital,Generator,DE0 5,Offshore Wind (Floating),1185.17234
capital,Generator,DE0 5,Onshore Wind,1468255799.75914
capital,Generator,DE0 5,Run of River,29117199.61962
capital,Generator,DE0 5,Solar,566940550.47988
capital,Generator,DE0 5,rural solar thermal,568.52867
capital,Generator,DE0 5,solar-hsat,540910345.80155
capital,Generator,DE0 5,urban central solar thermal,999.9463
capital,Generator,DE0 5,urban decentral solar thermal,641.32036
capital,Generator,DK0 0,Offshore Wind (AC),329699404.83933
capital,Generator,DK0 0,Offshore Wind (DC),11534.74658
capital,Generator,DK0 0,Offshore Wind (Floating),3754.33316
capital,Generator,DK0 0,Onshore Wind,2023504595.42831
capital,Generator,DK0 0,Solar,85748573.33523
capital,Generator,DK0 0,rural solar thermal,136.75965
capital,Generator,DK0 0,solar-hsat,8377.48475
capital,Generator,DK0 0,urban central solar thermal,787.70742
capital,Generator,DK0 0,urban decentral solar thermal,383.99457
capital,Generator,DK1 0,Offshore Wind (AC),220812246.33581
capital,Generator,DK1 0,Offshore Wind (DC),2297.40107
capital,Generator,DK1 0,Offshore Wind (Floating),2748.66448
capital,Generator,DK1 0,Onshore Wind,726156413.9858
capital,Generator,DK1 0,Solar,28221564.47011
capital,Generator,DK1 0,rural solar thermal,120.49361
capital,Generator,DK1 0,solar-hsat,8313.00861
capital,Generator,DK1 0,urban central solar thermal,822.54649
capital,Generator,DK1 0,urban decentral solar thermal,436.85625
capital,Generator,EE0 0,Offshore Wind (AC),15335.93341
capital,Generator,EE0 0,Offshore Wind (DC),8963.39391
capital,Generator,EE0 0,Offshore Wind (Floating),3860.99377
capital,Generator,EE0 0,Onshore Wind,527948571.00255
capital,Generator,EE0 0,Solar,23011920.20961
capital,Generator,EE0 0,rural solar thermal,444.43798
capital,Generator,EE0 0,solar-hsat,43732038.09377
capital,Generator,EE0 0,urban central solar thermal,777.66105
capital,Generator,EE0 0,urban decentral solar thermal,489.23428
capital,Generator,ES0 0,Offshore Wind (AC),4025775.95546
capital,Generator,ES0 0,Offshore Wind (Floating),3373.87913
capital,Generator,ES0 0,Onshore Wind,3578967622.35542
capital,Generator,ES0 0,Run of River,40062148.34745
capital,Generator,ES0 0,Solar,1920327351.32158
capital,Generator,ES0 0,rural solar thermal,623.05567
capital,Generator,ES0 0,solar-hsat,3416523611.6661
capital,Generator,ES0 0,urban central solar thermal,1764.97134
capital,Generator,ES0 0,urban decentral solar thermal,1231.50981
capital,Generator,ES6 0,Offshore Wind (AC),1457.01128
capital,Generator,ES6 0,Offshore Wind (Floating),2555.51649
capital,Generator,ES6 0,Onshore Wind,3240.07853
capital,Generator,ES6 0,Run of River,45303586.30495
capital,Generator,ES6 0,Solar,14173647.1927
capital,Generator,ES6 0,rural solar thermal,1238.02346
capital,Generator,ES6 0,solar-hsat,65856918.72032
capital,Generator,ES6 0,urban central solar thermal,1431.66329
capital,Generator,ES6 0,urban decentral solar thermal,984.43653
capital,Generator,FI1 0,Offshore Wind (AC),33896.31899
capital,Generator,FI1 0,Offshore Wind (DC),385424811.0977
capital,Generator,FI1 0,Offshore Wind (Floating),4430.80676
capital,Generator,FI1 0,Onshore Wind,1095687611.41428
capital,Generator,FI1 0,Run of River,453195348.92122
capital,Generator,FI1 0,Solar,8236142.17322
capital,Generator,FI1 0,rural solar thermal,153.75549
capital,Generator,FI1 0,solar-hsat,79704624.81759
capital,Generator,FI1 0,urban central solar thermal,719.48331
capital,Generator,FI1 0,urban decentral solar thermal,322.80764
capital,Generator,FR0 0,Offshore Wind (AC),201908422.35622
capital,Generator,FR0 0,Offshore Wind (DC),474575666.07378
capital,Generator,FR0 0,Offshore Wind (Floating),1168.49938
capital,Generator,FR0 0,Onshore Wind,1453048903.62558
capital,Generator,FR0 0,Solar,80758888.41207
capital,Generator,FR0 0,rural solar thermal,187.97325
capital,Generator,FR0 0,solar-hsat,5210.60961
capital,Generator,FR0 0,urban central solar thermal,986.24519
capital,Generator,FR0 0,urban decentral solar thermal,480.42262
capital,Generator,FR0 1,Offshore Wind (AC),22170327.52026
capital,Generator,FR0 1,Offshore Wind (Floating),4151.3691
capital,Generator,FR0 1,Onshore Wind,135484962.8671
capital,Generator,FR0 1,Run of River,1275325841.55478
capital,Generator,FR0 1,Solar,161606560.54819
capital,Generator,FR0 1,rural solar thermal,514.82597
capital,Generator,FR0 1,solar-hsat,2220313618.90808
capital,Generator,FR0 1,urban central solar thermal,1979.65438
capital,Generator,FR0 1,urban decentral solar thermal,763.93182
capital,Generator,FR0 2,Offshore Wind (AC),4806.81643
capital,Generator,FR0 2,Offshore Wind (DC),2867.87314
capital,Generator,FR0 2,Offshore Wind (Floating),3445.97418
capital,Generator,FR0 2,Onshore Wind,322014214.45
capital,Generator,FR0 2,Run of River,387114376.07396
capital,Generator,FR0 2,Solar,241433310.81832
capital,Generator,FR0 2,rural solar thermal,699.09684
capital,Generator,FR0 2,solar-hsat,348223208.99232
capital,Generator,FR0 2,urban central solar thermal,1479.70376
capital,Generator,FR0 2,urban decentral solar thermal,731.07045
capital,Generator,FR0 3,Offshore Wind (AC),288772895.30945
capital,Generator,FR0 3,Offshore Wind (DC),48077.91081
capital,Generator,FR0 3,Offshore Wind (Floating),4556.21109
capital,Generator,FR0 3,Onshore Wind,404521937.10944
capital,Generator,FR0 3,Solar,45458188.4426
capital,Generator,FR0 3,rural solar thermal,377.0691
capital,Generator,FR0 3,solar-hsat,8913.4019
capital,Generator,FR0 3,urban central solar thermal,1054.69523
capital,Generator,FR0 3,urban decentral solar thermal,551.84373
capital,Generator,FR0 4,Onshore Wind,410447503.08586
capital,Generator,FR0 4,Run of River,454890285.96669
capital,Generator,FR0 4,Solar,56505964.8676
capital,Generator,FR0 4,rural solar thermal,417.11885
capital,Generator,FR0 4,solar-hsat,5442.53351
capital,Generator,FR0 4,urban central solar thermal,1163.1824
capital,Generator,FR0 4,urban decentral solar thermal,500.9364
capital,Generator,FR5 0,Offshore Wind (AC),1292.46615
capital,Generator,FR5 0,Offshore Wind (Floating),2572.93105
capital,Generator,FR5 0,Onshore Wind,1967318.17724
capital,Generator,FR5 0,Solar,2638.48467
capital,Generator,FR5 0,rural solar thermal,946.6978
capital,Generator,FR5 0,solar-hsat,85613684.17655
capital,Generator,GB2 0,Offshore Wind (AC),1503451916.98126
capital,Generator,GB2 0,Offshore Wind (DC),1385499426.32374
capital,Generator,GB2 0,Offshore Wind (Floating),4811.00893
capital,Generator,GB2 0,Onshore Wind,1381546993.48866
capital,Generator,GB2 0,Run of River,885889663.85156
capital,Generator,GB2 0,Solar,84832326.05893
capital,Generator,GB2 0,rural solar thermal,165.6524
capital,Generator,GB2 0,solar-hsat,7054.12788
capital,Generator,GB2 0,urban central solar thermal,737.74893
capital,Generator,GB2 0,urban decentral solar thermal,179.66851
capital,Generator,GB2 1,Offshore Wind (AC),3261250408.37769
capital,Generator,GB2 1,Offshore Wind (DC),18930.16175
capital,Generator,GB2 1,Offshore Wind (Floating),4085.31611
capital,Generator,GB2 1,Onshore Wind,1977513264.85239
capital,Generator,GB2 1,Solar,513690515.33859
capital,Generator,GB2 1,rural solar thermal,350.74528
capital,Generator,GB2 1,solar-hsat,16175.73116
capital,Generator,GB2 1,urban central solar thermal,843.20472
capital,Generator,GB2 1,urban decentral solar thermal,357.69866
capital,Generator,GB3 0,Offshore Wind (AC),37623.31348
capital,Generator,GB3 0,Offshore Wind (DC),17230.49643
capital,Generator,GB3 0,Offshore Wind (Floating),4636.70662
capital,Generator,GB3 0,Onshore Wind,148780248.50525
capital,Generator,GB3 0,Run of River,234671738.20448
capital,Generator,GB3 0,Solar,12435343.76535
capital,Generator,GB3 0,rural solar thermal,188.33398
capital,Generator,GB3 0,solar-hsat,6409.58289
capital,Generator,GB3 0,urban central solar thermal,647.72649
capital,Generator,GB3 0,urban decentral solar thermal,190.14398
capital,Generator,GR0 0,Offshore Wind (AC),3731.71167
capital,Generator,GR0 0,Offshore Wind (DC),5903.53866
capital,Generator,GR0 0,Offshore Wind (Floating),3593.17103
capital,Generator,GR0 0,Onshore Wind,581562390.20687
capital,Generator,GR0 0,Run of River,31772365.34325
capital,Generator,GR0 0,Solar,218144087.9092
capital,Generator,GR0 0,rural solar thermal,8892.50284
capital,Generator,GR0 0,solar-hsat,1052724429.90857
capital,Generator,GR0 0,urban central solar thermal,1910.63607
capital,Generator,GR0 0,urban decentral solar thermal,1316.92707
capital,Generator,HR0 0,Offshore Wind (AC),3250.51989
capital,Generator,HR0 0,Offshore Wind (DC),3392.42853
capital,Generator,HR0 0,Offshore Wind (Floating),2645.47944
capital,Generator,HR0 0,Onshore Wind,131920620.73963
capital,Generator,HR0 0,Run of River,84182201.03601
capital,Generator,HR0 0,Solar,4256842.01532
capital,Generator,HR0 0,rural solar thermal,1162.96002
capital,Generator,HR0 0,solar-hsat,341469428.54322
capital,Generator,HR0 0,urban central solar thermal,2442.12409
capital,Generator,HR0 0,urban decentral solar thermal,1132.03263
capital,Generator,HU0 0,Onshore Wind,36915235.24918
capital,Generator,HU0 0,Run of River,6070956.3265
capital,Generator,HU0 0,Solar,135337951.03713
capital,Generator,HU0 0,rural solar thermal,526.7119
capital,Generator,HU0 0,solar-hsat,885128347.65544
capital,Generator,HU0 0,urban central solar thermal,1663.82694
capital,Generator,HU0 0,urban decentral solar thermal,809.55338
capital,Generator,IE3 0,Offshore Wind (AC),5042467.94468
capital,Generator,IE3 0,Offshore Wind (DC),226500205.02981
capital,Generator,IE3 0,Offshore Wind (Floating),4552.20735
capital,Generator,IE3 0,Onshore Wind,550272736.86327
capital,Generator,IE3 0,Run of River,66564800.33115
capital,Generator,IE3 0,Solar,64208010.56888
capital,Generator,IE3 0,rural solar thermal,181.07372
capital,Generator,IE3 0,solar-hsat,8755.72173
capital,Generator,IE3 0,urban central solar thermal,777.99251
capital,Generator,IE3 0,urban decentral solar thermal,256.34051
capital,Generator,IT0 0,Offshore Wind (AC),6051032.40459
capital,Generator,IT0 0,Offshore Wind (DC),2511.67237
capital,Generator,IT0 0,Offshore Wind (Floating),3067.63283
capital,Generator,IT0 0,Onshore Wind,1015580320.38417
capital,Generator,IT0 0,Run of River,543612536.03769
capital,Generator,IT0 0,Solar,194415092.79955
capital,Generator,IT0 0,rural solar thermal,1195.50809
capital,Generator,IT0 0,solar-hsat,2585229482.06795
capital,Generator,IT0 0,urban central solar thermal,1803.62553
capital,Generator,IT0 0,urban decentral solar thermal,1213.01162
capital,Generator,IT0 1,Offshore Wind (AC),3109.60355
capital,Generator,IT0 1,Offshore Wind (DC),2496.02239
capital,Generator,IT0 1,Offshore Wind (Floating),2555.10599
capital,Generator,IT0 1,Onshore Wind,18746779.17723
capital,Generator,IT0 1,Run of River,1762900939.28859
capital,Generator,IT0 1,Solar,72004261.57631
capital,Generator,IT0 1,rural solar thermal,612.14168
capital,Generator,IT0 1,solar-hsat,3515640960.19023
capital,Generator,IT0 1,urban central solar thermal,1544.05538
capital,Generator,IT0 1,urban decentral solar thermal,837.70112
capital,Generator,IT4 0,Offshore Wind (AC),3551.12542
capital,Generator,IT4 0,Offshore Wind (Floating),3150.0827
capital,Generator,IT4 0,Onshore Wind,137128347.45414
capital,Generator,IT4 0,Run of River,18490222.31421
capital,Generator,IT4 0,Solar,22587776.30725
capital,Generator,IT4 0,rural solar thermal,1693.46026
capital,Generator,IT4 0,solar-hsat,205169380.37983
capital,Generator,IT4 0,urban central solar thermal,2562.62436
capital,Generator,IT4 0,urban decentral solar thermal,1622.61311
capital,Generator,LT0 0,Offshore Wind (AC),53981.1704
capital,Generator,LT0 0,Offshore Wind (DC),312232635.88705
capital,Generator,LT0 0,Offshore Wind (Floating),2856.30106
capital,Generator,LT0 0,Onshore Wind,138285331.54143
capital,Generator,LT0 0,Run of River,31125207.56225
capital,Generator,LT0 0,Solar,15686868.18489
capital,Generator,LT0 0,rural solar thermal,407.90337
capital,Generator,LT0 0,solar-hsat,23631589.33155
capital,Generator,LT0 0,urban central solar thermal,806.34835
capital,Generator,LT0 0,urban decentral solar thermal,484.51312
capital,Generator,LU0 0,Onshore Wind,17138150.17231
capital,Generator,LU0 0,Solar,2832635.88961
capital,Generator,LU0 0,rural solar thermal,443.85296
capital,Generator,LU0 0,solar-hsat,301402328.55328
capital,Generator,LU0 0,urban central solar thermal,802.1162
capital,Generator,LU0 0,urban decentral solar thermal,516.64452
capital,Generator,LV0 0,Offshore Wind (AC),18254.20111
capital,Generator,LV0 0,Offshore Wind (DC),30377.8402
capital,Generator,LV0 0,Offshore Wind (Floating),4366.15746
capital,Generator,LV0 0,Onshore Wind,11572030.11194
capital,Generator,LV0 0,Run of River,473380508.2809
capital,Generator,LV0 0,Solar,2303806.77664
capital,Generator,LV0 0,rural solar thermal,344.99147
capital,Generator,LV0 0,solar-hsat,45468633.57511
capital,Generator,LV0 0,urban central solar thermal,785.24534
capital,Generator,LV0 0,urban decentral solar thermal,424.11879
capital,Generator,ME0 0,Offshore Wind (AC),830.43267
capital,Generator,ME0 0,Offshore Wind (Floating),2188.46768
capital,Generator,ME0 0,Onshore Wind,13654948.56683
capital,Generator,ME0 0,Run of River,1651793.1934
capital,Generator,ME0 0,Solar,167584.15657
capital,Generator,ME0 0,rural solar thermal,639.57492
capital,Generator,ME0 0,solar-hsat,300198881.92719
capital,Generator,ME0 0,urban central solar thermal,2691.49274
capital,Generator,ME0 0,urban decentral solar thermal,642.88464
capital,Generator,MK0 0,Onshore Wind,8447562.07195
capital,Generator,MK0 0,Run of River,59045443.2567
capital,Generator,MK0 0,Solar,15545474.30993
capital,Generator,MK0 0,rural solar thermal,743.81233
capital,Generator,MK0 0,solar-hsat,92333652.56259
capital,Generator,MK0 0,urban central solar thermal,1854.95389
capital,Generator,MK0 0,urban decentral solar thermal,750.20295
capital,Generator,NL0 0,Offshore Wind (AC),1174437636.71327
capital,Generator,NL0 0,Offshore Wind (DC),114728.56666
capital,Generator,NL0 0,Offshore Wind (Floating),1223.82228
capital,Generator,NL0 0,Onshore Wind,3354147146.78502
capital,Generator,NL0 0,Solar,248277094.67256
capital,Generator,NL0 0,rural solar thermal,20.75083
capital,Generator,NL0 0,solar-hsat,136767854.56732
capital,Generator,NL0 0,urban central solar thermal,871.04374
capital,Generator,NL0 0,urban decentral solar thermal,486.1037
capital,Generator,NO1 0,Offshore Wind (AC),28255737.33975
capital,Generator,NO1 0,Offshore Wind (DC),20300.34737
capital,Generator,NO1 0,Offshore Wind (Floating),4331.00129
capital,Generator,NO1 0,Onshore Wind,639795679.14497
capital,Generator,NO1 0,Run of River,275042056.92383
capital,Generator,NO1 0,Solar,73320.58866
capital,Generator,NO1 0,rural solar thermal,165.01112
capital,Generator,NO1 0,solar-hsat,5110.08517
capital,Generator,NO1 0,urban central solar thermal,784.20911
capital,Generator,NO1 0,urban decentral solar thermal,171.80353
capital,Generator,PL0 0,Offshore Wind (AC),1049262149.84007
capital,Generator,PL0 0,Offshore Wind (DC),1301263942.15553
capital,Generator,PL0 0,Offshore Wind (Floating),5296.01072
capital,Generator,PL0 0,Onshore Wind,2434106677.8849
capital,Generator,PL0 0,Run of River,56210389.48212
capital,Generator,PL0 0,Solar,137290908.31636
capital,Generator,PL0 0,rural solar thermal,505.02927
capital,Generator,PL0 0,solar-hsat,2069722152.31272
capital,Generator,PL0 0,urban central solar thermal,1098.83155
capital,Generator,PL0 0,urban decentral solar thermal,625.35122
capital,Generator,PT0 0,Offshore Wind (AC),5043483.00084
capital,Generator,PT0 0,Offshore Wind (Floating),3748.57362
capital,Generator,PT0 0,Onshore Wind,616509888.52213
capital,Generator,PT0 0,Run of River,781982318.70502
capital,Generator,PT0 0,Solar,183053582.49198
capital,Generator,PT0 0,rural solar thermal,973.0414
capital,Generator,PT0 0,solar-hsat,516919431.1302
capital,Generator,PT0 0,urban central solar thermal,1545.79483
capital,Generator,PT0 0,urban decentral solar thermal,913.13458
capital,Generator,RO0 0,Offshore Wind (AC),8682.84899
capital,Generator,RO0 0,Offshore Wind (DC),8939.23089
capital,Generator,RO0 0,Offshore Wind (Floating),3598.96006
capital,Generator,RO0 0,Onshore Wind,637732811.80305
capital,Generator,RO0 0,Run of River,1085206556.13942
capital,Generator,RO0 0,Solar,106116272.20807
capital,Generator,RO0 0,rural solar thermal,1161.39151
capital,Generator,RO0 0,solar-hsat,178029938.70386
capital,Generator,RO0 0,urban central solar thermal,1604.0654
capital,Generator,RO0 0,urban decentral solar thermal,984.48394
capital,Generator,RS0 0,Onshore Wind,89347411.28993
capital,Generator,RS0 0,Run of River,526478263.35986
capital,Generator,RS0 0,Solar,1864024.14174
capital,Generator,RS0 0,rural solar thermal,688.15425
capital,Generator,RS0 0,solar-hsat,155356832.47383
capital,Generator,RS0 0,urban central solar thermal,1980.80848
capital,Generator,RS0 0,urban decentral solar thermal,696.37861
capital,Generator,SE1 0,Offshore Wind (AC),36685713.95132
capital,Generator,SE1 0,Offshore Wind (DC),70254.95139
capital,Generator,SE1 0,Offshore Wind (Floating),4277.0984
capital,Generator,SE1 0,Onshore Wind,1919545263.42333
capital,Generator,SE1 0,Run of River,394149905.66452
capital,Generator,SE1 0,Solar,14943337.20965
capital,Generator,SE1 0,rural solar thermal,195.25987
capital,Generator,SE1 0,solar-hsat,108423046.69836
capital,Generator,SE1 0,urban central solar thermal,830.90085
capital,Generator,SE1 0,urban decentral solar thermal,372.23129
capital,Generator,SI0 0,Offshore Wind (AC),750.59301
capital,Generator,SI0 0,Offshore Wind (Floating),602.81745
capital,Generator,SI0 0,Onshore Wind,1737.77099
capital,Generator,SI0 0,Run of River,155445758.14368
capital,Generator,SI0 0,Solar,1570802.94685
capital,Generator,SI0 0,rural solar thermal,760.4168
capital,Generator,SI0 0,solar-hsat,7516.28589
capital,Generator,SI0 0,urban central solar thermal,1485.42931
capital,Generator,SI0 0,urban decentral solar thermal,865.97274
capital,Generator,SK0 0,Onshore Wind,3719.38432
capital,Generator,SK0 0,Run of River,375255980.16312
capital,Generator,SK0 0,Solar,23519826.82883
capital,Generator,SK0 0,rural solar thermal,714.98466
capital,Generator,SK0 0,solar-hsat,13932.73626
capital,Generator,SK0 0,urban central solar thermal,1279.81856
capital,Generator,SK0 0,urban decentral solar thermal,760.04307
capital,Generator,XK0 0,Onshore Wind,15622202.83436
capital,Generator,XK0 0,Run of River,9306745.23148
capital,Generator,XK0 0,Solar,8644529.10989
capital,Generator,XK0 0,rural solar thermal,0.85268
capital,Generator,XK0 0,solar-hsat,492556.4648
capital,Generator,XK0 0,urban central solar thermal,1643.95078
capital,Generator,XK0 0,urban decentral solar thermal,67.42686
capital,Line,AL0 0,AC,79383299.72642
capital,Line,AT0 0,AC,452246931.39839
capital,Line,BA0 0,AC,128859045.24615
capital,Line,BE0 0,AC,132294395.04691
capital,Line,BG0 0,AC,240709785.26156
capital,Line,CH0 0,AC,495733044.13378
capital,Line,CZ0 0,AC,243022348.25193
capital,Line,DE0 0,AC,582820005.69249
capital,Line,DE0 1,AC,465191429.65178
capital,Line,DE0 2,AC,289218374.52188
capital,Line,DE0 3,AC,130297548.45686
capital,Line,DE0 4,AC,65855244.42637
capital,Line,DE0 5,AC,122467637.92028
capital,Line,DK1 0,AC,92018255.13598
capital,Line,EE0 0,AC,34479190.53832
capital,Line,ES0 0,AC,380252192.80472
capital,Line,FI1 0,AC,164747361.63609
capital,Line,FR0 0,AC,861062076.98221
capital,Line,FR0 1,AC,437004111.69808
capital,Line,FR0 2,AC,175983166.83606
capital,Line,FR0 4,AC,3451633.76
capital,Line,GB2 0,AC,457480582.84278
capital,Line,GB3 0,AC,47856526.08134
capital,Line,GR0 0,AC,48987285.47571
capital,Line,HR0 0,AC,183894692.23639
capital,Line,HU0 0,AC,273318958.65242
capital,Line,IT0 0,AC,280957341.92612
capital,Line,IT0 1,AC,38683404.46554
capital,Line,LT0 0,AC,107375434.77326
capital,Line,ME0 0,AC,53440462.96271
capital,Line,MK0 0,AC,37466027.51957
capital,Line,NO1 0,AC,128929177.92303
capital,Line,PL0 0,AC,51242287.83323
capital,Line,RO0 0,AC,110192312.03459
capital,Line,RS0 0,AC,20274705.30248
capital,Link,AL0 0,CO2 pipeline,43253.28427
capital,Link,AL0 0,Combined-Cycle Gas,2206.57393
capital,Link,AL0 0,EAF,2173.27959
capital,Link,AL0 0,H2 DRI,1515.05823
capital,Link,AL0 0,H2 Electrolysis,2019.90065
capital,Link,AL0 0,Haber-Bosch,10848.76689
capital,Link,AL0 0,Open-Cycle Gas,1455.03984
capital,Link,AL0 0,SMR,2789467.09425
capital,Link,AL0 0,Sabatier,731.77394
capital,Link,AL0 0,battery charger,3800.02753
capital,Link,AL0 0,biogas to gas,3488.1551
capital,Link,AL0 0,biomass to liquid,27855405.44016
capital,Link,AL0 0,biomass-to-methanol,2566.95971
capital,Link,AL0 0,electricity distribution grid,35177931.18987
capital,Link,AL0 0,gas DRI,2016.46377
capital,Link,AL0 0,gas pipeline new,6594556.37713
capital,Link,AL0 0,heat100-200 industry electric boiler steam,313.48466
capital,Link,AL0 0,heat100-200 industry gas,142644.15409
capital,Link,AL0 0,heat100-200 industry industrial heat pump high temperature,2781233.80572
capital,Link,AL0 0,heat100-200 industry solid biomass,5111.87943
capital,Link,AL0 0,heat200-500 industry gas,14685.39092
capital,Link,AL0 0,heat200-500 industry hydrogen,134.2635
capital,Link,AL0 0,heat200-500 industry solid biomass,220606.75605
capital,Link,AL0 0,heat<100 industry electric boiler steam,316.83972
capital,Link,AL0 0,heat<100 industry gas,167452.12691
capital,Link,AL0 0,heat<100 industry industrial heat pump medium temperature,2873942.68289
capital,Link,AL0 0,heat<100 industry solid biomass,7400.35
capital,Link,AL0 0,heat>500 industry gas,17262.15582
capital,Link,AL0 0,heat>500 industry hydrogen,127.54542
capital,Link,AL0 0,home battery charger,4929.23128
capital,Link,AL0 0,methanolisation,2385215.04279
capital,Link,AL0 0,rural air heat pump,4311.21654
capital,Link,AL0 0,rural biomass boiler,5929.26041
capital,Link,AL0 0,rural gas boiler,28388711.86302
capital,Link,AL0 0,rural ground heat pump,8061.68112
capital,Link,AL0 0,rural resistive heater,3243457.57241
capital,Link,AL0 0,urban central air heat pump,5797.82715
