carrier,0
AC,67.10338352288562
EV battery,68.53840291744207
H2,101.68283014764016
NH3,142.79360718857532
agriculture machinery oil,81.17863231446485
battery,67.99039706718395
biogas,42.20869077997914
co2,-99.98951470705452
co2 sequestered,-26.318027200424886
co2 stored,-24.087106751559926
coal,9.565017419766667
coal for industry,43.18127833857423
gas,50.008198478203255
gas for industry,67.01861752525281
hbi,150.43532012113795
heat100-200 industry,35.00655564429587
heat200-500 industry,42.51648013023582
heat<100 industry,36.26602011616596
heat>500 industry,70.76564588766118
home battery,74.03713464661273
industry methanol,0.0
kerosene for aviation,82.83544841183954
land transport oil,82.83535757180827
lignite,3.3079416407200006
low voltage,75.10532580160668
methanol,134.14412831189298
municipal solid waste,-0.019941409368186475
naphtha for industry,57.128130889676996
non-sequestered HVC,-25.717324859211637
none,0.0
oil,57.11805465847976
oil primary,52.920405167
process emissions,0.15640798066918063
rural heat,70.16350687963106
shipping methanol,158.95330498153467
shipping oil,77.86525271758327
solid biomass,30.01843926947359
solid biomass for industry,30.028427610022927
solid biomass import,54.010466087931945
steel,216.6339037761298
steel emission,-53.99973200130032
unsustainable bioliquids,65.3512455953184
uranium,3.4228563188032974
urban central heat,25.821687667501934
urban decentral heat,77.75166571588272
