carrier,0
AC,43.284930608713154
EV battery,49.21702601940537
H2,38.37354345914739
NH3,67.01071830008475
agriculture machinery oil,81.18122306425035
battery,43.331075411433204
biogas,-5.7051461319357095
co2,-99.99078344636243
co2 sequestered,-24.159424080387353
co2 stored,-21.660414954516796
coal,9.564973356333331
coal for industry,43.18212952282909
gas,1.6658793646993082
gas for industry,20.56874415924486
hbi,158.9161510957344
heat100-200 industry,24.809816175317593
heat200-500 industry,21.962474494087992
heat<100 industry,24.81270424149428
heat>500 industry,22.48748763559073
home battery,49.61249145599477
industry methanol,0.0
kerosene for aviation,82.83779086249024
land transport oil,82.83797758827731
lignite,3.3086272559666674
low voltage,50.55002474583756
methanol,58.97354665729852
municipal solid waste,-0.019907093398524024
naphtha for industry,57.130179730870594
non-sequestered HVC,-25.71758174981473
none,0.0
oil,57.12030511440433
oil primary,52.921594651666666
process emissions,0.0
rural heat,50.27035523502316
shipping methanol,83.7826552717322
shipping oil,77.86761690174657
solid biomass,19.646415335650744
solid biomass for industry,19.656368886154315
solid biomass import,54.01022037982062
steel,216.63998704164945
steel emission,-54.000369457397476
unsustainable bioliquids,65.35776882054252
uranium,3.4218770239185736
urban central heat,20.067414500132323
urban decentral heat,50.18242389986207
