carrier,0
AC,45.190423804800176
EV battery,50.829952884009366
H2,41.483098928565084
NH3,70.74673764099255
agriculture machinery oil,81.17915099449733
battery,45.23044038524339
biogas,-3.4266032869772687
co2,-99.98934098383896
co2 sequestered,-29.101810499586062
co2 stored,-28.211819180070584
coal,9.565008452
coal for industry,43.18177491959066
gas,4.00853426080216
gas for industry,22.83843656273571
hbi,158.24740574672282
heat100-200 industry,27.152795561604222
heat200-500 industry,24.30441853850293
heat<100 industry,27.249173519039417
heat>500 industry,24.800696559648664
home battery,51.58097036112086
industry methanol,0.0
kerosene for aviation,82.8357153556354
land transport oil,82.8358335886511
lignite,3.308861805996666
low voltage,52.51456511735959
methanol,61.465658543630845
municipal solid waste,-0.020005347062609723
naphtha for industry,57.128447701485136
non-sequestered HVC,-25.717169832507857
none,0.0
oil,57.118454645631466
oil primary,52.92131505800001
process emissions,0.0
rural heat,52.209633751325924
shipping methanol,86.27309341019945
shipping oil,77.86562597318697
solid biomass,19.73685987960032
solid biomass for industry,19.747096187208395
solid biomass import,54.00938763024187
steel,216.6395368213909
steel emission,-53.999598881354366
unsustainable bioliquids,65.35582225022301
uranium,3.423040139137614
urban central heat,22.057025571016283
urban decentral heat,52.222881367531414
