carrier,0
electricity distribution grid,-3063501.8552171225
AC,4.529983628864127
DC,12.354099226228424
Pumped Hydro Storage,32.14708816967322
Solar,35.488165182136896
solar-hsat,36.169795753162624
Onshore Wind,41.994641616638276
Offshore Wind (AC),44.85505641535102
Offshore Wind (DC),47.07545830136872
Offshore Wind (Floating),47.66928370650383
Run of River,49.627267255014175
urban central solid biomass CHP CC,49.72578840201489
nuclear,50.6785054063681
battery discharger,50.70211815891917
waste CHP,53.619495596477186
Reservoir & Dam,53.63676596232447
OCGT methanol,56.359977949283355
urban central solid biomass CHP,56.785475060018705
oil,56.90348675034868
Combined-Cycle Gas,61.106492953744386
urban central gas CHP,71.33204121480222
Open-Cycle Gas,121.57542826109268
coal,129.16092482384633
lignite,151.14282571377223
