cost,component,location,carrier,0
capital,Generator,DE0 4,solar-hsat,792709193.11265
capital,Generator,DE0 4,urban central solar thermal,1537.64128
capital,Generator,DE0 4,urban decentral solar thermal,605.35356
capital,Generator,DE0 5,Offshore Wind (AC),429579812.19106
capital,Generator,DE0 5,Offshore Wind (DC),57938981.15639
capital,Generator,DE0 5,Offshore Wind (Floating),1690.13621
capital,Generator,DE0 5,Onshore Wind,1468253297.4724
capital,Generator,DE0 5,Run of River,29117199.61962
capital,Generator,DE0 5,Solar,566939201.66696
capital,Generator,DE0 5,rural solar thermal,581.7233
capital,Generator,DE0 5,solar-hsat,727781136.01216
capital,Generator,DE0 5,urban central solar thermal,1022.47821
capital,Generator,DE0 5,urban decentral solar thermal,647.0734
capital,Generator,DK0 0,Offshore Wind (AC),329700352.83852
capital,Generator,DK0 0,Offshore Wind (DC),12875.90847
capital,Generator,DK0 0,Offshore Wind (Floating),3731.95618
capital,Generator,DK0 0,Onshore Wind,2062620145.82409
capital,Generator,DK0 0,Solar,85748540.52602
capital,Generator,DK0 0,rural solar thermal,135.19733
capital,Generator,DK0 0,solar-hsat,9926.02053
capital,Generator,DK0 0,urban central solar thermal,783.79594
capital,Generator,DK0 0,urban decentral solar thermal,378.42974
capital,Generator,DK1 0,Offshore Wind (AC),220813235.58716
capital,Generator,DK1 0,Offshore Wind (DC),2880.67572
capital,Generator,DK1 0,Offshore Wind (Floating),2804.91878
capital,Generator,DK1 0,Onshore Wind,734081320.43769
capital,Generator,DK1 0,Solar,28221559.82142
capital,Generator,DK1 0,rural solar thermal,115.52785
capital,Generator,DK1 0,solar-hsat,13884.72271
capital,Generator,DK1 0,urban central solar thermal,820.03049
capital,Generator,DK1 0,urban decentral solar thermal,429.6404
capital,Generator,EE0 0,Offshore Wind (AC),16064.2517
capital,Generator,EE0 0,Offshore Wind (DC),10734.94337
capital,Generator,EE0 0,Offshore Wind (Floating),3793.87163
capital,Generator,EE0 0,Onshore Wind,496272165.89447
capital,Generator,EE0 0,Solar,23011896.68166
capital,Generator,EE0 0,rural solar thermal,431.26228
capital,Generator,EE0 0,solar-hsat,40996295.99571
capital,Generator,EE0 0,urban central solar thermal,729.76149
capital,Generator,EE0 0,urban decentral solar thermal,473.21788
capital,Generator,ES0 0,Offshore Wind (AC),4025770.2986
capital,Generator,ES0 0,Offshore Wind (Floating),3457.24015
capital,Generator,ES0 0,Onshore Wind,3578967784.19302
capital,Generator,ES0 0,Run of River,40062148.34745
capital,Generator,ES0 0,Solar,1920327250.37227
capital,Generator,ES0 0,rural solar thermal,616.96419
capital,Generator,ES0 0,solar-hsat,3599545559.19672
capital,Generator,ES0 0,urban central solar thermal,2217.39779
capital,Generator,ES0 0,urban decentral solar thermal,1467.89667
capital,Generator,ES6 0,Offshore Wind (AC),1669.38781
capital,Generator,ES6 0,Offshore Wind (Floating),2494.12551
capital,Generator,ES6 0,Onshore Wind,3230.30244
capital,Generator,ES6 0,Run of River,45303586.30495
capital,Generator,ES6 0,Solar,14173688.31353
capital,Generator,ES6 0,rural solar thermal,1245.49516
capital,Generator,ES6 0,solar-hsat,66252239.03997
capital,Generator,ES6 0,urban central solar thermal,1382.71521
capital,Generator,ES6 0,urban decentral solar thermal,964.88555
capital,Generator,FI1 0,Offshore Wind (AC),37194.94578
capital,Generator,FI1 0,Offshore Wind (DC),357028877.86685
capital,Generator,FI1 0,Offshore Wind (Floating),4337.79771
capital,Generator,FI1 0,Onshore Wind,1095681567.00264
capital,Generator,FI1 0,Run of River,453195348.92122
capital,Generator,FI1 0,Solar,8236293.16544
capital,Generator,FI1 0,rural solar thermal,153.38118
capital,Generator,FI1 0,solar-hsat,127791750.64088
capital,Generator,FI1 0,urban central solar thermal,700.94915
capital,Generator,FI1 0,urban decentral solar thermal,314.38334
capital,Generator,FR0 0,Offshore Wind (AC),201908764.50504
capital,Generator,FR0 0,Offshore Wind (DC),639735770.80764
capital,Generator,FR0 0,Offshore Wind (Floating),1736.50252
capital,Generator,FR0 0,Onshore Wind,1453048110.00236
capital,Generator,FR0 0,Solar,80758708.20234
capital,Generator,FR0 0,rural solar thermal,178.31897
capital,Generator,FR0 0,solar-hsat,4890.29741
capital,Generator,FR0 0,urban central solar thermal,1066.41534
capital,Generator,FR0 0,urban decentral solar thermal,458.54884
capital,Generator,FR0 1,Offshore Wind (AC),22170921.32491
capital,Generator,FR0 1,Offshore Wind (Floating),4317.41421
capital,Generator,FR0 1,Onshore Wind,135484972.20775
capital,Generator,FR0 1,Run of River,1275325841.55478
capital,Generator,FR0 1,Solar,161606427.89417
capital,Generator,FR0 1,rural solar thermal,502.66297
capital,Generator,FR0 1,solar-hsat,2118310806.96315
capital,Generator,FR0 1,urban central solar thermal,2317.58649
capital,Generator,FR0 1,urban decentral solar thermal,766.03739
capital,Generator,FR0 2,Offshore Wind (AC),5589.98796
capital,Generator,FR0 2,Offshore Wind (DC),4279.86695
capital,Generator,FR0 2,Offshore Wind (Floating),3469.37748
capital,Generator,FR0 2,Onshore Wind,322014210.78756
capital,Generator,FR0 2,Run of River,387114376.07396
capital,Generator,FR0 2,Solar,241433259.7438
capital,Generator,FR0 2,rural solar thermal,676.44072
capital,Generator,FR0 2,solar-hsat,225176342.62025
capital,Generator,FR0 2,urban central solar thermal,1566.02517
capital,Generator,FR0 2,urban decentral solar thermal,715.6651
capital,Generator,FR0 3,Offshore Wind (AC),288775137.74027
capital,Generator,FR0 3,Offshore Wind (DC),550006785.31271
capital,Generator,FR0 3,Offshore Wind (Floating),4538.91676
capital,Generator,FR0 3,Onshore Wind,404522322.0101
capital,Generator,FR0 3,Solar,45458273.15495
capital,Generator,FR0 3,rural solar thermal,350.37925
capital,Generator,FR0 3,solar-hsat,8058.74114
capital,Generator,FR0 3,urban central solar thermal,1051.39122
capital,Generator,FR0 3,urban decentral solar thermal,532.86191
capital,Generator,FR0 4,Onshore Wind,410448671.08885
capital,Generator,FR0 4,Run of River,454890285.96669
capital,Generator,FR0 4,Solar,56505970.6236
capital,Generator,FR0 4,rural solar thermal,397.76093
capital,Generator,FR0 4,solar-hsat,4933.62927
capital,Generator,FR0 4,urban central solar thermal,1126.48378
capital,Generator,FR0 4,urban decentral solar thermal,483.42725
capital,Generator,FR5 0,Offshore Wind (AC),1787.39297
capital,Generator,FR5 0,Offshore Wind (Floating),2566.66838
capital,Generator,FR5 0,Onshore Wind,1967330.47875
capital,Generator,FR5 0,Solar,3513.27869
capital,Generator,FR5 0,rural solar thermal,977.45457
capital,Generator,FR5 0,solar-hsat,87861082.27849
capital,Generator,GB2 0,Offshore Wind (AC),1503451248.36247
capital,Generator,GB2 0,Offshore Wind (DC),2892149665.13387
capital,Generator,GB2 0,Offshore Wind (Floating),4742.52296
capital,Generator,GB2 0,Onshore Wind,1344688758.31059
capital,Generator,GB2 0,Run of River,885889663.85156
capital,Generator,GB2 0,Solar,84832281.63969
capital,Generator,GB2 0,rural solar thermal,163.03635
capital,Generator,GB2 0,solar-hsat,8846.88118
capital,Generator,GB2 0,urban central solar thermal,732.8831
capital,Generator,GB2 0,urban decentral solar thermal,177.5203
capital,Generator,GB2 1,Offshore Wind (AC),3261256690.06643
capital,Generator,GB2 1,Offshore Wind (DC),29151.99098
capital,Generator,GB2 1,Offshore Wind (Floating),4104.2892
capital,Generator,GB2 1,Onshore Wind,1568487300.42532
capital,Generator,GB2 1,Solar,513690332.32077
capital,Generator,GB2 1,rural solar thermal,358.54905
capital,Generator,GB2 1,solar-hsat,255590.81726
capital,Generator,GB2 1,urban central solar thermal,876.33026
capital,Generator,GB2 1,urban decentral solar thermal,362.94549
capital,Generator,GB3 0,Offshore Wind (AC),91979613.90515
capital,Generator,GB3 0,Offshore Wind (DC),32709.74364
capital,Generator,GB3 0,Offshore Wind (Floating),4724.80205
capital,Generator,GB3 0,Onshore Wind,145378844.07266
capital,Generator,GB3 0,Run of River,234671738.20448
capital,Generator,GB3 0,Solar,12435350.48807
capital,Generator,GB3 0,rural solar thermal,190.19693
capital,Generator,GB3 0,solar-hsat,10183.48741
capital,Generator,GB3 0,urban central solar thermal,634.53576
capital,Generator,GB3 0,urban decentral solar thermal,192.28527
capital,Generator,GR0 0,Offshore Wind (AC),3892.93747
capital,Generator,GR0 0,Offshore Wind (DC),10036.78372
capital,Generator,GR0 0,Offshore Wind (Floating),3710.86421
capital,Generator,GR0 0,Onshore Wind,581564221.16232
capital,Generator,GR0 0,Run of River,31772365.34325
capital,Generator,GR0 0,Solar,218144190.92661
capital,Generator,GR0 0,rural solar thermal,7274.7266
capital,Generator,GR0 0,solar-hsat,1081436046.75052
capital,Generator,GR0 0,urban central solar thermal,2410.13857
capital,Generator,GR0 0,urban decentral solar thermal,1342.65146
capital,Generator,HR0 0,Offshore Wind (AC),3310.95627
capital,Generator,HR0 0,Offshore Wind (DC),3480.98058
capital,Generator,HR0 0,Offshore Wind (Floating),2637.8734
capital,Generator,HR0 0,Onshore Wind,131920849.8748
capital,Generator,HR0 0,Run of River,84182201.03601
capital,Generator,HR0 0,Solar,4256881.59785
capital,Generator,HR0 0,rural solar thermal,1265.83155
capital,Generator,HR0 0,solar-hsat,336761355.74303
capital,Generator,HR0 0,urban central solar thermal,2509.35396
capital,Generator,HR0 0,urban decentral solar thermal,1168.6343
capital,Generator,HU0 0,Onshore Wind,36914624.58509
capital,Generator,HU0 0,Run of River,6070956.3265
capital,Generator,HU0 0,Solar,135337876.83425
capital,Generator,HU0 0,rural solar thermal,558.83183
capital,Generator,HU0 0,solar-hsat,887355275.05337
capital,Generator,HU0 0,urban central solar thermal,2039.38079
capital,Generator,HU0 0,urban decentral solar thermal,822.2014
capital,Generator,IE3 0,Offshore Wind (AC),5042641.87218
capital,Generator,IE3 0,Offshore Wind (DC),226500666.46084
capital,Generator,IE3 0,Offshore Wind (Floating),4572.18439
capital,Generator,IE3 0,Onshore Wind,550276118.15015
capital,Generator,IE3 0,Run of River,66564800.33115
capital,Generator,IE3 0,Solar,64207979.27296
capital,Generator,IE3 0,rural solar thermal,184.02545
capital,Generator,IE3 0,solar-hsat,21983.50971
capital,Generator,IE3 0,urban central solar thermal,839.64145
capital,Generator,IE3 0,urban decentral solar thermal,259.34955
capital,Generator,IT0 0,Offshore Wind (AC),6051071.58601
capital,Generator,IT0 0,Offshore Wind (DC),3533.57902
capital,Generator,IT0 0,Offshore Wind (Floating),3079.72011
capital,Generator,IT0 0,Onshore Wind,1015581632.83712
capital,Generator,IT0 0,Run of River,543612536.03769
capital,Generator,IT0 0,Solar,194415115.40209
capital,Generator,IT0 0,rural solar thermal,1276.45995
capital,Generator,IT0 0,solar-hsat,2682900873.73622
capital,Generator,IT0 0,urban central solar thermal,1930.88505
capital,Generator,IT0 0,urban decentral solar thermal,1280.18209
capital,Generator,IT0 1,Offshore Wind (AC),3153.30454
capital,Generator,IT0 1,Offshore Wind (DC),2738.47476
capital,Generator,IT0 1,Offshore Wind (Floating),2544.07295
capital,Generator,IT0 1,Onshore Wind,18746747.59089
capital,Generator,IT0 1,Run of River,1762900939.28859
capital,Generator,IT0 1,Solar,72004397.56726
capital,Generator,IT0 1,rural solar thermal,651.23663
capital,Generator,IT0 1,solar-hsat,3646859350.70595
capital,Generator,IT0 1,urban central solar thermal,1790.85052
capital,Generator,IT0 1,urban decentral solar thermal,905.11468
capital,Generator,IT4 0,Offshore Wind (AC),4044.11351
capital,Generator,IT4 0,Offshore Wind (Floating),3194.82412
capital,Generator,IT4 0,Onshore Wind,137128077.52367
capital,Generator,IT4 0,Run of River,18490222.31421
capital,Generator,IT4 0,Solar,22587812.86004
capital,Generator,IT4 0,rural solar thermal,1762.73224
capital,Generator,IT4 0,solar-hsat,219053502.1292
capital,Generator,IT4 0,urban central solar thermal,3015.87861
capital,Generator,IT4 0,urban decentral solar thermal,1668.87591
capital,Generator,LT0 0,Offshore Wind (AC),50603.08119
capital,Generator,LT0 0,Offshore Wind (DC),385216330.96288
capital,Generator,LT0 0,Offshore Wind (Floating),3070.5841
capital,Generator,LT0 0,Onshore Wind,138285317.94436
capital,Generator,LT0 0,Run of River,31125207.56225
capital,Generator,LT0 0,Solar,15686917.43741
capital,Generator,LT0 0,rural solar thermal,395.18742
capital,Generator,LT0 0,solar-hsat,33633058.20286
capital,Generator,LT0 0,urban central solar thermal,760.0797
capital,Generator,LT0 0,urban decentral solar thermal,471.18815
capital,Generator,LU0 0,Onshore Wind,17138107.24948
capital,Generator,LU0 0,Solar,2832683.74949
capital,Generator,LU0 0,rural solar thermal,471.35191
capital,Generator,LU0 0,solar-hsat,301402363.53202
capital,Generator,LU0 0,urban central solar thermal,827.37419
capital,Generator,LU0 0,urban decentral solar thermal,514.48368
capital,Generator,LV0 0,Offshore Wind (AC),18367.26156
capital,Generator,LV0 0,Offshore Wind (DC),34594.05582
capital,Generator,LV0 0,Offshore Wind (Floating),4264.95229
capital,Generator,LV0 0,Onshore Wind,11572280.51792
capital,Generator,LV0 0,Run of River,473380508.2809
capital,Generator,LV0 0,Solar,2303897.01949
capital,Generator,LV0 0,rural solar thermal,346.18495
capital,Generator,LV0 0,solar-hsat,50772257.63154
capital,Generator,LV0 0,urban central solar thermal,748.83272
capital,Generator,LV0 0,urban decentral solar thermal,420.73657
capital,Generator,ME0 0,Offshore Wind (AC),1062.26524
capital,Generator,ME0 0,Offshore Wind (Floating),2176.3829
capital,Generator,ME0 0,Onshore Wind,13654957.465
capital,Generator,ME0 0,Run of River,1651793.1934
capital,Generator,ME0 0,Solar,167569.59057
capital,Generator,ME0 0,rural solar thermal,659.36087
capital,Generator,ME0 0,solar-hsat,294714796.64276
capital,Generator,ME0 0,urban central solar thermal,3494.63363
capital,Generator,ME0 0,urban decentral solar thermal,662.93177
capital,Generator,MK0 0,Onshore Wind,8447567.6631
capital,Generator,MK0 0,Run of River,59045443.2567
capital,Generator,MK0 0,Solar,15545483.60748
capital,Generator,MK0 0,rural solar thermal,755.94483
capital,Generator,MK0 0,solar-hsat,111915662.45847
capital,Generator,MK0 0,urban central solar thermal,1835.64571
capital,Generator,MK0 0,urban decentral solar thermal,761.46062
capital,Generator,NL0 0,Offshore Wind (AC),1174437636.71327
capital,Generator,NL0 0,Offshore Wind (DC),1998274465.64835
capital,Generator,NL0 0,Offshore Wind (Floating),1584.50203
capital,Generator,NL0 0,Onshore Wind,2401055784.90798
capital,Generator,NL0 0,Solar,248277025.68781
capital,Generator,NL0 0,rural solar thermal,0.73259
capital,Generator,NL0 0,solar-hsat,269842341.58461
capital,Generator,NL0 0,urban central solar thermal,961.61533
capital,Generator,NL0 0,urban decentral solar thermal,485.45145
capital,Generator,NO1 0,Offshore Wind (AC),28255738.84865
capital,Generator,NO1 0,Offshore Wind (DC),21069.45288
capital,Generator,NO1 0,Offshore Wind (Floating),4269.11007
capital,Generator,NO1 0,Onshore Wind,639791975.57899
capital,Generator,NO1 0,Run of River,275042056.92383
capital,Generator,NO1 0,Solar,73361.28485
capital,Generator,NO1 0,rural solar thermal,163.37721
capital,Generator,NO1 0,solar-hsat,5186.73459
capital,Generator,NO1 0,urban central solar thermal,770.47765
capital,Generator,NO1 0,urban decentral solar thermal,170.25998
capital,Generator,PL0 0,Offshore Wind (AC),1049262144.78432
capital,Generator,PL0 0,Offshore Wind (DC),1301263941.1639
capital,Generator,PL0 0,Offshore Wind (Floating),5447.39965
capital,Generator,PL0 0,Onshore Wind,2867489230.50245
capital,Generator,PL0 0,Run of River,56210389.48212
capital,Generator,PL0 0,Solar,137290908.57225
capital,Generator,PL0 0,rural solar thermal,523.42554
capital,Generator,PL0 0,solar-hsat,2197146657.42826
capital,Generator,PL0 0,urban central solar thermal,1249.72196
capital,Generator,PL0 0,urban decentral solar thermal,626.51621
capital,Generator,PT0 0,Offshore Wind (AC),5043501.18466
capital,Generator,PT0 0,Offshore Wind (Floating),3952.53611
capital,Generator,PT0 0,Onshore Wind,616512002.20436
capital,Generator,PT0 0,Run of River,781982318.70502
capital,Generator,PT0 0,Solar,183053283.87402
capital,Generator,PT0 0,rural solar thermal,918.67648
capital,Generator,PT0 0,solar-hsat,556936927.02966
capital,Generator,PT0 0,urban central solar thermal,1728.3338
capital,Generator,PT0 0,urban decentral solar thermal,868.91451
capital,Generator,RO0 0,Offshore Wind (AC),94388.47675
capital,Generator,RO0 0,Offshore Wind (DC),53920.53295
capital,Generator,RO0 0,Offshore Wind (Floating),3701.66554
capital,Generator,RO0 0,Onshore Wind,637733045.19552
capital,Generator,RO0 0,Run of River,1085206556.13942
capital,Generator,RO0 0,Solar,106116252.18287
capital,Generator,RO0 0,rural solar thermal,1189.50812
capital,Generator,RO0 0,solar-hsat,178662791.22596
capital,Generator,RO0 0,urban central solar thermal,2214.6879
capital,Generator,RO0 0,urban decentral solar thermal,995.90869
capital,Generator,RS0 0,Onshore Wind,89347280.77043
capital,Generator,RS0 0,Run of River,526478263.35986
capital,Generator,RS0 0,Solar,1864085.52345
capital,Generator,RS0 0,rural solar thermal,678.71684
capital,Generator,RS0 0,solar-hsat,144901831.44241
capital,Generator,RS0 0,urban central solar thermal,1805.64598
capital,Generator,RS0 0,urban decentral solar thermal,686.20591
capital,Generator,SE1 0,Offshore Wind (AC),36686574.85815
capital,Generator,SE1 0,Offshore Wind (DC),81314.79307
capital,Generator,SE1 0,Offshore Wind (Floating),4189.38762
capital,Generator,SE1 0,Onshore Wind,1919539655.55691
capital,Generator,SE1 0,Run of River,394149905.66452
capital,Generator,SE1 0,Solar,14943403.35144
capital,Generator,SE1 0,rural solar thermal,184.30758
capital,Generator,SE1 0,solar-hsat,316204685.17704
capital,Generator,SE1 0,urban central solar thermal,804.81348
capital,Generator,SE1 0,urban decentral solar thermal,358.38999
capital,Generator,SI0 0,Offshore Wind (AC),1008.49803
capital,Generator,SI0 0,Offshore Wind (Floating),903.70459
capital,Generator,SI0 0,Onshore Wind,1720.03554
capital,Generator,SI0 0,Run of River,155445758.14368
capital,Generator,SI0 0,Solar,1570831.22693
capital,Generator,SI0 0,rural solar thermal,758.37839
capital,Generator,SI0 0,solar-hsat,8677.33325
capital,Generator,SI0 0,urban central solar thermal,1510.00932
capital,Generator,SI0 0,urban decentral solar thermal,866.73996
capital,Generator,SK0 0,Onshore Wind,3889.14115
capital,Generator,SK0 0,Run of River,375255980.16312
capital,Generator,SK0 0,Solar,23520136.67771
capital,Generator,SK0 0,rural solar thermal,703.06195
capital,Generator,SK0 0,solar-hsat,12083.89865
capital,Generator,SK0 0,urban central solar thermal,1450.39171
capital,Generator,SK0 0,urban decentral solar thermal,750.58462
capital,Generator,XK0 0,Onshore Wind,15622196.85754
capital,Generator,XK0 0,Run of River,9306745.23148
capital,Generator,XK0 0,Solar,8644543.31355
capital,Generator,XK0 0,rural solar thermal,0.7688
capital,Generator,XK0 0,solar-hsat,3378998.85706
capital,Generator,XK0 0,urban central solar thermal,1505.02247
capital,Generator,XK0 0,urban decentral solar thermal,1.10269
capital,Line,AL0 0,AC,79383299.72642
capital,Line,AT0 0,AC,452246931.39839
capital,Line,BA0 0,AC,128859045.24615
capital,Line,BE0 0,AC,132294395.04691
capital,Line,BG0 0,AC,240709785.26156
capital,Line,CH0 0,AC,495733044.13378
capital,Line,CZ0 0,AC,243022348.25193
capital,Line,DE0 0,AC,582820005.69249
capital,Line,DE0 1,AC,465191429.65178
capital,Line,DE0 2,AC,289218374.52188
capital,Line,DE0 3,AC,130297548.45686
capital,Line,DE0 4,AC,65855244.42637
capital,Line,DE0 5,AC,122467637.92028
capital,Line,DK1 0,AC,92018255.13598
capital,Line,EE0 0,AC,34479190.53832
capital,Line,ES0 0,AC,380252192.80472
capital,Line,FI1 0,AC,164747361.63609
capital,Line,FR0 0,AC,861062076.98221
capital,Line,FR0 1,AC,437004111.69808
capital,Line,FR0 2,AC,175983166.83606
capital,Line,FR0 4,AC,3451633.76
capital,Line,GB2 0,AC,457480582.84278
capital,Line,GB3 0,AC,47856526.08134
capital,Line,GR0 0,AC,48987285.47571
capital,Line,HR0 0,AC,183894692.23639
capital,Line,HU0 0,AC,273318958.65242
capital,Line,IT0 0,AC,280957341.92612
capital,Line,IT0 1,AC,38683404.46554
capital,Line,LT0 0,AC,107375434.77326
capital,Line,ME0 0,AC,53440462.96271
capital,Line,MK0 0,AC,37466027.51957
capital,Line,NO1 0,AC,128929177.92303
capital,Line,PL0 0,AC,51242287.83323
capital,Line,RO0 0,AC,110192312.03459
capital,Line,RS0 0,AC,20274705.30248
capital,Link,AL0 0,CO2 pipeline,21323.03231
capital,Link,AL0 0,Combined-Cycle Gas,2083.97913
capital,Link,AL0 0,EAF,2352.27425
capital,Link,AL0 0,H2 DRI,1605.84831
capital,Link,AL0 0,H2 Electrolysis,2049.50177
capital,Link,AL0 0,Haber-Bosch,11151.45696
capital,Link,AL0 0,Open-Cycle Gas,1371.95152
capital,Link,AL0 0,SMR,2226672.52059
capital,Link,AL0 0,Sabatier,854.03589
capital,Link,AL0 0,battery charger,4383.23763
capital,Link,AL0 0,biogas to gas,5793.86381
capital,Link,AL0 0,biomass to liquid,26699835.14535
capital,Link,AL0 0,biomass-to-methanol,2719.46664
capital,Link,AL0 0,electricity distribution grid,35980661.25442
capital,Link,AL0 0,gas DRI,2119.32761
capital,Link,AL0 0,gas pipeline new,3446472.26557
capital,Link,AL0 0,heat100-200 industry electric boiler steam,399.64585
capital,Link,AL0 0,heat100-200 industry gas,142636.59559
capital,Link,AL0 0,heat100-200 industry industrial heat pump high temperature,2773330.67284
capital,Link,AL0 0,heat100-200 industry solid biomass,12192.81277
capital,Link,AL0 0,heat200-500 industry gas,14696.85077
capital,Link,AL0 0,heat200-500 industry hydrogen,140.3243
capital,Link,AL0 0,heat200-500 industry solid biomass,221196.45909
capital,Link,AL0 0,heat<100 industry electric boiler steam,405.28049
capital,Link,AL0 0,heat<100 industry gas,167441.21545
capital,Link,AL0 0,heat<100 industry industrial heat pump medium temperature,2546313.98081
capital,Link,AL0 0,heat<100 industry solid biomass,313775.27308
capital,Link,AL0 0,heat>500 industry gas,17339.02254
capital,Link,AL0 0,heat>500 industry hydrogen,161.10349
capital,Link,AL0 0,home battery charger,5299.75188
capital,Link,AL0 0,methanolisation,1902531.04071
capital,Link,AL0 0,rural air heat pump,4416.28302
capital,Link,AL0 0,rural biomass boiler,7662.63598
capital,Link,AL0 0,rural gas boiler,27792816.0201
capital,Link,AL0 0,rural ground heat pump,9049.02116
capital,Link,AL0 0,rural resistive heater,3308251.57024
capital,Link,AL0 0,urban central air heat pump,8410.12956
