cost,component,location,carrier,0
capital,Generator,CZ0 0,Run of River,12396579.18494
capital,Generator,CZ0 0,Solar,68150630.6724
capital,Generator,CZ0 0,rural solar thermal,417.5364
capital,Generator,CZ0 0,solar-hsat,118642733.84538
capital,Generator,CZ0 0,urban central solar thermal,1125.65572
capital,Generator,CZ0 0,urban decentral solar thermal,727.485
capital,Generator,DE0 0,Offshore Wind (AC),464757892.81506
capital,Generator,DE0 0,Offshore Wind (DC),359314317.75354
capital,Generator,DE0 0,Offshore Wind (Floating),1096.89892
capital,Generator,DE0 0,Onshore Wind,4788501051.56814
capital,Generator,DE0 0,Run of River,22970095.01057
capital,Generator,DE0 0,Solar,136919057.88359
capital,Generator,DE0 0,rural solar thermal,406.39585
capital,Generator,DE0 0,solar-hsat,879012615.22764
capital,Generator,DE0 0,urban central solar thermal,896.17897
capital,Generator,DE0 0,urban decentral solar thermal,504.39312
capital,Generator,DE0 1,Onshore Wind,1406405435.31676
capital,Generator,DE0 1,Run of River,72178052.77618
capital,Generator,DE0 1,Solar,199216042.15879
capital,Generator,DE0 1,rural solar thermal,452.2749
capital,Generator,DE0 1,solar-hsat,591141986.97565
capital,Generator,DE0 1,urban central solar thermal,809.31221
capital,Generator,DE0 1,urban decentral solar thermal,612.88555
capital,Generator,DE0 2,Offshore Wind (AC),1156810252.44729
capital,Generator,DE0 2,Offshore Wind (DC),4753543128.70415
capital,Generator,DE0 2,Offshore Wind (Floating),2327.51522
capital,Generator,DE0 2,Onshore Wind,2481057633.62124
capital,Generator,DE0 2,Run of River,132010325.87154
capital,Generator,DE0 2,Solar,84732783.56691
capital,Generator,DE0 2,rural solar thermal,257.9066
capital,Generator,DE0 2,solar-hsat,1760103355.29704
capital,Generator,DE0 2,urban central solar thermal,872.95918
capital,Generator,DE0 2,urban decentral solar thermal,478.07489
capital,Generator,DE0 3,Onshore Wind,52768716.88989
capital,Generator,DE0 3,Run of River,940688192.41467
capital,Generator,DE0 3,Solar,232333058.49684
capital,Generator,DE0 3,rural solar thermal,487.03976
capital,Generator,DE0 3,solar-hsat,1587148705.62195
capital,Generator,DE0 3,urban central solar thermal,1151.20676
capital,Generator,DE0 3,urban decentral solar thermal,869.87245
capital,Generator,DE0 4,Onshore Wind,1864770602.91902
capital,Generator,DE0 4,Run of River,269690009.68602
capital,Generator,DE0 4,Solar,115970202.99117
capital,Generator,DE0 4,rural solar thermal,289.10418
capital,Generator,DE0 4,solar-hsat,1703677605.71312
capital,Generator,DE0 4,urban central solar thermal,1089.55047
capital,Generator,DE0 4,urban decentral solar thermal,699.01221
capital,Generator,DE0 5,Offshore Wind (AC),429579915.92249
capital,Generator,DE0 5,Offshore Wind (DC),57939015.22944
capital,Generator,DE0 5,Offshore Wind (Floating),1426.68406
capital,Generator,DE0 5,Onshore Wind,4587745016.73799
capital,Generator,DE0 5,Run of River,29117199.61962
capital,Generator,DE0 5,Solar,566939380.21686
capital,Generator,DE0 5,rural solar thermal,504.73723
capital,Generator,DE0 5,solar-hsat,996896864.89364
capital,Generator,DE0 5,urban central solar thermal,948.02394
capital,Generator,DE0 5,urban decentral solar thermal,647.22197
capital,Generator,DK0 0,Offshore Wind (AC),329698788.96963
capital,Generator,DK0 0,Offshore Wind (DC),264641587.74626
capital,Generator,DK0 0,Offshore Wind (Floating),3309.59484
capital,Generator,DK0 0,Onshore Wind,3524463302.88725
capital,Generator,DK0 0,Solar,85748516.70698
capital,Generator,DK0 0,rural solar thermal,124.01369
capital,Generator,DK0 0,solar-hsat,22938.79827
capital,Generator,DK0 0,urban central solar thermal,713.2657
capital,Generator,DK0 0,urban decentral solar thermal,388.4738
capital,Generator,DK1 0,Offshore Wind (AC),220812272.99649
capital,Generator,DK1 0,Offshore Wind (DC),2584.20648
capital,Generator,DK1 0,Offshore Wind (Floating),2194.08442
capital,Generator,DK1 0,Onshore Wind,1855655776.9322
capital,Generator,DK1 0,Solar,28221552.12805
capital,Generator,DK1 0,rural solar thermal,119.70004
capital,Generator,DK1 0,solar-hsat,477581787.43574
capital,Generator,DK1 0,urban central solar thermal,739.24981
capital,Generator,DK1 0,urban decentral solar thermal,437.79341
capital,Generator,EE0 0,Offshore Wind (AC),26845.25351
capital,Generator,EE0 0,Offshore Wind (DC),24071.16116
capital,Generator,EE0 0,Offshore Wind (Floating),3320.63611
capital,Generator,EE0 0,Onshore Wind,425994254.18208
capital,Generator,EE0 0,Solar,23011824.39929
capital,Generator,EE0 0,rural solar thermal,419.80336
capital,Generator,EE0 0,solar-hsat,39209813.4919
capital,Generator,EE0 0,urban central solar thermal,673.79581
capital,Generator,EE0 0,urban decentral solar thermal,468.4817
capital,Generator,ES0 0,Offshore Wind (AC),4026404.01078
capital,Generator,ES0 0,Offshore Wind (Floating),5108.77457
capital,Generator,ES0 0,Onshore Wind,3578968776.32492
capital,Generator,ES0 0,Run of River,40062148.34745
capital,Generator,ES0 0,Solar,1920327465.33353
capital,Generator,ES0 0,rural solar thermal,306.70658
capital,Generator,ES0 0,solar-hsat,8648820387.73625
capital,Generator,ES0 0,urban central solar thermal,2316.14921
capital,Generator,ES0 0,urban decentral solar thermal,265771636.10078
capital,Generator,ES6 0,Offshore Wind (AC),1837.2488
capital,Generator,ES6 0,Offshore Wind (Floating),2969.34597
capital,Generator,ES6 0,Onshore Wind,16606.65731
capital,Generator,ES6 0,Run of River,45303586.30495
capital,Generator,ES6 0,Solar,14173611.7067
capital,Generator,ES6 0,rural solar thermal,1592.95243
capital,Generator,ES6 0,solar-hsat,178723324.10278
capital,Generator,ES6 0,urban central solar thermal,1264.04968
capital,Generator,ES6 0,urban decentral solar thermal,1376.25143
capital,Generator,FI1 0,Offshore Wind (AC),24009.28687
capital,Generator,FI1 0,Offshore Wind (DC),1359676336.96603
capital,Generator,FI1 0,Offshore Wind (Floating),4031.81348
capital,Generator,FI1 0,Onshore Wind,1095682973.18514
capital,Generator,FI1 0,Run of River,453195348.92122
capital,Generator,FI1 0,Solar,8236107.04824
capital,Generator,FI1 0,rural solar thermal,200.02003
capital,Generator,FI1 0,solar-hsat,100099635.45058
capital,Generator,FI1 0,urban central solar thermal,762.54667
capital,Generator,FI1 0,urban decentral solar thermal,358.19058
capital,Generator,FR0 0,Offshore Wind (AC),740631602.20313
capital,Generator,FR0 0,Offshore Wind (DC),639737509.22475
capital,Generator,FR0 0,Offshore Wind (Floating),1468.12541
capital,Generator,FR0 0,Onshore Wind,3778204397.43945
capital,Generator,FR0 0,Solar,80758694.29798
capital,Generator,FR0 0,rural solar thermal,170.75729
capital,Generator,FR0 0,solar-hsat,3645.6545
capital,Generator,FR0 0,urban central solar thermal,944.1707
capital,Generator,FR0 0,urban decentral solar thermal,499.43796
capital,Generator,FR0 1,Offshore Wind (AC),371828719.37728
capital,Generator,FR0 1,Offshore Wind (Floating),7193.70912
capital,Generator,FR0 1,Onshore Wind,135484850.44124
capital,Generator,FR0 1,Run of River,1275325841.55478
capital,Generator,FR0 1,Solar,161606432.04412
capital,Generator,FR0 1,rural solar thermal,479.53069
capital,Generator,FR0 1,solar-hsat,2531498189.31737
capital,Generator,FR0 1,urban central solar thermal,2199.02004
capital,Generator,FR0 1,urban decentral solar thermal,1807.49212
capital,Generator,FR0 2,Offshore Wind (AC),661675344.46483
capital,Generator,FR0 2,Offshore Wind (DC),108678578.77421
capital,Generator,FR0 2,Offshore Wind (Floating),4021.01514
capital,Generator,FR0 2,Onshore Wind,322013637.0757
capital,Generator,FR0 2,Run of River,387114376.07396
capital,Generator,FR0 2,Solar,241433094.63535
capital,Generator,FR0 2,rural solar thermal,831.78619
capital,Generator,FR0 2,solar-hsat,216969473.06648
capital,Generator,FR0 2,urban central solar thermal,1087.32228
capital,Generator,FR0 2,urban decentral solar thermal,974.06354
capital,Generator,FR0 3,Offshore Wind (AC),3119149248.74153
capital,Generator,FR0 3,Offshore Wind (DC),777727964.26798
capital,Generator,FR0 3,Offshore Wind (Floating),5933.54826
capital,Generator,FR0 3,Onshore Wind,404521849.62374
capital,Generator,FR0 3,Solar,45458198.18401
capital,Generator,FR0 3,rural solar thermal,338.35902
capital,Generator,FR0 3,solar-hsat,4516.45465
capital,Generator,FR0 3,urban central solar thermal,1023.68407
capital,Generator,FR0 3,urban decentral solar thermal,576.60209
capital,Generator,FR0 4,Onshore Wind,688051539.87898
capital,Generator,FR0 4,Run of River,454890285.96669
capital,Generator,FR0 4,Solar,56505966.89166
capital,Generator,FR0 4,rural solar thermal,390.15391
capital,Generator,FR0 4,solar-hsat,3947.07903
capital,Generator,FR0 4,urban central solar thermal,892.69944
capital,Generator,FR0 4,urban decentral solar thermal,541.64105
capital,Generator,FR5 0,Offshore Wind (AC),2471.40908
capital,Generator,FR5 0,Offshore Wind (Floating),3420.71427
capital,Generator,FR5 0,Onshore Wind,24407168.25617
capital,Generator,FR5 0,Solar,12946.04795
capital,Generator,FR5 0,rural solar thermal,939.81007
capital,Generator,FR5 0,solar-hsat,194553314.28162
capital,Generator,GB2 0,Offshore Wind (AC),7701148650.51203
capital,Generator,GB2 0,Offshore Wind (DC),3399402376.77668
capital,Generator,GB2 0,Offshore Wind (Floating),6778.02973
capital,Generator,GB2 0,Onshore Wind,1344697103.91464
capital,Generator,GB2 0,Run of River,885889663.85156
capital,Generator,GB2 0,Solar,84832231.33976
capital,Generator,GB2 0,rural solar thermal,151.12634
capital,Generator,GB2 0,solar-hsat,11384.78717
capital,Generator,GB2 0,urban central solar thermal,669.35213
capital,Generator,GB2 0,urban decentral solar thermal,168.81992
capital,Generator,GB2 1,Offshore Wind (AC),3261250606.67603
capital,Generator,GB2 1,Offshore Wind (DC),7969828300.97444
capital,Generator,GB2 1,Offshore Wind (Floating),5199.55686
capital,Generator,GB2 1,Onshore Wind,2983586824.9903
capital,Generator,GB2 1,Solar,513690287.48508
capital,Generator,GB2 1,rural solar thermal,374.69783
capital,Generator,GB2 1,solar-hsat,2004017172.36161
capital,Generator,GB2 1,urban central solar thermal,843.97447
capital,Generator,GB2 1,urban decentral solar thermal,387.53211
capital,Generator,GB3 0,Offshore Wind (AC),122570187.48128
capital,Generator,GB3 0,Offshore Wind (DC),883220835.04344
capital,Generator,GB3 0,Offshore Wind (Floating),5181.69559
capital,Generator,GB3 0,Onshore Wind,145379113.80272
capital,Generator,GB3 0,Run of River,234671738.20448
capital,Generator,GB3 0,Solar,12435308.69332
capital,Generator,GB3 0,rural solar thermal,185.40286
capital,Generator,GB3 0,solar-hsat,42215.02852
capital,Generator,GB3 0,urban central solar thermal,514.6179
capital,Generator,GB3 0,urban decentral solar thermal,191.49219
capital,Generator,GR0 0,Offshore Wind (AC),6036.15917
capital,Generator,GR0 0,Offshore Wind (DC),1403866714.22062
capital,Generator,GR0 0,Offshore Wind (Floating),5518.9406
capital,Generator,GR0 0,Onshore Wind,581563900.6676
capital,Generator,GR0 0,Run of River,31772365.34325
capital,Generator,GR0 0,Solar,218143825.23905
capital,Generator,GR0 0,rural solar thermal,1250.63027
capital,Generator,GR0 0,solar-hsat,1487457275.66857
capital,Generator,GR0 0,urban central solar thermal,2588.7905
capital,Generator,GR0 0,urban decentral solar thermal,3164.35867
capital,Generator,HR0 0,Offshore Wind (AC),4740.70964
capital,Generator,HR0 0,Offshore Wind (DC),5337.57494
capital,Generator,HR0 0,Offshore Wind (Floating),3192.22252
capital,Generator,HR0 0,Onshore Wind,131920764.34847
capital,Generator,HR0 0,Run of River,84182201.03601
capital,Generator,HR0 0,Solar,4256870.85997
capital,Generator,HR0 0,rural solar thermal,947.55572
capital,Generator,HR0 0,solar-hsat,497962072.36869
capital,Generator,HR0 0,urban central solar thermal,1091.44694
capital,Generator,HR0 0,urban decentral solar thermal,2993.0497
capital,Generator,HU0 0,Onshore Wind,1849624224.49429
capital,Generator,HU0 0,Run of River,6070956.3265
capital,Generator,HU0 0,Solar,135337844.12872
capital,Generator,HU0 0,rural solar thermal,638.32927
capital,Generator,HU0 0,solar-hsat,962240598.44207
capital,Generator,HU0 0,urban central solar thermal,1239.24173
capital,Generator,HU0 0,urban decentral solar thermal,2097.16523
capital,Generator,IE3 0,Offshore Wind (AC),487503007.09327
capital,Generator,IE3 0,Offshore Wind (DC),226500940.49595
capital,Generator,IE3 0,Offshore Wind (Floating),6242.70507
capital,Generator,IE3 0,Onshore Wind,550270900.04781
capital,Generator,IE3 0,Run of River,66564800.33115
capital,Generator,IE3 0,Solar,64207987.00241
capital,Generator,IE3 0,rural solar thermal,175.1598
capital,Generator,IE3 0,solar-hsat,507334947.12591
capital,Generator,IE3 0,urban central solar thermal,735.10407
capital,Generator,IE3 0,urban decentral solar thermal,269.92851
capital,Generator,IT0 0,Offshore Wind (AC),6051263.39661
capital,Generator,IT0 0,Offshore Wind (DC),378264185.36287
capital,Generator,IT0 0,Offshore Wind (Floating),4739.53652
capital,Generator,IT0 0,Onshore Wind,1015580942.89117
capital,Generator,IT0 0,Run of River,543612536.03769
capital,Generator,IT0 0,Solar,194414685.73206
capital,Generator,IT0 0,rural solar thermal,1276.65983
capital,Generator,IT0 0,solar-hsat,6005171916.94022
capital,Generator,IT0 0,urban central solar thermal,2214.52648
capital,Generator,IT0 0,urban decentral solar thermal,16416.61116
capital,Generator,IT0 1,Offshore Wind (AC),6734.17844
capital,Generator,IT0 1,Offshore Wind (DC),6843.58719
capital,Generator,IT0 1,Offshore Wind (Floating),3607.74614
capital,Generator,IT0 1,Onshore Wind,18746632.47403
capital,Generator,IT0 1,Run of River,1762900939.28859
capital,Generator,IT0 1,Solar,72004234.95367
capital,Generator,IT0 1,rural solar thermal,550.55036
capital,Generator,IT0 1,solar-hsat,7068144317.86513
capital,Generator,IT0 1,urban central solar thermal,1740.00395
capital,Generator,IT0 1,urban decentral solar thermal,9678.08711
capital,Generator,IT4 0,Offshore Wind (AC),11745.66442
capital,Generator,IT4 0,Offshore Wind (Floating),4622.81652
capital,Generator,IT4 0,Onshore Wind,266555900.10499
capital,Generator,IT4 0,Run of River,18490222.31421
capital,Generator,IT4 0,Solar,22587747.50007
capital,Generator,IT4 0,rural solar thermal,2537.75917
capital,Generator,IT4 0,solar-hsat,408775924.18767
capital,Generator,IT4 0,urban central solar thermal,2213.02985
capital,Generator,IT4 0,urban decentral solar thermal,4594.01838
capital,Generator,LT0 0,Offshore Wind (AC),17253.86167
capital,Generator,LT0 0,Offshore Wind (DC),425243098.24883
capital,Generator,LT0 0,Offshore Wind (Floating),2058.59257
capital,Generator,LT0 0,Onshore Wind,138285599.11728
capital,Generator,LT0 0,Run of River,31125207.56225
capital,Generator,LT0 0,Solar,15686792.99776
capital,Generator,LT0 0,rural solar thermal,412.46633
capital,Generator,LT0 0,solar-hsat,67170653.12438
capital,Generator,LT0 0,urban central solar thermal,811.60209
capital,Generator,LT0 0,urban decentral solar thermal,481.9765
capital,Generator,LU0 0,Onshore Wind,247382823.37513
capital,Generator,LU0 0,Solar,2832638.78566
capital,Generator,LU0 0,rural solar thermal,458.06707
capital,Generator,LU0 0,solar-hsat,301402511.66685
capital,Generator,LU0 0,urban central solar thermal,806.24749
capital,Generator,LU0 0,urban decentral solar thermal,599.3094
capital,Generator,LV0 0,Offshore Wind (AC),16742.09132
capital,Generator,LV0 0,Offshore Wind (DC),228604138.09921
capital,Generator,LV0 0,Offshore Wind (Floating),3504.87269
capital,Generator,LV0 0,Onshore Wind,11572162.02938
capital,Generator,LV0 0,Run of River,473380508.2809
capital,Generator,LV0 0,Solar,2303851.39949
capital,Generator,LV0 0,rural solar thermal,433.4942
capital,Generator,LV0 0,solar-hsat,60731356.53108
capital,Generator,LV0 0,urban central solar thermal,680.3516
capital,Generator,LV0 0,urban decentral solar thermal,476.56756
capital,Generator,ME0 0,Offshore Wind (AC),895.42727
capital,Generator,ME0 0,Offshore Wind (Floating),2450.78353
capital,Generator,ME0 0,Onshore Wind,13654960.11926
capital,Generator,ME0 0,Run of River,1651793.1934
capital,Generator,ME0 0,Solar,167613.95349
capital,Generator,ME0 0,rural solar thermal,622.26818
capital,Generator,ME0 0,solar-hsat,541588194.10136
capital,Generator,ME0 0,urban central solar thermal,1550.35404
capital,Generator,ME0 0,urban decentral solar thermal,612.97128
capital,Generator,MK0 0,Onshore Wind,8447553.16851
capital,Generator,MK0 0,Run of River,59045443.2567
capital,Generator,MK0 0,Solar,15545425.92571
capital,Generator,MK0 0,rural solar thermal,962.70549
capital,Generator,MK0 0,solar-hsat,91096020.54774
capital,Generator,MK0 0,urban central solar thermal,2240.52897
capital,Generator,MK0 0,urban decentral solar thermal,966.07548
capital,Generator,NL0 0,Offshore Wind (AC),1174437636.71327
capital,Generator,NL0 0,Offshore Wind (DC),12225764664.07228
capital,Generator,NL0 0,Offshore Wind (Floating),1220.63257
capital,Generator,NL0 0,Onshore Wind,1193200576.22966
capital,Generator,NL0 0,Solar,248276474.15713
capital,Generator,NL0 0,rural solar thermal,10.09946
capital,Generator,NL0 0,solar-hsat,455968233.68536
capital,Generator,NL0 0,urban central solar thermal,818.15195
capital,Generator,NL0 0,urban decentral solar thermal,487.21515
capital,Generator,NO1 0,Offshore Wind (AC),28255631.16317
capital,Generator,NO1 0,Offshore Wind (DC),3560730187.84899
capital,Generator,NO1 0,Offshore Wind (Floating),4568.22897
capital,Generator,NO1 0,Onshore Wind,639793301.18109
capital,Generator,NO1 0,Run of River,275042056.92383
capital,Generator,NO1 0,Solar,73385.39032
capital,Generator,NO1 0,rural solar thermal,201.83057
capital,Generator,NO1 0,solar-hsat,7932.18002
capital,Generator,NO1 0,urban central solar thermal,769.27674
capital,Generator,NO1 0,urban decentral solar thermal,212.78123
capital,Generator,PL0 0,Offshore Wind (AC),1049262315.70096
capital,Generator,PL0 0,Offshore Wind (DC),1301264088.00374
capital,Generator,PL0 0,Offshore Wind (Floating),5953.43891
capital,Generator,PL0 0,Onshore Wind,5308956718.49412
capital,Generator,PL0 0,Run of River,56210389.48212
capital,Generator,PL0 0,Solar,137290853.7129
capital,Generator,PL0 0,rural solar thermal,441.49941
capital,Generator,PL0 0,solar-hsat,2974048991.12174
capital,Generator,PL0 0,urban central solar thermal,1027.54261
capital,Generator,PL0 0,urban decentral solar thermal,621.2537
capital,Generator,PT0 0,Offshore Wind (AC),1139900155.71331
capital,Generator,PT0 0,Offshore Wind (Floating),5356.72315
capital,Generator,PT0 0,Onshore Wind,616512352.84178
capital,Generator,PT0 0,Run of River,781982318.70502
capital,Generator,PT0 0,Solar,183052805.78565
capital,Generator,PT0 0,rural solar thermal,1627.89712
capital,Generator,PT0 0,solar-hsat,553096549.8937
capital,Generator,PT0 0,urban central solar thermal,1355.56018
capital,Generator,PT0 0,urban decentral solar thermal,1999.76627
capital,Generator,RO0 0,Offshore Wind (AC),338196693.97492
capital,Generator,RO0 0,Offshore Wind (DC),585849183.87069
capital,Generator,RO0 0,Offshore Wind (Floating),6129.59659
capital,Generator,RO0 0,Onshore Wind,637734116.74642
capital,Generator,RO0 0,Run of River,1085206556.13942
capital,Generator,RO0 0,Solar,106116204.89682
capital,Generator,RO0 0,rural solar thermal,834.52523
capital,Generator,RO0 0,solar-hsat,488544436.32167
capital,Generator,RO0 0,urban central solar thermal,1214.89027
capital,Generator,RO0 0,urban decentral solar thermal,1509.00706
capital,Generator,RS0 0,Onshore Wind,89347588.32922
capital,Generator,RS0 0,Run of River,526478263.35986
capital,Generator,RS0 0,Solar,1864067.91204
capital,Generator,RS0 0,rural solar thermal,792.26557
capital,Generator,RS0 0,solar-hsat,58408.97084
capital,Generator,RS0 0,urban central solar thermal,1463.09051
capital,Generator,RS0 0,urban decentral solar thermal,803.31842
capital,Generator,SE1 0,Offshore Wind (AC),36685495.79161
capital,Generator,SE1 0,Offshore Wind (DC),3162373.05609
capital,Generator,SE1 0,Offshore Wind (Floating),4097.84096
capital,Generator,SE1 0,Onshore Wind,1919537924.74105
capital,Generator,SE1 0,Run of River,394149905.66452
capital,Generator,SE1 0,Solar,14943288.825
capital,Generator,SE1 0,rural solar thermal,183.79939
capital,Generator,SE1 0,solar-hsat,464410401.04672
capital,Generator,SE1 0,urban central solar thermal,705.93453
capital,Generator,SE1 0,urban decentral solar thermal,354.88704
capital,Generator,SI0 0,Offshore Wind (AC),1117.59137
capital,Generator,SI0 0,Offshore Wind (Floating),730.69606
capital,Generator,SI0 0,Onshore Wind,1925.27454
capital,Generator,SI0 0,Run of River,155445758.14368
capital,Generator,SI0 0,Solar,1570816.78017
capital,Generator,SI0 0,rural solar thermal,651.69208
capital,Generator,SI0 0,solar-hsat,5933.25806
capital,Generator,SI0 0,urban central solar thermal,1252.50443
capital,Generator,SI0 0,urban decentral solar thermal,1430.90929
capital,Generator,SK0 0,Onshore Wind,9836.91608
capital,Generator,SK0 0,Run of River,375255980.16312
capital,Generator,SK0 0,Solar,23519705.31039
capital,Generator,SK0 0,rural solar thermal,572.40294
capital,Generator,SK0 0,solar-hsat,6847.35868
capital,Generator,SK0 0,urban central solar thermal,989.88293
capital,Generator,SK0 0,urban decentral solar thermal,970.84804
capital,Generator,XK0 0,Onshore Wind,15622193.98905
capital,Generator,XK0 0,Run of River,9306745.23148
capital,Generator,XK0 0,Solar,8644496.6528
capital,Generator,XK0 0,rural solar thermal,0.75196
capital,Generator,XK0 0,solar-hsat,25144583.2397
capital,Generator,XK0 0,urban central solar thermal,956.20963
capital,Generator,XK0 0,urban decentral solar thermal,0.67192
capital,Line,AL0 0,AC,79383299.72642
capital,Line,AT0 0,AC,452246931.39839
capital,Line,BA0 0,AC,128859045.24615
capital,Line,BE0 0,AC,132294395.04691
capital,Line,BG0 0,AC,240709785.26156
capital,Line,CH0 0,AC,495733044.13378
capital,Line,CZ0 0,AC,243022348.25193
capital,Line,DE0 0,AC,582820005.69249
capital,Line,DE0 1,AC,465191429.65178
capital,Line,DE0 2,AC,289218374.52188
capital,Line,DE0 3,AC,130297548.45686
capital,Line,DE0 4,AC,65855244.42637
capital,Line,DE0 5,AC,122467637.92028
capital,Line,DK1 0,AC,92018255.13598
capital,Line,EE0 0,AC,34479190.53832
capital,Line,ES0 0,AC,380252192.80472
capital,Line,FI1 0,AC,164747361.63609
capital,Line,FR0 0,AC,861062076.98221
capital,Line,FR0 1,AC,437004111.69808
capital,Line,FR0 2,AC,175983166.83606
capital,Line,FR0 4,AC,3451633.76
capital,Line,GB2 0,AC,457480582.84278
capital,Line,GB3 0,AC,47856526.08134
capital,Line,GR0 0,AC,48987285.47571
capital,Line,HR0 0,AC,183894692.23639
capital,Line,HU0 0,AC,273318958.65242
capital,Line,IT0 0,AC,280957341.92612
capital,Line,IT0 1,AC,38683404.46554
capital,Line,LT0 0,AC,107375434.77326
capital,Line,ME0 0,AC,53440462.96271
capital,Line,MK0 0,AC,37466027.51957
capital,Line,NO1 0,AC,128929177.92303
capital,Line,PL0 0,AC,51242287.83323
capital,Line,RO0 0,AC,110192312.03459
capital,Line,RS0 0,AC,20274705.30248
capital,Link,AL0 0,CO2 pipeline,9839.63087
capital,Link,AL0 0,Combined-Cycle Gas,1195.63641
capital,Link,AL0 0,EAF,1369.95884
capital,Link,AL0 0,H2 DRI,1308.56424
capital,Link,AL0 0,H2 Electrolysis,4210542.32013
capital,Link,AL0 0,Haber-Bosch,8767.32522
capital,Link,AL0 0,Open-Cycle Gas,1142.05177
capital,Link,AL0 0,SMR,1369.3717
capital,Link,AL0 0,Sabatier,2058.78837
capital,Link,AL0 0,battery charger,31072941.42218
capital,Link,AL0 0,biogas to gas,7295700.84556
capital,Link,AL0 0,biomass to liquid,1737.08148
capital,Link,AL0 0,biomass-to-methanol,5325.54739
capital,Link,AL0 0,electricity distribution grid,26031967.89086
capital,Link,AL0 0,gas DRI,1246.18749
capital,Link,AL0 0,gas pipeline new,77229.69651
capital,Link,AL0 0,heat100-200 industry electric boiler steam,368.19502
capital,Link,AL0 0,heat100-200 industry gas,142642.40536
capital,Link,AL0 0,heat100-200 industry industrial heat pump high temperature,2781901.83424
capital,Link,AL0 0,heat100-200 industry solid biomass,6099.05879
capital,Link,AL0 0,heat200-500 industry gas,14679.53997
capital,Link,AL0 0,heat200-500 industry hydrogen,48.15027
capital,Link,AL0 0,heat200-500 industry solid biomass,221962.69989
capital,Link,AL0 0,heat<100 industry electric boiler steam,374.86573
capital,Link,AL0 0,heat<100 industry gas,167448.1178
capital,Link,AL0 0,heat<100 industry industrial heat pump medium temperature,2873076.13399
capital,Link,AL0 0,heat<100 industry solid biomass,10388.79276
capital,Link,AL0 0,heat>500 industry gas,56.24547
capital,Link,AL0 0,heat>500 industry hydrogen,168357.3593
capital,Link,AL0 0,home battery charger,3682.57675
capital,Link,AL0 0,methanolisation,2591.51326
capital,Link,AL0 0,rural air heat pump,6774.64417
capital,Link,AL0 0,rural biomass boiler,73678553.78883
capital,Link,AL0 0,rural gas boiler,1418.93877
capital,Link,AL0 0,rural ground heat pump,65944.5577
capital,Link,AL0 0,rural resistive heater,62756.95777
