cost,component,location,carrier,0
capital,Generator,DK0 0,Offshore Wind (AC),329700803.98873
capital,Generator,DK0 0,Offshore Wind (DC),47950.03942
capital,Generator,DK0 0,Offshore Wind (Floating),4465.2224
capital,Generator,DK0 0,Onshore Wind,2286748863.00377
capital,Generator,DK0 0,Solar,85749785.04875
capital,Generator,DK0 0,rural solar thermal,123.36002
capital,Generator,DK0 0,solar-hsat,14256.03946
capital,Generator,DK0 0,urban central solar thermal,828.19444
capital,Generator,DK0 0,urban decentral solar thermal,411.80118
capital,Generator,DK1 0,Offshore Wind (AC),220812284.64255
capital,Generator,DK1 0,Offshore Wind (DC),4404.32948
capital,Generator,DK1 0,Offshore Wind (Floating),3449.20526
capital,Generator,DK1 0,Onshore Wind,914666500.38752
capital,Generator,DK1 0,Solar,28221650.4877
capital,Generator,DK1 0,rural solar thermal,114.85606
capital,Generator,DK1 0,solar-hsat,124018757.38935
capital,Generator,DK1 0,urban central solar thermal,881.20096
capital,Generator,DK1 0,urban decentral solar thermal,474.76459
capital,Generator,EE0 0,Offshore Wind (AC),32721.73145
capital,Generator,EE0 0,Offshore Wind (DC),24851.87191
capital,Generator,EE0 0,Offshore Wind (Floating),4281.0125
capital,Generator,EE0 0,Onshore Wind,447220588.52909
capital,Generator,EE0 0,Solar,23011894.44404
capital,Generator,EE0 0,rural solar thermal,451.12516
capital,Generator,EE0 0,solar-hsat,37545764.05824
capital,Generator,EE0 0,urban central solar thermal,744.24155
capital,Generator,EE0 0,urban decentral solar thermal,502.69893
capital,Generator,ES0 0,Offshore Wind (AC),4025799.84314
capital,Generator,ES0 0,Offshore Wind (Floating),4938.63791
capital,Generator,ES0 0,Onshore Wind,3578972731.14668
capital,Generator,ES0 0,Run of River,40062148.34745
capital,Generator,ES0 0,Solar,1920344643.49014
capital,Generator,ES0 0,rural solar thermal,555.49092
capital,Generator,ES0 0,solar-hsat,6654846764.03682
capital,Generator,ES0 0,urban central solar thermal,6246.1018
capital,Generator,ES0 0,urban decentral solar thermal,144513867.32297
capital,Generator,ES6 0,Offshore Wind (AC),3114.58286
capital,Generator,ES6 0,Offshore Wind (Floating),3061.18535
capital,Generator,ES6 0,Onshore Wind,8755.09092
capital,Generator,ES6 0,Run of River,45303586.30495
capital,Generator,ES6 0,Solar,14173738.0981
capital,Generator,ES6 0,rural solar thermal,1708.99024
capital,Generator,ES6 0,solar-hsat,141478555.75365
capital,Generator,ES6 0,urban central solar thermal,1664.18176
capital,Generator,ES6 0,urban decentral solar thermal,1290.24911
capital,Generator,FI1 0,Offshore Wind (AC),39144.25414
capital,Generator,FI1 0,Offshore Wind (DC),1279466683.17261
capital,Generator,FI1 0,Offshore Wind (Floating),4579.496
capital,Generator,FI1 0,Onshore Wind,1095682325.17116
capital,Generator,FI1 0,Run of River,453195348.92122
capital,Generator,FI1 0,Solar,8236252.02649
capital,Generator,FI1 0,rural solar thermal,212.64202
capital,Generator,FI1 0,solar-hsat,91100476.40364
capital,Generator,FI1 0,urban central solar thermal,755.23364
capital,Generator,FI1 0,urban decentral solar thermal,376.61895
capital,Generator,FR0 0,Offshore Wind (AC),740631090.16926
capital,Generator,FR0 0,Offshore Wind (DC),639737178.36194
capital,Generator,FR0 0,Offshore Wind (Floating),1869.1952
capital,Generator,FR0 0,Onshore Wind,1821650883.84082
capital,Generator,FR0 0,Solar,80758755.8353
capital,Generator,FR0 0,rural solar thermal,175.05036
capital,Generator,FR0 0,solar-hsat,3956.63947
capital,Generator,FR0 0,urban central solar thermal,1086.99991
capital,Generator,FR0 0,urban decentral solar thermal,495.75126
capital,Generator,FR0 1,Offshore Wind (AC),371828429.8219
capital,Generator,FR0 1,Offshore Wind (Floating),6857.96529
capital,Generator,FR0 1,Onshore Wind,135485221.75918
capital,Generator,FR0 1,Run of River,1275325841.55478
capital,Generator,FR0 1,Solar,161606745.27279
capital,Generator,FR0 1,rural solar thermal,535.41423
capital,Generator,FR0 1,solar-hsat,1595612743.82224
capital,Generator,FR0 1,urban central solar thermal,3131.60457
capital,Generator,FR0 1,urban decentral solar thermal,1165.48231
capital,Generator,FR0 2,Offshore Wind (AC),14257.06237
capital,Generator,FR0 2,Offshore Wind (DC),108678400.71112
capital,Generator,FR0 2,Offshore Wind (Floating),4425.55789
capital,Generator,FR0 2,Onshore Wind,322021343.73346
capital,Generator,FR0 2,Run of River,387114376.07396
capital,Generator,FR0 2,Solar,241434239.36398
capital,Generator,FR0 2,rural solar thermal,731.79164
capital,Generator,FR0 2,solar-hsat,30915.01425
capital,Generator,FR0 2,urban central solar thermal,1341.9216
capital,Generator,FR0 2,urban decentral solar thermal,924.86098
capital,Generator,FR0 3,Offshore Wind (AC),2905101544.54041
capital,Generator,FR0 3,Offshore Wind (DC),777724082.05543
capital,Generator,FR0 3,Offshore Wind (Floating),5429.60996
capital,Generator,FR0 3,Onshore Wind,404523778.29097
capital,Generator,FR0 3,Solar,45458513.17101
capital,Generator,FR0 3,rural solar thermal,336.27258
capital,Generator,FR0 3,solar-hsat,4784.15641
capital,Generator,FR0 3,urban central solar thermal,1158.49279
capital,Generator,FR0 3,urban decentral solar thermal,584.90461
capital,Generator,FR0 4,Onshore Wind,410447199.431
capital,Generator,FR0 4,Run of River,454890285.96669
capital,Generator,FR0 4,Solar,56506060.72552
capital,Generator,FR0 4,rural solar thermal,396.08406
capital,Generator,FR0 4,solar-hsat,4099.27614
capital,Generator,FR0 4,urban central solar thermal,1057.10948
capital,Generator,FR0 4,urban decentral solar thermal,547.39793
capital,Generator,FR5 0,Offshore Wind (AC),3345.43667
capital,Generator,FR5 0,Offshore Wind (Floating),3339.2897
capital,Generator,FR5 0,Onshore Wind,1967426.21225
capital,Generator,FR5 0,Solar,8258.19531
capital,Generator,FR5 0,rural solar thermal,1272.91663
capital,Generator,FR5 0,solar-hsat,161089443.9108
capital,Generator,GB2 0,Offshore Wind (AC),2726833851.49216
capital,Generator,GB2 0,Offshore Wind (DC),3399399443.241
capital,Generator,GB2 0,Offshore Wind (Floating),6600.9551
capital,Generator,GB2 0,Onshore Wind,1344692907.22894
capital,Generator,GB2 0,Run of River,885889663.85156
capital,Generator,GB2 0,Solar,84832576.92826
capital,Generator,GB2 0,rural solar thermal,167.19467
capital,Generator,GB2 0,solar-hsat,16620.45011
capital,Generator,GB2 0,urban central solar thermal,829.36695
capital,Generator,GB2 0,urban decentral solar thermal,184.11885
capital,Generator,GB2 1,Offshore Wind (AC),3261251484.81892
capital,Generator,GB2 1,Offshore Wind (DC),2921382432.3905
capital,Generator,GB2 1,Offshore Wind (Floating),5060.17482
capital,Generator,GB2 1,Onshore Wind,1748986141.25096
capital,Generator,GB2 1,Solar,513690711.05608
capital,Generator,GB2 1,rural solar thermal,400.02513
capital,Generator,GB2 1,solar-hsat,1325992951.71018
capital,Generator,GB2 1,urban central solar thermal,1010.73981
capital,Generator,GB2 1,urban decentral solar thermal,407.12379
capital,Generator,GB3 0,Offshore Wind (AC),63113268.60563
capital,Generator,GB3 0,Offshore Wind (DC),560358780.64846
capital,Generator,GB3 0,Offshore Wind (Floating),5456.84747
capital,Generator,GB3 0,Onshore Wind,145379103.04474
capital,Generator,GB3 0,Run of River,234671738.20448
capital,Generator,GB3 0,Solar,12435493.16572
capital,Generator,GB3 0,rural solar thermal,206.77243
capital,Generator,GB3 0,solar-hsat,88639.21983
capital,Generator,GB3 0,urban central solar thermal,644.65526
capital,Generator,GB3 0,urban decentral solar thermal,209.79011
capital,Generator,GR0 0,Offshore Wind (AC),6064.77636
capital,Generator,GR0 0,Offshore Wind (DC),1403862865.64906
capital,Generator,GR0 0,Offshore Wind (Floating),5283.91879
capital,Generator,GR0 0,Onshore Wind,581562524.61939
capital,Generator,GR0 0,Run of River,31772365.34325
capital,Generator,GR0 0,Solar,218144653.91607
capital,Generator,GR0 0,rural solar thermal,2229.98263
capital,Generator,GR0 0,solar-hsat,1177984918.9308
capital,Generator,GR0 0,urban central solar thermal,3670.86073
capital,Generator,GR0 0,urban decentral solar thermal,2194.11323
capital,Generator,HR0 0,Offshore Wind (AC),5765.5371
capital,Generator,HR0 0,Offshore Wind (DC),7270.03046
capital,Generator,HR0 0,Offshore Wind (Floating),3396.00505
capital,Generator,HR0 0,Onshore Wind,131923334.05755
capital,Generator,HR0 0,Run of River,84182201.03601
capital,Generator,HR0 0,Solar,4256839.9349
capital,Generator,HR0 0,rural solar thermal,1390.59161
capital,Generator,HR0 0,solar-hsat,425566796.89977
capital,Generator,HR0 0,urban central solar thermal,1681.89098
capital,Generator,HR0 0,urban decentral solar thermal,1530.27329
capital,Generator,HU0 0,Onshore Wind,36915274.80578
capital,Generator,HU0 0,Run of River,6070956.3265
capital,Generator,HU0 0,Solar,135338023.87296
capital,Generator,HU0 0,rural solar thermal,1011.30285
capital,Generator,HU0 0,solar-hsat,1269881437.69804
capital,Generator,HU0 0,urban central solar thermal,5094.07859
capital,Generator,HU0 0,urban decentral solar thermal,1201.3838
capital,Generator,IE3 0,Offshore Wind (AC),5042822.5422
capital,Generator,IE3 0,Offshore Wind (DC),226500937.18434
capital,Generator,IE3 0,Offshore Wind (Floating),5978.48289
capital,Generator,IE3 0,Onshore Wind,550273288.12455
capital,Generator,IE3 0,Run of River,66564800.33115
capital,Generator,IE3 0,Solar,64208366.09622
capital,Generator,IE3 0,rural solar thermal,189.16548
capital,Generator,IE3 0,solar-hsat,327576311.32277
capital,Generator,IE3 0,urban central solar thermal,924.33725
capital,Generator,IE3 0,urban decentral solar thermal,285.47563
capital,Generator,IT0 0,Offshore Wind (AC),6051173.82892
capital,Generator,IT0 0,Offshore Wind (DC),378263978.29149
capital,Generator,IT0 0,Offshore Wind (Floating),4359.49751
capital,Generator,IT0 0,Onshore Wind,1015583777.93114
capital,Generator,IT0 0,Run of River,543612536.03769
capital,Generator,IT0 0,Solar,194414958.09925
capital,Generator,IT0 0,rural solar thermal,1926.57522
capital,Generator,IT0 0,solar-hsat,5183429012.48063
capital,Generator,IT0 0,urban central solar thermal,2996.84219
capital,Generator,IT0 0,urban decentral solar thermal,4182.60643
capital,Generator,IT0 1,Offshore Wind (AC),5437.42871
capital,Generator,IT0 1,Offshore Wind (DC),5936.51188
capital,Generator,IT0 1,Offshore Wind (Floating),3431.35468
capital,Generator,IT0 1,Onshore Wind,18746668.4691
capital,Generator,IT0 1,Run of River,1762900939.28859
capital,Generator,IT0 1,Solar,72004569.92961
capital,Generator,IT0 1,rural solar thermal,1139.56808
capital,Generator,IT0 1,solar-hsat,5120381520.0039
capital,Generator,IT0 1,urban central solar thermal,3227.62059
capital,Generator,IT0 1,urban decentral solar thermal,5080.01296
capital,Generator,IT4 0,Offshore Wind (AC),10674.61219
capital,Generator,IT4 0,Offshore Wind (Floating),4572.64945
capital,Generator,IT4 0,Onshore Wind,137128211.58539
capital,Generator,IT4 0,Run of River,18490222.31421
capital,Generator,IT4 0,Solar,22588026.57684
capital,Generator,IT4 0,rural solar thermal,5808.66411
capital,Generator,IT4 0,solar-hsat,477021782.95786
capital,Generator,IT4 0,urban central solar thermal,3168.99091
capital,Generator,IT4 0,urban decentral solar thermal,3710.42918
capital,Generator,LT0 0,Offshore Wind (AC),32937.38589
capital,Generator,LT0 0,Offshore Wind (DC),425240986.7095
capital,Generator,LT0 0,Offshore Wind (Floating),3983.20924
capital,Generator,LT0 0,Onshore Wind,138285461.96357
capital,Generator,LT0 0,Run of River,31125207.56225
capital,Generator,LT0 0,Solar,15686987.68666
capital,Generator,LT0 0,rural solar thermal,441.00578
capital,Generator,LT0 0,solar-hsat,115093305.37545
capital,Generator,LT0 0,urban central solar thermal,933.96203
capital,Generator,LT0 0,urban decentral solar thermal,517.10331
capital,Generator,LU0 0,Onshore Wind,114440355.6928
capital,Generator,LU0 0,Solar,2832691.99233
capital,Generator,LU0 0,rural solar thermal,518.37509
capital,Generator,LU0 0,solar-hsat,301402435.80436
capital,Generator,LU0 0,urban central solar thermal,927.49201
capital,Generator,LU0 0,urban decentral solar thermal,589.93634
capital,Generator,LV0 0,Offshore Wind (AC),30284.31036
capital,Generator,LV0 0,Offshore Wind (DC),71176449.38975
capital,Generator,LV0 0,Offshore Wind (Floating),4547.38034
capital,Generator,LV0 0,Onshore Wind,11572076.96841
capital,Generator,LV0 0,Run of River,473380508.2809
capital,Generator,LV0 0,Solar,2303844.10745
capital,Generator,LV0 0,rural solar thermal,463.11776
capital,Generator,LV0 0,solar-hsat,65096796.18667
capital,Generator,LV0 0,urban central solar thermal,775.97956
capital,Generator,LV0 0,urban decentral solar thermal,513.81141
capital,Generator,ME0 0,Offshore Wind (AC),1657.2751
capital,Generator,ME0 0,Offshore Wind (Floating),2675.55342
capital,Generator,ME0 0,Onshore Wind,13654945.16947
capital,Generator,ME0 0,Run of River,1651793.1934
capital,Generator,ME0 0,Solar,167595.15446
capital,Generator,ME0 0,rural solar thermal,903.65703
capital,Generator,ME0 0,solar-hsat,436679952.85907
capital,Generator,ME0 0,urban central solar thermal,2456.51796
capital,Generator,ME0 0,urban decentral solar thermal,909.8549
capital,Generator,MK0 0,Onshore Wind,8447593.80514
capital,Generator,MK0 0,Run of River,59045443.2567
capital,Generator,MK0 0,Solar,15545556.7463
capital,Generator,MK0 0,rural solar thermal,1367.94786
capital,Generator,MK0 0,solar-hsat,139138562.35933
capital,Generator,MK0 0,urban central solar thermal,2433.07471
capital,Generator,MK0 0,urban decentral solar thermal,1372.77844
capital,Generator,NL0 0,Offshore Wind (AC),1174437636.71327
capital,Generator,NL0 0,Offshore Wind (DC),7634361492.12757
capital,Generator,NL0 0,Offshore Wind (Floating),1907.93364
capital,Generator,NL0 0,Onshore Wind,583726840.20151
capital,Generator,NL0 0,Solar,248278345.55556
capital,Generator,NL0 0,rural solar thermal,59.11446
capital,Generator,NL0 0,solar-hsat,398258940.41372
capital,Generator,NL0 0,urban central solar thermal,1049.05328
capital,Generator,NL0 0,urban decentral solar thermal,522.9559
capital,Generator,NO1 0,Offshore Wind (AC),28256146.46799
capital,Generator,NO1 0,Offshore Wind (DC),337355940.20801
capital,Generator,NO1 0,Offshore Wind (Floating),4935.05268
capital,Generator,NO1 0,Onshore Wind,639792278.80633
capital,Generator,NO1 0,Run of River,275042056.92383
capital,Generator,NO1 0,Solar,73343.17293
capital,Generator,NO1 0,rural solar thermal,209.45548
capital,Generator,NO1 0,solar-hsat,7499.23337
capital,Generator,NO1 0,urban central solar thermal,823.3457
capital,Generator,NO1 0,urban decentral solar thermal,221.00513
capital,Generator,PL0 0,Offshore Wind (AC),1049262210.03764
capital,Generator,PL0 0,Offshore Wind (DC),1301263993.38992
capital,Generator,PL0 0,Offshore Wind (Floating),7774.02389
capital,Generator,PL0 0,Onshore Wind,3659796653.44337
capital,Generator,PL0 0,Run of River,56210389.48212
capital,Generator,PL0 0,Solar,137290997.47893
capital,Generator,PL0 0,rural solar thermal,514.98759
capital,Generator,PL0 0,solar-hsat,2434061628.15
capital,Generator,PL0 0,urban central solar thermal,1475.90223
capital,Generator,PL0 0,urban decentral solar thermal,672.64259
capital,Generator,PT0 0,Offshore Wind (AC),1139897125.61972
capital,Generator,PT0 0,Offshore Wind (Floating),5538.72722
capital,Generator,PT0 0,Onshore Wind,616512915.4312
capital,Generator,PT0 0,Run of River,781982318.70502
capital,Generator,PT0 0,Solar,183053769.05359
capital,Generator,PT0 0,rural solar thermal,1387.86438
capital,Generator,PT0 0,solar-hsat,386938834.94607
capital,Generator,PT0 0,urban central solar thermal,1567.7253
capital,Generator,PT0 0,urban decentral solar thermal,1642.6711
capital,Generator,RO0 0,Offshore Wind (AC),338196640.42322
capital,Generator,RO0 0,Offshore Wind (DC),585849083.59959
capital,Generator,RO0 0,Offshore Wind (Floating),5790.35722
capital,Generator,RO0 0,Onshore Wind,637732046.27269
capital,Generator,RO0 0,Run of River,1085206556.13942
capital,Generator,RO0 0,Solar,106116631.38613
capital,Generator,RO0 0,rural solar thermal,1306.23041
capital,Generator,RO0 0,solar-hsat,310695710.51867
capital,Generator,RO0 0,urban central solar thermal,2290.32339
capital,Generator,RO0 0,urban decentral solar thermal,1401.78656
capital,Generator,RS0 0,Onshore Wind,89347462.3436
capital,Generator,RS0 0,Run of River,526478263.35986
capital,Generator,RS0 0,Solar,1864056.25496
capital,Generator,RS0 0,rural solar thermal,1049.46979
capital,Generator,RS0 0,solar-hsat,12206316.28492
capital,Generator,RS0 0,urban central solar thermal,2444.66779
capital,Generator,RS0 0,urban decentral solar thermal,1056.92827
capital,Generator,SE1 0,Offshore Wind (AC),36685931.33231
capital,Generator,SE1 0,Offshore Wind (DC),198424205.4186
capital,Generator,SE1 0,Offshore Wind (Floating),4509.02284
capital,Generator,SE1 0,Onshore Wind,1919540430.53866
capital,Generator,SE1 0,Run of River,394149905.66452
capital,Generator,SE1 0,Solar,14943544.48163
capital,Generator,SE1 0,rural solar thermal,185.66149
capital,Generator,SE1 0,solar-hsat,454186987.58577
capital,Generator,SE1 0,urban central solar thermal,816.68005
capital,Generator,SE1 0,urban decentral solar thermal,377.09103
capital,Generator,SI0 0,Offshore Wind (AC),1686.40112
capital,Generator,SI0 0,Offshore Wind (Floating),998.74476
capital,Generator,SI0 0,Onshore Wind,2081.46804
capital,Generator,SI0 0,Run of River,155445758.14368
capital,Generator,SI0 0,Solar,1570847.61821
capital,Generator,SI0 0,rural solar thermal,820.63331
capital,Generator,SI0 0,solar-hsat,14535.06349
capital,Generator,SI0 0,urban central solar thermal,2065.49789
capital,Generator,SI0 0,urban decentral solar thermal,1125.60453
capital,Generator,SK0 0,Onshore Wind,9096.53244
capital,Generator,SK0 0,Run of River,375255980.16312
capital,Generator,SK0 0,Solar,23519915.59486
capital,Generator,SK0 0,rural solar thermal,753.75769
capital,Generator,SK0 0,solar-hsat,17948.35891
capital,Generator,SK0 0,urban central solar thermal,1827.70371
capital,Generator,SK0 0,urban decentral solar thermal,917.49134
capital,Generator,XK0 0,Onshore Wind,15622338.90724
capital,Generator,XK0 0,Run of River,9306745.23148
capital,Generator,XK0 0,Solar,8644654.82651
capital,Generator,XK0 0,rural solar thermal,130.94706
capital,Generator,XK0 0,solar-hsat,15264543.57409
capital,Generator,XK0 0,urban central solar thermal,1172.38166
capital,Generator,XK0 0,urban decentral solar thermal,0.76887
capital,Line,AL0 0,AC,79383299.72642
capital,Line,AT0 0,AC,452246931.39839
capital,Line,BA0 0,AC,128859045.24615
capital,Line,BE0 0,AC,132294395.04691
capital,Line,BG0 0,AC,240709785.26156
capital,Line,CH0 0,AC,495733044.13378
capital,Line,CZ0 0,AC,243022348.25193
capital,Line,DE0 0,AC,582820005.69249
capital,Line,DE0 1,AC,465191429.65178
capital,Line,DE0 2,AC,289218374.52188
capital,Line,DE0 3,AC,130297548.45686
capital,Line,DE0 4,AC,65855244.42637
capital,Line,DE0 5,AC,122467637.92028
capital,Line,DK1 0,AC,92018255.13598
capital,Line,EE0 0,AC,34479190.53832
capital,Line,ES0 0,AC,380252192.80472
capital,Line,FI1 0,AC,164747361.63609
capital,Line,FR0 0,AC,861062076.98221
capital,Line,FR0 1,AC,437004111.69808
capital,Line,FR0 2,AC,175983166.83606
capital,Line,FR0 4,AC,3451633.76
capital,Line,GB2 0,AC,457480582.84278
capital,Line,GB3 0,AC,47856526.08134
capital,Line,GR0 0,AC,48987285.47571
capital,Line,HR0 0,AC,183894692.23639
capital,Line,HU0 0,AC,273318958.65242
capital,Line,IT0 0,AC,280957341.92612
capital,Line,IT0 1,AC,38683404.46554
capital,Line,LT0 0,AC,107375434.77326
capital,Line,ME0 0,AC,53440462.96271
capital,Line,MK0 0,AC,37466027.51957
capital,Line,NO1 0,AC,128929177.92303
capital,Line,PL0 0,AC,51242287.83323
capital,Line,RO0 0,AC,110192312.03459
capital,Line,RS0 0,AC,20274705.30248
capital,Link,AL0 0,CO2 pipeline,10988.31145
capital,Link,AL0 0,Combined-Cycle Gas,1573.12563
capital,Link,AL0 0,EAF,1753.39986
capital,Link,AL0 0,H2 DRI,1502.73819
capital,Link,AL0 0,H2 Electrolysis,6462.16514
capital,Link,AL0 0,Haber-Bosch,7237.02871
capital,Link,AL0 0,Open-Cycle Gas,1328.41259
capital,Link,AL0 0,SMR,14850.05056
capital,Link,AL0 0,Sabatier,749.65978
capital,Link,AL0 0,battery charger,25908220.69871
capital,Link,AL0 0,biogas to gas,7295823.65537
capital,Link,AL0 0,biomass to liquid,3929.41043
capital,Link,AL0 0,biomass-to-methanol,7266.89048
capital,Link,AL0 0,electricity distribution grid,31493637.24376
capital,Link,AL0 0,gas DRI,1594.29332
capital,Link,AL0 0,gas pipeline new,563657.28369
capital,Link,AL0 0,heat100-200 industry electric boiler steam,390.75446
capital,Link,AL0 0,heat100-200 industry gas,142644.90859
capital,Link,AL0 0,heat100-200 industry industrial heat pump high temperature,2784130.86261
capital,Link,AL0 0,heat100-200 industry solid biomass,3583.52711
capital,Link,AL0 0,heat200-500 industry gas,14686.42455
capital,Link,AL0 0,heat200-500 industry hydrogen,76.01926
capital,Link,AL0 0,heat200-500 industry solid biomass,221206.42408
capital,Link,AL0 0,heat<100 industry electric boiler steam,392.21093
capital,Link,AL0 0,heat<100 industry gas,167446.16103
capital,Link,AL0 0,heat<100 industry industrial heat pump medium temperature,2877411.02541
capital,Link,AL0 0,heat<100 industry solid biomass,5298.84945
capital,Link,AL0 0,heat>500 industry gas,17012.78964
capital,Link,AL0 0,heat>500 industry hydrogen,136.09484
capital,Link,AL0 0,home battery charger,4174.818
capital,Link,AL0 0,methanolisation,10073.18344
capital,Link,AL0 0,rural air heat pump,7757.35029
capital,Link,AL0 0,rural biomass boiler,73579664.55633
capital,Link,AL0 0,rural gas boiler,25286.8398
capital,Link,AL0 0,rural ground heat pump,98724.31096
