component,carrier,location,bus_carrier,0
Generator,Offshore Wind (Floating),LT0 0,AC,23.34568
Generator,Offshore Wind (Floating),LV0 0,AC,43.28121
Generator,Offshore Wind (Floating),ME0 0,AC,10.16653
Generator,Offshore Wind (Floating),NL0 0,AC,10.32874
Generator,Offshore Wind (Floating),NO1 0,AC,51.9339
Generator,Offshore Wind (Floating),PL0 0,AC,83.20419
Generator,Offshore Wind (Floating),PT0 0,AC,47.52801
Generator,Offshore Wind (Floating),RO0 0,AC,53.45697
Generator,Offshore Wind (Floating),SE1 0,AC,41.92682
Generator,Offshore Wind (Floating),SI0 0,AC,2.62901
Generator,Onshore Wind,AL0 0,AC,82895.96787
Generator,Onshore Wind,AT0 0,AC,3649234.87301
Generator,Onshore Wind,BA0 0,AC,165331.12081
Generator,Onshore Wind,BE0 0,AC,37703793.19912
Generator,Onshore Wind,BG0 0,AC,604663.8639
Generator,Onshore Wind,CH0 0,AC,21555.83062
Generator,Onshore Wind,CZ0 0,AC,32247000.25871
Generator,Onshore Wind,DE0 0,AC,93729045.44446
Generator,Onshore Wind,DE0 1,AC,18859345.09421
Generator,Onshore Wind,DE0 2,AC,33695341.23173
Generator,Onshore Wind,DE0 3,AC,545774.39631
Generator,Onshore Wind,DE0 4,AC,14344242.44992
Generator,Onshore Wind,DE0 5,AC,74564046.49573
Generator,Onshore Wind,DK0 0,AC,101117315.37101
Generator,Onshore Wind,DK1 0,AC,62263465.44288
Generator,Onshore Wind,EE0 0,AC,9748062.40414
Generator,Onshore Wind,ES0 0,AC,35879322.58053
Generator,Onshore Wind,ES6 0,AC,285.47498
Generator,Onshore Wind,FI1 0,AC,18719118.37496
Generator,Onshore Wind,FR0 0,AC,57373464.24346
Generator,Onshore Wind,FR0 1,AC,1614224.93438
Generator,Onshore Wind,FR0 2,AC,3938243.49368
Generator,Onshore Wind,FR0 3,AC,6664786.27556
Generator,Onshore Wind,FR0 4,AC,5119996.59643
Generator,Onshore Wind,FR5 0,AC,151978.16911
Generator,Onshore Wind,GB2 0,AC,28582440.38769
Generator,Onshore Wind,GB2 1,AC,76928865.42972
Generator,Onshore Wind,GB3 0,AC,3824870.58803
Generator,Onshore Wind,GR0 0,AC,6693947.83178
Generator,Onshore Wind,HR0 0,AC,898037.71319
Generator,Onshore Wind,HU0 0,AC,12070606.21961
Generator,Onshore Wind,IE3 0,AC,13129291.648
Generator,Onshore Wind,IT0 0,AC,7177136.02222
Generator,Onshore Wind,IT0 1,AC,102306.36685
Generator,Onshore Wind,IT4 0,AC,2235766.5514
Generator,Onshore Wind,LT0 0,AC,2519317.66767
Generator,Onshore Wind,LU0 0,AC,3629057.21929
Generator,Onshore Wind,LV0 0,AC,210310.11045
Generator,Onshore Wind,ME0 0,AC,33247.96287
Generator,Onshore Wind,MK0 0,AC,13793.04686
Generator,Onshore Wind,NL0 0,AC,30913899.38201
Generator,Onshore Wind,NO1 0,AC,10846229.28808
Generator,Onshore Wind,PL0 0,AC,89990850.81218
Generator,Onshore Wind,PT0 0,AC,7088734.90894
Generator,Onshore Wind,RO0 0,AC,5667920.94726
Generator,Onshore Wind,RS0 0,AC,686811.71609
Generator,Onshore Wind,SE1 0,AC,34280694.58014
Generator,Onshore Wind,SI0 0,AC,6.78666
Generator,Onshore Wind,SK0 0,AC,102.71981
Generator,Onshore Wind,XK0 0,AC,35763.09639
Generator,Run of River,AL0 0,AC,211373.55369
Generator,Run of River,AT0 0,AC,19601536.36883
Generator,Run of River,BE0 0,AC,286606.17763
Generator,Run of River,BG0 0,AC,165006.49469
Generator,Run of River,CH0 0,AC,10582972.24119
Generator,Run of River,CZ0 0,AC,126887.87708
Generator,Run of River,DE0 0,AC,308069.41934
Generator,Run of River,DE0 1,AC,976448.43962
Generator,Run of River,DE0 2,AC,1785466.02809
Generator,Run of River,DE0 3,AC,12745074.91904
Generator,Run of River,DE0 4,AC,3652783.20688
Generator,Run of River,DE0 5,AC,391479.2118
Generator,Run of River,ES0 0,AC,204643.83792
Generator,Run of River,ES6 0,AC,233731.67346
Generator,Run of River,FI1 0,AC,8061073.98898
Generator,Run of River,FR0 1,AC,14784003.59141
Generator,Run of River,FR0 2,AC,4504182.41989
Generator,Run of River,FR0 4,AC,4483709.83818
Generator,Run of River,GB2 0,AC,3877354.99635
Generator,Run of River,GB3 0,AC,1022803.50918
Generator,Run of River,GR0 0,AC,177105.16115
Generator,Run of River,HR0 0,AC,1202086.82199
Generator,Run of River,HU0 0,AC,86145.89094
Generator,Run of River,IE3 0,AC,885601.63717
Generator,Run of River,IT0 0,AC,5749341.86625
Generator,Run of River,IT0 1,AC,18666799.41818
Generator,Run of River,IT4 0,AC,188721.81336
Generator,Run of River,LT0 0,AC,425607.44314
Generator,Run of River,LV0 0,AC,3749864.77809
Generator,Run of River,ME0 0,AC,25630.11946
Generator,Run of River,MK0 0,AC,539619.91645
Generator,Run of River,NO1 0,AC,3892911.18823
Generator,Run of River,PL0 0,AC,1031475.21091
Generator,Run of River,PT0 0,AC,7374607.43664
Generator,Run of River,RO0 0,AC,8269193.0515
Generator,Run of River,RS0 0,AC,8443357.25903
Generator,Run of River,SE1 0,AC,6885241.80512
Generator,Run of River,SI0 0,AC,2185372.29673
Generator,Run of River,SK0 0,AC,3229568.53464
Generator,Run of River,XK0 0,AC,153420.82235
Generator,Solar,AL0 0,AC,396890.90568
Generator,Solar,AT0 0,AC,387012.56144
Generator,Solar,BA0 0,AC,307026.34896
Generator,Solar,BE0 0,AC,462777.52589
Generator,Solar,BG0 0,AC,3248702.83451
Generator,Solar,CH0 0,AC,105711.16851
Generator,Solar,CZ0 0,AC,1428546.63617
Generator,Solar,DE0 0,AC,2641135.70123
Generator,Solar,DE0 1,AC,4057133.18866
Generator,Solar,DE0 2,AC,1601249.94636
Generator,Solar,DE0 3,AC,4917806.6893
Generator,Solar,DE0 4,AC,2398338.51847
Generator,Solar,DE0 5,AC,11458837.48777
Generator,Solar,DK0 0,AC,1600875.38526
Generator,Solar,DK1 0,AC,556144.24819
Generator,Solar,EE0 0,AC,420876.60163
Generator,Solar,ES0 0,AC,31739912.9227
Generator,Solar,ES6 0,AC,422486.81172
Generator,Solar,FI1 0,AC,142777.66117
Generator,Solar,FR0 0,AC,1555106.57369
Generator,Solar,FR0 1,AC,3677730.47835
Generator,Solar,FR0 2,AC,5689916.42845
Generator,Solar,FR0 3,AC,922015.77679
Generator,Solar,FR0 4,AC,799060.8805
Generator,Solar,FR5 0,AC,189.55322
Generator,Solar,GB2 0,AC,1433637.78597
Generator,Solar,GB2 1,AC,9498616.49093
Generator,Solar,GB3 0,AC,195226.47816
Generator,Solar,GR0 0,AC,6304852.8491
Generator,Solar,HR0 0,AC,91155.04816
Generator,Solar,HU0 0,AC,3238108.30498
Generator,Solar,IE3 0,AC,1087396.77718
Generator,Solar,IT0 0,AC,2360246.30797
Generator,Solar,IT0 1,AC,1664035.58972
Generator,Solar,IT4 0,AC,370377.95664
Generator,Solar,LT0 0,AC,290177.39931
Generator,Solar,LU0 0,AC,48051.17305
Generator,Solar,LV0 0,AC,40355.43365
Generator,Solar,ME0 0,AC,3161.45421
Generator,Solar,MK0 0,AC,396160.08132
Generator,Solar,NL0 0,AC,4807364.18617
Generator,Solar,NO1 0,AC,1183.87652
Generator,Solar,PL0 0,AC,2758725.38398
Generator,Solar,PT0 0,AC,5242141.2095
Generator,Solar,RO0 0,AC,2585382.31409
Generator,Solar,RS0 0,AC,38577.34918
Generator,Solar,SE1 0,AC,274698.98669
Generator,Solar,SI0 0,AC,29756.82831
Generator,Solar,SK0 0,AC,457902.87812
Generator,Solar,XK0 0,AC,207713.44643
Generator,co2-ets,,co2,-148426288.56676
Generator,co2-ets,EU,co2,-1452199694.38988
Generator,coal,EU,coal,523330511.96154
Generator,forest residues,AL0 0,solid biomass,435064.15887
Generator,forest residues,AT0 0,solid biomass,9373456.53757
Generator,forest residues,BA0 0,solid biomass,545313.06454
Generator,forest residues,BE0 0,solid biomass,2817482.2678
Generator,forest residues,BG0 0,solid biomass,4447961.99044
Generator,forest residues,CH0 0,solid biomass,11707439.95478
Generator,forest residues,CZ0 0,solid biomass,7109407.07562
Generator,forest residues,DE0 0,solid biomass,5809098.3205
Generator,forest residues,DE0 1,solid biomass,4696774.09571
Generator,forest residues,DE0 2,solid biomass,4107215.15623
Generator,forest residues,DE0 3,solid biomass,6914530.97728
Generator,forest residues,DE0 4,solid biomass,5868832.70741
Generator,forest residues,DE0 5,solid biomass,6553249.29883
Generator,forest residues,DK0 0,solid biomass,1151203.78347
Generator,forest residues,DK1 0,solid biomass,300709.43664
Generator,forest residues,EE0 0,solid biomass,3128550.23618
Generator,forest residues,ES0 0,solid biomass,10526025.71355
Generator,forest residues,ES6 0,solid biomass,79392.95704
Generator,forest residues,FI1 0,solid biomass,15774307.1903
Generator,forest residues,FR0 0,solid biomass,2583136.15431
Generator,forest residues,FR0 1,solid biomass,3305203.01593
Generator,forest residues,FR0 2,solid biomass,6396212.63202
Generator,forest residues,FR0 3,solid biomass,1395188.08913
Generator,forest residues,FR0 4,solid biomass,3371675.49103
Generator,forest residues,FR5 0,solid biomass,76215.61513
Generator,forest residues,GB2 0,solid biomass,3220691.21547
Generator,forest residues,GB2 1,solid biomass,1107159.05311
Generator,forest residues,GB3 0,solid biomass,159999.51108
Generator,forest residues,GR0 0,solid biomass,785774.06634
Generator,forest residues,HR0 0,solid biomass,1496531.55899
Generator,forest residues,HU0 0,solid biomass,4278570.06961
Generator,forest residues,IE3 0,solid biomass,1236917.46834
Generator,forest residues,IT0 0,solid biomass,3650868.74921
Generator,forest residues,IT0 1,solid biomass,7048475.70137
Generator,forest residues,IT4 0,solid biomass,146185.78207
Generator,forest residues,LT0 0,solid biomass,3118821.42581
Generator,forest residues,LU0 0,solid biomass,265789.70746
Generator,forest residues,LV0 0,solid biomass,5917811.15765
Generator,forest residues,ME0 0,solid biomass,91105.29689
Generator,forest residues,MK0 0,solid biomass,197550.13982
Generator,forest residues,NL0 0,solid biomass,506547.41862
Generator,forest residues,NO1 0,solid biomass,4067982.58357
Generator,forest residues,PL0 0,solid biomass,17419670.62912
Generator,forest residues,PT0 0,solid biomass,4825295.54434
Generator,forest residues,RO0 0,solid biomass,13994882.04115
Generator,forest residues,RS0 0,solid biomass,562374.64039
Generator,forest residues,SE1 0,solid biomass,28168872.17988
Generator,forest residues,SI0 0,solid biomass,3574396.27335
Generator,forest residues,SK0 0,solid biomass,4015049.50475
Generator,forest residues,XK0 0,solid biomass,57002.15555
Generator,gas,AT0 0,gas,10173512.45818
Generator,gas,BE0 0,gas,31547215.23412
Generator,gas,BG0 0,gas,2170354.30415
Generator,gas,DE0 0,gas,32437.01666
Generator,gas,DE0 2,gas,13366568.2973
Generator,gas,DE0 5,gas,6341786.23933
Generator,gas,DK0 0,gas,2354.19499
Generator,gas,ES0 0,gas,21347346.08404
Generator,gas,FI1 0,gas,1239146.02748
Generator,gas,FR0 0,gas,12937712.07915
Generator,gas,FR0 1,gas,19172705.3307
Generator,gas,FR0 3,gas,2161023.28724
Generator,gas,GB2 0,gas,240311.95903
Generator,gas,GB2 1,gas,15437457.80958
Generator,gas,GR0 0,gas,1003.03864
Generator,gas,HU0 0,gas,14039067.66722
Generator,gas,IE3 0,gas,3141431.5594
Generator,gas,IT0 0,gas,15801037.09593
Generator,gas,IT0 1,gas,38450449.32795
Generator,gas,LT0 0,gas,763.4431
Generator,gas,NL0 0,gas,19482282.53722
Generator,gas,NO1 0,gas,67487.20103
Generator,gas,PL0 0,gas,3869796.66229
Generator,gas,PT0 0,gas,3198852.1285
Generator,gas,RO0 0,gas,9896259.9103
Generator,gas,SE1 0,gas,333.16291
Generator,gas,SK0 0,gas,5881307.49055
Generator,industry wood,AL0 0,solid biomass,495433.63648
Generator,industry wood,AT0 0,solid biomass,9944957.32023
Generator,industry wood,BA0 0,solid biomass,1680033.1034
Generator,industry wood,BE0 0,solid biomass,1493662.75701
Generator,industry wood,BG0 0,solid biomass,2519864.16855
Generator,industry wood,CH0 0,solid biomass,9691541.92581
Generator,industry wood,CZ0 0,solid biomass,6562103.66137
Generator,industry wood,DE0 0,solid biomass,4730402.73837
Generator,industry wood,DE0 1,solid biomass,3698856.68464
Generator,industry wood,DE0 2,solid biomass,3694916.22864
Generator,industry wood,DE0 3,solid biomass,5189369.26545
Generator,industry wood,DE0 4,solid biomass,5112009.95942
Generator,industry wood,DE0 5,solid biomass,5078629.75941
Generator,industry wood,DK0 0,solid biomass,776717.91219
Generator,industry wood,DK1 0,solid biomass,250337.74397
Generator,industry wood,EE0 0,solid biomass,3604064.71532
Generator,industry wood,ES0 0,solid biomass,7089845.58869
Generator,industry wood,ES6 0,solid biomass,62172.16952
Generator,industry wood,FI1 0,solid biomass,15953439.91814
Generator,industry wood,FR0 0,solid biomass,5037257.83814
Generator,industry wood,FR0 1,solid biomass,6071765.32665
Generator,industry wood,FR0 2,solid biomass,9800428.26266
Generator,industry wood,FR0 3,solid biomass,2525698.44613
Generator,industry wood,FR0 4,solid biomass,5957131.79798
Generator,industry wood,FR5 0,solid biomass,145694.62999
Generator,industry wood,GB2 0,solid biomass,3478186.83955
Generator,industry wood,GB2 1,solid biomass,1111744.86383
Generator,industry wood,GB3 0,solid biomass,158228.9376
Generator,industry wood,GR0 0,solid biomass,1164983.43376
Generator,industry wood,HR0 0,solid biomass,2085214.7159
Generator,industry wood,HU0 0,solid biomass,3456948.61131
Generator,industry wood,IE3 0,solid biomass,1332304.22688
Generator,industry wood,IT0 0,solid biomass,3319061.68149
Generator,industry wood,IT0 1,solid biomass,6114302.26803
Generator,industry wood,IT4 0,solid biomass,135100.35337
Generator,industry wood,LT0 0,solid biomass,2769588.07185
Generator,industry wood,LU0 0,solid biomass,275171.99559
Generator,industry wood,LV0 0,solid biomass,5480829.72723
Generator,industry wood,ME0 0,solid biomass,227754.12684
Generator,industry wood,MK0 0,solid biomass,631762.42883
Generator,industry wood,NL0 0,solid biomass,453298.28194
Generator,industry wood,NO1 0,solid biomass,6133912.43012
Generator,industry wood,PL0 0,solid biomass,15586187.50824
Generator,industry wood,PT0 0,solid biomass,3424705.54801
Generator,industry wood,RO0 0,solid biomass,10157939.28858
Generator,industry wood,RS0 0,solid biomass,2028168.99723
Generator,industry wood,SE1 0,solid biomass,28455525.6255
Generator,industry wood,SI0 0,solid biomass,3120318.92858
Generator,industry wood,SK0 0,solid biomass,3153132.41798
Generator,industry wood,XK0 0,solid biomass,201946.51308
Generator,landscape care,AL0 0,solid biomass,74.04094
Generator,landscape care,AT0 0,solid biomass,424784.49139
Generator,landscape care,BA0 0,solid biomass,161.32712
Generator,landscape care,BE0 0,solid biomass,525077.03185
Generator,landscape care,BG0 0,solid biomass,463921.63355
Generator,landscape care,CH0 0,solid biomass,1683.41019
Generator,landscape care,CZ0 0,solid biomass,964214.61264
Generator,landscape care,DE0 0,solid biomass,312739.68814
Generator,landscape care,DE0 1,solid biomass,244469.10037
Generator,landscape care,DE0 2,solid biomass,244462.27506
Generator,landscape care,DE0 3,solid biomass,342542.8741
Generator,landscape care,DE0 4,solid biomass,337609.30512
Generator,landscape care,DE0 5,solid biomass,336036.17348
Generator,landscape care,DK0 0,solid biomass,201104.08113
Generator,landscape care,DK1 0,solid biomass,66023.1931
Generator,landscape care,EE0 0,solid biomass,198736.34695
Generator,landscape care,ES0 0,solid biomass,2307129.44399
Generator,landscape care,ES6 0,solid biomass,18133.87599
Generator,landscape care,FI1 0,solid biomass,780631.80861
Generator,landscape care,FR0 0,solid biomass,794689.82621
Generator,landscape care,FR0 1,solid biomass,957878.47979
Generator,landscape care,FR0 2,solid biomass,1550036.27722
Generator,landscape care,FR0 3,solid biomass,398877.15534
Generator,landscape care,FR0 4,solid biomass,941869.23611
Generator,landscape care,FR5 0,solid biomass,23761.92287
Generator,landscape care,GB2 0,solid biomass,938345.85517
Generator,landscape care,GB2 1,solid biomass,304765.06788
Generator,landscape care,GB3 0,solid biomass,42147.46739
Generator,landscape care,GR0 0,solid biomass,536467.26717
Generator,landscape care,HR0 0,solid biomass,176725.26029
Generator,landscape care,HU0 0,solid biomass,527646.31992
Generator,landscape care,IE3 0,solid biomass,397316.87007
Generator,landscape care,IT0 0,solid biomass,431517.2248
Generator,landscape care,IT0 1,solid biomass,796482.45031
Generator,landscape care,IT4 0,solid biomass,17819.77591
Generator,landscape care,LT0 0,solid biomass,332875.41855
Generator,landscape care,LU0 0,solid biomass,11115.0359
Generator,landscape care,LV0 0,solid biomass,303399.0921
Generator,landscape care,ME0 0,solid biomass,0.37215
Generator,landscape care,MK0 0,solid biomass,89.02076
Generator,landscape care,NL0 0,solid biomass,236861.70205
Generator,landscape care,NO1 0,solid biomass,219.268
Generator,landscape care,PL0 0,solid biomass,1824091.38104
Generator,landscape care,PT0 0,solid biomass,509085.64145
Generator,landscape care,RO0 0,solid biomass,1914771.60343
Generator,landscape care,RS0 0,solid biomass,691.90283
Generator,landscape care,SE1 0,solid biomass,2590941.22486
Generator,landscape care,SI0 0,solid biomass,64008.70912
Generator,landscape care,SK0 0,solid biomass,274177.38195
Generator,lignite,EU,lignite,42825405.36567
Generator,manure and slurry,AL0 0,biogas,165088.35393
Generator,manure and slurry,AT0 0,biogas,451713.8646
Generator,manure and slurry,BA0 0,biogas,147008.9445
Generator,manure and slurry,BE0 0,biogas,3519005.68968
Generator,manure and slurry,BG0 0,biogas,559089.50815
Generator,manure and slurry,CH0 0,biogas,10651.6381
Generator,manure and slurry,CZ0 0,biogas,4122348.20391
Generator,manure and slurry,DE0 0,biogas,3073228.06917
Generator,manure and slurry,DE0 1,biogas,805739.50902
Generator,manure and slurry,DE0 2,biogas,2137976.88087
Generator,manure and slurry,DE0 3,biogas,804164.72638
Generator,manure and slurry,DE0 4,biogas,623966.37984
Generator,manure and slurry,DE0 5,biogas,1943294.34266
Generator,manure and slurry,DK0 0,biogas,3079178.93676
Generator,manure and slurry,DK1 0,biogas,856484.33648
Generator,manure and slurry,EE0 0,biogas,742465.38877
Generator,manure and slurry,ES0 0,biogas,9351159.48899
Generator,manure and slurry,ES6 0,biogas,17763.51557
Generator,manure and slurry,FI1 0,biogas,343682.36655
Generator,manure and slurry,FR0 0,biogas,3792092.75095
Generator,manure and slurry,FR0 1,biogas,1989566.9341
Generator,manure and slurry,FR0 2,biogas,3142335.92905
Generator,manure and slurry,FR0 3,biogas,12207758.05383
Generator,manure and slurry,FR0 4,biogas,2407011.20813
Generator,manure and slurry,FR5 0,biogas,18211.8749
Generator,manure and slurry,GB2 0,biogas,6315060.97378
Generator,manure and slurry,GB2 1,biogas,6383823.29499
Generator,manure and slurry,GB3 0,biogas,1653563.15638
Generator,manure and slurry,GR0 0,biogas,640824.48224
Generator,manure and slurry,HR0 0,biogas,291974.06196
Generator,manure and slurry,HU0 0,biogas,5642192.12339
Generator,manure and slurry,IE3 0,biogas,1664247.91212
Generator,manure and slurry,IT0 0,biogas,1251750.57909
Generator,manure and slurry,IT0 1,biogas,9423801.94289
Generator,manure and slurry,IT4 0,biogas,180133.78928
Generator,manure and slurry,LT0 0,biogas,1306378.86518
Generator,manure and slurry,LU0 0,biogas,139480.73919
Generator,manure and slurry,LV0 0,biogas,723223.2087
Generator,manure and slurry,ME0 0,biogas,27329.71739
Generator,manure and slurry,MK0 0,biogas,64171.62639
Generator,manure and slurry,NL0 0,biogas,4302180.96497
Generator,manure and slurry,NO1 0,biogas,60.49199
Generator,manure and slurry,PL0 0,biogas,7135057.38878
Generator,manure and slurry,PT0 0,biogas,2029105.3718
Generator,manure and slurry,RO0 0,biogas,2181186.3971
Generator,manure and slurry,RS0 0,biogas,963267.27882
Generator,manure and slurry,SE1 0,biogas,1558743.37499
Generator,manure and slurry,SI0 0,biogas,137871.35993
Generator,manure and slurry,SK0 0,biogas,1228846.4568
Generator,manure and slurry,XK0 0,biogas,18363.32364
Generator,municipal solid waste,AL0 0,municipal solid waste,125779.74352
Generator,municipal solid waste,AT0 0,municipal solid waste,708634.97773
Generator,municipal solid waste,BA0 0,municipal solid waste,43.942
Generator,municipal solid waste,BE0 0,municipal solid waste,3175941.1536
Generator,municipal solid waste,BG0 0,municipal solid waste,266809.59139
Generator,municipal solid waste,CH0 0,municipal solid waste,6664454.39066
Generator,municipal solid waste,CZ0 0,municipal solid waste,282137.84489
Generator,municipal solid waste,DE0 0,municipal solid waste,1740258.54721
Generator,municipal solid waste,DE0 1,municipal solid waste,962185.23349
Generator,municipal solid waste,DE0 2,municipal solid waste,2610634.61782
Generator,municipal solid waste,DE0 3,municipal solid waste,1222993.40287
Generator,municipal solid waste,DE0 4,municipal solid waste,2298346.0614
Generator,municipal solid waste,DE0 5,municipal solid waste,1630311.39606
Generator,municipal solid waste,DK0 0,municipal solid waste,1098604.1037
Generator,municipal solid waste,DK1 0,municipal solid waste,913923.03161
Generator,municipal solid waste,EE0 0,municipal solid waste,241279.32626
Generator,municipal solid waste,ES0 0,municipal solid waste,2508752.60618
Generator,municipal solid waste,ES6 0,municipal solid waste,62716.69505
Generator,municipal solid waste,FI1 0,municipal solid waste,1057061.91356
Generator,municipal solid waste,FR0 0,municipal solid waste,2674063.18799
Generator,municipal solid waste,FR0 1,municipal solid waste,1607785.80219
Generator,municipal solid waste,FR0 2,municipal solid waste,1099604.91049
Generator,municipal solid waste,FR0 3,municipal solid waste,1122054.66062
Generator,municipal solid waste,FR0 4,municipal solid waste,770696.33801
Generator,municipal solid waste,FR5 0,municipal solid waste,36653.26728
Generator,municipal solid waste,GB2 0,municipal solid waste,545466.237
Generator,municipal solid waste,GB2 1,municipal solid waste,714293.86866
Generator,municipal solid waste,GB3 0,municipal solid waste,42820.46293
Generator,municipal solid waste,GR0 0,municipal solid waste,217409.15395
Generator,municipal solid waste,HR0 0,municipal solid waste,7741.97317
Generator,municipal solid waste,HU0 0,municipal solid waste,827048.46355
Generator,municipal solid waste,IE3 0,municipal solid waste,155394.21479
Generator,municipal solid waste,IT0 0,municipal solid waste,1361973.0969
Generator,municipal solid waste,IT0 1,municipal solid waste,1505524.11705
Generator,municipal solid waste,IT4 0,municipal solid waste,79746.411
Generator,municipal solid waste,LT0 0,municipal solid waste,113082.11289
Generator,municipal solid waste,LU0 0,municipal solid waste,11162.34953
