carrier,0
AC,57.61449033794702
EV battery,59.90155145694451
H2,64.03510776851611
NH3,98.52204364854998
agriculture machinery oil,81.18080971796574
battery,57.9927007665038
biogas,13.425526390515332
co2,-99.98934055115217
co2 sequestered,-30.412525353457116
co2 stored,-30.094671587661125
coal,9.565008452
coal for industry,43.18166249007107
gas,21.21797137299354
gas for industry,39.38121198835595
hbi,153.8005214157562
heat100-200 industry,31.874327503355985
heat200-500 industry,33.94103629447597
heat<100 industry,32.59917128253615
heat>500 industry,42.086031382817346
home battery,64.03753448630847
industry methanol,0.0
kerosene for aviation,82.83757805907457
land transport oil,82.83758665675361
lignite,3.308861805996666
low voltage,65.32277395307666
methanol,89.1514586947772
municipal solid waste,-0.02010879334865401
naphtha for industry,57.13035541744953
non-sequestered HVC,-25.71736860479902
none,0.0
oil,57.120396670651694
oil primary,52.92131505800001
process emissions,0.0
rural heat,63.668245794042925
shipping methanol,113.95881782960643
shipping oil,77.86734101865208
solid biomass,23.401033318384997
solid biomass for industry,23.411067649322494
solid biomass import,54.01013030603409
steel,216.63654387209434
steel emission,-53.99956408881179
unsustainable bioliquids,65.36211940628544
uranium,3.423040093181825
urban central heat,23.805772768941537
urban decentral heat,66.02445486219379
