carrier,0
electricity distribution grid,-1957555.684148396
AC,7.584081250496268
DC,21.387995532667592
Solar,35.127575882003924
solar-hsat,37.555456773644934
Onshore Wind,47.645781467610426
Pumped Hydro Storage,49.80261777690699
Offshore Wind (DC),50.034099765168314
Offshore Wind (AC),50.81403815815891
urban central solid biomass CHP CC,51.99992926566996
Offshore Wind (Floating),55.77963596764157
nuclear,58.039744785198664
Run of River,59.9772292322358
Reservoir & Dam,63.6928410408618
OCGT methanol,64.94358297591553
oil,67.11460836136473
waste CHP,67.78478260869565
urban central solid biomass CHP,70.13077305130898
battery discharger,80.89319407667202
Combined-Cycle Gas,90.07254649551356
urban central gas CHP,119.86122147581185
coal,126.20627837135216
lignite,133.2612908886109
Open-Cycle Gas,163.5357317594941
