cost,component,location,carrier,0
capital,Generator,ES0 0,Run of River,40062148.34745
capital,Generator,ES0 0,Solar,1920333919.79098
capital,Generator,ES0 0,rural solar thermal,647.62836
capital,Generator,ES0 0,solar-hsat,3390638633.7581
capital,Generator,ES0 0,urban central solar thermal,2152.53198
capital,Generator,ES0 0,urban decentral solar thermal,1360.52018
capital,Generator,ES6 0,Offshore Wind (AC),1566.4248
capital,Generator,ES6 0,Offshore Wind (Floating),2720.12675
capital,Generator,ES6 0,Onshore Wind,3358.74149
capital,Generator,ES6 0,Run of River,45303586.30495
capital,Generator,ES6 0,Solar,14173698.72605
capital,Generator,ES6 0,rural solar thermal,1351.95092
capital,Generator,ES6 0,solar-hsat,65190327.78622
capital,Generator,ES6 0,urban central solar thermal,1566.50518
capital,Generator,ES6 0,urban decentral solar thermal,1048.0511
capital,Generator,FI1 0,Offshore Wind (AC),42089.72869
capital,Generator,FI1 0,Offshore Wind (DC),387476564.63875
capital,Generator,FI1 0,Offshore Wind (Floating),4744.12528
capital,Generator,FI1 0,Onshore Wind,1095681565.95787
capital,Generator,FI1 0,Run of River,453195348.92122
capital,Generator,FI1 0,Solar,8236158.58016
capital,Generator,FI1 0,rural solar thermal,158.38322
capital,Generator,FI1 0,solar-hsat,175532.97065
capital,Generator,FI1 0,urban central solar thermal,802.83136
capital,Generator,FI1 0,urban decentral solar thermal,334.41467
capital,Generator,FR0 0,Offshore Wind (AC),201909473.75369
capital,Generator,FR0 0,Offshore Wind (DC),103812.27352
capital,Generator,FR0 0,Offshore Wind (Floating),1876.1319
capital,Generator,FR0 0,Onshore Wind,1453048358.33409
capital,Generator,FR0 0,Solar,80758709.22343
capital,Generator,FR0 0,rural solar thermal,201.53434
capital,Generator,FR0 0,solar-hsat,5750.90589
capital,Generator,FR0 0,urban central solar thermal,1076.45838
capital,Generator,FR0 0,urban decentral solar thermal,505.69576
capital,Generator,FR0 1,Offshore Wind (AC),22170296.88495
capital,Generator,FR0 1,Offshore Wind (Floating),4194.6872
capital,Generator,FR0 1,Onshore Wind,135484978.99
capital,Generator,FR0 1,Run of River,1275325841.55478
capital,Generator,FR0 1,Solar,161606442.87707
capital,Generator,FR0 1,rural solar thermal,551.93186
capital,Generator,FR0 1,solar-hsat,2245290030.33644
capital,Generator,FR0 1,urban central solar thermal,2337.49663
capital,Generator,FR0 1,urban decentral solar thermal,811.28824
capital,Generator,FR0 2,Offshore Wind (AC),4998.44834
capital,Generator,FR0 2,Offshore Wind (DC),3672.85632
capital,Generator,FR0 2,Offshore Wind (Floating),3616.37344
capital,Generator,FR0 2,Onshore Wind,322014182.57757
capital,Generator,FR0 2,Run of River,387114376.07396
capital,Generator,FR0 2,Solar,241433376.99839
capital,Generator,FR0 2,rural solar thermal,738.85347
capital,Generator,FR0 2,solar-hsat,322482961.55709
capital,Generator,FR0 2,urban central solar thermal,1622.50212
capital,Generator,FR0 2,urban decentral solar thermal,773.79996
capital,Generator,FR0 3,Offshore Wind (AC),288773064.1595
capital,Generator,FR0 3,Offshore Wind (DC),34498.21818
capital,Generator,FR0 3,Offshore Wind (Floating),4784.0883
capital,Generator,FR0 3,Onshore Wind,404522310.72763
capital,Generator,FR0 3,Solar,45458181.04384
capital,Generator,FR0 3,rural solar thermal,404.15983
capital,Generator,FR0 3,solar-hsat,9736.33885
capital,Generator,FR0 3,urban central solar thermal,1162.58515
capital,Generator,FR0 3,urban decentral solar thermal,585.02686
capital,Generator,FR0 4,Onshore Wind,410447427.66542
capital,Generator,FR0 4,Run of River,454890285.96669
capital,Generator,FR0 4,Solar,56506372.43216
capital,Generator,FR0 4,rural solar thermal,442.30588
capital,Generator,FR0 4,solar-hsat,6023.09319
capital,Generator,FR0 4,urban central solar thermal,1304.01204
capital,Generator,FR0 4,urban decentral solar thermal,528.6105
capital,Generator,FR5 0,Offshore Wind (AC),1587.28408
capital,Generator,FR5 0,Offshore Wind (Floating),2700.67446
capital,Generator,FR5 0,Onshore Wind,1967254.33568
capital,Generator,FR5 0,Solar,3260.35433
capital,Generator,FR5 0,rural solar thermal,990.9824
capital,Generator,FR5 0,solar-hsat,84551515.77194
capital,Generator,GB2 0,Offshore Wind (AC),1503457593.34271
capital,Generator,GB2 0,Offshore Wind (DC),95964.70235
capital,Generator,GB2 0,Offshore Wind (Floating),5060.1253
capital,Generator,GB2 0,Onshore Wind,2067463890.74078
capital,Generator,GB2 0,Run of River,885889663.85156
capital,Generator,GB2 0,Solar,84832292.69732
capital,Generator,GB2 0,rural solar thermal,169.87801
capital,Generator,GB2 0,solar-hsat,6583.4397
capital,Generator,GB2 0,urban central solar thermal,803.55407
capital,Generator,GB2 0,urban decentral solar thermal,185.15458
capital,Generator,GB2 1,Offshore Wind (AC),3261262273.65568
capital,Generator,GB2 1,Offshore Wind (DC),17934.49007
capital,Generator,GB2 1,Offshore Wind (Floating),4306.59708
capital,Generator,GB2 1,Onshore Wind,1948822956.987
capital,Generator,GB2 1,Solar,513690302.43003
capital,Generator,GB2 1,rural solar thermal,364.9668
capital,Generator,GB2 1,solar-hsat,11872.26115
capital,Generator,GB2 1,urban central solar thermal,919.22799
capital,Generator,GB2 1,urban decentral solar thermal,371.90099
capital,Generator,GB3 0,Offshore Wind (AC),16069.3135
capital,Generator,GB3 0,Offshore Wind (DC),13026.71712
capital,Generator,GB3 0,Offshore Wind (Floating),4747.0253
capital,Generator,GB3 0,Onshore Wind,145379033.27498
capital,Generator,GB3 0,Run of River,234671738.20448
capital,Generator,GB3 0,Solar,12435346.29785
capital,Generator,GB3 0,rural solar thermal,192.93621
capital,Generator,GB3 0,solar-hsat,5302.98388
capital,Generator,GB3 0,urban central solar thermal,695.9286
capital,Generator,GB3 0,urban decentral solar thermal,195.26356
capital,Generator,GR0 0,Offshore Wind (AC),3870.33012
capital,Generator,GR0 0,Offshore Wind (DC),6419.64045
capital,Generator,GR0 0,Offshore Wind (Floating),3739.92198
capital,Generator,GR0 0,Onshore Wind,581563776.88076
capital,Generator,GR0 0,Run of River,31772365.34325
capital,Generator,GR0 0,Solar,218143864.62256
capital,Generator,GR0 0,rural solar thermal,12640.98653
capital,Generator,GR0 0,solar-hsat,1037322465.64922
capital,Generator,GR0 0,urban central solar thermal,2011.65303
capital,Generator,GR0 0,urban decentral solar thermal,1385.94233
capital,Generator,HR0 0,Offshore Wind (AC),3297.06477
capital,Generator,HR0 0,Offshore Wind (DC),3335.16233
capital,Generator,HR0 0,Offshore Wind (Floating),2795.66535
capital,Generator,HR0 0,Onshore Wind,131921286.7102
capital,Generator,HR0 0,Run of River,84182201.03601
capital,Generator,HR0 0,Solar,4256860.8551
capital,Generator,HR0 0,rural solar thermal,1173.6275
capital,Generator,HR0 0,solar-hsat,341755745.64348
capital,Generator,HR0 0,urban central solar thermal,2752.65828
capital,Generator,HR0 0,urban decentral solar thermal,1171.95937
capital,Generator,HU0 0,Onshore Wind,36914902.8223
capital,Generator,HU0 0,Run of River,6070956.3265
capital,Generator,HU0 0,Solar,135337890.70305
capital,Generator,HU0 0,rural solar thermal,543.32205
capital,Generator,HU0 0,solar-hsat,863612408.9109
capital,Generator,HU0 0,urban central solar thermal,1791.27391
capital,Generator,HU0 0,urban decentral solar thermal,843.71533
capital,Generator,IE3 0,Offshore Wind (AC),5042405.07623
capital,Generator,IE3 0,Offshore Wind (DC),226497923.03011
capital,Generator,IE3 0,Offshore Wind (Floating),4673.97513
capital,Generator,IE3 0,Onshore Wind,550273689.18554
capital,Generator,IE3 0,Run of River,66564800.33115
capital,Generator,IE3 0,Solar,64208043.62076
capital,Generator,IE3 0,rural solar thermal,183.8197
capital,Generator,IE3 0,solar-hsat,6985.04187
capital,Generator,IE3 0,urban central solar thermal,834.82221
capital,Generator,IE3 0,urban decentral solar thermal,263.82325
capital,Generator,IT0 0,Offshore Wind (AC),6051790.67453
capital,Generator,IT0 0,Offshore Wind (DC),2575.89686
capital,Generator,IT0 0,Offshore Wind (Floating),3222.99092
capital,Generator,IT0 0,Onshore Wind,1015583003.45872
capital,Generator,IT0 0,Run of River,543612536.03769
capital,Generator,IT0 0,Solar,194414865.04876
capital,Generator,IT0 0,rural solar thermal,1233.86583
capital,Generator,IT0 0,solar-hsat,2538622356.13678
capital,Generator,IT0 0,urban central solar thermal,2042.90142
capital,Generator,IT0 0,urban decentral solar thermal,1266.05408
capital,Generator,IT0 1,Offshore Wind (AC),3240.29602
capital,Generator,IT0 1,Offshore Wind (DC),2472.96387
capital,Generator,IT0 1,Offshore Wind (Floating),2697.51811
capital,Generator,IT0 1,Onshore Wind,18746611.86906
capital,Generator,IT0 1,Run of River,1762900939.28859
capital,Generator,IT0 1,Solar,72004256.86102
capital,Generator,IT0 1,rural solar thermal,636.62228
capital,Generator,IT0 1,solar-hsat,3476737461.91856
capital,Generator,IT0 1,urban central solar thermal,1710.61536
capital,Generator,IT0 1,urban decentral solar thermal,883.07956
capital,Generator,IT4 0,Offshore Wind (AC),3837.09868
capital,Generator,IT4 0,Offshore Wind (Floating),3299.89676
capital,Generator,IT4 0,Onshore Wind,137128202.63807
capital,Generator,IT4 0,Run of River,18490222.31421
capital,Generator,IT4 0,Solar,22587717.24083
capital,Generator,IT4 0,rural solar thermal,1766.5375
capital,Generator,IT4 0,solar-hsat,201166010.22661
capital,Generator,IT4 0,urban central solar thermal,2626.77695
capital,Generator,IT4 0,urban decentral solar thermal,1702.76143
capital,Generator,LT0 0,Offshore Wind (AC),94213.49557
capital,Generator,LT0 0,Offshore Wind (DC),261697432.64549
capital,Generator,LT0 0,Offshore Wind (Floating),3008.178
capital,Generator,LT0 0,Onshore Wind,138285681.64259
capital,Generator,LT0 0,Run of River,31125207.56225
capital,Generator,LT0 0,Solar,15686887.11202
capital,Generator,LT0 0,rural solar thermal,432.98979
capital,Generator,LT0 0,solar-hsat,11094936.72489
capital,Generator,LT0 0,urban central solar thermal,897.32876
capital,Generator,LT0 0,urban decentral solar thermal,510.70202
capital,Generator,LU0 0,Onshore Wind,17138186.66108
capital,Generator,LU0 0,Solar,2832650.27776
capital,Generator,LU0 0,rural solar thermal,463.60577
capital,Generator,LU0 0,solar-hsat,301401963.42468
capital,Generator,LU0 0,urban central solar thermal,895.47898
capital,Generator,LU0 0,urban decentral solar thermal,538.91528
capital,Generator,LV0 0,Offshore Wind (AC),19565.83671
capital,Generator,LV0 0,Offshore Wind (DC),33413.57293
capital,Generator,LV0 0,Offshore Wind (Floating),4640.58441
capital,Generator,LV0 0,Onshore Wind,11572193.90305
capital,Generator,LV0 0,Run of River,473380508.2809
capital,Generator,LV0 0,Solar,2303875.60152
capital,Generator,LV0 0,rural solar thermal,361.77418
capital,Generator,LV0 0,solar-hsat,24848975.99597
capital,Generator,LV0 0,urban central solar thermal,874.00895
capital,Generator,LV0 0,urban decentral solar thermal,448.34649
capital,Generator,ME0 0,Offshore Wind (AC),960.22184
capital,Generator,ME0 0,Offshore Wind (Floating),2271.29744
capital,Generator,ME0 0,Onshore Wind,13654961.11796
capital,Generator,ME0 0,Run of River,1651793.1934
capital,Generator,ME0 0,Solar,167659.93902
capital,Generator,ME0 0,rural solar thermal,661.473
capital,Generator,ME0 0,solar-hsat,300049326.77991
capital,Generator,ME0 0,urban central solar thermal,2333.42929
capital,Generator,ME0 0,urban decentral solar thermal,664.72715
capital,Generator,MK0 0,Onshore Wind,8447561.42645
capital,Generator,MK0 0,Run of River,59045443.2567
capital,Generator,MK0 0,Solar,15545587.28646
capital,Generator,MK0 0,rural solar thermal,779.22571
capital,Generator,MK0 0,solar-hsat,85682844.60579
capital,Generator,MK0 0,urban central solar thermal,1939.75365
capital,Generator,MK0 0,urban decentral solar thermal,785.31172
capital,Generator,NL0 0,Offshore Wind (AC),1174437636.71327
capital,Generator,NL0 0,Offshore Wind (DC),61118.3743
capital,Generator,NL0 0,Offshore Wind (Floating),1740.93035
capital,Generator,NL0 0,Onshore Wind,3385686054.09918
capital,Generator,NL0 0,Solar,248276788.69287
capital,Generator,NL0 0,rural solar thermal,17.99672
capital,Generator,NL0 0,solar-hsat,74644.75488
capital,Generator,NL0 0,urban central solar thermal,955.28716
capital,Generator,NL0 0,urban decentral solar thermal,504.90922
capital,Generator,NO1 0,Offshore Wind (AC),28255933.87841
capital,Generator,NO1 0,Offshore Wind (DC),20194.495
capital,Generator,NO1 0,Offshore Wind (Floating),4609.31385
capital,Generator,NO1 0,Onshore Wind,639792756.79502
capital,Generator,NO1 0,Run of River,275042056.92383
capital,Generator,NO1 0,Solar,73399.09167
capital,Generator,NO1 0,rural solar thermal,170.69619
capital,Generator,NO1 0,solar-hsat,5422.22927
capital,Generator,NO1 0,urban central solar thermal,865.38183
capital,Generator,NO1 0,urban decentral solar thermal,176.57193
capital,Generator,PL0 0,Offshore Wind (AC),1049262130.86095
capital,Generator,PL0 0,Offshore Wind (DC),1301263958.98668
capital,Generator,PL0 0,Offshore Wind (Floating),5446.22649
capital,Generator,PL0 0,Onshore Wind,2066856182.56515
capital,Generator,PL0 0,Run of River,56210389.48212
capital,Generator,PL0 0,Solar,137290909.56911
capital,Generator,PL0 0,rural solar thermal,527.63235
capital,Generator,PL0 0,solar-hsat,2005036674.06179
capital,Generator,PL0 0,urban central solar thermal,1213.03387
capital,Generator,PL0 0,urban decentral solar thermal,656.66641
capital,Generator,PT0 0,Offshore Wind (AC),5043377.77531
capital,Generator,PT0 0,Offshore Wind (Floating),3882.45812
capital,Generator,PT0 0,Onshore Wind,616512865.09116
capital,Generator,PT0 0,Run of River,781982318.70502
capital,Generator,PT0 0,Solar,183052928.797
capital,Generator,PT0 0,rural solar thermal,1047.72547
capital,Generator,PT0 0,solar-hsat,501613795.93389
capital,Generator,PT0 0,urban central solar thermal,1677.535
capital,Generator,PT0 0,urban decentral solar thermal,962.51887
capital,Generator,RO0 0,Offshore Wind (AC),8257.76152
capital,Generator,RO0 0,Offshore Wind (DC),8016.45504
capital,Generator,RO0 0,Offshore Wind (Floating),3734.96988
capital,Generator,RO0 0,Onshore Wind,637739835.76876
capital,Generator,RO0 0,Run of River,1085206556.13942
capital,Generator,RO0 0,Solar,106116281.21107
capital,Generator,RO0 0,rural solar thermal,1216.51172
capital,Generator,RO0 0,solar-hsat,155185566.01924
capital,Generator,RO0 0,urban central solar thermal,1728.78749
capital,Generator,RO0 0,urban decentral solar thermal,1032.02667
capital,Generator,RS0 0,Onshore Wind,89347407.73429
capital,Generator,RS0 0,Run of River,526478263.35986
capital,Generator,RS0 0,Solar,1864137.391
capital,Generator,RS0 0,rural solar thermal,715.87022
capital,Generator,RS0 0,solar-hsat,175981949.21895
capital,Generator,RS0 0,urban central solar thermal,2309.12825
capital,Generator,RS0 0,urban decentral solar thermal,723.96007
capital,Generator,SE1 0,Offshore Wind (AC),36685683.06772
capital,Generator,SE1 0,Offshore Wind (DC),85975.58393
capital,Generator,SE1 0,Offshore Wind (Floating),4573.82012
capital,Generator,SE1 0,Onshore Wind,1919541689.95425
capital,Generator,SE1 0,Run of River,394149905.66452
capital,Generator,SE1 0,Solar,14943402.90709
capital,Generator,SE1 0,rural solar thermal,202.94969
capital,Generator,SE1 0,solar-hsat,104047534.81709
capital,Generator,SE1 0,urban central solar thermal,934.05307
capital,Generator,SE1 0,urban decentral solar thermal,392.63611
capital,Generator,SI0 0,Offshore Wind (AC),1093.75222
capital,Generator,SI0 0,Offshore Wind (Floating),910.93532
capital,Generator,SI0 0,Onshore Wind,1836.97636
capital,Generator,SI0 0,Run of River,155445758.14368
capital,Generator,SI0 0,Solar,1570787.01122
capital,Generator,SI0 0,rural solar thermal,802.1523
capital,Generator,SI0 0,solar-hsat,7971.86952
capital,Generator,SI0 0,urban central solar thermal,1688.07327
capital,Generator,SI0 0,urban decentral solar thermal,914.63744
capital,Generator,SK0 0,Onshore Wind,3839.07931
capital,Generator,SK0 0,Run of River,375255980.16312
capital,Generator,SK0 0,Solar,23519890.0316
capital,Generator,SK0 0,rural solar thermal,756.66573
capital,Generator,SK0 0,solar-hsat,14330.23028
capital,Generator,SK0 0,urban central solar thermal,1340.00576
capital,Generator,SK0 0,urban decentral solar thermal,803.33726
capital,Generator,XK0 0,Onshore Wind,15622199.80402
capital,Generator,XK0 0,Run of River,9306745.23148
capital,Generator,XK0 0,Solar,8644529.35018
capital,Generator,XK0 0,rural solar thermal,1.37097
capital,Generator,XK0 0,solar-hsat,3243976.34346
capital,Generator,XK0 0,urban central solar thermal,1783.05169
capital,Generator,XK0 0,urban decentral solar thermal,1.35806
capital,Line,AL0 0,AC,79383299.72642
capital,Line,AT0 0,AC,452246931.39839
capital,Line,BA0 0,AC,128859045.24615
capital,Line,BE0 0,AC,132294395.04691
capital,Line,BG0 0,AC,240709785.26156
capital,Line,CH0 0,AC,495733044.13378
capital,Line,CZ0 0,AC,243022348.25193
capital,Line,DE0 0,AC,582820005.69249
capital,Line,DE0 1,AC,465191429.65178
capital,Line,DE0 2,AC,289218374.52188
capital,Line,DE0 3,AC,130297548.45686
capital,Line,DE0 4,AC,65855244.42637
capital,Line,DE0 5,AC,122467637.92028
capital,Line,DK1 0,AC,92018255.13598
capital,Line,EE0 0,AC,34479190.53832
capital,Line,ES0 0,AC,380252192.80472
capital,Line,FI1 0,AC,164747361.63609
capital,Line,FR0 0,AC,861062076.98221
capital,Line,FR0 1,AC,437004111.69808
capital,Line,FR0 2,AC,175983166.83606
capital,Line,FR0 4,AC,3451633.76
capital,Line,GB2 0,AC,457480582.84278
capital,Line,GB3 0,AC,47856526.08134
capital,Line,GR0 0,AC,48987285.47571
capital,Line,HR0 0,AC,183894692.23639
capital,Line,HU0 0,AC,273318958.65242
capital,Line,IT0 0,AC,280957341.92612
capital,Line,IT0 1,AC,38683404.46554
capital,Line,LT0 0,AC,107375434.77326
capital,Line,ME0 0,AC,53440462.96271
capital,Line,MK0 0,AC,37466027.51957
capital,Line,NO1 0,AC,128929177.92303
capital,Line,PL0 0,AC,51242287.83323
capital,Line,RO0 0,AC,110192312.03459
capital,Line,RS0 0,AC,20274705.30248
capital,Link,AL0 0,CO2 pipeline,50478.28616
capital,Link,AL0 0,Combined-Cycle Gas,2452.35242
capital,Link,AL0 0,EAF,3037.15873
capital,Link,AL0 0,H2 DRI,1835.13141
capital,Link,AL0 0,H2 Electrolysis,2101.37451
capital,Link,AL0 0,Haber-Bosch,16657.59284
capital,Link,AL0 0,Open-Cycle Gas,1630.59979
capital,Link,AL0 0,SMR,2869650.78085
capital,Link,AL0 0,Sabatier,879.59288
capital,Link,AL0 0,battery charger,4292.51869
capital,Link,AL0 0,biogas to gas,5045.84033
capital,Link,AL0 0,biomass to liquid,28815032.26504
capital,Link,AL0 0,biomass-to-methanol,2716.74263
capital,Link,AL0 0,electricity distribution grid,34734742.08668
capital,Link,AL0 0,gas DRI,2778.52448
capital,Link,AL0 0,gas pipeline new,6688042.7354
capital,Link,AL0 0,heat100-200 industry electric boiler steam,525.39472
capital,Link,AL0 0,heat100-200 industry gas,142644.98709
capital,Link,AL0 0,heat100-200 industry industrial heat pump high temperature,2778530.80414
capital,Link,AL0 0,heat100-200 industry solid biomass,6248.61002
capital,Link,AL0 0,heat200-500 industry gas,14696.11289
capital,Link,AL0 0,heat200-500 industry hydrogen,224.60502
capital,Link,AL0 0,heat200-500 industry solid biomass,29900.9656
capital,Link,AL0 0,heat<100 industry electric boiler steam,536.02806
capital,Link,AL0 0,heat<100 industry gas,167458.90787
capital,Link,AL0 0,heat<100 industry industrial heat pump medium temperature,2871576.05166
capital,Link,AL0 0,heat<100 industry solid biomass,7967.98072
capital,Link,AL0 0,heat>500 industry gas,17301.0331
capital,Link,AL0 0,heat>500 industry hydrogen,209.03272
capital,Link,AL0 0,home battery charger,5704.97012
capital,Link,AL0 0,methanolisation,2450115.26731
capital,Link,AL0 0,rural air heat pump,4430.66206
capital,Link,AL0 0,rural biomass boiler,7160.07702
capital,Link,AL0 0,rural gas boiler,28706787.6746
capital,Link,AL0 0,rural ground heat pump,8273.01996
capital,Link,AL0 0,rural resistive heater,3208667.35883
capital,Link,AL0 0,urban central air heat pump,5655.4902
