,0
AC,42.91382669169035
EV battery,50.306009472199804
H2,37.73591102037382
NH3,67.01071699108383
agriculture machinery oil,82.83790941579225
battery,42.355064616616175
biogas,-5.929934889090247
co2,-99.99077260941361
co2 sequestered,-26.453096993424573
co2 stored,-22.61022165634135
coal,9.564973356333333
coal for industry,43.182129522829044
gas,1.6189334215165891
gas for industry,21.405935497702284
hbi,294.6032684307716
heat100-200 industry,24.749879775277602
heat200-500 industry,21.8672925166206
heat<100 industry,24.809255163917438
heat>500 industry,21.902068793684958
home battery,51.779635793748966
kerosene for aviation,82.83764079217158
land transport oil,82.83792807208356
lignite,3.308627255966668
low voltage,52.982233421834835
methanol,58.97354588765514
municipal solid waste,-0.019862392729244276
naphtha for industry,57.13002672894235
non-sequestered HVC,-25.71768532954724
oil,57.12030516610468
oil primary,52.921594651666666
rural heat,70.65029787514996
shipping methanol,83.78265527173252
shipping oil,82.83762324882872
solid biomass,18.266336839663253
solid biomass for industry,18.683729408720513
solid biomass import,54.010220379820616
steel,401.1861071334022
steel emission,-100.00065391691616
unsustainable bioliquids,81.6881398686807
uranium,3.421877023919849
urban central heat,23.48684841213765
urban decentral heat,78.15590289965631
