,0
AC,47.023248373120055
EV battery,54.19530332845308
H2,44.840633277175634
NH3,75.88847145967125
agriculture machinery oil,82.8350891496244
battery,46.608549565718455
biogas,-0.7935157797670185
co2,-99.98949574556032
co2 sequestered,-30.87899458318647
co2 stored,-30.0053496988701
coal,9.565017419766663
coal for industry,43.18159256107386
gas,6.819104693634363
gas for industry,26.598525274633264
hbi,290.96487100279154
heat100-200 industry,29.224128923158766
heat200-500 industry,27.055953928279347
heat<100 industry,29.724091436222388
heat>500 industry,27.098743806327775
home battery,55.910103162310456
kerosene for aviation,82.835154556348
land transport oil,82.83495259782043
lignite,3.3079416407199975
low voltage,57.934834751494414
methanol,66.3661288830034
municipal solid waste,-0.019892706566288006
naphtha for industry,57.127654723962834
non-sequestered HVC,-25.717167943876593
oil,57.11783423022082
oil primary,52.920405167
rural heat,74.09972415793106
shipping methanol,91.17452885203065
shipping oil,82.83510480886704
solid biomass,18.402617509995736
solid biomass for industry,18.8244743857509
solid biomass import,54.00986885571115
steel,401.18536881908904
steel emission,-99.99957275548581
unsustainable bioliquids,81.68542819669048
uranium,3.422856160476233
urban central heat,27.815750668589185
urban decentral heat,81.87851056845172
