carrier,0
AC,65.58089728509567
EV battery,66.74895908294387
H2,91.79971674765305
NH3,131.13310039176707
agriculture machinery oil,81.17915084592795
battery,66.45198623560219
biogas,34.57518590794087
co2,-99.98934138341359
co2 sequestered,-27.064840389512497
co2 stored,-26.3210438905549
coal,9.565008452
coal for industry,43.18177495483588
gas,42.375012759961876
gas for industry,59.687442984737366
hbi,150.92657681864097
heat100-200 industry,34.45149499413356
heat200-500 industry,41.33035645275709
heat<100 industry,35.54432905192827
heat>500 industry,62.931259746027244
home battery,72.34209160358768
industry methanol,0.0
kerosene for aviation,82.83571520384844
land transport oil,82.8358334368641
lignite,3.308861805996666
low voltage,73.53568736298463
methanol,122.4908824465899
municipal solid waste,-0.020079714409799134
naphtha for industry,57.128447513644915
non-sequestered HVC,-25.717244235908282
none,0.0
oil,57.118454457791245
oil primary,52.92131505800001
process emissions,0.0
rural heat,68.98150608421875
shipping methanol,147.29831733916612
shipping oil,77.86562583105275
solid biomass,28.855970637675384
solid biomass for industry,28.86620694528345
solid biomass import,54.01059444175837
steel,216.6323869936097
steel emission,-53.99959894977
unsustainable bioliquids,65.34967464771299
uranium,3.423040284382753
urban central heat,25.47880104164574
urban decentral heat,75.60903239433935
