carrier,0
Offshore Wind (AC),1.6225553005807474
Offshore Wind (DC),0.8896320568715997
Offshore Wind (Floating),10.872346708335614
Onshore Wind,0.8026028357838897
Pumped Hydro Storage,
Reservoir & Dam,
Run of River,0.0843956858572605
Solar,0.2189712289128267
solar-hsat,0.3843344271166333
