component,carrier,location,bus_carrier,0
Generator,Solar,FR5 0,AC,129.04449
Generator,Solar,GB2 0,AC,1440029.74204
Generator,Solar,GB2 1,AC,9509203.47222
Generator,Solar,GB3 0,AC,196770.34466
Generator,Solar,GR0 0,AC,5597656.75641
Generator,Solar,HR0 0,AC,92264.14959
Generator,Solar,HU0 0,AC,3239481.65816
Generator,Solar,IE3 0,AC,1095192.33888
Generator,Solar,IT0 0,AC,5282288.58634
Generator,Solar,IT0 1,AC,1471090.04751
Generator,Solar,IT4 0,AC,351198.96807
Generator,Solar,LT0 0,AC,291945.24652
Generator,Solar,LU0 0,AC,47623.69372
Generator,Solar,LV0 0,AC,40270.62259
Generator,Solar,ME0 0,AC,3341.81863
Generator,Solar,MK0 0,AC,410924.51093
Generator,Solar,NL0 0,AC,4813859.12249
Generator,Solar,NO1 0,AC,1183.43538
Generator,Solar,PL0 0,AC,2759092.76529
Generator,Solar,PT0 0,AC,5268347.12514
Generator,Solar,RO0 0,AC,2598914.63208
Generator,Solar,RS0 0,AC,40359.23265
Generator,Solar,SE1 0,AC,274323.07164
Generator,Solar,SI0 0,AC,30586.97698
Generator,Solar,SK0 0,AC,469107.28872
Generator,Solar,XK0 0,AC,219344.2707
Generator,co2-ets,,co2,-162838111.84785
Generator,co2-ets,EU,co2,-1520385421.55671
Generator,coal,EU,coal,472764692.52589
Generator,forest residues,AL0 0,solid biomass,435064.15163
Generator,forest residues,AT0 0,solid biomass,9373456.52615
Generator,forest residues,BA0 0,solid biomass,545313.0582
Generator,forest residues,BE0 0,solid biomass,2817482.26358
Generator,forest residues,BG0 0,solid biomass,4447961.98093
Generator,forest residues,CH0 0,solid biomass,11707439.95048
Generator,forest residues,CZ0 0,solid biomass,7109407.07064
Generator,forest residues,DE0 0,solid biomass,5809098.31516
Generator,forest residues,DE0 1,solid biomass,4696774.08627
Generator,forest residues,DE0 2,solid biomass,4107215.15184
Generator,forest residues,DE0 3,solid biomass,6914530.96913
Generator,forest residues,DE0 4,solid biomass,5868832.70314
Generator,forest residues,DE0 5,solid biomass,6553249.29504
Generator,forest residues,DK0 0,solid biomass,1151203.77216
Generator,forest residues,DK1 0,solid biomass,300709.43235
Generator,forest residues,EE0 0,solid biomass,3128550.34698
Generator,forest residues,ES0 0,solid biomass,10526025.70843
Generator,forest residues,ES6 0,solid biomass,79392.95264
Generator,forest residues,FI1 0,solid biomass,15774307.18176
Generator,forest residues,FR0 0,solid biomass,2583136.15035
Generator,forest residues,FR0 1,solid biomass,3305203.01198
Generator,forest residues,FR0 2,solid biomass,6396212.60521
Generator,forest residues,FR0 3,solid biomass,1395188.08239
Generator,forest residues,FR0 4,solid biomass,3371675.46555
Generator,forest residues,FR5 0,solid biomass,76215.61101
Generator,forest residues,GB2 0,solid biomass,3220691.20195
Generator,forest residues,GB2 1,solid biomass,1107159.04617
Generator,forest residues,GB3 0,solid biomass,159999.4735
Generator,forest residues,GR0 0,solid biomass,785774.06113
Generator,forest residues,HR0 0,solid biomass,1496531.66537
Generator,forest residues,HU0 0,solid biomass,4278570.06355
Generator,forest residues,IE3 0,solid biomass,1236917.46339
Generator,forest residues,IT0 0,solid biomass,3650868.74484
Generator,forest residues,IT0 1,solid biomass,7048475.6967
Generator,forest residues,IT4 0,solid biomass,146185.77744
Generator,forest residues,LT0 0,solid biomass,3118821.41698
Generator,forest residues,LU0 0,solid biomass,265789.70275
Generator,forest residues,LV0 0,solid biomass,5917811.30988
Generator,forest residues,ME0 0,solid biomass,91105.2911
Generator,forest residues,MK0 0,solid biomass,197550.13276
Generator,forest residues,NL0 0,solid biomass,506547.41409
Generator,forest residues,NO1 0,solid biomass,4067982.57968
Generator,forest residues,PL0 0,solid biomass,17419670.62257
Generator,forest residues,PT0 0,solid biomass,4825295.525
Generator,forest residues,RO0 0,solid biomass,13994882.03243
Generator,forest residues,RS0 0,solid biomass,562374.63288
Generator,forest residues,SE1 0,solid biomass,28168872.35104
Generator,forest residues,SI0 0,solid biomass,3574396.26425
Generator,forest residues,SK0 0,solid biomass,4015049.49018
Generator,forest residues,XK0 0,solid biomass,57002.26335
Generator,gas,AT0 0,gas,15631664.75307
Generator,gas,BE0 0,gas,45688821.70454
Generator,gas,BG0 0,gas,2335649.01704
Generator,gas,DE0 0,gas,22138928.39043
Generator,gas,DE0 2,gas,69080454.85657
Generator,gas,DE0 5,gas,33785815.87733
Generator,gas,DK0 0,gas,55849.30259
Generator,gas,ES0 0,gas,40969221.17314
Generator,gas,FI1 0,gas,2093282.98556
Generator,gas,FR0 0,gas,57269963.19591
Generator,gas,FR0 1,gas,36202457.40491
Generator,gas,FR0 3,gas,4784032.34084
Generator,gas,GB2 0,gas,23207325.30396
Generator,gas,GB2 1,gas,59448577.67835
Generator,gas,GR0 0,gas,2724164.3212
Generator,gas,HU0 0,gas,33009348.99367
Generator,gas,IE3 0,gas,9927444.24398
Generator,gas,IT0 0,gas,45837927.33443
Generator,gas,IT0 1,gas,75048168.27286
Generator,gas,LT0 0,gas,972.17917
Generator,gas,NL0 0,gas,64212569.10542
Generator,gas,NO1 0,gas,13320858.41336
Generator,gas,PL0 0,gas,44671102.7854
Generator,gas,PT0 0,gas,6932388.63396
Generator,gas,RO0 0,gas,24022447.32789
Generator,gas,SE1 0,gas,671127.0345
Generator,gas,SK0 0,gas,16929438.83965
Generator,industry wood,AL0 0,solid biomass,495433.63081
Generator,industry wood,AT0 0,solid biomass,9944957.31365
Generator,industry wood,BA0 0,solid biomass,1680033.09848
Generator,industry wood,BE0 0,solid biomass,1493662.75306
Generator,industry wood,BG0 0,solid biomass,2519864.16244
Generator,industry wood,CH0 0,solid biomass,9691541.92203
Generator,industry wood,CZ0 0,solid biomass,6562103.65735
Generator,industry wood,DE0 0,solid biomass,4730402.73395
Generator,industry wood,DE0 1,solid biomass,3698856.67871
Generator,industry wood,DE0 2,solid biomass,3694916.22467
Generator,industry wood,DE0 3,solid biomass,5189369.25979
Generator,industry wood,DE0 4,solid biomass,5112009.95562
Generator,industry wood,DE0 5,solid biomass,5078629.75589
Generator,industry wood,DK0 0,solid biomass,776717.90451
Generator,industry wood,DK1 0,solid biomass,250337.73993
Generator,industry wood,EE0 0,solid biomass,3604064.71705
Generator,industry wood,ES0 0,solid biomass,7089845.58448
Generator,industry wood,ES6 0,solid biomass,62172.16553
Generator,industry wood,FI1 0,solid biomass,15953439.9128
Generator,industry wood,FR0 0,solid biomass,5037257.8347
Generator,industry wood,FR0 1,solid biomass,6071765.32329
Generator,industry wood,FR0 2,solid biomass,9800428.25461
Generator,industry wood,FR0 3,solid biomass,2525698.44066
Generator,industry wood,FR0 4,solid biomass,5957131.78967
Generator,industry wood,FR5 0,solid biomass,145694.62583
Generator,industry wood,GB2 0,solid biomass,3478186.83118
Generator,industry wood,GB2 1,solid biomass,1111744.85822
Generator,industry wood,GB3 0,solid biomass,158228.92716
Generator,industry wood,GR0 0,solid biomass,1164983.4293
Generator,industry wood,HR0 0,solid biomass,2085214.71735
Generator,industry wood,HU0 0,solid biomass,3456948.60656
Generator,industry wood,IE3 0,solid biomass,1332304.22249
Generator,industry wood,IT0 0,solid biomass,3319061.67753
Generator,industry wood,IT0 1,solid biomass,6114302.26399
Generator,industry wood,IT4 0,solid biomass,135100.34909
Generator,industry wood,LT0 0,solid biomass,2769588.06603
Generator,industry wood,LU0 0,solid biomass,275171.99122
Generator,industry wood,LV0 0,solid biomass,5480829.7315
Generator,industry wood,ME0 0,solid biomass,227754.12154
Generator,industry wood,MK0 0,solid biomass,631762.42289
Generator,industry wood,NL0 0,solid biomass,453298.27775
Generator,industry wood,NO1 0,solid biomass,6133912.4267
Generator,industry wood,PL0 0,solid biomass,15586187.50361
Generator,industry wood,PT0 0,solid biomass,3424705.54039
Generator,industry wood,RO0 0,solid biomass,10157939.28425
Generator,industry wood,RS0 0,solid biomass,2028168.99199
Generator,industry wood,SE1 0,solid biomass,28455525.63178
Generator,industry wood,SI0 0,solid biomass,3120318.92283
Generator,industry wood,SK0 0,solid biomass,3153132.4102
Generator,industry wood,XK0 0,solid biomass,201946.51167
Generator,landscape care,AL0 0,solid biomass,74.03818
Generator,landscape care,AT0 0,solid biomass,424784.48472
Generator,landscape care,BA0 0,solid biomass,161.32466
Generator,landscape care,BE0 0,solid biomass,525077.02755
Generator,landscape care,BG0 0,solid biomass,463921.62611
Generator,landscape care,CH0 0,solid biomass,1683.4066
Generator,landscape care,CZ0 0,solid biomass,964214.60777
Generator,landscape care,DE0 0,solid biomass,312739.68299
Generator,landscape care,DE0 1,solid biomass,244469.09408
Generator,landscape care,DE0 2,solid biomass,244462.27069
Generator,landscape care,DE0 3,solid biomass,342542.86798
Generator,landscape care,DE0 4,solid biomass,337609.30076
Generator,landscape care,DE0 5,solid biomass,336036.16907
Generator,landscape care,DK0 0,solid biomass,201104.07317
Generator,landscape care,DK1 0,solid biomass,66023.18937
Generator,landscape care,EE0 0,solid biomass,198736.3471
Generator,landscape care,ES0 0,solid biomass,2307129.43954
Generator,landscape care,ES6 0,solid biomass,18133.87321
Generator,landscape care,FI1 0,solid biomass,780631.80266
Generator,landscape care,FR0 0,solid biomass,794689.82205
Generator,landscape care,FR0 1,solid biomass,957878.47569
Generator,landscape care,FR0 2,solid biomass,1550036.26739
Generator,landscape care,FR0 3,solid biomass,398877.14961
Generator,landscape care,FR0 4,solid biomass,941869.22608
Generator,landscape care,FR5 0,solid biomass,23761.91966
Generator,landscape care,GB2 0,solid biomass,938345.84625
Generator,landscape care,GB2 1,solid biomass,304765.06185
Generator,landscape care,GB3 0,solid biomass,42147.45546
Generator,landscape care,GR0 0,solid biomass,536467.26243
Generator,landscape care,HR0 0,solid biomass,176725.26162
Generator,landscape care,HU0 0,solid biomass,527646.31438
Generator,landscape care,IE3 0,solid biomass,397316.86545
Generator,landscape care,IT0 0,solid biomass,431517.22035
Generator,landscape care,IT0 1,solid biomass,796482.4459
Generator,landscape care,IT4 0,solid biomass,17819.77306
Generator,landscape care,LT0 0,solid biomass,332875.41196
Generator,landscape care,LU0 0,solid biomass,11115.03347
Generator,landscape care,LV0 0,solid biomass,303399.09287
Generator,landscape care,ME0 0,solid biomass,0.36923
Generator,landscape care,MK0 0,solid biomass,89.01806
Generator,landscape care,NL0 0,solid biomass,236861.69778
Generator,landscape care,NO1 0,solid biomass,219.26539
Generator,landscape care,PL0 0,solid biomass,1824091.37586
Generator,landscape care,PT0 0,solid biomass,509085.63246
Generator,landscape care,RO0 0,solid biomass,1914771.59716
Generator,landscape care,RS0 0,solid biomass,691.90065
Generator,landscape care,SE1 0,solid biomass,2590941.22849
Generator,landscape care,SI0 0,solid biomass,64008.7034
Generator,landscape care,SK0 0,solid biomass,274177.3737
Generator,lignite,EU,lignite,37443847.66616
Generator,manure and slurry,AL0 0,biogas,165088.34551
Generator,manure and slurry,AT0 0,biogas,451713.85614
Generator,manure and slurry,BA0 0,biogas,147008.93609
Generator,manure and slurry,BE0 0,biogas,3519005.6812
Generator,manure and slurry,BG0 0,biogas,559089.49969
Generator,manure and slurry,CH0 0,biogas,10651.62983
Generator,manure and slurry,CZ0 0,biogas,4122348.19546
Generator,manure and slurry,DE0 0,biogas,3073228.06068
Generator,manure and slurry,DE0 1,biogas,805739.50063
Generator,manure and slurry,DE0 2,biogas,2137976.87239
Generator,manure and slurry,DE0 3,biogas,804164.71803
Generator,manure and slurry,DE0 4,biogas,623966.37143
Generator,manure and slurry,DE0 5,biogas,1943294.33417
Generator,manure and slurry,DK0 0,biogas,3079178.92828
Generator,manure and slurry,DK1 0,biogas,856484.32802
Generator,manure and slurry,EE0 0,biogas,742465.38028
Generator,manure and slurry,ES0 0,biogas,9351159.48049
Generator,manure and slurry,ES6 0,biogas,17763.50723
Generator,manure and slurry,FI1 0,biogas,343682.35807
Generator,manure and slurry,FR0 0,biogas,3792092.74246
Generator,manure and slurry,FR0 1,biogas,1989566.92562
Generator,manure and slurry,FR0 2,biogas,3142335.92056
Generator,manure and slurry,FR0 3,biogas,12207758.0453
Generator,manure and slurry,FR0 4,biogas,2407011.19968
Generator,manure and slurry,FR5 0,biogas,18211.86662
Generator,manure and slurry,GB2 0,biogas,6315060.96548
Generator,manure and slurry,GB2 1,biogas,6383823.28959
Generator,manure and slurry,GB3 0,biogas,1653563.14789
Generator,manure and slurry,GR0 0,biogas,640824.47391
Generator,manure and slurry,HR0 0,biogas,291974.05356
Generator,manure and slurry,HU0 0,biogas,5642192.11489
Generator,manure and slurry,IE3 0,biogas,1664247.90368
Generator,manure and slurry,IT0 0,biogas,1251750.57061
Generator,manure and slurry,IT0 1,biogas,9423801.93439
Generator,manure and slurry,IT4 0,biogas,180133.78096
Generator,manure and slurry,LT0 0,biogas,1306378.85657
Generator,manure and slurry,LU0 0,biogas,139480.7308
Generator,manure and slurry,LV0 0,biogas,723223.20009
Generator,manure and slurry,ME0 0,biogas,27329.70911
Generator,manure and slurry,MK0 0,biogas,64171.61809
Generator,manure and slurry,NL0 0,biogas,4302180.95648
Generator,manure and slurry,NO1 0,biogas,60.48639
Generator,manure and slurry,PL0 0,biogas,7135057.38028
Generator,manure and slurry,PT0 0,biogas,2029105.36333
Generator,manure and slurry,RO0 0,biogas,2181186.38862
Generator,manure and slurry,RS0 0,biogas,963267.27034
Generator,manure and slurry,SE1 0,biogas,1558743.3666
Generator,manure and slurry,SI0 0,biogas,137871.35155
Generator,manure and slurry,SK0 0,biogas,1228846.44832
Generator,manure and slurry,XK0 0,biogas,18363.31533
Generator,municipal solid waste,AL0 0,municipal solid waste,125790.38927
Generator,municipal solid waste,AT0 0,municipal solid waste,708638.75044
Generator,municipal solid waste,BA0 0,municipal solid waste,54.83942
Generator,municipal solid waste,BE0 0,municipal solid waste,3175970.33215
Generator,municipal solid waste,BG0 0,municipal solid waste,266819.96247
Generator,municipal solid waste,CH0 0,municipal solid waste,6664122.72015
Generator,municipal solid waste,CZ0 0,municipal solid waste,282144.27918
Generator,municipal solid waste,DE0 0,municipal solid waste,1740259.95138
Generator,municipal solid waste,DE0 1,municipal solid waste,962184.11846
Generator,municipal solid waste,DE0 2,municipal solid waste,2610708.40918
Generator,municipal solid waste,DE0 3,municipal solid waste,1222982.08806
Generator,municipal solid waste,DE0 4,municipal solid waste,2298308.51654
Generator,municipal solid waste,DE0 5,municipal solid waste,1630315.77982
Generator,municipal solid waste,DK0 0,municipal solid waste,1098608.91463
Generator,municipal solid waste,DK1 0,municipal solid waste,913924.39515
Generator,municipal solid waste,EE0 0,municipal solid waste,241285.53661
Generator,municipal solid waste,ES0 0,municipal solid waste,2508774.87215
Generator,municipal solid waste,ES6 0,municipal solid waste,62720.78256
Generator,municipal solid waste,FI1 0,municipal solid waste,1057066.37834
Generator,municipal solid waste,FR0 0,municipal solid waste,2674057.03822
Generator,municipal solid waste,FR0 1,municipal solid waste,1607809.09991
Generator,municipal solid waste,FR0 2,municipal solid waste,1099639.32246
Generator,municipal solid waste,FR0 3,municipal solid waste,1122051.58892
Generator,municipal solid waste,FR0 4,municipal solid waste,770700.02501
Generator,municipal solid waste,FR5 0,municipal solid waste,36656.71741
Generator,municipal solid waste,GB2 0,municipal solid waste,545469.10446
Generator,municipal solid waste,GB2 1,municipal solid waste,714295.94104
Generator,municipal solid waste,GB3 0,municipal solid waste,42823.22524
Generator,municipal solid waste,GR0 0,municipal solid waste,217413.91182
Generator,municipal solid waste,HR0 0,municipal solid waste,7749.59689
Generator,municipal solid waste,HU0 0,municipal solid waste,827073.971
Generator,municipal solid waste,IE3 0,municipal solid waste,155398.06867
Generator,municipal solid waste,IT0 0,municipal solid waste,1361983.63022
Generator,municipal solid waste,IT0 1,municipal solid waste,1505530.21567
Generator,municipal solid waste,IT4 0,municipal solid waste,79749.76184
Generator,municipal solid waste,LT0 0,municipal solid waste,113090.08754
Generator,municipal solid waste,LU0 0,municipal solid waste,11165.76262
