,0
AC,55.39594262441741
EV battery,63.30106836894893
H2,72.53086072042434
NH3,108.33423063620407
agriculture machinery oil,82.83652675010919
battery,57.95210167429879
biogas,19.6053444025594
co2,-99.99077252944465
co2 sequestered,-31.09201406787363
co2 stored,-27.58860373303715
coal,9.56497335633333
coal for industry,43.18220642890883
gas,27.439745478981756
gas for industry,47.182996116413264
hbi,282.81196515560106
heat100-200 industry,33.53039661315726
heat200-500 industry,40.3597511454147
heat<100 industry,34.54840033923643
heat>500 industry,47.71607850655659
home battery,65.34072614191541
kerosene for aviation,82.83649882839572
land transport oil,82.83656601991349
lignite,3.3086272559666674
low voltage,68.27430626866487
methanol,99.20164898446397
municipal solid waste,-0.0199289684530111
naphtha for industry,57.12878572537335
non-sequestered HVC,-25.717476748997758
oil,57.118768032968745
oil primary,52.92159465166668
rural heat,81.33690069892369
shipping methanol,124.00942834547207
shipping oil,82.83650447896363
solid biomass,24.15650228591191
solid biomass for industry,24.08118607987222
solid biomass import,54.010252025486245
steel,401.18639767172806
steel emission,-100.0006041370196
unsustainable bioliquids,81.68673277182812
uranium,3.4218771018834353
urban central heat,39.44995559583814
urban decentral heat,91.09612808844838
