carrier,0
electricity distribution grid,-805092.2162171418
AC,11.969065884021425
DC,32.94887567326011
solar-hsat,38.50251053269328
Solar,44.29556858510952
Onshore Wind,50.376353465193574
Offshore Wind (AC),52.4785190023865
Offshore Wind (DC),54.137144583691715
urban central solid biomass CHP CC,54.51151610501957
Pumped Hydro Storage,62.46428944406505
nuclear,63.8552477735691
Run of River,65.21917503541053
Offshore Wind (Floating),65.98004282655246
OCGT methanol,79.16729424421732
Reservoir & Dam,79.51541760921089
battery discharger,89.75693155605244
Open-Cycle Gas,94.3158899923606
waste CHP,98.80781903890119
urban central solid biomass CHP,100.28632517393062
urban central gas CHP,106.59764840837397
coal,141.0543864584576
lignite,151.32067014681098
Combined-Cycle Gas,201.35705167957624
oil,311.78596087148657
