cost,component,location,carrier,0
capital,Generator,DE0 2,Offshore Wind (Floating),2198.58261
capital,Generator,DE0 2,Onshore Wind,818608275.83784
capital,Generator,DE0 2,Run of River,132010325.87154
capital,Generator,DE0 2,Solar,84733159.71612
capital,Generator,DE0 2,rural solar thermal,334.83574
capital,Generator,DE0 2,solar-hsat,682944986.80639
capital,Generator,DE0 2,urban central solar thermal,1106.8055
capital,Generator,DE0 2,urban decentral solar thermal,502.62439
capital,Generator,DE0 3,Onshore Wind,52768455.94261
capital,Generator,DE0 3,Run of River,940688192.41467
capital,Generator,DE0 3,Solar,232334752.84089
capital,Generator,DE0 3,rural solar thermal,722.53552
capital,Generator,DE0 3,solar-hsat,1174261893.77026
capital,Generator,DE0 3,urban central solar thermal,1895.2923
capital,Generator,DE0 3,urban decentral solar thermal,814.46848
capital,Generator,DE0 4,Onshore Wind,332002047.56323
capital,Generator,DE0 4,Run of River,269690009.68602
capital,Generator,DE0 4,Solar,115970412.41196
capital,Generator,DE0 4,rural solar thermal,498.05572
capital,Generator,DE0 4,solar-hsat,1324286580.48969
capital,Generator,DE0 4,urban central solar thermal,1495.08225
capital,Generator,DE0 4,urban decentral solar thermal,708.74348
capital,Generator,DE0 5,Offshore Wind (AC),429579911.00924
capital,Generator,DE0 5,Offshore Wind (DC),57939034.35301
capital,Generator,DE0 5,Offshore Wind (Floating),1907.39763
capital,Generator,DE0 5,Onshore Wind,2781064859.98843
capital,Generator,DE0 5,Run of River,29117199.61962
capital,Generator,DE0 5,Solar,566939812.48661
capital,Generator,DE0 5,rural solar thermal,621.53584
capital,Generator,DE0 5,solar-hsat,740940146.99078
capital,Generator,DE0 5,urban central solar thermal,1359.93267
capital,Generator,DE0 5,urban decentral solar thermal,716.78318
capital,Generator,DK0 0,Offshore Wind (AC),329701154.11787
capital,Generator,DK0 0,Offshore Wind (DC),28253.12313
capital,Generator,DK0 0,Offshore Wind (Floating),4372.75246
capital,Generator,DK0 0,Onshore Wind,2218606994.69957
capital,Generator,DK0 0,Solar,85748777.81049
capital,Generator,DK0 0,rural solar thermal,123.35977
capital,Generator,DK0 0,solar-hsat,15396.77346
capital,Generator,DK0 0,urban central solar thermal,872.96767
capital,Generator,DK0 0,urban decentral solar thermal,412.4232
capital,Generator,DK1 0,Offshore Wind (AC),220813477.17328
capital,Generator,DK1 0,Offshore Wind (DC),3990.01264
capital,Generator,DK1 0,Offshore Wind (Floating),3440.87104
capital,Generator,DK1 0,Onshore Wind,705673986.52494
capital,Generator,DK1 0,Solar,28221684.34554
capital,Generator,DK1 0,rural solar thermal,114.3859
capital,Generator,DK1 0,solar-hsat,25176873.45708
capital,Generator,DK1 0,urban central solar thermal,912.69912
capital,Generator,DK1 0,urban decentral solar thermal,481.34582
capital,Generator,EE0 0,Offshore Wind (AC),23518.49408
capital,Generator,EE0 0,Offshore Wind (DC),19175.66109
capital,Generator,EE0 0,Offshore Wind (Floating),4290.53241
capital,Generator,EE0 0,Onshore Wind,457581907.85019
capital,Generator,EE0 0,Solar,23011881.98785
capital,Generator,EE0 0,rural solar thermal,461.05303
capital,Generator,EE0 0,solar-hsat,34899063.14587
capital,Generator,EE0 0,urban central solar thermal,771.59431
capital,Generator,EE0 0,urban decentral solar thermal,508.62514
capital,Generator,ES0 0,Offshore Wind (AC),4025924.10734
capital,Generator,ES0 0,Offshore Wind (Floating),4606.60866
capital,Generator,ES0 0,Onshore Wind,3578971522.13903
capital,Generator,ES0 0,Run of River,40062148.34745
capital,Generator,ES0 0,Solar,1920331327.21733
capital,Generator,ES0 0,rural solar thermal,971.7775
capital,Generator,ES0 0,solar-hsat,5978404761.82
capital,Generator,ES0 0,urban central solar thermal,8275.65238
capital,Generator,ES0 0,urban decentral solar thermal,5926.59956
capital,Generator,ES6 0,Offshore Wind (AC),2456.77396
capital,Generator,ES6 0,Offshore Wind (Floating),2870.47555
capital,Generator,ES6 0,Onshore Wind,4617.30226
capital,Generator,ES6 0,Run of River,45303586.30495
capital,Generator,ES6 0,Solar,14173703.61851
capital,Generator,ES6 0,rural solar thermal,1726.49663
capital,Generator,ES6 0,solar-hsat,74984174.75378
capital,Generator,ES6 0,urban central solar thermal,1475.50932
capital,Generator,ES6 0,urban decentral solar thermal,1163.46824
capital,Generator,FI1 0,Offshore Wind (AC),41543.39983
capital,Generator,FI1 0,Offshore Wind (DC),797805555.71886
capital,Generator,FI1 0,Offshore Wind (Floating),4751.68898
capital,Generator,FI1 0,Onshore Wind,1095683457.41165
capital,Generator,FI1 0,Run of River,453195348.92122
capital,Generator,FI1 0,Solar,8236236.97574
capital,Generator,FI1 0,rural solar thermal,208.50706
capital,Generator,FI1 0,solar-hsat,49221844.63187
capital,Generator,FI1 0,urban central solar thermal,754.21108
capital,Generator,FI1 0,urban decentral solar thermal,371.20126
capital,Generator,FR0 0,Offshore Wind (AC),740631002.80172
capital,Generator,FR0 0,Offshore Wind (DC),639737235.06172
capital,Generator,FR0 0,Offshore Wind (Floating),1839.83501
capital,Generator,FR0 0,Onshore Wind,1453047552.44427
capital,Generator,FR0 0,Solar,80758866.4571
capital,Generator,FR0 0,rural solar thermal,178.67493
capital,Generator,FR0 0,solar-hsat,4389.42758
capital,Generator,FR0 0,urban central solar thermal,1134.44459
capital,Generator,FR0 0,urban decentral solar thermal,487.26764
capital,Generator,FR0 1,Offshore Wind (AC),371820148.00915
capital,Generator,FR0 1,Offshore Wind (Floating),6138.82846
capital,Generator,FR0 1,Onshore Wind,135484785.59906
capital,Generator,FR0 1,Run of River,1275325841.55478
capital,Generator,FR0 1,Solar,161606834.50533
capital,Generator,FR0 1,rural solar thermal,547.19045
capital,Generator,FR0 1,solar-hsat,1670970567.46144
capital,Generator,FR0 1,urban central solar thermal,2732.11143
capital,Generator,FR0 1,urban decentral solar thermal,986.08464
capital,Generator,FR0 2,Offshore Wind (AC),10526.72577
capital,Generator,FR0 2,Offshore Wind (DC),14820.15491
capital,Generator,FR0 2,Offshore Wind (Floating),4276.29836
capital,Generator,FR0 2,Onshore Wind,322016600.62204
capital,Generator,FR0 2,Run of River,387114376.07396
capital,Generator,FR0 2,Solar,241436007.7411
capital,Generator,FR0 2,rural solar thermal,740.05479
capital,Generator,FR0 2,solar-hsat,40538.28659
capital,Generator,FR0 2,urban central solar thermal,1448.0811
capital,Generator,FR0 2,urban decentral solar thermal,861.67117
capital,Generator,FR0 3,Offshore Wind (AC),2354850493.03186
capital,Generator,FR0 3,Offshore Wind (DC),777723552.19903
capital,Generator,FR0 3,Offshore Wind (Floating),5294.2666
capital,Generator,FR0 3,Onshore Wind,404525039.81447
capital,Generator,FR0 3,Solar,45458882.9886
capital,Generator,FR0 3,rural solar thermal,340.74039
capital,Generator,FR0 3,solar-hsat,5614.96105
capital,Generator,FR0 3,urban central solar thermal,1195.07434
capital,Generator,FR0 3,urban decentral solar thermal,579.08581
capital,Generator,FR0 4,Onshore Wind,410449280.89705
capital,Generator,FR0 4,Run of River,454890285.96669
capital,Generator,FR0 4,Solar,56506228.71576
capital,Generator,FR0 4,rural solar thermal,398.92325
capital,Generator,FR0 4,solar-hsat,4506.73165
capital,Generator,FR0 4,urban central solar thermal,1134.09789
capital,Generator,FR0 4,urban decentral solar thermal,531.23705
capital,Generator,FR5 0,Offshore Wind (AC),2904.8137
capital,Generator,FR5 0,Offshore Wind (Floating),3158.61944
capital,Generator,FR5 0,Onshore Wind,1967369.25848
capital,Generator,FR5 0,Solar,5551.96614
capital,Generator,FR5 0,rural solar thermal,2516.75667
capital,Generator,FR5 0,solar-hsat,143338713.63258
capital,Generator,GB2 0,Offshore Wind (AC),1649372996.4055
capital,Generator,GB2 0,Offshore Wind (DC),3399398919.75668
capital,Generator,GB2 0,Offshore Wind (Floating),6270.55586
capital,Generator,GB2 0,Onshore Wind,1344690196.46857
capital,Generator,GB2 0,Run of River,885889663.85156
capital,Generator,GB2 0,Solar,84832405.45677
capital,Generator,GB2 0,rural solar thermal,172.48839
capital,Generator,GB2 0,solar-hsat,15116.15899
capital,Generator,GB2 0,urban central solar thermal,847.76535
capital,Generator,GB2 0,urban decentral solar thermal,190.73806
capital,Generator,GB2 1,Offshore Wind (AC),3261250810.98098
capital,Generator,GB2 1,Offshore Wind (DC),1908031057.27217
capital,Generator,GB2 1,Offshore Wind (Floating),4959.92153
capital,Generator,GB2 1,Onshore Wind,1547674835.10771
capital,Generator,GB2 1,Solar,513692934.73539
capital,Generator,GB2 1,rural solar thermal,413.47561
capital,Generator,GB2 1,solar-hsat,1231860863.258
capital,Generator,GB2 1,urban central solar thermal,1022.83797
capital,Generator,GB2 1,urban decentral solar thermal,418.13247
capital,Generator,GB3 0,Offshore Wind (AC),72306522.66949
capital,Generator,GB3 0,Offshore Wind (DC),409402194.84743
capital,Generator,GB3 0,Offshore Wind (Floating),5477.43099
capital,Generator,GB3 0,Onshore Wind,145379108.36471
capital,Generator,GB3 0,Run of River,234671738.20448
capital,Generator,GB3 0,Solar,12435424.38791
capital,Generator,GB3 0,rural solar thermal,210.10272
capital,Generator,GB3 0,solar-hsat,31845.10258
capital,Generator,GB3 0,urban central solar thermal,694.4839
capital,Generator,GB3 0,urban decentral solar thermal,213.56365
capital,Generator,GR0 0,Offshore Wind (AC),5586.46342
capital,Generator,GR0 0,Offshore Wind (DC),1403863768.5448
capital,Generator,GR0 0,Offshore Wind (Floating),5079.86956
capital,Generator,GR0 0,Onshore Wind,581578206.58221
capital,Generator,GR0 0,Run of River,31772365.34325
capital,Generator,GR0 0,Solar,218144950.99173
capital,Generator,GR0 0,rural solar thermal,2162.72882
capital,Generator,GR0 0,solar-hsat,1147826472.76286
capital,Generator,GR0 0,urban central solar thermal,3206.59704
capital,Generator,GR0 0,urban decentral solar thermal,1912.33529
capital,Generator,HR0 0,Offshore Wind (AC),4932.15006
capital,Generator,HR0 0,Offshore Wind (DC),5938.76542
capital,Generator,HR0 0,Offshore Wind (Floating),3300.60565
capital,Generator,HR0 0,Onshore Wind,131921364.64014
capital,Generator,HR0 0,Run of River,84182201.03601
capital,Generator,HR0 0,Solar,4256983.53296
capital,Generator,HR0 0,rural solar thermal,1457.70665
capital,Generator,HR0 0,solar-hsat,390228721.79355
capital,Generator,HR0 0,urban central solar thermal,2202.99108
capital,Generator,HR0 0,urban decentral solar thermal,1410.65961
capital,Generator,HU0 0,Onshore Wind,36915233.282
capital,Generator,HU0 0,Run of River,6070956.3265
capital,Generator,HU0 0,Solar,135337965.05827
capital,Generator,HU0 0,rural solar thermal,921.52365
capital,Generator,HU0 0,solar-hsat,1017202281.734
capital,Generator,HU0 0,urban central solar thermal,5211.43731
capital,Generator,HU0 0,urban decentral solar thermal,1070.61967
capital,Generator,IE3 0,Offshore Wind (AC),5042921.09429
capital,Generator,IE3 0,Offshore Wind (DC),226501013.72573
capital,Generator,IE3 0,Offshore Wind (Floating),5576.4507
capital,Generator,IE3 0,Onshore Wind,550272246.84746
capital,Generator,IE3 0,Run of River,66564800.33115
capital,Generator,IE3 0,Solar,64208357.684
capital,Generator,IE3 0,rural solar thermal,202.91172
capital,Generator,IE3 0,solar-hsat,275962421.35806
capital,Generator,IE3 0,urban central solar thermal,935.16652
capital,Generator,IE3 0,urban decentral solar thermal,289.58289
capital,Generator,IT0 0,Offshore Wind (AC),6051235.19614
capital,Generator,IT0 0,Offshore Wind (DC),17667.04735
capital,Generator,IT0 0,Offshore Wind (Floating),4032.43183
capital,Generator,IT0 0,Onshore Wind,1015583008.78762
capital,Generator,IT0 0,Run of River,543612536.03769
capital,Generator,IT0 0,Solar,194415116.9517
capital,Generator,IT0 0,rural solar thermal,1505.02233
capital,Generator,IT0 0,solar-hsat,4475588593.52927
capital,Generator,IT0 0,urban central solar thermal,2441.18531
capital,Generator,IT0 0,urban decentral solar thermal,2149.04957
capital,Generator,IT0 1,Offshore Wind (AC),4624.16901
capital,Generator,IT0 1,Offshore Wind (DC),4801.12601
capital,Generator,IT0 1,Offshore Wind (Floating),3214.81706
capital,Generator,IT0 1,Onshore Wind,18747369.26618
capital,Generator,IT0 1,Run of River,1762900939.28859
capital,Generator,IT0 1,Solar,72004526.68911
capital,Generator,IT0 1,rural solar thermal,946.74488
capital,Generator,IT0 1,solar-hsat,4420918718.82787
capital,Generator,IT0 1,urban central solar thermal,2494.14815
capital,Generator,IT0 1,urban decentral solar thermal,1715.69707
capital,Generator,IT4 0,Offshore Wind (AC),7496.02172
capital,Generator,IT4 0,Offshore Wind (Floating),4208.46388
capital,Generator,IT4 0,Onshore Wind,137128454.79886
capital,Generator,IT4 0,Run of River,18490222.31421
capital,Generator,IT4 0,Solar,22587850.48294
capital,Generator,IT4 0,rural solar thermal,3305.02723
capital,Generator,IT4 0,solar-hsat,427473517.42398
capital,Generator,IT4 0,urban central solar thermal,3125.44745
capital,Generator,IT4 0,urban decentral solar thermal,2609.00882
capital,Generator,LT0 0,Offshore Wind (AC),50068.84522
capital,Generator,LT0 0,Offshore Wind (DC),425243224.34113
capital,Generator,LT0 0,Offshore Wind (Floating),3988.43129
capital,Generator,LT0 0,Onshore Wind,138285460.70033
capital,Generator,LT0 0,Run of River,31125207.56225
capital,Generator,LT0 0,Solar,15686924.61575
capital,Generator,LT0 0,rural solar thermal,438.22745
capital,Generator,LT0 0,solar-hsat,88035832.33093
capital,Generator,LT0 0,urban central solar thermal,900.71186
capital,Generator,LT0 0,urban decentral solar thermal,518.60008
capital,Generator,LU0 0,Onshore Wind,52737841.83445
capital,Generator,LU0 0,Solar,2832678.30823
capital,Generator,LU0 0,rural solar thermal,581.66849
capital,Generator,LU0 0,solar-hsat,301402470.57321
capital,Generator,LU0 0,urban central solar thermal,957.94923
capital,Generator,LU0 0,urban decentral solar thermal,590.19731
capital,Generator,LV0 0,Offshore Wind (AC),28820.36998
capital,Generator,LV0 0,Offshore Wind (DC),180989.61342
capital,Generator,LV0 0,Offshore Wind (Floating),4685.00211
capital,Generator,LV0 0,Onshore Wind,11572178.4951
capital,Generator,LV0 0,Run of River,473380508.2809
capital,Generator,LV0 0,Solar,2303944.99652
capital,Generator,LV0 0,rural solar thermal,462.94848
capital,Generator,LV0 0,solar-hsat,79734460.91698
capital,Generator,LV0 0,urban central solar thermal,793.1655
capital,Generator,LV0 0,urban decentral solar thermal,513.27828
capital,Generator,ME0 0,Offshore Wind (AC),1583.40057
capital,Generator,ME0 0,Offshore Wind (Floating),2609.61498
capital,Generator,ME0 0,Onshore Wind,13655155.69041
capital,Generator,ME0 0,Run of River,1651793.1934
capital,Generator,ME0 0,Solar,167582.3342
capital,Generator,ME0 0,rural solar thermal,1025.51657
capital,Generator,ME0 0,solar-hsat,368599598.43131
capital,Generator,ME0 0,urban central solar thermal,2644.57105
capital,Generator,ME0 0,urban decentral solar thermal,1030.55226
capital,Generator,MK0 0,Onshore Wind,8447601.09082
capital,Generator,MK0 0,Run of River,59045443.2567
capital,Generator,MK0 0,Solar,15545541.53466
capital,Generator,MK0 0,rural solar thermal,1015.53221
capital,Generator,MK0 0,solar-hsat,142837538.8422
capital,Generator,MK0 0,urban central solar thermal,1910.85626
capital,Generator,MK0 0,urban decentral solar thermal,1021.64856
capital,Generator,NL0 0,Offshore Wind (AC),1174437636.71327
capital,Generator,NL0 0,Offshore Wind (DC),6484255917.15194
capital,Generator,NL0 0,Offshore Wind (Floating),1803.40961
capital,Generator,NL0 0,Onshore Wind,583727435.41918
capital,Generator,NL0 0,Solar,248277017.93908
capital,Generator,NL0 0,rural solar thermal,35.28936
capital,Generator,NL0 0,solar-hsat,405038959.60738
capital,Generator,NL0 0,urban central solar thermal,1087.7547
capital,Generator,NL0 0,urban decentral solar thermal,527.6954
capital,Generator,NO1 0,Offshore Wind (AC),28255924.16502
capital,Generator,NO1 0,Offshore Wind (DC),207427310.59437
capital,Generator,NO1 0,Offshore Wind (Floating),5042.78278
capital,Generator,NO1 0,Onshore Wind,639796807.09074
capital,Generator,NO1 0,Run of River,275042056.92383
capital,Generator,NO1 0,Solar,73328.09715
capital,Generator,NO1 0,rural solar thermal,211.25783
capital,Generator,NO1 0,solar-hsat,7646.29107
capital,Generator,NO1 0,urban central solar thermal,853.84538
capital,Generator,NO1 0,urban decentral solar thermal,222.01248
capital,Generator,PL0 0,Offshore Wind (AC),1049262265.58331
capital,Generator,PL0 0,Offshore Wind (DC),1301264034.79052
capital,Generator,PL0 0,Offshore Wind (Floating),7248.49054
capital,Generator,PL0 0,Onshore Wind,3491461830.53152
capital,Generator,PL0 0,Run of River,56210389.48212
capital,Generator,PL0 0,Solar,137291065.20218
capital,Generator,PL0 0,rural solar thermal,578.00087
capital,Generator,PL0 0,solar-hsat,2385420985.07922
capital,Generator,PL0 0,urban central solar thermal,1789.83241
capital,Generator,PL0 0,urban decentral solar thermal,698.2202
capital,Generator,PT0 0,Offshore Wind (AC),1095753917.76343
capital,Generator,PT0 0,Offshore Wind (Floating),5348.55918
capital,Generator,PT0 0,Onshore Wind,616517382.92628
capital,Generator,PT0 0,Run of River,781982318.70502
capital,Generator,PT0 0,Solar,183053348.63193
capital,Generator,PT0 0,rural solar thermal,1378.66814
capital,Generator,PT0 0,solar-hsat,385205775.62498
capital,Generator,PT0 0,urban central solar thermal,1651.61529
capital,Generator,PT0 0,urban decentral solar thermal,1284.89556
capital,Generator,RO0 0,Offshore Wind (AC),338196670.65773
capital,Generator,RO0 0,Offshore Wind (DC),585849062.06178
capital,Generator,RO0 0,Offshore Wind (Floating),5334.6931
capital,Generator,RO0 0,Onshore Wind,637745958.65406
capital,Generator,RO0 0,Run of River,1085206556.13942
capital,Generator,RO0 0,Solar,106116539.27477
capital,Generator,RO0 0,rural solar thermal,1528.98673
capital,Generator,RO0 0,solar-hsat,261496298.41374
capital,Generator,RO0 0,urban central solar thermal,2854.10802
capital,Generator,RO0 0,urban decentral solar thermal,1302.03375
capital,Generator,RS0 0,Onshore Wind,89347646.38061
capital,Generator,RS0 0,Run of River,526478263.35986
capital,Generator,RS0 0,Solar,1864109.73876
capital,Generator,RS0 0,rural solar thermal,845.30168
capital,Generator,RS0 0,solar-hsat,49244555.4039
capital,Generator,RS0 0,urban central solar thermal,1802.55318
capital,Generator,RS0 0,urban decentral solar thermal,853.3307
capital,Generator,SE1 0,Offshore Wind (AC),36685911.81717
capital,Generator,SE1 0,Offshore Wind (DC),371499.28731
capital,Generator,SE1 0,Offshore Wind (Floating),4643.89527
capital,Generator,SE1 0,Onshore Wind,1919540796.42065
capital,Generator,SE1 0,Run of River,394149905.66452
capital,Generator,SE1 0,Solar,14943435.7286
capital,Generator,SE1 0,rural solar thermal,184.48946
capital,Generator,SE1 0,solar-hsat,447123740.35276
capital,Generator,SE1 0,urban central solar thermal,844.96326
capital,Generator,SE1 0,urban decentral solar thermal,379.93918
capital,Generator,SI0 0,Offshore Wind (AC),1430.13137
capital,Generator,SI0 0,Offshore Wind (Floating),1124.36109
capital,Generator,SI0 0,Onshore Wind,2057.27516
capital,Generator,SI0 0,Run of River,155445758.14368
capital,Generator,SI0 0,Solar,1570839.14814
capital,Generator,SI0 0,rural solar thermal,888.80821
capital,Generator,SI0 0,solar-hsat,10906.80204
capital,Generator,SI0 0,urban central solar thermal,2259.92664
capital,Generator,SI0 0,urban decentral solar thermal,1070.50192
capital,Generator,SK0 0,Onshore Wind,7274.78811
capital,Generator,SK0 0,Run of River,375255980.16312
capital,Generator,SK0 0,Solar,23519837.48165
capital,Generator,SK0 0,rural solar thermal,798.70006
capital,Generator,SK0 0,solar-hsat,17533.86534
capital,Generator,SK0 0,urban central solar thermal,1932.48251
capital,Generator,SK0 0,urban decentral solar thermal,862.04332
capital,Generator,XK0 0,Onshore Wind,15622418.58866
capital,Generator,XK0 0,Run of River,9306745.23148
capital,Generator,XK0 0,Solar,8644582.22197
capital,Generator,XK0 0,rural solar thermal,6.59127
capital,Generator,XK0 0,solar-hsat,933713.83852
capital,Generator,XK0 0,urban central solar thermal,1271.50174
capital,Generator,XK0 0,urban decentral solar thermal,16.61151
capital,Line,AL0 0,AC,79383299.72642
capital,Line,AT0 0,AC,452246931.39839
capital,Line,BA0 0,AC,128859045.24615
capital,Line,BE0 0,AC,132294395.04691
capital,Line,BG0 0,AC,240709785.26156
capital,Line,CH0 0,AC,495733044.13378
capital,Line,CZ0 0,AC,243022348.25193
capital,Line,DE0 0,AC,582820005.69249
capital,Line,DE0 1,AC,465191429.65178
capital,Line,DE0 2,AC,289218374.52188
capital,Line,DE0 3,AC,130297548.45686
capital,Line,DE0 4,AC,65855244.42637
capital,Line,DE0 5,AC,122467637.92028
capital,Line,DK1 0,AC,92018255.13598
capital,Line,EE0 0,AC,34479190.53832
capital,Line,ES0 0,AC,380252192.80472
capital,Line,FI1 0,AC,164747361.63609
capital,Line,FR0 0,AC,861062076.98221
capital,Line,FR0 1,AC,437004111.69808
capital,Line,FR0 2,AC,175983166.83606
capital,Line,FR0 4,AC,3451633.76
capital,Line,GB2 0,AC,457480582.84278
capital,Line,GB3 0,AC,47856526.08134
capital,Line,GR0 0,AC,48987285.47571
capital,Line,HR0 0,AC,183894692.23639
capital,Line,HU0 0,AC,273318958.65242
capital,Line,IT0 0,AC,280957341.92612
capital,Line,IT0 1,AC,38683404.46554
capital,Line,LT0 0,AC,107375434.77326
capital,Line,ME0 0,AC,53440462.96271
capital,Line,MK0 0,AC,37466027.51957
capital,Line,NO1 0,AC,128929177.92303
capital,Line,PL0 0,AC,51242287.83323
capital,Line,RO0 0,AC,110192312.03459
capital,Line,RS0 0,AC,20274705.30248
capital,Link,AL0 0,CO2 pipeline,11766.41483
capital,Link,AL0 0,Combined-Cycle Gas,1807.77498
capital,Link,AL0 0,EAF,1934.59121
capital,Link,AL0 0,H2 DRI,1587.14071
capital,Link,AL0 0,H2 Electrolysis,3210.25858
capital,Link,AL0 0,Haber-Bosch,6093.34583
capital,Link,AL0 0,Open-Cycle Gas,1404.14179
capital,Link,AL0 0,SMR,15748.76429
capital,Link,AL0 0,Sabatier,859.33887
capital,Link,AL0 0,battery charger,18498934.3379
capital,Link,AL0 0,biogas to gas,7295854.34025
capital,Link,AL0 0,biomass to liquid,14099769.95559
capital,Link,AL0 0,biomass-to-methanol,4600.40829
capital,Link,AL0 0,electricity distribution grid,36149923.0696
capital,Link,AL0 0,gas DRI,1750.11653
capital,Link,AL0 0,gas pipeline new,1447649.32766
capital,Link,AL0 0,heat100-200 industry electric boiler steam,433.98644
capital,Link,AL0 0,heat100-200 industry gas,142666.33319
capital,Link,AL0 0,heat100-200 industry industrial heat pump high temperature,8372.88637
capital,Link,AL0 0,heat100-200 industry solid biomass,2283567.99656
capital,Link,AL0 0,heat200-500 industry gas,14687.47192
capital,Link,AL0 0,heat200-500 industry hydrogen,103.23818
capital,Link,AL0 0,heat200-500 industry solid biomass,221329.05696
capital,Link,AL0 0,heat<100 industry electric boiler steam,433.22136
capital,Link,AL0 0,heat<100 industry gas,167464.00921
capital,Link,AL0 0,heat<100 industry industrial heat pump medium temperature,5490.4347
capital,Link,AL0 0,heat<100 industry solid biomass,2683467.19251
capital,Link,AL0 0,heat>500 industry gas,17143.10869
capital,Link,AL0 0,heat>500 industry hydrogen,201.14226
capital,Link,AL0 0,home battery charger,6933.22015
capital,Link,AL0 0,methanolisation,10393.1928
capital,Link,AL0 0,rural air heat pump,5841.52281
capital,Link,AL0 0,rural biomass boiler,444689.55431
capital,Link,AL0 0,rural gas boiler,27406120.10304
capital,Link,AL0 0,rural ground heat pump,21944.29102
