,0
AC,53.52261639053979
EV battery,60.92189892070703
H2,64.15726287915109
NH3,98.5220434217098
agriculture machinery oil,82.83749958092442
battery,52.389152006469175
biogas,13.331066181688541
co2,-99.98937260651502
co2 sequestered,-31.311851254522402
co2 stored,-29.00515615491808
coal,9.565008452
coal for industry,43.181662490071034
gas,21.125520240863228
gas for industry,40.87637148751733
hbi,284.90939613588773
heat100-200 industry,32.4556242580145
heat200-500 industry,36.41529896843168
heat<100 industry,33.34908229814574
heat>500 industry,41.44782019676706
home battery,59.00922332565815
kerosene for aviation,82.83748573181019
land transport oil,82.83762567101375
lignite,3.308861805996667
low voltage,65.63893580874722
methanol,89.15145858409032
municipal solid waste,-0.02019074598472757
naphtha for industry,57.1301501822788
non-sequestered HVC,-25.71747895482018
oil,57.120396760509884
oil primary,52.92131505799999
rural heat,78.73104410251497
shipping methanol,113.95881782960687
shipping oil,82.83751511715664
solid biomass,22.18664358950917
solid biomass for industry,22.34282893862312
solid biomass import,54.0101303060341
steel,401.1859084742419
steel emission,-99.99916004940509
unsustainable bioliquids,81.6878659253352
uranium,3.423040093182703
urban central heat,37.028658897142265
urban decentral heat,86.15343492943138
