carrier,0
Offshore Wind (AC),2.890044023919602
Offshore Wind (DC),4.741157863971515
Offshore Wind (Floating),10.675823705962832
Onshore Wind,1.8899922266640878
Pumped Hydro Storage,
Reservoir & Dam,
Run of River,0.3271639996857106
Solar,2.983323099313498
solar-hsat,0.9975799610188641
