carrier,0
electricity distribution grid,-1902444.28431568
AC,7.106605484500175
DC,20.470116412457738
Solar,35.033277742966064
solar-hsat,37.58504611139078
Onshore Wind,47.498422147667775
Pumped Hydro Storage,47.64011808235867
Offshore Wind (AC),48.33964919508713
Offshore Wind (DC),50.38624982504962
urban central solid biomass CHP CC,52.617782142414356
Offshore Wind (Floating),54.84358622913811
nuclear,57.317145892137695
Run of River,58.861338123035964
Reservoir & Dam,62.071526158041735
OCGT methanol,63.56060606060606
oil,65.5495036905065
waste CHP,65.82281553398059
urban central solid biomass CHP,67.87247335151889
battery discharger,78.38686857933506
Combined-Cycle Gas,86.18562004232083
urban central gas CHP,114.56348488067067
coal,125.93562566526124
lignite,127.90222106007934
Open-Cycle Gas,153.7863871896992
