cost,component,location,carrier,0
capital,Link,HU0 0,urban decentral air heat pump,7611142.33742
capital,Link,HU0 0,urban decentral biomass boiler,275423890.40437
capital,Link,HU0 0,urban decentral gas boiler,956007219.26227
capital,Link,HU0 0,urban decentral resistive heater,415766.09938
capital,Link,HU0 0,waste CHP,1990.71712
capital,Link,IE3 0,Combined-Cycle Gas,459914815.09239
capital,Link,IE3 0,H2 Electrolysis,1750.11851
capital,Link,IE3 0,Haber-Bosch,25586.60118
capital,Link,IE3 0,Open-Cycle Gas,1215.4618
capital,Link,IE3 0,SMR,16448174.70115
capital,Link,IE3 0,Sabatier,762.91574
capital,Link,IE3 0,battery charger,3271.37787
capital,Link,IE3 0,biogas to gas,9299550.60544
capital,Link,IE3 0,biomass to liquid,5303054.65014
capital,Link,IE3 0,biomass-to-methanol,2368.69665
capital,Link,IE3 0,electricity distribution grid,169953203.89413
capital,Link,IE3 0,heat100-200 industry electric boiler steam,351.82945
capital,Link,IE3 0,heat100-200 industry gas,1643303.64653
capital,Link,IE3 0,heat100-200 industry industrial heat pump high temperature,32117484.21576
capital,Link,IE3 0,heat100-200 industry solid biomass,2469.26729
capital,Link,IE3 0,heat200-500 industry gas,151749.22503
capital,Link,IE3 0,heat200-500 industry hydrogen,113.52547
capital,Link,IE3 0,heat200-500 industry solid biomass,3763.01541
capital,Link,IE3 0,heat<100 industry electric boiler steam,350.49961
capital,Link,IE3 0,heat<100 industry gas,1252632.26632
capital,Link,IE3 0,heat<100 industry industrial heat pump medium temperature,21556876.69102
capital,Link,IE3 0,heat<100 industry solid biomass,2803.51407
capital,Link,IE3 0,heat>500 industry gas,1076067.30987
capital,Link,IE3 0,heat>500 industry hydrogen,113.47447
capital,Link,IE3 0,home battery charger,3414.01412
capital,Link,IE3 0,methanolisation,14086241.7876
capital,Link,IE3 0,rural air heat pump,5370.21822
capital,Link,IE3 0,rural biomass boiler,8222437.621
capital,Link,IE3 0,rural gas boiler,149027671.76373
capital,Link,IE3 0,rural ground heat pump,19742484.40695
capital,Link,IE3 0,rural resistive heater,3898349.10804
capital,Link,IE3 0,urban central air heat pump,9891.84291
capital,Link,IE3 0,urban central gas CHP,1845.40392
capital,Link,IE3 0,urban central gas boiler,6972989.83435
capital,Link,IE3 0,urban central resistive heater,184235.25967
capital,Link,IE3 0,urban central solid biomass CHP,6041.71648
capital,Link,IE3 0,urban central solid biomass CHP CC,33393690.83622
capital,Link,IE3 0,urban decentral air heat pump,10841202.83335
capital,Link,IE3 0,urban decentral biomass boiler,13012809.96487
capital,Link,IE3 0,urban decentral gas boiler,235850834.212
capital,Link,IE3 0,urban decentral resistive heater,6181321.04203
capital,Link,IE3 0,waste CHP,1854.73269
capital,Link,IT0 0,CO2 pipeline,10795.8688
capital,Link,IT0 0,Combined-Cycle Gas,1887434652.27219
capital,Link,IT0 0,DC,90865988.72062
capital,Link,IT0 0,EAF,4273.52381
capital,Link,IT0 0,H2 DRI,1738.6403
capital,Link,IT0 0,H2 Electrolysis,1710.81257
capital,Link,IT0 0,Haber-Bosch,66828.77819
capital,Link,IT0 0,Open-Cycle Gas,1343.6179
capital,Link,IT0 0,SMR,57407.47296
capital,Link,IT0 0,Sabatier,773.29553
capital,Link,IT0 0,battery charger,3334.60615
capital,Link,IT0 0,biogas to gas,122068954.48827
capital,Link,IT0 0,biomass to liquid,1691.73236
capital,Link,IT0 0,biomass-to-methanol,1925.65445
capital,Link,IT0 0,electricity distribution grid,1164482091.50807
capital,Link,IT0 0,gas DRI,4106.56196
capital,Link,IT0 0,gas pipeline,9911401.74958
capital,Link,IT0 0,heat100-200 industry electric boiler steam,408.68756
capital,Link,IT0 0,heat100-200 industry gas,7007320.83779
capital,Link,IT0 0,heat100-200 industry industrial heat pump high temperature,136972696.18533
capital,Link,IT0 0,heat100-200 industry solid biomass,388.48896
capital,Link,IT0 0,heat200-500 industry gas,908976.25781
capital,Link,IT0 0,heat200-500 industry hydrogen,115.26851
capital,Link,IT0 0,heat200-500 industry solid biomass,190.23957
capital,Link,IT0 0,heat<100 industry electric boiler steam,429.89321
capital,Link,IT0 0,heat<100 industry gas,10250515.58409
capital,Link,IT0 0,heat<100 industry industrial heat pump medium temperature,176204777.68504
capital,Link,IT0 0,heat<100 industry solid biomass,403.52998
capital,Link,IT0 0,heat>500 industry gas,1818424.65614
capital,Link,IT0 0,heat>500 industry hydrogen,120.49754
capital,Link,IT0 0,home battery charger,5570.79102
capital,Link,IT0 0,methanolisation,12193.73389
capital,Link,IT0 0,rural air heat pump,6607.05537
capital,Link,IT0 0,rural biomass boiler,921088460.05187
capital,Link,IT0 0,rural gas boiler,1438492205.141
capital,Link,IT0 0,rural ground heat pump,134530560.67632
capital,Link,IT0 0,rural resistive heater,8753733.01353
capital,Link,IT0 0,urban central air heat pump,18436888.43514
capital,Link,IT0 0,urban central gas CHP,2026.36569
capital,Link,IT0 0,urban central gas boiler,54324884.17337
capital,Link,IT0 0,urban central resistive heater,1894903.4621
capital,Link,IT0 0,urban central solid biomass CHP,1541.22028
capital,Link,IT0 0,urban central solid biomass CHP CC,2164.21512
capital,Link,IT0 0,urban decentral air heat pump,2874802568.46254
capital,Link,IT0 0,urban decentral biomass boiler,558327216.6984
capital,Link,IT0 0,urban decentral gas boiler,871956803.25154
capital,Link,IT0 0,urban decentral resistive heater,46855133.26977
capital,Link,IT0 0,waste CHP,1971.42593
capital,Link,IT0 1,CO2 pipeline,7135.00367
capital,Link,IT0 1,Combined-Cycle Gas,2295130257.12078
capital,Link,IT0 1,H2 Electrolysis,1640.08219
capital,Link,IT0 1,Haber-Bosch,6886.95292
capital,Link,IT0 1,Open-Cycle Gas,1383.33534
capital,Link,IT0 1,SMR,20848.13904
capital,Link,IT0 1,Sabatier,772.19367
capital,Link,IT0 1,battery charger,3167.68677
capital,Link,IT0 1,biogas to gas,241455925.95939
capital,Link,IT0 1,biomass to liquid,132818294.39743
capital,Link,IT0 1,biomass-to-methanol,2367.04686
capital,Link,IT0 1,electricity distribution grid,1644894834.22113
capital,Link,IT0 1,gas pipeline,82550567.52671
capital,Link,IT0 1,heat100-200 industry electric boiler steam,401.86895
capital,Link,IT0 1,heat100-200 industry gas,12365123.33611
capital,Link,IT0 1,heat100-200 industry industrial heat pump high temperature,241708158.00686
capital,Link,IT0 1,heat100-200 industry solid biomass,3003.03571
capital,Link,IT0 1,heat200-500 industry gas,1651211.53928
capital,Link,IT0 1,heat200-500 industry hydrogen,120.43963
capital,Link,IT0 1,heat200-500 industry solid biomass,1794.30813
capital,Link,IT0 1,heat<100 industry electric boiler steam,437.24947
capital,Link,IT0 1,heat<100 industry gas,17084153.4377
capital,Link,IT0 1,heat<100 industry industrial heat pump medium temperature,25729600.92859
capital,Link,IT0 1,heat<100 industry solid biomass,4153.90496
capital,Link,IT0 1,heat>500 industry gas,3751875.33531
capital,Link,IT0 1,heat>500 industry hydrogen,137.1252
capital,Link,IT0 1,home battery charger,4566.78527
capital,Link,IT0 1,methanolisation,13623.70501
capital,Link,IT0 1,rural air heat pump,7347.08701
capital,Link,IT0 1,rural biomass boiler,487535290.83604
capital,Link,IT0 1,rural gas boiler,761398873.19759
capital,Link,IT0 1,rural ground heat pump,188527096.83353
capital,Link,IT0 1,rural resistive heater,4630040.17197
capital,Link,IT0 1,urban central air heat pump,16841528.97827
capital,Link,IT0 1,urban central gas CHP,2182.60788
capital,Link,IT0 1,urban central gas boiler,58334529.03497
capital,Link,IT0 1,urban central resistive heater,2935798.07433
capital,Link,IT0 1,urban central solid biomass CHP,9416.30513
capital,Link,IT0 1,urban central solid biomass CHP CC,156462776.04426
capital,Link,IT0 1,urban decentral air heat pump,3052479407.84112
capital,Link,IT0 1,urban decentral biomass boiler,745381592.56624
capital,Link,IT0 1,urban decentral gas boiler,1164085380.79148
capital,Link,IT0 1,urban decentral resistive heater,68987452.29015
capital,Link,IT0 1,waste CHP,2074.22507
capital,Link,IT4 0,Combined-Cycle Gas,2047.17044
capital,Link,IT4 0,DC,64110410.9741
capital,Link,IT4 0,H2 Electrolysis,1753.42409
capital,Link,IT4 0,Haber-Bosch,7969.0082
capital,Link,IT4 0,Open-Cycle Gas,1480.09226
capital,Link,IT4 0,SMR,13429.40071
capital,Link,IT4 0,Sabatier,781.01557
capital,Link,IT4 0,battery charger,3680.25416
capital,Link,IT4 0,biogas to gas,6076465.13952
capital,Link,IT4 0,biomass to liquid,1697.7768
capital,Link,IT4 0,biomass-to-methanol,1925.36675
capital,Link,IT4 0,electricity distribution grid,73581714.27404
capital,Link,IT4 0,heat100-200 industry electric boiler steam,335.68333
capital,Link,IT4 0,heat100-200 industry gas,551908.53294
capital,Link,IT4 0,heat100-200 industry industrial heat pump high temperature,10784916.35668
capital,Link,IT4 0,heat100-200 industry solid biomass,459.04546
capital,Link,IT4 0,heat200-500 industry gas,212777.32759
capital,Link,IT4 0,heat200-500 industry hydrogen,124.04435
capital,Link,IT4 0,heat200-500 industry solid biomass,177.73732
capital,Link,IT4 0,heat<100 industry electric boiler steam,334.71563
capital,Link,IT4 0,heat<100 industry gas,973595.09602
capital,Link,IT4 0,heat<100 industry industrial heat pump medium temperature,16756618.82497
capital,Link,IT4 0,heat<100 industry solid biomass,451.52364
capital,Link,IT4 0,heat>500 industry gas,371461.37621
capital,Link,IT4 0,heat>500 industry hydrogen,113.49177
capital,Link,IT4 0,home battery charger,3415.93985
capital,Link,IT4 0,methanolisation,6777.79086
capital,Link,IT4 0,rural air heat pump,3849.69813
capital,Link,IT4 0,rural biomass boiler,143184892.20312
capital,Link,IT4 0,rural gas boiler,223616254.31344
capital,Link,IT4 0,rural ground heat pump,9481565.97657
capital,Link,IT4 0,rural resistive heater,1360654.81324
capital,Link,IT4 0,urban central air heat pump,356608.91316
capital,Link,IT4 0,urban central gas CHP,2517.0086
capital,Link,IT4 0,urban central gas boiler,1351627.49449
capital,Link,IT4 0,urban central resistive heater,22875.65589
capital,Link,IT4 0,urban central solid biomass CHP,1603.70871
capital,Link,IT4 0,urban central solid biomass CHP CC,2292.07479
capital,Link,IT4 0,urban decentral air heat pump,96272385.17594
capital,Link,IT4 0,urban decentral biomass boiler,6362606.24631
capital,Link,IT4 0,urban decentral gas boiler,9936678.05716
capital,Link,IT4 0,urban decentral resistive heater,1520875.60824
capital,Link,IT4 0,waste CHP,1729.79015
capital,Link,LT0 0,CO2 pipeline,6686.10289
capital,Link,LT0 0,Combined-Cycle Gas,120296874.41256
capital,Link,LT0 0,DC,49763675.72641
capital,Link,LT0 0,H2 Electrolysis,1557.65919
capital,Link,LT0 0,Haber-Bosch,9604.34071
capital,Link,LT0 0,Open-Cycle Gas,1378.88477
capital,Link,LT0 0,SMR,113976.03614
capital,Link,LT0 0,Sabatier,739.81483
capital,Link,LT0 0,battery charger,3077.44592
capital,Link,LT0 0,biogas to gas,7158968.3625
capital,Link,LT0 0,biomass to liquid,67532451.42019
capital,Link,LT0 0,biomass-to-methanol,2366.54931
capital,Link,LT0 0,electricity distribution grid,79855984.84467
capital,Link,LT0 0,gas pipeline,2535034.01006
capital,Link,LT0 0,gas pipeline new,2483489.92976
capital,Link,LT0 0,heat100-200 industry electric boiler steam,265.87834
capital,Link,LT0 0,heat100-200 industry gas,587150.65332
capital,Link,LT0 0,heat100-200 industry industrial heat pump high temperature,7873.81857
capital,Link,LT0 0,heat100-200 industry solid biomass,3210.71967
capital,Link,LT0 0,heat200-500 industry gas,57544.97682
capital,Link,LT0 0,heat200-500 industry hydrogen,152.92779
capital,Link,LT0 0,heat200-500 industry solid biomass,1062.69066
capital,Link,LT0 0,heat<100 industry electric boiler steam,263.75097
capital,Link,LT0 0,heat<100 industry gas,533960.33901
capital,Link,LT0 0,heat<100 industry industrial heat pump medium temperature,4407.36941
capital,Link,LT0 0,heat<100 industry solid biomass,3251.16234
capital,Link,LT0 0,heat>500 industry gas,67469.73198
capital,Link,LT0 0,heat>500 industry hydrogen,125.4907
capital,Link,LT0 0,home battery charger,3256.3631
capital,Link,LT0 0,methanolisation,91882.73389
capital,Link,LT0 0,rural air heat pump,1533.0219
capital,Link,LT0 0,rural biomass boiler,305889302.59146
capital,Link,LT0 0,rural gas boiler,2613.38207
capital,Link,LT0 0,rural ground heat pump,24937352.3549
capital,Link,LT0 0,rural resistive heater,142219.7869
capital,Link,LT0 0,urban central air heat pump,2545.98871
capital,Link,LT0 0,urban central gas CHP,2205.78974
capital,Link,LT0 0,urban central gas boiler,22525275.67783
capital,Link,LT0 0,urban central resistive heater,8874.92385
capital,Link,LT0 0,urban central solid biomass CHP,5793.51784
capital,Link,LT0 0,urban central solid biomass CHP CC,27393222.13913
capital,Link,LT0 0,urban decentral air heat pump,3637673.19073
capital,Link,LT0 0,urban decentral biomass boiler,298503903.65752
capital,Link,LT0 0,urban decentral gas boiler,4130.12939
capital,Link,LT0 0,urban decentral resistive heater,144122.43493
capital,Link,LT0 0,waste CHP,1752.44817
capital,Link,LU0 0,Combined-Cycle Gas,4370.08687
capital,Link,LU0 0,H2 Electrolysis,1538.83249
capital,Link,LU0 0,Haber-Bosch,6857.23096
capital,Link,LU0 0,Open-Cycle Gas,13555126.44401
capital,Link,LU0 0,SMR,211954.28879
capital,Link,LU0 0,Sabatier,747.60043
capital,Link,LU0 0,battery charger,3091.68695
capital,Link,LU0 0,biogas to gas,3306025.33622
capital,Link,LU0 0,biomass to liquid,9543580.8567
capital,Link,LU0 0,biomass-to-methanol,2364.39037
capital,Link,LU0 0,electricity distribution grid,41634751.06179
capital,Link,LU0 0,gas pipeline,2722504.25282
capital,Link,LU0 0,heat100-200 industry electric boiler steam,254.10011
capital,Link,LU0 0,heat100-200 industry gas,187203.06625
capital,Link,LU0 0,heat100-200 industry industrial heat pump high temperature,5141.22057
capital,Link,LU0 0,heat100-200 industry solid biomass,3615.80311
capital,Link,LU0 0,heat200-500 industry gas,36569.74388
capital,Link,LU0 0,heat200-500 industry hydrogen,150.08349
capital,Link,LU0 0,heat200-500 industry solid biomass,1159.63864
capital,Link,LU0 0,heat<100 industry electric boiler steam,254.46725
capital,Link,LU0 0,heat<100 industry gas,193938.53221
capital,Link,LU0 0,heat<100 industry industrial heat pump medium temperature,3382.51401
capital,Link,LU0 0,heat<100 industry solid biomass,3631.87592
capital,Link,LU0 0,heat>500 industry gas,134530.61859
capital,Link,LU0 0,heat>500 industry hydrogen,118.3171
capital,Link,LU0 0,home battery charger,3216.70493
capital,Link,LU0 0,methanolisation,177404.2378
capital,Link,LU0 0,rural air heat pump,3672.27402
capital,Link,LU0 0,rural biomass boiler,2232541.49566
capital,Link,LU0 0,rural gas boiler,12352115.76839
capital,Link,LU0 0,rural ground heat pump,1181708.73115
capital,Link,LU0 0,rural resistive heater,148146.98507
capital,Link,LU0 0,urban central air heat pump,2882.34038
capital,Link,LU0 0,urban central gas CHP,5697724.72373
capital,Link,LU0 0,urban central gas boiler,4203072.96542
capital,Link,LU0 0,urban central resistive heater,17086.21843
capital,Link,LU0 0,urban central solid biomass CHP,16637.40445
capital,Link,LU0 0,urban central solid biomass CHP CC,5650679.86458
capital,Link,LU0 0,urban decentral air heat pump,5695285.29315
capital,Link,LU0 0,urban decentral biomass boiler,17850600.09401
capital,Link,LU0 0,urban decentral gas boiler,98763082.04116
capital,Link,LU0 0,urban decentral resistive heater,1277597.11764
capital,Link,LU0 0,waste CHP,1692.32652
capital,Link,LV0 0,Combined-Cycle Gas,113904797.86495
capital,Link,LV0 0,H2 Electrolysis,1571.63584
capital,Link,LV0 0,Haber-Bosch,9372.80501
capital,Link,LV0 0,Open-Cycle Gas,1338.87061
capital,Link,LV0 0,SMR,62150.97405
capital,Link,LV0 0,Sabatier,745.94207
capital,Link,LV0 0,battery charger,3084.09976
capital,Link,LV0 0,biogas to gas,14807101.38759
capital,Link,LV0 0,biomass to liquid,257601178.03509
capital,Link,LV0 0,biomass-to-methanol,2364.40211
capital,Link,LV0 0,electricity distribution grid,45986119.27819
capital,Link,LV0 0,gas pipeline,2539116.37222
capital,Link,LV0 0,heat100-200 industry electric boiler steam,283.37272
capital,Link,LV0 0,heat100-200 industry gas,299984.90162
capital,Link,LV0 0,heat100-200 industry industrial heat pump high temperature,15624.03327
capital,Link,LV0 0,heat100-200 industry solid biomass,3628.58777
capital,Link,LV0 0,heat200-500 industry gas,40760.13204
capital,Link,LV0 0,heat200-500 industry hydrogen,129.04498
capital,Link,LV0 0,heat200-500 industry solid biomass,1248.00032
capital,Link,LV0 0,heat<100 industry electric boiler steam,281.96687
capital,Link,LV0 0,heat<100 industry gas,700562.5769
capital,Link,LV0 0,heat<100 industry industrial heat pump medium temperature,5794.89117
capital,Link,LV0 0,heat<100 industry solid biomass,3388.5385
capital,Link,LV0 0,heat>500 industry gas,69564.25111
capital,Link,LV0 0,heat>500 industry hydrogen,124.94074
capital,Link,LV0 0,home battery charger,3702.58055
capital,Link,LV0 0,methanolisation,47669.66923
capital,Link,LV0 0,rural air heat pump,1663.63001
capital,Link,LV0 0,rural biomass boiler,213807611.23631
capital,Link,LV0 0,rural gas boiler,58472634.80708
capital,Link,LV0 0,rural ground heat pump,2213.76651
capital,Link,LV0 0,rural resistive heater,115397.95969
capital,Link,LV0 0,urban central air heat pump,2600.87539
capital,Link,LV0 0,urban central gas CHP,2033.35
capital,Link,LV0 0,urban central gas boiler,17027328.96295
capital,Link,LV0 0,urban central resistive heater,8852.28624
capital,Link,LV0 0,urban central solid biomass CHP,5669.45218
capital,Link,LV0 0,urban central solid biomass CHP CC,37405155.39098
capital,Link,LV0 0,urban decentral air heat pump,1400.85292
capital,Link,LV0 0,urban decentral biomass boiler,200011537.09784
capital,Link,LV0 0,urban decentral gas boiler,54699650.29916
capital,Link,LV0 0,urban decentral resistive heater,107974.51602
capital,Link,LV0 0,waste CHP,1697.28542
capital,Link,ME0 0,CO2 pipeline,5368.1851
capital,Link,ME0 0,Combined-Cycle Gas,2073.85645
capital,Link,ME0 0,EAF,2725.67198
capital,Link,ME0 0,H2 DRI,1495.50038
capital,Link,ME0 0,H2 Electrolysis,1599.58215
capital,Link,ME0 0,Haber-Bosch,9762.50134
capital,Link,ME0 0,Open-Cycle Gas,1383.87526
capital,Link,ME0 0,SMR,1437633.51562
capital,Link,ME0 0,Sabatier,776.99702
capital,Link,ME0 0,battery charger,3180.87775
capital,Link,ME0 0,biogas to gas,3148.36611
capital,Link,ME0 0,biomass to liquid,20906371.23648
capital,Link,ME0 0,biomass-to-methanol,2356.23453
capital,Link,ME0 0,electricity distribution grid,23930256.63531
capital,Link,ME0 0,gas DRI,2545.10113
capital,Link,ME0 0,heat100-200 industry electric boiler steam,414.53384
capital,Link,ME0 0,heat100-200 industry gas,68265.46948
capital,Link,ME0 0,heat100-200 industry industrial heat pump high temperature,1309215.47339
capital,Link,ME0 0,heat100-200 industry solid biomass,3900.48494
capital,Link,ME0 0,heat200-500 industry gas,11379.44191
capital,Link,ME0 0,heat200-500 industry hydrogen,162.42028
capital,Link,ME0 0,heat200-500 industry solid biomass,1579.87298
capital,Link,ME0 0,heat<100 industry electric boiler steam,419.80891
capital,Link,ME0 0,heat<100 industry gas,68227.22089
capital,Link,ME0 0,heat<100 industry industrial heat pump medium temperature,131170.28863
capital,Link,ME0 0,heat<100 industry solid biomass,4431.7439
capital,Link,ME0 0,heat>500 industry gas,44445.48886
capital,Link,ME0 0,heat>500 industry hydrogen,129.59628
capital,Link,ME0 0,home battery charger,4700.13843
capital,Link,ME0 0,methanolisation,1226432.1821
capital,Link,ME0 0,rural air heat pump,3068.89774
capital,Link,ME0 0,rural biomass boiler,6634.23787
capital,Link,ME0 0,rural gas boiler,12286762.23099
capital,Link,ME0 0,rural ground heat pump,5468.14432
capital,Link,ME0 0,rural resistive heater,886160.6728
capital,Link,ME0 0,urban central air heat pump,5067.15037
capital,Link,ME0 0,urban central gas CHP,2382.22967
capital,Link,ME0 0,urban central gas boiler,367843.66327
capital,Link,ME0 0,urban central resistive heater,28437.98622
capital,Link,ME0 0,urban central solid biomass CHP,10235.30101
capital,Link,ME0 0,urban central solid biomass CHP CC,1492914.80291
capital,Link,ME0 0,urban decentral air heat pump,3067.12554
capital,Link,ME0 0,urban decentral biomass boiler,6390.22196
capital,Link,ME0 0,urban decentral gas boiler,19258258.02402
capital,Link,ME0 0,urban decentral resistive heater,1396044.89915
capital,Link,ME0 0,waste CHP,1704.85244
capital,Link,MK0 0,CO2 pipeline,11319.78735
capital,Link,MK0 0,Combined-Cycle Gas,23053404.07584
capital,Link,MK0 0,EAF,3144.82721
capital,Link,MK0 0,H2 DRI,1582.21637
capital,Link,MK0 0,H2 Electrolysis,1627.13508
capital,Link,MK0 0,Haber-Bosch,13762.23878
capital,Link,MK0 0,Open-Cycle Gas,1348.8648
capital,Link,MK0 0,SMR,3139293.73072
capital,Link,MK0 0,Sabatier,773.94541
capital,Link,MK0 0,battery charger,3188.73876
capital,Link,MK0 0,biogas to gas,3482256.78312
capital,Link,MK0 0,biomass to liquid,28042199.89668
capital,Link,MK0 0,biomass-to-methanol,2354.48679
capital,Link,MK0 0,electricity distribution grid,64465039.36335
capital,Link,MK0 0,gas DRI,2947.48296
capital,Link,MK0 0,gas pipeline new,5943303.43461
capital,Link,MK0 0,heat100-200 industry electric boiler steam,377.29495
capital,Link,MK0 0,heat100-200 industry gas,130238.71502
capital,Link,MK0 0,heat100-200 industry industrial heat pump high temperature,2505957.96648
capital,Link,MK0 0,heat100-200 industry solid biomass,3286.36765
capital,Link,MK0 0,heat200-500 industry gas,13485.85225
capital,Link,MK0 0,heat200-500 industry hydrogen,158.22863
capital,Link,MK0 0,heat200-500 industry solid biomass,1431.38922
capital,Link,MK0 0,heat<100 industry electric boiler steam,369.00414
capital,Link,MK0 0,heat<100 industry gas,161256.04531
capital,Link,MK0 0,heat<100 industry industrial heat pump medium temperature,236208.23944
capital,Link,MK0 0,heat<100 industry solid biomass,3596.1771
capital,Link,MK0 0,heat>500 industry gas,10993.0969
capital,Link,MK0 0,heat>500 industry hydrogen,152.59616
capital,Link,MK0 0,home battery charger,8318.7886
capital,Link,MK0 0,methanolisation,2682958.47475
capital,Link,MK0 0,rural air heat pump,2388.06216
capital,Link,MK0 0,rural biomass boiler,6310.87815
capital,Link,MK0 0,rural gas boiler,46604920.71828
capital,Link,MK0 0,rural ground heat pump,4204.30543
capital,Link,MK0 0,rural resistive heater,4451213.33762
capital,Link,MK0 0,urban central air heat pump,4698.17176
capital,Link,MK0 0,urban central gas CHP,2287.44338
capital,Link,MK0 0,urban central gas boiler,3971792.87833
capital,Link,MK0 0,urban central resistive heater,313242.44811
capital,Link,MK0 0,urban central solid biomass CHP,7327.98328
capital,Link,MK0 0,urban central solid biomass CHP CC,6440068.5223
capital,Link,MK0 0,urban decentral air heat pump,2383.29678
capital,Link,MK0 0,urban decentral biomass boiler,6302.60849
capital,Link,MK0 0,urban decentral gas boiler,38188236.9412
capital,Link,MK0 0,urban decentral resistive heater,3668793.59916
capital,Link,MK0 0,waste CHP,1757.71278
capital,Link,NL0 0,CO2 pipeline,2096.78894
capital,Link,NL0 0,Combined-Cycle Gas,1094825447.11489
capital,Link,NL0 0,DC,70406187.00672
capital,Link,NL0 0,EAF,4289.79439
capital,Link,NL0 0,H2 DRI,1718.74502
capital,Link,NL0 0,H2 Electrolysis,1674.59141
capital,Link,NL0 0,Haber-Bosch,13901.62415
capital,Link,NL0 0,Open-Cycle Gas,1719.53476
capital,Link,NL0 0,SMR,74840243.51461
capital,Link,NL0 0,Sabatier,754.6266
capital,Link,NL0 0,battery charger,3138.79204
capital,Link,NL0 0,biogas to gas,65395498.83002
capital,Link,NL0 0,biomass to liquid,38883322.09296
capital,Link,NL0 0,biomass-to-methanol,2364.87338
capital,Link,NL0 0,electricity distribution grid,834767993.63985
capital,Link,NL0 0,gas DRI,4148.43424
capital,Link,NL0 0,gas pipeline,42931588.67236
capital,Link,NL0 0,heat100-200 industry electric boiler steam,416.94584
capital,Link,NL0 0,heat100-200 industry gas,18454813.65477
capital,Link,NL0 0,heat100-200 industry industrial heat pump high temperature,50429.38628
capital,Link,NL0 0,heat100-200 industry solid biomass,3073.98948
capital,Link,NL0 0,heat200-500 industry gas,1636568.30953
capital,Link,NL0 0,heat200-500 industry hydrogen,120.47573
capital,Link,NL0 0,heat200-500 industry solid biomass,1211.44754
capital,Link,NL0 0,heat<100 industry electric boiler steam,401.89595
capital,Link,NL0 0,heat<100 industry gas,15736488.85216
capital,Link,NL0 0,heat<100 industry industrial heat pump medium temperature,9118.1866
capital,Link,NL0 0,heat<100 industry solid biomass,2946.48072
capital,Link,NL0 0,heat>500 industry gas,5555325.98375
capital,Link,NL0 0,heat>500 industry hydrogen,144.62526
capital,Link,NL0 0,home battery charger,3321.61936
capital,Link,NL0 0,methanolisation,64150655.2249
capital,Link,NL0 0,rural air heat pump,6576.14674
capital,Link,NL0 0,rural biomass boiler,11547210.89408
capital,Link,NL0 0,rural gas boiler,383193866.87589
capital,Link,NL0 0,rural ground heat pump,448643563.20576
capital,Link,NL0 0,rural resistive heater,311453.60912
capital,Link,NL0 0,urban central air heat pump,3513.96233
capital,Link,NL0 0,urban central gas CHP,2869.47601
capital,Link,NL0 0,urban central gas boiler,57916929.07265
capital,Link,NL0 0,urban central resistive heater,3765087.69911
capital,Link,NL0 0,urban central solid biomass CHP,5557.58969
capital,Link,NL0 0,urban central solid biomass CHP CC,151678981.12946
capital,Link,NL0 0,urban decentral air heat pump,333328546.08085
capital,Link,NL0 0,urban decentral biomass boiler,106081921.72225
capital,Link,NL0 0,urban decentral gas boiler,3520325571.53888
capital,Link,NL0 0,urban decentral resistive heater,8896017.19597
capital,Link,NL0 0,waste CHP,2021.9781
capital,Link,NO1 0,CO2 pipeline,24331.32774
capital,Link,NO1 0,Combined-Cycle Gas,78905431.80215
capital,Link,NO1 0,DC,136411573.39264
capital,Link,NO1 0,EAF,4138.0544
capital,Link,NO1 0,H2 DRI,1684.19317
capital,Link,NO1 0,H2 Electrolysis,1648.56489
capital,Link,NO1 0,Haber-Bosch,319259180.20655
capital,Link,NO1 0,Open-Cycle Gas,1179.67969
capital,Link,NO1 0,SMR,203899293.78632
capital,Link,NO1 0,Sabatier,807.79795
capital,Link,NO1 0,battery charger,3237.25315
capital,Link,NO1 0,biogas to gas,15925104.75633
capital,Link,NO1 0,biomass to liquid,1565.31077
capital,Link,NO1 0,biomass-to-methanol,1862.31474
capital,Link,NO1 0,electricity distribution grid,720475721.56905
capital,Link,NO1 0,gas DRI,4001.01201
capital,Link,NO1 0,gas pipeline,28954989.67369
capital,Link,NO1 0,gas pipeline new,40653230.78444
capital,Link,NO1 0,heat100-200 industry electric boiler steam,401.71443
capital,Link,NO1 0,heat100-200 industry gas,3671095.85407
capital,Link,NO1 0,heat100-200 industry industrial heat pump high temperature,71758641.31756
capital,Link,NO1 0,heat100-200 industry solid biomass,336.25425
capital,Link,NO1 0,heat200-500 industry gas,430866.99927
capital,Link,NO1 0,heat200-500 industry hydrogen,114.26791
capital,Link,NO1 0,heat200-500 industry solid biomass,135.03271
capital,Link,NO1 0,heat<100 industry electric boiler steam,404.60483
capital,Link,NO1 0,heat<100 industry gas,2852612.14495
capital,Link,NO1 0,heat<100 industry industrial heat pump medium temperature,49099914.12312
capital,Link,NO1 0,heat<100 industry solid biomass,341.86148
capital,Link,NO1 0,heat>500 industry gas,2351072.53342
capital,Link,NO1 0,heat>500 industry hydrogen,123.67379
capital,Link,NO1 0,home battery charger,4527.52987
capital,Link,NO1 0,methanolisation,126467.63545
capital,Link,NO1 0,rural air heat pump,2694.58588
capital,Link,NO1 0,rural biomass boiler,163858502.98534
capital,Link,NO1 0,rural gas boiler,4804397.17239
capital,Link,NO1 0,rural ground heat pump,379393503.81632
