component,location,carrier,0
Generator,,co2-ets,2.505729753e-05
Generator,AL0 0,Offshore Wind (AC),0.1055004508566276
Generator,AL0 0,Offshore Wind (Floating),0.13908872901678657
Generator,AL0 0,Onshore Wind,0.04290980338729712
Generator,AL0 0,Run of River,0.5065406639004149
Generator,AL0 0,Solar,0.15974394018366628
Generator,AL0 0,forest residues,0.00011415521931136268
Generator,AL0 0,industry wood,0.00011415525926597975
Generator,AL0 0,landscape care,0.00011419466744688427
Generator,AL0 0,manure and slurry,2.816674450438487e-08
Generator,AL0 0,municipal solid waste,0.0001057919246095409
Generator,AL0 0,rural heat vent,0.022483049036148416
Generator,AL0 0,rural solar thermal,0.04658289917254061
Generator,AL0 0,sewage sludge,1.96963357769109e-06
Generator,AL0 0,solar-hsat,0.20472679736384403
Generator,AL0 0,solid biomass,1.068e-06
Generator,AL0 0,straw,8.727648022580529e-08
Generator,AL0 0,unsustainable solid biomass,0.00011324099960117677
Generator,AL0 0,urban central heat vent,0.07093534212178279
Generator,AL0 0,urban central solar thermal,0.0652452025586354
Generator,AL0 0,urban decentral heat vent,0.022604946548962643
Generator,AL0 0,urban decentral solar thermal,0.04404761904761905
Generator,AT0 0,Onshore Wind,0.13491835863207272
Generator,AT0 0,Run of River,0.5011504618310306
Generator,AT0 0,Solar,0.13552312610719028
Generator,AT0 0,forest residues,0.00011415524985914959
Generator,AT0 0,gas,0.999944998666849
Generator,AT0 0,industry wood,0.00011415525152241602
Generator,AT0 0,landscape care,0.00011415526246612505
Generator,AT0 0,manure and slurry,1.0249852620153017e-08
Generator,AT0 0,municipal solid waste,0.000112570326937802
Generator,AT0 0,rural solar thermal,0.03617489776659327
Generator,AT0 0,sewage sludge,1.4289483724179065e-08
Generator,AT0 0,solar-hsat,0.16548052715268258
Generator,AT0 0,solid biomass,5.16e-07
Generator,AT0 0,straw,6.3312508490034636e-09
Generator,AT0 0,unsustainable biogas,0.00011415525284664707
Generator,AT0 0,unsustainable bioliquids,0.00011415525078250375
Generator,AT0 0,unsustainable solid biomass,0.00011412164361963022
Generator,AT0 0,urban central heat vent,0.007965795576168392
Generator,AT0 0,urban central solar thermal,0.03546703589306635
Generator,AT0 0,urban decentral heat vent,0.007099110029751724
Generator,AT0 0,urban decentral solar thermal,0.03259452411994785
Generator,BA0 0,Offshore Wind (AC),0.08829568788501026
Generator,BA0 0,Offshore Wind (Floating),0.05194805194805196
Generator,BA0 0,Onshore Wind,0.04569889222594947
Generator,BA0 0,Solar,0.14535294415395295
Generator,BA0 0,forest residues,0.00011415522271123103
Generator,BA0 0,industry wood,0.00011415525351226582
Generator,BA0 0,landscape care,0.0001141443655278312
Generator,BA0 0,manure and slurry,2.850167731153365e-08
Generator,BA0 0,municipal solid waste,6.745375229090056e-07
Generator,BA0 0,rural heat vent,0.0061521621172345225
Generator,BA0 0,rural solar thermal,0.02834008097165992
Generator,BA0 0,sewage sludge,6.628846733390131e-07
Generator,BA0 0,solar-hsat,0.18737148756482866
Generator,BA0 0,solid biomass,1.0829999999999998e-06
Generator,BA0 0,straw,3.646311773893829e-08
Generator,BA0 0,unsustainable biogas,0.00011415585346152844
Generator,BA0 0,unsustainable solid biomass,0.00011405351664529397
Generator,BA0 0,urban central heat vent,0.059683206440885615
Generator,BA0 0,urban central solar thermal,0.04512452899549674
Generator,BA0 0,urban decentral heat vent,0.007818687450500395
Generator,BA0 0,urban decentral solar thermal,0.02815768302493966
Generator,BE0 0,Offshore Wind (AC),0.5076070611702128
Generator,BE0 0,Offshore Wind (DC),0.5357807505662924
Generator,BE0 0,Offshore Wind (Floating),0.2862190812720848
Generator,BE0 0,Onshore Wind,0.29822857437500777
Generator,BE0 0,Run of River,0.5579074864264105
Generator,BE0 0,Solar,0.11222308757990061
Generator,BE0 0,forest residues,0.00011415525089845195
Generator,BE0 0,gas,0.35334832588283993
Generator,BE0 0,industry wood,0.0001141552500700545
Generator,BE0 0,landscape care,0.00011415526117052334
Generator,BE0 0,manure and slurry,1.7647030554480872e-09
Generator,BE0 0,municipal solid waste,0.00011379066654909761
Generator,BE0 0,rural solar thermal,0.03484320557491289
Generator,BE0 0,sewage sludge,4.3018349162968756e-09
Generator,BE0 0,solar-hsat,0.13661197404107814
Generator,BE0 0,solid biomass,0.009778389
Generator,BE0 0,straw,1.5266409861847805e-08
Generator,BE0 0,unsustainable biogas,0.00011415525118007577
Generator,BE0 0,unsustainable bioliquids,0.00011415525080854027
Generator,BE0 0,unsustainable solid biomass,0.00011403516931884458
Generator,BE0 0,urban central heat vent,0.005840412213822488
Generator,BE0 0,urban central solar thermal,0.02401427876034399
Generator,BE0 0,urban decentral heat vent,0.008311580275953072
Generator,BE0 0,urban decentral solar thermal,0.017018779342723004
Generator,BG0 0,Offshore Wind (AC),0.2442371020856202
Generator,BG0 0,Offshore Wind (DC),0.3526763381690845
Generator,BG0 0,Offshore Wind (Floating),0.21447721179624663
Generator,BG0 0,Onshore Wind,0.12036907728261602
Generator,BG0 0,Run of River,0.17224365942028982
Generator,BG0 0,Solar,0.15593134198653835
Generator,BG0 0,forest residues,0.00011415524755261214
Generator,BG0 0,gas,0.35805413473340936
Generator,BG0 0,industry wood,0.00011415525010821057
Generator,BG0 0,landscape care,0.00011415526005897816
Generator,BG0 0,manure and slurry,8.299208567801492e-09
Generator,BG0 0,municipal solid waste,0.00011005072334570997
Generator,BG0 0,rural solar thermal,0.046221570066030816
Generator,BG0 0,sewage sludge,0.00011471748906359938
Generator,BG0 0,solar-hsat,0.19537096260064574
Generator,BG0 0,solid biomass,9.96e-07
Generator,BG0 0,straw,4.2517774552461e-09
Generator,BG0 0,unsustainable biogas,0.00011415526707813251
Generator,BG0 0,unsustainable bioliquids,0.00011415525579567881
Generator,BG0 0,unsustainable solid biomass,0.00011406302167395695
Generator,BG0 0,urban central heat vent,0.0481906010316551
Generator,BG0 0,urban central solar thermal,0.04512562814070352
Generator,BG0 0,urban decentral heat vent,0.03901109420501607
Generator,BG0 0,urban decentral solar thermal,0.03413524057217165
Generator,CH0 0,Onshore Wind,0.0471361855054925
Generator,CH0 0,Run of River,0.2876224854738263
Generator,CH0 0,Solar,0.1390898650870332
Generator,CH0 0,forest residues,0.00011415524916733662
Generator,CH0 0,industry wood,0.00011415525143908636
Generator,CH0 0,landscape care,0.00011415242669697107
Generator,CH0 0,manure and slurry,5.294986376056384e-07
Generator,CH0 0,municipal solid waste,0.000113972241529676
Generator,CH0 0,rural solar thermal,0.03581020590868398
Generator,CH0 0,sewage sludge,4.0637285186393534e-05
Generator,CH0 0,solar-hsat,0.1724173300720163
Generator,CH0 0,solid biomass,3.9199999999999996e-07
Generator,CH0 0,straw,3.4927037728647416e-06
Generator,CH0 0,unsustainable solid biomass,3.74e-07
Generator,CH0 0,urban central heat vent,0.020932188431228002
