carrier,0
electricity distribution grid,-5072160.625691691
AC,3.0051849627241145
DC,8.134524901816627
Pumped Hydro Storage,20.62084573812415
Solar,34.51250531719477
solar-hsat,34.82934432659231
Onshore Wind,38.3414230397793
Offshore Wind (AC),40.169609486951224
Offshore Wind (Floating),40.918647808205435
Run of River,42.32317427712874
battery discharger,42.68172130908242
nuclear,43.11217565039496
Reservoir & Dam,44.12277889203064
urban central solid biomass CHP CC,44.31693723914019
waste CHP,44.760501805740354
urban central solid biomass CHP,45.9828991529487
Combined-Cycle Gas,47.05635595645991
Offshore Wind (DC),47.70695036854455
oil,48.160527762506874
OCGT methanol,48.46191474493361
urban central gas CHP,56.25260994217532
Open-Cycle Gas,97.8445141838583
coal,127.44327786887276
lignite,147.72858861668078
