,0
AC,59.34820048546717
EV battery,69.37194379473885
H2,108.64727548920457
NH3,150.87253972137557
agriculture machinery oil,82.83585598521057
battery,65.54440258474668
biogas,47.806802832761136
co2,-99.98937360364205
co2 sequestered,-30.050704098109396
co2 stored,-22.211933738888668
coal,9.565008451999999
coal for industry,43.181774939747314
gas,55.64618293650644
gas for industry,75.40246172706217
hbi,278.78578159514916
heat100-200 industry,35.846175287769164
heat200-500 industry,47.34466968331539
heat<100 industry,37.169324345521915
heat>500 industry,75.94801265512204
home battery,66.03082013419326
kerosene for aviation,82.8358227691484
land transport oil,82.83589268180359
lignite,3.308861805996667
low voltage,73.72470925521694
methanol,142.56774463240544
municipal solid waste,-0.019931113769465984
naphtha for industry,57.128472240010936
non-sequestered HVC,-25.717118262281765
oil,57.118454547810515
oil primary,52.92131505800002
rural heat,88.1370549122863
shipping methanol,167.37818435312374
shipping oil,82.83583227707872
solid biomass,29.525487494478337
solid biomass for industry,28.688968500347897
solid biomass import,54.0105882532693
steel,401.1857888460088
steel emission,-99.99921253849979
unsustainable bioliquids,81.68605385513796
uranium,3.423040251669345
urban central heat,45.679484397557026
urban decentral heat,107.60697133311876
