cost,component,location,carrier,0
capital,Generator,BG0 0,Offshore Wind (DC),1861.85116
capital,Generator,BG0 0,Offshore Wind (Floating),2684.49803
capital,Generator,BG0 0,Onshore Wind,70357761.63461
capital,Generator,BG0 0,Run of River,34022009.05814
capital,Generator,BG0 0,Solar,125928967.71548
capital,Generator,BG0 0,rural solar thermal,667.7868
capital,Generator,BG0 0,solar-hsat,525822037.59217
capital,Generator,BG0 0,urban central solar thermal,1348.24285
capital,Generator,BG0 0,urban decentral solar thermal,724.84645
capital,Generator,CH0 0,Onshore Wind,6364638.44543
capital,Generator,CH0 0,Run of River,1295123214.9052
capital,Generator,CH0 0,Solar,5068373.32381
capital,Generator,CH0 0,rural solar thermal,261.43324
capital,Generator,CH0 0,solar-hsat,1980483418.08004
capital,Generator,CH0 0,urban central solar thermal,1229.5193
capital,Generator,CH0 0,urban decentral solar thermal,265.2442
capital,Generator,CZ0 0,Onshore Wind,16200882.18869
capital,Generator,CZ0 0,Run of River,12396579.18494
capital,Generator,CZ0 0,Solar,68150670.94745
capital,Generator,CZ0 0,rural solar thermal,380.88008
capital,Generator,CZ0 0,solar-hsat,30576857.18153
capital,Generator,CZ0 0,urban central solar thermal,1021.59361
capital,Generator,CZ0 0,urban decentral solar thermal,503.51876
capital,Generator,DE0 0,Offshore Wind (AC),464757892.81506
capital,Generator,DE0 0,Offshore Wind (DC),359314009.17148
capital,Generator,DE0 0,Offshore Wind (Floating),1191.14884
capital,Generator,DE0 0,Onshore Wind,1482257170.98462
capital,Generator,DE0 0,Run of River,22970095.01057
capital,Generator,DE0 0,Solar,136919111.73688
capital,Generator,DE0 0,rural solar thermal,378.22665
capital,Generator,DE0 0,solar-hsat,17720.47725
capital,Generator,DE0 0,urban central solar thermal,801.76958
capital,Generator,DE0 0,urban decentral solar thermal,427.36906
capital,Generator,DE0 1,Onshore Wind,390670672.06933
capital,Generator,DE0 1,Run of River,72178052.77618
capital,Generator,DE0 1,Solar,199216111.22618
capital,Generator,DE0 1,rural solar thermal,407.12876
capital,Generator,DE0 1,solar-hsat,108726996.62686
capital,Generator,DE0 1,urban central solar thermal,856.91215
capital,Generator,DE0 1,urban decentral solar thermal,480.32598
capital,Generator,DE0 2,Offshore Wind (AC),1156810252.44729
capital,Generator,DE0 2,Offshore Wind (DC),3162599310.74657
capital,Generator,DE0 2,Offshore Wind (Floating),1484.08398
capital,Generator,DE0 2,Onshore Wind,818605674.05307
capital,Generator,DE0 2,Run of River,132010325.87154
capital,Generator,DE0 2,Solar,84732789.26329
capital,Generator,DE0 2,rural solar thermal,288.8394
capital,Generator,DE0 2,solar-hsat,13364.08364
capital,Generator,DE0 2,urban central solar thermal,951.20033
capital,Generator,DE0 2,urban decentral solar thermal,396.6787
capital,Generator,DE0 3,Onshore Wind,52768255.73539
capital,Generator,DE0 3,Run of River,940688192.41467
capital,Generator,DE0 3,Solar,232333222.50166
capital,Generator,DE0 3,rural solar thermal,505.1098
capital,Generator,DE0 3,solar-hsat,1014851542.08404
capital,Generator,DE0 3,urban central solar thermal,1080.10205
capital,Generator,DE0 3,urban decentral solar thermal,548.27049
capital,Generator,DE0 4,Onshore Wind,332000519.31659
capital,Generator,DE0 4,Run of River,269690009.68602
capital,Generator,DE0 4,Solar,115970168.59391
capital,Generator,DE0 4,rural solar thermal,375.1027
capital,Generator,DE0 4,solar-hsat,491555575.67238
capital,Generator,DE0 4,urban central solar thermal,1245.38351
capital,Generator,DE0 4,urban decentral solar thermal,489.4111
capital,Generator,DE0 5,Offshore Wind (AC),429579523.93057
capital,Generator,DE0 5,Offshore Wind (DC),57938922.22432
capital,Generator,DE0 5,Offshore Wind (Floating),1314.5266
capital,Generator,DE0 5,Onshore Wind,1468270348.2095
capital,Generator,DE0 5,Run of River,29117199.61962
capital,Generator,DE0 5,Solar,566939723.2877
capital,Generator,DE0 5,rural solar thermal,471.43744
capital,Generator,DE0 5,solar-hsat,176296252.65963
capital,Generator,DE0 5,urban central solar thermal,864.78019
capital,Generator,DE0 5,urban decentral solar thermal,537.18512
capital,Generator,DK0 0,Offshore Wind (AC),329699111.08074
capital,Generator,DK0 0,Offshore Wind (DC),8893.48443
capital,Generator,DK0 0,Offshore Wind (Floating),3033.71817
capital,Generator,DK0 0,Onshore Wind,1982952072.85526
capital,Generator,DK0 0,Solar,85748720.71874
capital,Generator,DK0 0,rural solar thermal,115.93021
capital,Generator,DK0 0,solar-hsat,6073.3731
capital,Generator,DK0 0,urban central solar thermal,697.35911
capital,Generator,DK0 0,urban decentral solar thermal,326.87926
capital,Generator,DK1 0,Offshore Wind (AC),220813599.45348
capital,Generator,DK1 0,Offshore Wind (DC),2222.98742
capital,Generator,DK1 0,Offshore Wind (Floating),2214.73161
capital,Generator,DK1 0,Onshore Wind,710536190.20549
capital,Generator,DK1 0,Solar,28221566.83555
capital,Generator,DK1 0,rural solar thermal,100.00107
capital,Generator,DK1 0,solar-hsat,5895.98609
capital,Generator,DK1 0,urban central solar thermal,728.88708
capital,Generator,DK1 0,urban decentral solar thermal,370.17936
capital,Generator,EE0 0,Offshore Wind (AC),12424.66449
capital,Generator,EE0 0,Offshore Wind (DC),7860.00169
capital,Generator,EE0 0,Offshore Wind (Floating),3261.67395
capital,Generator,EE0 0,Onshore Wind,538888189.17795
capital,Generator,EE0 0,Solar,23011867.98492
capital,Generator,EE0 0,rural solar thermal,386.79706
capital,Generator,EE0 0,solar-hsat,517284.61152
capital,Generator,EE0 0,urban central solar thermal,705.85436
capital,Generator,EE0 0,urban decentral solar thermal,424.12884
capital,Generator,ES0 0,Offshore Wind (AC),4025745.06042
capital,Generator,ES0 0,Offshore Wind (Floating),2816.54088
capital,Generator,ES0 0,Onshore Wind,3578967820.95288
capital,Generator,ES0 0,Run of River,40062148.34745
capital,Generator,ES0 0,Solar,1920328089.22888
capital,Generator,ES0 0,rural solar thermal,510.50293
capital,Generator,ES0 0,solar-hsat,3349381200.82434
capital,Generator,ES0 0,urban central solar thermal,1705.8768
capital,Generator,ES0 0,urban decentral solar thermal,1033.44381
capital,Generator,ES6 0,Offshore Wind (AC),1356.47825
capital,Generator,ES6 0,Offshore Wind (Floating),2199.64048
capital,Generator,ES6 0,Onshore Wind,2731.23167
capital,Generator,ES6 0,Run of River,45303586.30495
capital,Generator,ES6 0,Solar,14173639.5419
capital,Generator,ES6 0,rural solar thermal,1086.52795
capital,Generator,ES6 0,solar-hsat,66405896.21317
capital,Generator,ES6 0,urban central solar thermal,1286.86052
capital,Generator,ES6 0,urban decentral solar thermal,848.24606
capital,Generator,FI1 0,Offshore Wind (AC),34374.66779
capital,Generator,FI1 0,Offshore Wind (DC),221154357.86731
capital,Generator,FI1 0,Offshore Wind (Floating),3848.71862
capital,Generator,FI1 0,Onshore Wind,1095691422.0129
capital,Generator,FI1 0,Run of River,453195348.92122
capital,Generator,FI1 0,Solar,8236137.98523
capital,Generator,FI1 0,rural solar thermal,129.23538
capital,Generator,FI1 0,solar-hsat,31373.91907
capital,Generator,FI1 0,urban central solar thermal,654.61716
capital,Generator,FI1 0,urban decentral solar thermal,274.98319
capital,Generator,FR0 0,Offshore Wind (AC),201908533.88704
capital,Generator,FR0 0,Offshore Wind (DC),22400.77234
capital,Generator,FR0 0,Offshore Wind (Floating),1270.21713
capital,Generator,FR0 0,Onshore Wind,1453048368.75353
capital,Generator,FR0 0,Solar,80758674.40824
capital,Generator,FR0 0,rural solar thermal,166.5096
capital,Generator,FR0 0,solar-hsat,4591.29571
capital,Generator,FR0 0,urban central solar thermal,854.82961
capital,Generator,FR0 0,urban decentral solar thermal,413.5476
capital,Generator,FR0 1,Offshore Wind (AC),22170335.71577
capital,Generator,FR0 1,Offshore Wind (Floating),3251.34532
capital,Generator,FR0 1,Onshore Wind,135484860.45882
capital,Generator,FR0 1,Run of River,1275325841.55478
capital,Generator,FR0 1,Solar,161606391.70534
capital,Generator,FR0 1,rural solar thermal,451.52925
capital,Generator,FR0 1,solar-hsat,2178226024.71254
capital,Generator,FR0 1,urban central solar thermal,1832.67541
capital,Generator,FR0 1,urban decentral solar thermal,647.1527
capital,Generator,FR0 2,Offshore Wind (AC),3705.94375
capital,Generator,FR0 2,Offshore Wind (DC),2715.00583
capital,Generator,FR0 2,Offshore Wind (Floating),2875.30387
capital,Generator,FR0 2,Onshore Wind,322013874.30148
capital,Generator,FR0 2,Run of River,387114376.07396
capital,Generator,FR0 2,Solar,241433341.85237
capital,Generator,FR0 2,rural solar thermal,599.08782
capital,Generator,FR0 2,solar-hsat,216374095.11194
capital,Generator,FR0 2,urban central solar thermal,1265.03634
capital,Generator,FR0 2,urban decentral solar thermal,622.21591
capital,Generator,FR0 3,Offshore Wind (AC),288773083.84307
capital,Generator,FR0 3,Offshore Wind (DC),15427.13941
capital,Generator,FR0 3,Offshore Wind (Floating),3755.16313
capital,Generator,FR0 3,Onshore Wind,404522176.91735
capital,Generator,FR0 3,Solar,45458219.32325
capital,Generator,FR0 3,rural solar thermal,330.39938
capital,Generator,FR0 3,solar-hsat,7523.5138
capital,Generator,FR0 3,urban central solar thermal,921.93239
capital,Generator,FR0 3,urban decentral solar thermal,472.85561
capital,Generator,FR0 4,Onshore Wind,410447016.21094
capital,Generator,FR0 4,Run of River,454890285.96669
capital,Generator,FR0 4,Solar,56505981.87286
capital,Generator,FR0 4,rural solar thermal,363.07578
capital,Generator,FR0 4,solar-hsat,4979.50017
capital,Generator,FR0 4,urban central solar thermal,1029.68076
capital,Generator,FR0 4,urban decentral solar thermal,430.83058
capital,Generator,FR5 0,Offshore Wind (AC),1182.08127
capital,Generator,FR5 0,Offshore Wind (Floating),2169.92103
capital,Generator,FR5 0,Onshore Wind,1967241.9255
capital,Generator,FR5 0,Solar,2743.44824
capital,Generator,FR5 0,rural solar thermal,797.06966
capital,Generator,FR5 0,solar-hsat,83720017.10849
capital,Generator,GB2 0,Offshore Wind (AC),1503452416.26016
capital,Generator,GB2 0,Offshore Wind (DC),31204.48756
capital,Generator,GB2 0,Offshore Wind (Floating),3995.30807
capital,Generator,GB2 0,Onshore Wind,2033679452.77692
capital,Generator,GB2 0,Run of River,885889663.85156
capital,Generator,GB2 0,Solar,84832307.73182
capital,Generator,GB2 0,rural solar thermal,138.2303
capital,Generator,GB2 0,solar-hsat,4650.34771
capital,Generator,GB2 0,urban central solar thermal,642.07132
capital,Generator,GB2 0,urban decentral solar thermal,149.71227
capital,Generator,GB2 1,Offshore Wind (AC),3261250406.32853
capital,Generator,GB2 1,Offshore Wind (DC),12140.14915
capital,Generator,GB2 1,Offshore Wind (Floating),3432.68009
capital,Generator,GB2 1,Onshore Wind,1889150963.63802
capital,Generator,GB2 1,Solar,513690568.55772
capital,Generator,GB2 1,rural solar thermal,291.29545
capital,Generator,GB2 1,solar-hsat,7299.01438
capital,Generator,GB2 1,urban central solar thermal,737.10725
capital,Generator,GB2 1,urban decentral solar thermal,297.74008
capital,Generator,GB3 0,Offshore Wind (AC),10266.21456
capital,Generator,GB3 0,Offshore Wind (DC),8024.53234
capital,Generator,GB3 0,Offshore Wind (Floating),3735.53903
capital,Generator,GB3 0,Onshore Wind,145378858.71494
capital,Generator,GB3 0,Run of River,234671738.20448
capital,Generator,GB3 0,Solar,12435381.77485
capital,Generator,GB3 0,rural solar thermal,155.6161
capital,Generator,GB3 0,solar-hsat,3808.94083
capital,Generator,GB3 0,urban central solar thermal,559.65386
capital,Generator,GB3 0,urban decentral solar thermal,157.08491
capital,Generator,GR0 0,Offshore Wind (AC),3069.32468
capital,Generator,GR0 0,Offshore Wind (DC),3946.64055
capital,Generator,GR0 0,Offshore Wind (Floating),2964.7088
capital,Generator,GR0 0,Onshore Wind,581561762.44104
capital,Generator,GR0 0,Run of River,31772365.34325
capital,Generator,GR0 0,Solar,218143776.62488
capital,Generator,GR0 0,rural solar thermal,10862.02503
capital,Generator,GR0 0,solar-hsat,1025524328.31902
capital,Generator,GR0 0,urban central solar thermal,1586.48342
capital,Generator,GR0 0,urban decentral solar thermal,1104.00487
capital,Generator,HR0 0,Offshore Wind (AC),2611.29021
capital,Generator,HR0 0,Offshore Wind (DC),2735.08285
capital,Generator,HR0 0,Offshore Wind (Floating),2236.68577
capital,Generator,HR0 0,Onshore Wind,131920717.55367
capital,Generator,HR0 0,Run of River,84182201.03601
capital,Generator,HR0 0,Solar,4256809.95797
capital,Generator,HR0 0,rural solar thermal,891.93067
capital,Generator,HR0 0,solar-hsat,341285298.78637
capital,Generator,HR0 0,urban central solar thermal,2085.16147
capital,Generator,HR0 0,urban decentral solar thermal,916.83542
capital,Generator,HU0 0,Onshore Wind,36914653.46075
capital,Generator,HU0 0,Run of River,6070956.3265
capital,Generator,HU0 0,Solar,135337825.78209
capital,Generator,HU0 0,rural solar thermal,432.24974
capital,Generator,HU0 0,solar-hsat,827733018.42515
capital,Generator,HU0 0,urban central solar thermal,1327.45867
capital,Generator,HU0 0,urban decentral solar thermal,676.69167
capital,Generator,IE3 0,Offshore Wind (AC),5042438.6036
capital,Generator,IE3 0,Offshore Wind (DC),203805042.4774
capital,Generator,IE3 0,Offshore Wind (Floating),3692.55406
capital,Generator,IE3 0,Onshore Wind,550271495.31814
capital,Generator,IE3 0,Run of River,66564800.33115
capital,Generator,IE3 0,Solar,64207967.35953
capital,Generator,IE3 0,rural solar thermal,148.40947
capital,Generator,IE3 0,solar-hsat,4739.11811
capital,Generator,IE3 0,urban central solar thermal,661.78041
capital,Generator,IE3 0,urban decentral solar thermal,211.81033
capital,Generator,IT0 0,Offshore Wind (AC),6051072.66371
capital,Generator,IT0 0,Offshore Wind (DC),2223.41756
capital,Generator,IT0 0,Offshore Wind (Floating),2575.2864
capital,Generator,IT0 0,Onshore Wind,1015588488.31895
capital,Generator,IT0 0,Run of River,543612536.03769
capital,Generator,IT0 0,Solar,194414691.11909
capital,Generator,IT0 0,rural solar thermal,963.89242
capital,Generator,IT0 0,solar-hsat,2504856756.29558
capital,Generator,IT0 0,urban central solar thermal,1541.19995
capital,Generator,IT0 0,urban decentral solar thermal,991.78256
capital,Generator,IT0 1,Offshore Wind (AC),2577.2159
capital,Generator,IT0 1,Offshore Wind (DC),2120.36591
capital,Generator,IT0 1,Offshore Wind (Floating),2160.73737
capital,Generator,IT0 1,Onshore Wind,18746680.70913
capital,Generator,IT0 1,Run of River,1762900939.28859
capital,Generator,IT0 1,Solar,72004408.28939
capital,Generator,IT0 1,rural solar thermal,516.5121
capital,Generator,IT0 1,solar-hsat,3451001674.1477
capital,Generator,IT0 1,urban central solar thermal,1299.29538
capital,Generator,IT0 1,urban decentral solar thermal,687.4381
capital,Generator,IT4 0,Offshore Wind (AC),2905.58691
capital,Generator,IT4 0,Offshore Wind (Floating),2631.86076
capital,Generator,IT4 0,Onshore Wind,137128102.60642
capital,Generator,IT4 0,Run of River,18490222.31421
capital,Generator,IT4 0,Solar,22587762.99428
capital,Generator,IT4 0,rural solar thermal,1398.15586
capital,Generator,IT4 0,solar-hsat,196875699.31489
capital,Generator,IT4 0,urban central solar thermal,2011.06482
capital,Generator,IT4 0,urban decentral solar thermal,1355.03471
capital,Generator,LT0 0,Offshore Wind (AC),111476.84831
capital,Generator,LT0 0,Offshore Wind (DC),170334101.32889
capital,Generator,LT0 0,Offshore Wind (Floating),2535.37642
capital,Generator,LT0 0,Onshore Wind,138285302.95318
capital,Generator,LT0 0,Run of River,31125207.56225
capital,Generator,LT0 0,Solar,15686913.80427
capital,Generator,LT0 0,rural solar thermal,352.769
capital,Generator,LT0 0,solar-hsat,457034.70161
capital,Generator,LT0 0,urban central solar thermal,729.90095
capital,Generator,LT0 0,urban decentral solar thermal,416.13412
capital,Generator,LU0 0,Onshore Wind,17138339.4608
capital,Generator,LU0 0,Solar,2832632.40867
capital,Generator,LU0 0,rural solar thermal,367.9087
capital,Generator,LU0 0,solar-hsat,301395668.66877
capital,Generator,LU0 0,urban central solar thermal,724.81106
capital,Generator,LU0 0,urban decentral solar thermal,435.39962
capital,Generator,LV0 0,Offshore Wind (AC),15926.4829
capital,Generator,LV0 0,Offshore Wind (DC),25574.9426
capital,Generator,LV0 0,Offshore Wind (Floating),3775.03379
capital,Generator,LV0 0,Onshore Wind,11572077.92527
capital,Generator,LV0 0,Run of River,473380508.2809
capital,Generator,LV0 0,Solar,2303846.72072
capital,Generator,LV0 0,rural solar thermal,295.74016
capital,Generator,LV0 0,solar-hsat,416690.52858
capital,Generator,LV0 0,urban central solar thermal,712.0129
capital,Generator,LV0 0,urban decentral solar thermal,364.17251
capital,Generator,ME0 0,Offshore Wind (AC),732.2966
capital,Generator,ME0 0,Offshore Wind (Floating),1848.36581
capital,Generator,ME0 0,Onshore Wind,13654954.29402
capital,Generator,ME0 0,Run of River,1651793.1934
capital,Generator,ME0 0,Solar,167574.84546
capital,Generator,ME0 0,rural solar thermal,524.27475
capital,Generator,ME0 0,solar-hsat,295542621.93941
capital,Generator,ME0 0,urban central solar thermal,1725.24326
capital,Generator,ME0 0,urban decentral solar thermal,527.01255
capital,Generator,MK0 0,Onshore Wind,8447612.9757
capital,Generator,MK0 0,Run of River,59045443.2567
capital,Generator,MK0 0,Solar,15545516.53199
capital,Generator,MK0 0,rural solar thermal,625.77158
capital,Generator,MK0 0,solar-hsat,83681854.33862
capital,Generator,MK0 0,urban central solar thermal,1491.78377
capital,Generator,MK0 0,urban decentral solar thermal,631.25774
capital,Generator,NL0 0,Offshore Wind (AC),1174437636.71327
capital,Generator,NL0 0,Offshore Wind (DC),29526.782
capital,Generator,NL0 0,Offshore Wind (Floating),1307.40467
capital,Generator,NL0 0,Onshore Wind,3299603435.80402
capital,Generator,NL0 0,Solar,248276503.6824
capital,Generator,NL0 0,rural solar thermal,9.51595
capital,Generator,NL0 0,solar-hsat,17609.14785
capital,Generator,NL0 0,urban central solar thermal,764.36016
capital,Generator,NL0 0,urban decentral solar thermal,403.19036
capital,Generator,NO1 0,Offshore Wind (AC),28255832.32121
capital,Generator,NO1 0,Offshore Wind (DC),12800.03696
capital,Generator,NO1 0,Offshore Wind (Floating),3672.31469
capital,Generator,NO1 0,Onshore Wind,639791956.01208
capital,Generator,NO1 0,Run of River,275042056.92383
capital,Generator,NO1 0,Solar,73332.41347
capital,Generator,NO1 0,rural solar thermal,139.37777
capital,Generator,NO1 0,solar-hsat,4144.34769
capital,Generator,NO1 0,urban central solar thermal,702.92704
capital,Generator,NO1 0,urban decentral solar thermal,144.8161
capital,Generator,PL0 0,Offshore Wind (AC),1049262069.00302
capital,Generator,PL0 0,Offshore Wind (DC),1301263927.65014
capital,Generator,PL0 0,Offshore Wind (Floating),4362.11948
capital,Generator,PL0 0,Onshore Wind,1647263814.09355
capital,Generator,PL0 0,Run of River,56210389.48212
capital,Generator,PL0 0,Solar,137290786.58701
capital,Generator,PL0 0,rural solar thermal,422.40137
capital,Generator,PL0 0,solar-hsat,2021801789.73465
capital,Generator,PL0 0,urban central solar thermal,987.8471
capital,Generator,PL0 0,urban decentral solar thermal,529.79558
capital,Generator,PT0 0,Offshore Wind (AC),5043380.79536
capital,Generator,PT0 0,Offshore Wind (Floating),3075.53046
capital,Generator,PT0 0,Onshore Wind,616510211.55659
capital,Generator,PT0 0,Run of River,781982318.70502
capital,Generator,PT0 0,Solar,183052927.59254
capital,Generator,PT0 0,rural solar thermal,844.06505
capital,Generator,PT0 0,solar-hsat,488011591.68804
capital,Generator,PT0 0,urban central solar thermal,1330.62188
capital,Generator,PT0 0,urban decentral solar thermal,778.62573
capital,Generator,RO0 0,Offshore Wind (AC),5441.97431
capital,Generator,RO0 0,Offshore Wind (DC),5767.74902
capital,Generator,RO0 0,Offshore Wind (Floating),2938.27559
capital,Generator,RO0 0,Onshore Wind,637732801.81663
capital,Generator,RO0 0,Run of River,1085206556.13942
capital,Generator,RO0 0,Solar,106116191.17737
capital,Generator,RO0 0,rural solar thermal,934.59184
capital,Generator,RO0 0,solar-hsat,104423094.73344
capital,Generator,RO0 0,urban central solar thermal,1337.52732
capital,Generator,RO0 0,urban decentral solar thermal,808.29655
capital,Generator,RS0 0,Onshore Wind,89347353.97292
capital,Generator,RS0 0,Run of River,526478263.35986
capital,Generator,RS0 0,Solar,1864113.57439
capital,Generator,RS0 0,rural solar thermal,581.61798
capital,Generator,RS0 0,solar-hsat,182287251.01291
capital,Generator,RS0 0,urban central solar thermal,1797.8688
capital,Generator,RS0 0,urban decentral solar thermal,588.64958
capital,Generator,SE1 0,Offshore Wind (AC),36685504.60827
capital,Generator,SE1 0,Offshore Wind (DC),48149.90648
capital,Generator,SE1 0,Offshore Wind (Floating),3682.98755
capital,Generator,SE1 0,Onshore Wind,1919539612.18838
capital,Generator,SE1 0,Run of River,394149905.66452
capital,Generator,SE1 0,Solar,14943390.63392
capital,Generator,SE1 0,rural solar thermal,168.42123
capital,Generator,SE1 0,solar-hsat,73317.21786
capital,Generator,SE1 0,urban central solar thermal,753.00061
capital,Generator,SE1 0,urban decentral solar thermal,320.20365
capital,Generator,SI0 0,Offshore Wind (AC),745.87969
capital,Generator,SI0 0,Offshore Wind (Floating),582.62787
capital,Generator,SI0 0,Onshore Wind,1472.64756
capital,Generator,SI0 0,Run of River,155445758.14368
capital,Generator,SI0 0,Solar,1570776.83838
capital,Generator,SI0 0,rural solar thermal,628.68843
capital,Generator,SI0 0,solar-hsat,7744.53972
capital,Generator,SI0 0,urban central solar thermal,1379.36038
capital,Generator,SI0 0,urban decentral solar thermal,722.12922
capital,Generator,SK0 0,Onshore Wind,3012.86621
capital,Generator,SK0 0,Run of River,375255980.16312
capital,Generator,SK0 0,Solar,23519810.37271
capital,Generator,SK0 0,rural solar thermal,609.77476
capital,Generator,SK0 0,solar-hsat,12906.35632
capital,Generator,SK0 0,urban central solar thermal,1055.08307
capital,Generator,SK0 0,urban decentral solar thermal,645.24288
capital,Generator,XK0 0,Onshore Wind,15622186.23794
capital,Generator,XK0 0,Run of River,9306745.23148
capital,Generator,XK0 0,Solar,8644523.54083
capital,Generator,XK0 0,rural solar thermal,4.68733
capital,Generator,XK0 0,solar-hsat,4582324.67031
capital,Generator,XK0 0,urban central solar thermal,1470.25558
capital,Generator,XK0 0,urban decentral solar thermal,36.73838
capital,Line,AL0 0,AC,79383299.72642
capital,Line,AT0 0,AC,452246931.39839
capital,Line,BA0 0,AC,128859045.24615
capital,Line,BE0 0,AC,132294395.04691
capital,Line,BG0 0,AC,240709785.26156
capital,Line,CH0 0,AC,495733044.13378
capital,Line,CZ0 0,AC,243022348.25193
capital,Line,DE0 0,AC,582820005.69249
capital,Line,DE0 1,AC,465191429.65178
capital,Line,DE0 2,AC,289218374.52188
capital,Line,DE0 3,AC,130297548.45686
capital,Line,DE0 4,AC,65855244.42637
capital,Line,DE0 5,AC,122467637.92028
capital,Line,DK1 0,AC,92018255.13598
capital,Line,EE0 0,AC,34479190.53832
capital,Line,ES0 0,AC,380252192.80472
capital,Line,FI1 0,AC,164747361.63609
capital,Line,FR0 0,AC,861062076.98221
capital,Line,FR0 1,AC,437004111.69808
capital,Line,FR0 2,AC,175983166.83606
capital,Line,FR0 4,AC,3451633.76
capital,Line,GB2 0,AC,457480582.84278
capital,Line,GB3 0,AC,47856526.08134
capital,Line,GR0 0,AC,48987285.47571
capital,Line,HR0 0,AC,183894692.23639
capital,Line,HU0 0,AC,273318958.65242
capital,Line,IT0 0,AC,280957341.92612
capital,Line,IT0 1,AC,38683404.46554
capital,Line,LT0 0,AC,107375434.77326
capital,Line,ME0 0,AC,53440462.96271
capital,Line,MK0 0,AC,37466027.51957
capital,Line,NO1 0,AC,128929177.92303
capital,Line,PL0 0,AC,51242287.83323
capital,Line,RO0 0,AC,110192312.03459
capital,Line,RS0 0,AC,20274705.30248
capital,Link,AL0 0,CO2 pipeline,245388.37215
capital,Link,AL0 0,Combined-Cycle Gas,2133.26718
capital,Link,AL0 0,EAF,2364.08251
capital,Link,AL0 0,H2 DRI,1410.90481
capital,Link,AL0 0,H2 Electrolysis,1706.7878
capital,Link,AL0 0,Haber-Bosch,15468.85961
capital,Link,AL0 0,Open-Cycle Gas,1359.71533
capital,Link,AL0 0,SMR,5821917.48024
capital,Link,AL0 0,Sabatier,620.09552
capital,Link,AL0 0,battery charger,3300.1568
capital,Link,AL0 0,biogas to gas,3165.26045
capital,Link,AL0 0,biomass to liquid,29080547.75196
capital,Link,AL0 0,biomass-to-methanol,2156.09685
capital,Link,AL0 0,electricity distribution grid,34484135.23704
capital,Link,AL0 0,gas DRI,2207.79909
capital,Link,AL0 0,gas pipeline new,7055559.2947
capital,Link,AL0 0,heat100-200 industry electric boiler steam,311.21057
capital,Link,AL0 0,heat100-200 industry gas,142630.22473
capital,Link,AL0 0,heat100-200 industry industrial heat pump high temperature,2781342.4451
capital,Link,AL0 0,heat100-200 industry solid biomass,3402.86822
capital,Link,AL0 0,heat200-500 industry gas,15545.12487
capital,Link,AL0 0,heat200-500 industry hydrogen,135.48282
capital,Link,AL0 0,heat200-500 industry solid biomass,2298.6796
capital,Link,AL0 0,heat<100 industry electric boiler steam,312.2446
capital,Link,AL0 0,heat<100 industry gas,167441.12318
capital,Link,AL0 0,heat<100 industry industrial heat pump medium temperature,2874330.96456
capital,Link,AL0 0,heat<100 industry solid biomass,3984.03071
capital,Link,AL0 0,heat>500 industry gas,17186.48781
capital,Link,AL0 0,heat>500 industry hydrogen,117.65113
capital,Link,AL0 0,home battery charger,4551.67463
capital,Link,AL0 0,methanolisation,4982304.8808
capital,Link,AL0 0,rural air heat pump,3663.51546
capital,Link,AL0 0,rural biomass boiler,3915.36047
capital,Link,AL0 0,rural gas boiler,28897023.9272
capital,Link,AL0 0,rural ground heat pump,6647.81151
capital,Link,AL0 0,rural resistive heater,3188293.01833
capital,Link,AL0 0,urban central air heat pump,4434.91375
capital,Link,AL0 0,urban central gas CHP,2351.19302
