cost,component,location,carrier,0
capital,Generator,CH0 0,rural solar thermal,333.42592
capital,Generator,CH0 0,solar-hsat,2268968170.84348
capital,Generator,CH0 0,urban central solar thermal,1400.21412
capital,Generator,CH0 0,urban decentral solar thermal,350.79504
capital,Generator,CZ0 0,Onshore Wind,522814917.24399
capital,Generator,CZ0 0,Run of River,12396579.18494
capital,Generator,CZ0 0,Solar,68150916.43519
capital,Generator,CZ0 0,rural solar thermal,520.11868
capital,Generator,CZ0 0,solar-hsat,219189329.62648
capital,Generator,CZ0 0,urban central solar thermal,3122.91741
capital,Generator,CZ0 0,urban decentral solar thermal,691.57732
capital,Generator,DE0 0,Offshore Wind (AC),464757892.81506
capital,Generator,DE0 0,Offshore Wind (DC),359314227.90777
capital,Generator,DE0 0,Offshore Wind (Floating),1516.52046
capital,Generator,DE0 0,Onshore Wind,2042550940.52348
capital,Generator,DE0 0,Run of River,22970095.01057
capital,Generator,DE0 0,Solar,136919239.35452
capital,Generator,DE0 0,rural solar thermal,515.44176
capital,Generator,DE0 0,solar-hsat,120672079.83938
capital,Generator,DE0 0,urban central solar thermal,1128.39298
capital,Generator,DE0 0,urban decentral solar thermal,537.15537
capital,Generator,DE0 1,Onshore Wind,390671823.41805
capital,Generator,DE0 1,Run of River,72178052.77618
capital,Generator,DE0 1,Solar,199216739.03879
capital,Generator,DE0 1,rural solar thermal,584.31706
capital,Generator,DE0 1,solar-hsat,377273466.72466
capital,Generator,DE0 1,urban central solar thermal,1180.96309
capital,Generator,DE0 1,urban decentral solar thermal,637.13385
capital,Generator,DE0 2,Offshore Wind (AC),1156810252.44729
capital,Generator,DE0 2,Offshore Wind (DC),4753542167.95198
capital,Generator,DE0 2,Offshore Wind (Floating),2034.42698
capital,Generator,DE0 2,Onshore Wind,818604325.08393
capital,Generator,DE0 2,Run of River,132010325.87154
capital,Generator,DE0 2,Solar,84732943.87585
capital,Generator,DE0 2,rural solar thermal,376.70559
capital,Generator,DE0 2,solar-hsat,371981119.82726
capital,Generator,DE0 2,urban central solar thermal,1095.97349
capital,Generator,DE0 2,urban decentral solar thermal,493.04462
capital,Generator,DE0 3,Onshore Wind,52768287.70548
capital,Generator,DE0 3,Run of River,940688192.41467
capital,Generator,DE0 3,Solar,232334032.04735
capital,Generator,DE0 3,rural solar thermal,746.85216
capital,Generator,DE0 3,solar-hsat,1125491056.73422
capital,Generator,DE0 3,urban central solar thermal,1660.21789
capital,Generator,DE0 3,urban decentral solar thermal,786.57209
capital,Generator,DE0 4,Onshore Wind,332003040.87285
capital,Generator,DE0 4,Run of River,269690009.68602
capital,Generator,DE0 4,Solar,115970523.70998
capital,Generator,DE0 4,rural solar thermal,449.34152
capital,Generator,DE0 4,solar-hsat,1142198491.40506
capital,Generator,DE0 4,urban central solar thermal,1480.07677
capital,Generator,DE0 4,urban decentral solar thermal,679.31304
capital,Generator,DE0 5,Offshore Wind (AC),429579824.06969
capital,Generator,DE0 5,Offshore Wind (DC),57939007.30082
capital,Generator,DE0 5,Offshore Wind (Floating),1739.81625
capital,Generator,DE0 5,Onshore Wind,2391005865.01885
capital,Generator,DE0 5,Run of River,29117199.61962
capital,Generator,DE0 5,Solar,566940890.37425
capital,Generator,DE0 5,rural solar thermal,624.30968
capital,Generator,DE0 5,solar-hsat,737412772.50299
capital,Generator,DE0 5,urban central solar thermal,1523.37496
capital,Generator,DE0 5,urban decentral solar thermal,698.13365
capital,Generator,DK0 0,Offshore Wind (AC),329700445.90407
capital,Generator,DK0 0,Offshore Wind (DC),19944.96842
capital,Generator,DK0 0,Offshore Wind (Floating),4174.42228
capital,Generator,DK0 0,Onshore Wind,2141915204.30889
capital,Generator,DK0 0,Solar,85748784.51664
capital,Generator,DK0 0,rural solar thermal,116.96936
capital,Generator,DK0 0,solar-hsat,13068.9312
capital,Generator,DK0 0,urban central solar thermal,837.88272
capital,Generator,DK0 0,urban decentral solar thermal,391.95911
capital,Generator,DK1 0,Offshore Wind (AC),220812009.05952
capital,Generator,DK1 0,Offshore Wind (DC),3881.49976
capital,Generator,DK1 0,Offshore Wind (Floating),3364.98585
capital,Generator,DK1 0,Onshore Wind,729223100.08086
capital,Generator,DK1 0,Solar,28221604.45478
capital,Generator,DK1 0,rural solar thermal,111.72023
capital,Generator,DK1 0,solar-hsat,12718011.20566
capital,Generator,DK1 0,urban central solar thermal,891.73691
capital,Generator,DK1 0,urban decentral solar thermal,458.07794
capital,Generator,EE0 0,Offshore Wind (AC),21232.84102
capital,Generator,EE0 0,Offshore Wind (DC),15898.79866
capital,Generator,EE0 0,Offshore Wind (Floating),4155.12718
capital,Generator,EE0 0,Onshore Wind,452032670.59123
capital,Generator,EE0 0,Solar,23011915.48873
capital,Generator,EE0 0,rural solar thermal,443.30437
capital,Generator,EE0 0,solar-hsat,37274986.45594
capital,Generator,EE0 0,urban central solar thermal,742.54759
capital,Generator,EE0 0,urban decentral solar thermal,487.82513
capital,Generator,ES0 0,Offshore Wind (AC),4025882.20613
capital,Generator,ES0 0,Offshore Wind (Floating),4254.53641
capital,Generator,ES0 0,Onshore Wind,3578971097.50465
capital,Generator,ES0 0,Run of River,40062148.34745
capital,Generator,ES0 0,Solar,1920327623.81721
capital,Generator,ES0 0,rural solar thermal,1258.56112
capital,Generator,ES0 0,solar-hsat,5616434265.27534
capital,Generator,ES0 0,urban central solar thermal,16418.09788
capital,Generator,ES0 0,urban decentral solar thermal,3815.74692
capital,Generator,ES6 0,Offshore Wind (AC),2415.59373
capital,Generator,ES6 0,Offshore Wind (Floating),2704.91971
capital,Generator,ES6 0,Onshore Wind,3937.86105
capital,Generator,ES6 0,Run of River,45303586.30495
capital,Generator,ES6 0,Solar,14173687.67081
capital,Generator,ES6 0,rural solar thermal,1482.37709
capital,Generator,ES6 0,solar-hsat,75758957.86568
capital,Generator,ES6 0,urban central solar thermal,1383.80338
capital,Generator,ES6 0,urban decentral solar thermal,1064.60826
capital,Generator,FI1 0,Offshore Wind (AC),40305.02515
capital,Generator,FI1 0,Offshore Wind (DC),458054504.78397
capital,Generator,FI1 0,Offshore Wind (Floating),4592.8101
capital,Generator,FI1 0,Onshore Wind,1095682533.03231
capital,Generator,FI1 0,Run of River,453195348.92122
capital,Generator,FI1 0,Solar,8236215.60341
capital,Generator,FI1 0,rural solar thermal,181.09174
capital,Generator,FI1 0,solar-hsat,102869442.79332
capital,Generator,FI1 0,urban central solar thermal,708.11117
capital,Generator,FI1 0,urban decentral solar thermal,339.56813
capital,Generator,FR0 0,Offshore Wind (AC),740630635.34702
capital,Generator,FR0 0,Offshore Wind (DC),639736980.57388
capital,Generator,FR0 0,Offshore Wind (Floating),1657.89784
capital,Generator,FR0 0,Onshore Wind,1453049004.37395
capital,Generator,FR0 0,Solar,80758806.44654
capital,Generator,FR0 0,rural solar thermal,174.15046
capital,Generator,FR0 0,solar-hsat,4464.89206
capital,Generator,FR0 0,urban central solar thermal,1109.50546
capital,Generator,FR0 0,urban decentral solar thermal,463.28084
capital,Generator,FR0 1,Offshore Wind (AC),22170433.85666
capital,Generator,FR0 1,Offshore Wind (Floating),5564.98179
capital,Generator,FR0 1,Onshore Wind,135485282.56731
capital,Generator,FR0 1,Run of River,1275325841.55478
capital,Generator,FR0 1,Solar,161606679.38538
capital,Generator,FR0 1,rural solar thermal,518.10255
capital,Generator,FR0 1,solar-hsat,1833115518.74977
capital,Generator,FR0 1,urban central solar thermal,2525.85335
capital,Generator,FR0 1,urban decentral solar thermal,865.89906
capital,Generator,FR0 2,Offshore Wind (AC),9065.62657
capital,Generator,FR0 2,Offshore Wind (DC),8339.78153
capital,Generator,FR0 2,Offshore Wind (Floating),3966.25257
capital,Generator,FR0 2,Onshore Wind,322014823.59336
capital,Generator,FR0 2,Run of River,387114376.07396
capital,Generator,FR0 2,Solar,241433836.3924
capital,Generator,FR0 2,rural solar thermal,709.42342
capital,Generator,FR0 2,solar-hsat,60164.24437
capital,Generator,FR0 2,urban central solar thermal,1493.62436
capital,Generator,FR0 2,urban decentral solar thermal,794.46928
capital,Generator,FR0 3,Offshore Wind (AC),1672494977.3757
capital,Generator,FR0 3,Offshore Wind (DC),777723262.94355
capital,Generator,FR0 3,Offshore Wind (Floating),4977.62312
capital,Generator,FR0 3,Onshore Wind,404527184.0635
capital,Generator,FR0 3,Solar,45458330.9798
capital,Generator,FR0 3,rural solar thermal,333.18558
capital,Generator,FR0 3,solar-hsat,6120.92187
capital,Generator,FR0 3,urban central solar thermal,1185.55324
capital,Generator,FR0 3,urban decentral solar thermal,552.02657
capital,Generator,FR0 4,Onshore Wind,410450123.34613
capital,Generator,FR0 4,Run of River,454890285.96669
capital,Generator,FR0 4,Solar,56506066.94925
capital,Generator,FR0 4,rural solar thermal,383.25689
capital,Generator,FR0 4,solar-hsat,4525.65048
capital,Generator,FR0 4,urban central solar thermal,1121.85323
capital,Generator,FR0 4,urban decentral solar thermal,498.77605
capital,Generator,FR5 0,Offshore Wind (AC),2535.97366
capital,Generator,FR5 0,Offshore Wind (Floating),2941.83829
capital,Generator,FR5 0,Onshore Wind,1967646.83957
capital,Generator,FR5 0,Solar,4398.13438
capital,Generator,FR5 0,rural solar thermal,3220.17176
capital,Generator,FR5 0,solar-hsat,94699777.54317
capital,Generator,GB2 0,Offshore Wind (AC),1503456507.24683
capital,Generator,GB2 0,Offshore Wind (DC),3399397247.39065
capital,Generator,GB2 0,Offshore Wind (Floating),5729.49882
capital,Generator,GB2 0,Onshore Wind,1344693989.28976
capital,Generator,GB2 0,Run of River,885889663.85156
capital,Generator,GB2 0,Solar,84832828.94708
capital,Generator,GB2 0,rural solar thermal,170.90015
capital,Generator,GB2 0,solar-hsat,12660.15931
capital,Generator,GB2 0,urban central solar thermal,808.78054
capital,Generator,GB2 0,urban decentral solar thermal,188.74347
capital,Generator,GB2 1,Offshore Wind (AC),3261250411.32172
capital,Generator,GB2 1,Offshore Wind (DC),639488219.39621
capital,Generator,GB2 1,Offshore Wind (Floating),4683.10248
capital,Generator,GB2 1,Onshore Wind,1403374930.43169
capital,Generator,GB2 1,Solar,513690805.73597
capital,Generator,GB2 1,rural solar thermal,405.3494
capital,Generator,GB2 1,solar-hsat,1058326587.62022
capital,Generator,GB2 1,urban central solar thermal,994.16023
capital,Generator,GB2 1,urban decentral solar thermal,407.61596
capital,Generator,GB3 0,Offshore Wind (AC),213730209.30914
capital,Generator,GB3 0,Offshore Wind (DC),136743905.98679
capital,Generator,GB3 0,Offshore Wind (Floating),5265.15687
capital,Generator,GB3 0,Onshore Wind,145379073.54349
capital,Generator,GB3 0,Run of River,234671738.20448
capital,Generator,GB3 0,Solar,12435401.06186
capital,Generator,GB3 0,rural solar thermal,206.72653
capital,Generator,GB3 0,solar-hsat,28361.34194
capital,Generator,GB3 0,urban central solar thermal,666.91307
capital,Generator,GB3 0,urban decentral solar thermal,209.91249
capital,Generator,GR0 0,Offshore Wind (AC),5039.30634
capital,Generator,GR0 0,Offshore Wind (DC),1403864502.65695
capital,Generator,GR0 0,Offshore Wind (Floating),4667.29633
capital,Generator,GR0 0,Onshore Wind,581563445.67508
capital,Generator,GR0 0,Run of River,31772365.34325
capital,Generator,GR0 0,Solar,218144610.90095
capital,Generator,GR0 0,rural solar thermal,1638.10548
capital,Generator,GR0 0,solar-hsat,917555969.43344
capital,Generator,GR0 0,urban central solar thermal,3128.18735
capital,Generator,GR0 0,urban decentral solar thermal,1571.66178
capital,Generator,HR0 0,Offshore Wind (AC),4250.0298
capital,Generator,HR0 0,Offshore Wind (DC),4944.24385
capital,Generator,HR0 0,Offshore Wind (Floating),3031.00147
capital,Generator,HR0 0,Onshore Wind,131921071.25905
capital,Generator,HR0 0,Run of River,84182201.03601
capital,Generator,HR0 0,Solar,4256935.31243
capital,Generator,HR0 0,rural solar thermal,1380.64362
capital,Generator,HR0 0,solar-hsat,395273058.84321
capital,Generator,HR0 0,urban central solar thermal,2371.86676
capital,Generator,HR0 0,urban decentral solar thermal,1305.03901
capital,Generator,HU0 0,Onshore Wind,36914803.93716
capital,Generator,HU0 0,Run of River,6070956.3265
capital,Generator,HU0 0,Solar,135338054.79562
capital,Generator,HU0 0,rural solar thermal,812.87898
capital,Generator,HU0 0,solar-hsat,955999894.20453
capital,Generator,HU0 0,urban central solar thermal,3932.64742
capital,Generator,HU0 0,urban decentral solar thermal,1009.31933
capital,Generator,IE3 0,Offshore Wind (AC),5042884.1042
capital,Generator,IE3 0,Offshore Wind (DC),226500704.24114
capital,Generator,IE3 0,Offshore Wind (Floating),5146.78011
capital,Generator,IE3 0,Onshore Wind,550272689.05371
capital,Generator,IE3 0,Run of River,66564800.33115
capital,Generator,IE3 0,Solar,64208099.38762
capital,Generator,IE3 0,rural solar thermal,198.26962
capital,Generator,IE3 0,solar-hsat,210598127.83689
capital,Generator,IE3 0,urban central solar thermal,907.85171
capital,Generator,IE3 0,urban decentral solar thermal,282.27568
capital,Generator,IT0 0,Offshore Wind (AC),6051449.56689
capital,Generator,IT0 0,Offshore Wind (DC),8403.19525
capital,Generator,IT0 0,Offshore Wind (Floating),3662.63065
capital,Generator,IT0 0,Onshore Wind,1015582659.71395
capital,Generator,IT0 0,Run of River,543612536.03769
capital,Generator,IT0 0,Solar,194415430.60774
capital,Generator,IT0 0,rural solar thermal,1581.97396
capital,Generator,IT0 0,solar-hsat,2962256441.14935
capital,Generator,IT0 0,urban central solar thermal,2318.94104
capital,Generator,IT0 0,urban decentral solar thermal,1780.07139
capital,Generator,IT0 1,Offshore Wind (AC),3962.67405
capital,Generator,IT0 1,Offshore Wind (DC),4199.09869
capital,Generator,IT0 1,Offshore Wind (Floating),2929.69064
capital,Generator,IT0 1,Onshore Wind,18747106.59069
capital,Generator,IT0 1,Run of River,1762900939.28859
capital,Generator,IT0 1,Solar,72004413.58577
capital,Generator,IT0 1,rural solar thermal,923.64649
capital,Generator,IT0 1,solar-hsat,4134960885.26019
capital,Generator,IT0 1,urban central solar thermal,2373.30725
capital,Generator,IT0 1,urban decentral solar thermal,1325.97912
capital,Generator,IT4 0,Offshore Wind (AC),6233.33626
capital,Generator,IT4 0,Offshore Wind (Floating),3834.90764
capital,Generator,IT4 0,Onshore Wind,137128754.32074
capital,Generator,IT4 0,Run of River,18490222.31421
capital,Generator,IT4 0,Solar,22587801.14154
capital,Generator,IT4 0,rural solar thermal,2409.62158
capital,Generator,IT4 0,solar-hsat,329014643.2966
capital,Generator,IT4 0,urban central solar thermal,2970.86325
capital,Generator,IT4 0,urban decentral solar thermal,2126.687
capital,Generator,LT0 0,Offshore Wind (AC),32007.76576
capital,Generator,LT0 0,Offshore Wind (DC),425176433.79421
capital,Generator,LT0 0,Offshore Wind (Floating),3860.76545
capital,Generator,LT0 0,Onshore Wind,138285749.57356
capital,Generator,LT0 0,Run of River,31125207.56225
capital,Generator,LT0 0,Solar,15686975.99494
capital,Generator,LT0 0,rural solar thermal,411.43702
capital,Generator,LT0 0,solar-hsat,65153817.17428
capital,Generator,LT0 0,urban central solar thermal,811.20791
capital,Generator,LT0 0,urban decentral solar thermal,491.89283
capital,Generator,LU0 0,Onshore Wind,17138280.40321
capital,Generator,LU0 0,Solar,2832685.28073
capital,Generator,LU0 0,rural solar thermal,572.64871
capital,Generator,LU0 0,solar-hsat,301402427.40419
capital,Generator,LU0 0,urban central solar thermal,925.18312
capital,Generator,LU0 0,urban decentral solar thermal,554.21994
capital,Generator,LV0 0,Offshore Wind (AC),22917.51259
capital,Generator,LV0 0,Offshore Wind (DC),52068.18564
capital,Generator,LV0 0,Offshore Wind (Floating),4493.30805
capital,Generator,LV0 0,Onshore Wind,11572273.83028
capital,Generator,LV0 0,Run of River,473380508.2809
capital,Generator,LV0 0,Solar,2303923.00149
capital,Generator,LV0 0,rural solar thermal,411.07306
capital,Generator,LV0 0,solar-hsat,78485090.29586
capital,Generator,LV0 0,urban central solar thermal,772.21745
capital,Generator,LV0 0,urban decentral solar thermal,473.08589
capital,Generator,ME0 0,Offshore Wind (AC),1496.3025
capital,Generator,ME0 0,Offshore Wind (Floating),2467.37772
capital,Generator,ME0 0,Onshore Wind,13654988.61092
capital,Generator,ME0 0,Run of River,1651793.1934
capital,Generator,ME0 0,Solar,167602.95203
capital,Generator,ME0 0,rural solar thermal,849.73189
capital,Generator,ME0 0,solar-hsat,321701976.30561
capital,Generator,ME0 0,urban central solar thermal,2912.64144
capital,Generator,ME0 0,urban decentral solar thermal,852.44799
capital,Generator,MK0 0,Onshore Wind,8447557.82551
capital,Generator,MK0 0,Run of River,59045443.2567
capital,Generator,MK0 0,Solar,15545510.99682
capital,Generator,MK0 0,rural solar thermal,904.49697
capital,Generator,MK0 0,solar-hsat,123713727.08008
capital,Generator,MK0 0,urban central solar thermal,1841.35906
capital,Generator,MK0 0,urban decentral solar thermal,909.38687
capital,Generator,NL0 0,Offshore Wind (AC),1174437636.71327
capital,Generator,NL0 0,Offshore Wind (DC),5772553093.65615
capital,Generator,NL0 0,Offshore Wind (Floating),1779.74395
capital,Generator,NL0 0,Onshore Wind,745783257.14421
capital,Generator,NL0 0,Solar,248277443.62769
capital,Generator,NL0 0,rural solar thermal,22.47149
capital,Generator,NL0 0,solar-hsat,413235744.52748
capital,Generator,NL0 0,urban central solar thermal,1074.47264
capital,Generator,NL0 0,urban decentral solar thermal,507.8866
capital,Generator,NO1 0,Offshore Wind (AC),28255792.76952
capital,Generator,NO1 0,Offshore Wind (DC),25736.63912
capital,Generator,NO1 0,Offshore Wind (Floating),4554.38767
capital,Generator,NO1 0,Onshore Wind,639794626.44965
capital,Generator,NO1 0,Run of River,275042056.92383
capital,Generator,NO1 0,Solar,73345.08445
capital,Generator,NO1 0,rural solar thermal,188.25733
capital,Generator,NO1 0,solar-hsat,5456.1644
capital,Generator,NO1 0,urban central solar thermal,813.92714
capital,Generator,NO1 0,urban decentral solar thermal,198.15479
capital,Generator,PL0 0,Offshore Wind (AC),1049262159.57585
capital,Generator,PL0 0,Offshore Wind (DC),1301263937.60828
capital,Generator,PL0 0,Offshore Wind (Floating),6611.61545
capital,Generator,PL0 0,Onshore Wind,3357498719.91533
capital,Generator,PL0 0,Run of River,56210389.48212
capital,Generator,PL0 0,Solar,137291185.80722
capital,Generator,PL0 0,rural solar thermal,595.31478
capital,Generator,PL0 0,solar-hsat,2317006322.34605
capital,Generator,PL0 0,urban central solar thermal,2021.33251
capital,Generator,PL0 0,urban decentral solar thermal,683.16042
capital,Generator,PT0 0,Offshore Wind (AC),519763432.86175
capital,Generator,PT0 0,Offshore Wind (Floating),5192.36852
capital,Generator,PT0 0,Onshore Wind,616510470.84471
capital,Generator,PT0 0,Run of River,781982318.70502
capital,Generator,PT0 0,Solar,183053917.09942
capital,Generator,PT0 0,rural solar thermal,1095.01163
capital,Generator,PT0 0,solar-hsat,620171464.75287
capital,Generator,PT0 0,urban central solar thermal,1605.54793
capital,Generator,PT0 0,urban decentral solar thermal,1015.10985
capital,Generator,RO0 0,Offshore Wind (AC),338196593.80992
capital,Generator,RO0 0,Offshore Wind (DC),585848975.41363
capital,Generator,RO0 0,Offshore Wind (Floating),4591.76905
capital,Generator,RO0 0,Onshore Wind,637734056.4831
capital,Generator,RO0 0,Run of River,1085206556.13942
capital,Generator,RO0 0,Solar,106116412.50692
capital,Generator,RO0 0,rural solar thermal,1399.79525
capital,Generator,RO0 0,solar-hsat,170002976.2749
capital,Generator,RO0 0,urban central solar thermal,2633.53916
capital,Generator,RO0 0,urban decentral solar thermal,1158.50881
capital,Generator,RS0 0,Onshore Wind,89347432.22252
capital,Generator,RS0 0,Run of River,526478263.35986
capital,Generator,RS0 0,Solar,1864099.096
capital,Generator,RS0 0,rural solar thermal,768.37819
capital,Generator,RS0 0,solar-hsat,89412622.33448
capital,Generator,RS0 0,urban central solar thermal,1719.95255
capital,Generator,RS0 0,urban decentral solar thermal,775.15301
capital,Generator,SE1 0,Offshore Wind (AC),36685823.38463
capital,Generator,SE1 0,Offshore Wind (DC),113086.99722
capital,Generator,SE1 0,Offshore Wind (Floating),4451.74916
capital,Generator,SE1 0,Onshore Wind,1919552981.31225
capital,Generator,SE1 0,Run of River,394149905.66452
capital,Generator,SE1 0,Solar,14943425.00081
capital,Generator,SE1 0,rural solar thermal,177.74702
capital,Generator,SE1 0,solar-hsat,388009686.22999
capital,Generator,SE1 0,urban central solar thermal,818.43992
capital,Generator,SE1 0,urban decentral solar thermal,365.87283
capital,Generator,SI0 0,Offshore Wind (AC),1339.84291
capital,Generator,SI0 0,Offshore Wind (Floating),1023.04344
capital,Generator,SI0 0,Onshore Wind,1923.85733
capital,Generator,SI0 0,Run of River,155445758.14368
capital,Generator,SI0 0,Solar,1570841.44155
capital,Generator,SI0 0,rural solar thermal,840.65127
capital,Generator,SI0 0,solar-hsat,10406.59671
capital,Generator,SI0 0,urban central solar thermal,1991.32854
capital,Generator,SI0 0,urban decentral solar thermal,986.84313
capital,Generator,SK0 0,Onshore Wind,5586.0899
capital,Generator,SK0 0,Run of River,375255980.16312
capital,Generator,SK0 0,Solar,23519856.06583
capital,Generator,SK0 0,rural solar thermal,779.72548
capital,Generator,SK0 0,solar-hsat,14833.82999
capital,Generator,SK0 0,urban central solar thermal,1893.51138
capital,Generator,SK0 0,urban decentral solar thermal,812.09276
capital,Generator,XK0 0,Onshore Wind,15622365.0776
capital,Generator,XK0 0,Run of River,9306745.23148
capital,Generator,XK0 0,Solar,8644572.78585
capital,Generator,XK0 0,rural solar thermal,122.64897
capital,Generator,XK0 0,solar-hsat,83046.20868
capital,Generator,XK0 0,urban central solar thermal,1319.99737
capital,Generator,XK0 0,urban decentral solar thermal,0.88493
capital,Line,AL0 0,AC,79383299.72642
capital,Line,AT0 0,AC,452246931.39839
capital,Line,BA0 0,AC,128859045.24615
capital,Line,BE0 0,AC,132294395.04691
capital,Line,BG0 0,AC,240709785.26156
capital,Line,CH0 0,AC,495733044.13378
capital,Line,CZ0 0,AC,243022348.25193
capital,Line,DE0 0,AC,582820005.69249
capital,Line,DE0 1,AC,465191429.65178
capital,Line,DE0 2,AC,289218374.52188
capital,Line,DE0 3,AC,130297548.45686
capital,Line,DE0 4,AC,65855244.42637
capital,Line,DE0 5,AC,122467637.92028
capital,Line,DK1 0,AC,92018255.13598
capital,Line,EE0 0,AC,34479190.53832
capital,Line,ES0 0,AC,380252192.80472
capital,Line,FI1 0,AC,164747361.63609
capital,Line,FR0 0,AC,861062076.98221
capital,Line,FR0 1,AC,437004111.69808
capital,Line,FR0 2,AC,175983166.83606
capital,Line,FR0 4,AC,3451633.76
capital,Line,GB2 0,AC,457480582.84278
capital,Line,GB3 0,AC,47856526.08134
capital,Line,GR0 0,AC,48987285.47571
capital,Line,HR0 0,AC,183894692.23639
capital,Line,HU0 0,AC,273318958.65242
capital,Line,IT0 0,AC,280957341.92612
capital,Line,IT0 1,AC,38683404.46554
capital,Line,LT0 0,AC,107375434.77326
capital,Line,ME0 0,AC,53440462.96271
capital,Line,MK0 0,AC,37466027.51957
capital,Line,NO1 0,AC,128929177.92303
capital,Line,PL0 0,AC,51242287.83323
capital,Line,RO0 0,AC,110192312.03459
capital,Line,RS0 0,AC,20274705.30248
capital,Link,AL0 0,CO2 pipeline,12936.73132
capital,Link,AL0 0,Combined-Cycle Gas,2003.66143
capital,Link,AL0 0,EAF,1970.31415
capital,Link,AL0 0,H2 DRI,1560.69126
capital,Link,AL0 0,H2 Electrolysis,2598.88996
capital,Link,AL0 0,Haber-Bosch,6488.0572
capital,Link,AL0 0,Open-Cycle Gas,1388.71959
capital,Link,AL0 0,SMR,20067.41146
capital,Link,AL0 0,Sabatier,885.06843
capital,Link,AL0 0,battery charger,66200.186
capital,Link,AL0 0,biogas to gas,3291001.13422
capital,Link,AL0 0,biomass to liquid,14812977.26588
capital,Link,AL0 0,biomass-to-methanol,3830.71022
capital,Link,AL0 0,electricity distribution grid,36811461.96682
capital,Link,AL0 0,gas DRI,1779.46295
capital,Link,AL0 0,gas pipeline new,1834454.65934
capital,Link,AL0 0,heat100-200 industry electric boiler steam,443.68079
capital,Link,AL0 0,heat100-200 industry gas,142627.07268
capital,Link,AL0 0,heat100-200 industry industrial heat pump high temperature,9350.79481
capital,Link,AL0 0,heat100-200 industry solid biomass,2282630.35147
capital,Link,AL0 0,heat200-500 industry gas,14697.56741
capital,Link,AL0 0,heat200-500 industry hydrogen,122.31919
capital,Link,AL0 0,heat200-500 industry solid biomass,221294.15116
capital,Link,AL0 0,heat<100 industry electric boiler steam,438.11371
capital,Link,AL0 0,heat<100 industry gas,167459.83167
capital,Link,AL0 0,heat<100 industry industrial heat pump medium temperature,6152.02309
capital,Link,AL0 0,heat<100 industry solid biomass,2682683.17778
capital,Link,AL0 0,heat>500 industry gas,17214.3381
capital,Link,AL0 0,heat>500 industry hydrogen,207.7559
capital,Link,AL0 0,home battery charger,6987.19787
capital,Link,AL0 0,methanolisation,13640.64247
capital,Link,AL0 0,rural air heat pump,4979.74771
capital,Link,AL0 0,rural biomass boiler,24471.14531
capital,Link,AL0 0,rural gas boiler,27167318.2452
capital,Link,AL0 0,rural ground heat pump,14129.3415
capital,Link,AL0 0,rural resistive heater,3374721.62355
