carrier,0
electricity distribution grid,-2241452.93167764
AC,9.76062299551498
DC,26.360803769564377
solar-hsat,37.47829151672994
Solar,41.05949937172218
Onshore Wind,49.352894139033886
urban central solid biomass CHP CC,51.21971466586809
Offshore Wind (AC),52.119582877455535
Offshore Wind (DC),52.90043391877829
Pumped Hydro Storage,55.75578517043058
Offshore Wind (Floating),59.93840526700806
nuclear,60.93382627461264
Run of River,62.9796696505596
OCGT methanol,71.0250796178344
Reservoir & Dam,71.97655029557184
waste CHP,77.72995521208396
oil,77.94164396003633
urban central solid biomass CHP,83.31479968139058
battery discharger,84.57236791933559
lignite,93.7998802126226
Combined-Cycle Gas,114.33549501432189
coal,125.47032927608383
urban central gas CHP,145.20230841843303
Open-Cycle Gas,209.4231480225005
