carrier,0
electricity distribution grid,-1576548.7134375256
AC,10.511149027671712
DC,28.80837917133535
Solar,36.463870127160625
solar-hsat,38.40441304333524
Onshore Wind,50.90466012423949
Offshore Wind (AC),51.03203892405722
urban central solid biomass CHP CC,52.291090043758174
Offshore Wind (DC),53.16259980111766
Pumped Hydro Storage,56.965658804090616
Offshore Wind (Floating),61.4877658025051
nuclear,61.88512660223896
Run of River,63.98481591294622
OCGT methanol,73.29475100942126
Reservoir & Dam,74.94660845270428
waste CHP,81.19832067173131
oil,84.63452353877643
battery discharger,85.91043443321917
urban central solid biomass CHP,88.62804088899432
urban central gas CHP,114.99437253798537
coal,125.11211856438653
Combined-Cycle Gas,125.71253351035354
lignite,135.7111732678928
Open-Cycle Gas,233.64268730168666
