,0
AC,47.95158388077013
EV battery,55.100071880753774
H2,46.43094171864208
NH3,77.98884682434327
agriculture machinery oil,82.8347941123021
battery,47.65123542005097
biogas,0.3646577818783725
co2,-99.99006542626623
co2 sequestered,-30.710168251294338
co2 stored,-29.53100062141846
coal,9.563760953966668
coal for industry,43.18074179189828
gas,8.012776799062317
gas for industry,27.777529631951804
hbi,290.1617226493066
heat100-200 industry,29.662859288515808
heat200-500 industry,28.1593665262944
heat<100 industry,30.296166933996336
heat>500 industry,28.268968319649247
home battery,56.51675391238159
kerosene for aviation,82.8347859906152
land transport oil,82.83484305435819
lignite,3.3092366294200017
low voltage,58.96126359438843
methanol,68.29037833416389
municipal solid waste,-0.019919218232952365
naphtha for industry,57.127244669462534
non-sequestered HVC,-25.717287560203438
oil,57.1172270067115
oil primary,52.92014115233332
rural heat,74.77093998791966
shipping methanol,93.0979726751218
shipping oil,82.83477721525797
solid biomass,18.452749537393117
solid biomass for industry,18.869826312890375
solid biomass import,54.01058816315477
steel,401.1842689657072
steel emission,-99.99986625156727
unsustainable bioliquids,81.68504253462307
uranium,3.4219438522720567
urban central heat,28.649927434502633
urban decentral heat,82.54840754702892
