component,carrier,location,bus_carrier,0
Generator,Onshore Wind,ME0 0,AC,34917.86114
Generator,Onshore Wind,MK0 0,AC,14639.37924
Generator,Onshore Wind,NL0 0,AC,63496933.34835
Generator,Onshore Wind,NO1 0,AC,10847918.25333
Generator,Onshore Wind,PL0 0,AC,56902753.55072
Generator,Onshore Wind,PT0 0,AC,7623106.41974
Generator,Onshore Wind,RO0 0,AC,5947983.65144
Generator,Onshore Wind,RS0 0,AC,711083.86361
Generator,Onshore Wind,SE1 0,AC,34311736.93938
Generator,Onshore Wind,SI0 0,AC,5.17259
Generator,Onshore Wind,SK0 0,AC,32.18896
Generator,Onshore Wind,XK0 0,AC,38068.99398
Generator,Run of River,AL0 0,AC,213877.67199
Generator,Run of River,AT0 0,AC,19606441.33922
Generator,Run of River,BE0 0,AC,288423.91104
Generator,Run of River,BG0 0,AC,166577.50059
Generator,Run of River,CH0 0,AC,10588809.81456
Generator,Run of River,CZ0 0,AC,127939.06764
Generator,Run of River,DE0 0,AC,310754.28359
Generator,Run of River,DE0 1,AC,977564.25282
Generator,Run of River,DE0 2,AC,1787255.45445
Generator,Run of River,DE0 3,AC,12747742.91994
Generator,Run of River,DE0 4,AC,3654237.58448
Generator,Run of River,DE0 5,AC,393895.85542
Generator,Run of River,ES0 0,AC,206748.9822
Generator,Run of River,ES6 0,AC,237166.84506
Generator,Run of River,FI1 0,AC,8061668.06189
Generator,Run of River,FR0 1,AC,14847858.39601
Generator,Run of River,FR0 2,AC,4506598.66038
Generator,Run of River,FR0 4,AC,5142191.53979
Generator,Run of River,GB2 0,AC,3882177.02753
Generator,Run of River,GB3 0,AC,1026464.46735
Generator,Run of River,GR0 0,AC,179539.78018
Generator,Run of River,HR0 0,AC,1204252.99679
Generator,Run of River,HU0 0,AC,87296.29368
Generator,Run of River,IE3 0,AC,889505.43919
Generator,Run of River,IT0 0,AC,5756183.78091
Generator,Run of River,IT0 1,AC,18674513.42679
Generator,Run of River,IT4 0,AC,192817.45312
Generator,Run of River,LT0 0,AC,427037.29531
Generator,Run of River,LV0 0,AC,3752023.38147
Generator,Run of River,ME0 0,AC,26967.79588
Generator,Run of River,MK0 0,AC,543837.39107
Generator,Run of River,NO1 0,AC,3893315.84644
Generator,Run of River,PL0 0,AC,1033923.64277
Generator,Run of River,PT0 0,AC,7377100.50598
Generator,Run of River,RO0 0,AC,8272324.0329
Generator,Run of River,RS0 0,AC,8612816.83482
Generator,Run of River,SE1 0,AC,6885860.20948
Generator,Run of River,SI0 0,AC,2223445.66507
Generator,Run of River,SK0 0,AC,3283989.68452
Generator,Run of River,XK0 0,AC,156561.20553
Generator,Solar,AL0 0,AC,412112.70616
Generator,Solar,AT0 0,AC,457662.26915
Generator,Solar,BA0 0,AC,340099.87873
Generator,Solar,BE0 0,AC,475909.12874
Generator,Solar,BG0 0,AC,3285269.5652
Generator,Solar,CH0 0,AC,117948.50011
Generator,Solar,CZ0 0,AC,1438583.66677
Generator,Solar,DE0 0,AC,2657550.1667
Generator,Solar,DE0 1,AC,4071567.20423
Generator,Solar,DE0 2,AC,1615452.25741
Generator,Solar,DE0 3,AC,5042037.45997
Generator,Solar,DE0 4,AC,2402404.60726
Generator,Solar,DE0 5,AC,11457768.54172
Generator,Solar,DK0 0,AC,1616919.3034
Generator,Solar,DK1 0,AC,566622.70216
Generator,Solar,EE0 0,AC,424763.09824
Generator,Solar,ES0 0,AC,55666051.4739
Generator,Solar,ES6 0,AC,439122.25501
Generator,Solar,FI1 0,AC,143833.90713
Generator,Solar,FR0 0,AC,1592786.63805
Generator,Solar,FR0 1,AC,4129799.5347
Generator,Solar,FR0 2,AC,5780696.92213
Generator,Solar,FR0 3,AC,945958.6357
Generator,Solar,FR0 4,AC,1087558.2286
Generator,Solar,FR5 0,AC,72.77846
Generator,Solar,GB2 0,AC,1458707.02838
Generator,Solar,GB2 1,AC,9525027.42306
Generator,Solar,GB3 0,AC,206190.18239
Generator,Solar,GR0 0,AC,5781565.99636
Generator,Solar,HR0 0,AC,99561.92468
Generator,Solar,HU0 0,AC,3160549.53125
Generator,Solar,IE3 0,AC,1111948.24463
Generator,Solar,IT0 0,AC,5546124.87662
Generator,Solar,IT0 1,AC,1788178.67209
Generator,Solar,IT4 0,AC,579433.03535
Generator,Solar,LT0 0,AC,295634.81884
Generator,Solar,LU0 0,AC,49959.62808
Generator,Solar,LV0 0,AC,41944.42953
Generator,Solar,ME0 0,AC,3929.38374
Generator,Solar,MK0 0,AC,414487.36521
Generator,Solar,NL0 0,AC,4826683.81167
Generator,Solar,NO1 0,AC,1199.72171
Generator,Solar,PL0 0,AC,2775704.30273
Generator,Solar,PT0 0,AC,5305389.10206
Generator,Solar,RO0 0,AC,2618304.30157
Generator,Solar,RS0 0,AC,44843.43018
Generator,Solar,SE1 0,AC,276065.56535
Generator,Solar,SI0 0,AC,33458.96785
Generator,Solar,SK0 0,AC,497657.62133
Generator,Solar,XK0 0,AC,229066.97442
Generator,co2-ets,,co2,-219501926.39006
Generator,co2-ets,EU,co2,-1814595257.4523
Generator,coal,EU,coal,301861381.73494
Generator,forest residues,AL0 0,solid biomass,435064.00625
Generator,forest residues,AT0 0,solid biomass,9373456.40176
Generator,forest residues,BA0 0,solid biomass,545312.88466
Generator,forest residues,BE0 0,solid biomass,2817482.24086
Generator,forest residues,BG0 0,solid biomass,4447961.80061
Generator,forest residues,CH0 0,solid biomass,11707439.6969
Generator,forest residues,CZ0 0,solid biomass,7109406.9996
Generator,forest residues,DE0 0,solid biomass,5809098.20139
Generator,forest residues,DE0 1,solid biomass,4696773.98563
Generator,forest residues,DE0 2,solid biomass,4107215.12967
Generator,forest residues,DE0 3,solid biomass,6914530.89003
Generator,forest residues,DE0 4,solid biomass,5868832.66484
Generator,forest residues,DE0 5,solid biomass,6553249.20114
Generator,forest residues,DK0 0,solid biomass,1151203.68621
Generator,forest residues,DK1 0,solid biomass,300709.40821
Generator,forest residues,EE0 0,solid biomass,3128550.20383
Generator,forest residues,ES0 0,solid biomass,10526025.50432
Generator,forest residues,ES6 0,solid biomass,79392.92967
Generator,forest residues,FI1 0,solid biomass,15774306.97363
Generator,forest residues,FR0 0,solid biomass,2583136.09181
Generator,forest residues,FR0 1,solid biomass,3305202.9614
Generator,forest residues,FR0 2,solid biomass,6396212.44228
Generator,forest residues,FR0 3,solid biomass,1395187.92122
Generator,forest residues,FR0 4,solid biomass,3371675.33737
Generator,forest residues,FR5 0,solid biomass,76215.5686
Generator,forest residues,GB2 0,solid biomass,3220691.09994
Generator,forest residues,GB2 1,solid biomass,1107158.9656
Generator,forest residues,GB3 0,solid biomass,159999.36411
Generator,forest residues,GR0 0,solid biomass,785774.03809
Generator,forest residues,HR0 0,solid biomass,1496531.51953
Generator,forest residues,HU0 0,solid biomass,4278569.95619
Generator,forest residues,IE3 0,solid biomass,1236917.41587
Generator,forest residues,IT0 0,solid biomass,3650868.72243
Generator,forest residues,IT0 1,solid biomass,7048475.63529
Generator,forest residues,IT4 0,solid biomass,146185.75466
Generator,forest residues,LT0 0,solid biomass,3118821.23026
Generator,forest residues,LU0 0,solid biomass,265789.63298
Generator,forest residues,LV0 0,solid biomass,5917811.15622
Generator,forest residues,ME0 0,solid biomass,91105.15337
Generator,forest residues,MK0 0,solid biomass,197549.99589
Generator,forest residues,NL0 0,solid biomass,506547.3619
Generator,forest residues,NO1 0,solid biomass,4067982.55753
Generator,forest residues,PL0 0,solid biomass,17419670.57457
Generator,forest residues,PT0 0,solid biomass,4825295.36563
Generator,forest residues,RO0 0,solid biomass,13994881.89238
Generator,forest residues,RS0 0,solid biomass,562374.46485
Generator,forest residues,SE1 0,solid biomass,28168872.19073
Generator,forest residues,SI0 0,solid biomass,3574396.1358
Generator,forest residues,SK0 0,solid biomass,4015049.37895
Generator,forest residues,XK0 0,solid biomass,57002.17189
Generator,gas,AT0 0,gas,15644120.32643
Generator,gas,BE0 0,gas,122460751.30227
Generator,gas,BG0 0,gas,53963672.10881
Generator,gas,DE0 0,gas,81247497.72631
Generator,gas,DE0 2,gas,209422840.99793
Generator,gas,DE0 5,gas,82343424.1418
Generator,gas,DK0 0,gas,62367114.72611
Generator,gas,ES0 0,gas,264965435.22808
Generator,gas,FI1 0,gas,49782640.9608
Generator,gas,FR0 0,gas,170429928.71133
Generator,gas,FR0 1,gas,110613526.77191
Generator,gas,FR0 3,gas,36980382.86721
Generator,gas,GB2 0,gas,149799121.08871
Generator,gas,GB2 1,gas,256804709.79235
Generator,gas,GR0 0,gas,65642555.87258
Generator,gas,HU0 0,gas,94814324.54749
Generator,gas,IE3 0,gas,18779223.24474
Generator,gas,IT0 0,gas,229361783.2825
Generator,gas,IT0 1,gas,264876424.35165
Generator,gas,LT0 0,gas,8423421.39161
Generator,gas,NL0 0,gas,199644077.16178
Generator,gas,NO1 0,gas,125594125.63906
Generator,gas,PL0 0,gas,200403625.73016
Generator,gas,PT0 0,gas,22487079.55734
Generator,gas,RO0 0,gas,52017835.37048
Generator,gas,SE1 0,gas,8642048.91249
Generator,gas,SK0 0,gas,42488309.01293
Generator,industry wood,AL0 0,solid biomass,495433.5948
Generator,industry wood,AT0 0,solid biomass,9944957.27735
Generator,industry wood,BA0 0,solid biomass,1680033.05593
Generator,industry wood,BE0 0,solid biomass,1493662.72974
Generator,industry wood,BG0 0,solid biomass,2519864.12671
Generator,industry wood,CH0 0,solid biomass,9691541.86707
Generator,industry wood,CZ0 0,solid biomass,6562103.62085
Generator,industry wood,DE0 0,solid biomass,4730402.69006
Generator,industry wood,DE0 1,solid biomass,3698856.64229
Generator,industry wood,DE0 2,solid biomass,3694916.20188
Generator,industry wood,DE0 3,solid biomass,5189369.22207
Generator,industry wood,DE0 4,solid biomass,5112009.92457
Generator,industry wood,DE0 5,solid biomass,5078629.71305
Generator,industry wood,DK0 0,solid biomass,776717.86865
Generator,industry wood,DK1 0,solid biomass,250337.71607
Generator,industry wood,EE0 0,solid biomass,3604064.68709
Generator,industry wood,ES0 0,solid biomass,7089845.53765
Generator,industry wood,ES6 0,solid biomass,62172.14289
Generator,industry wood,FI1 0,solid biomass,15953439.87201
Generator,industry wood,FR0 0,solid biomass,5037257.79705
Generator,industry wood,FR0 1,solid biomass,6071765.28758
Generator,industry wood,FR0 2,solid biomass,9800428.22567
Generator,industry wood,FR0 3,solid biomass,2525698.39408
Generator,industry wood,FR0 4,solid biomass,5957131.76042
Generator,industry wood,FR5 0,solid biomass,145694.59422
Generator,industry wood,GB2 0,solid biomass,3478186.79148
Generator,industry wood,GB2 1,solid biomass,1111744.81834
Generator,industry wood,GB3 0,solid biomass,158228.90124
Generator,industry wood,GR0 0,solid biomass,1164983.40611
Generator,industry wood,HR0 0,solid biomass,2085214.68617
Generator,industry wood,HU0 0,solid biomass,3456948.5681
Generator,industry wood,IE3 0,solid biomass,1332304.18917
Generator,industry wood,IT0 0,solid biomass,3319061.65456
Generator,industry wood,IT0 1,solid biomass,6114302.22644
Generator,industry wood,IT4 0,solid biomass,135100.32622
Generator,industry wood,LT0 0,solid biomass,2769588.02483
Generator,industry wood,LU0 0,solid biomass,275171.95401
Generator,industry wood,LV0 0,solid biomass,5480829.70189
Generator,industry wood,ME0 0,solid biomass,227754.08625
Generator,industry wood,MK0 0,solid biomass,631762.38691
Generator,industry wood,NL0 0,solid biomass,453298.24326
Generator,industry wood,NO1 0,solid biomass,6133912.40431
Generator,industry wood,PL0 0,solid biomass,15586187.47265
Generator,industry wood,PT0 0,solid biomass,3424705.50812
Generator,industry wood,RO0 0,solid biomass,10157939.24773
Generator,industry wood,RS0 0,solid biomass,2028168.95126
Generator,industry wood,SE1 0,solid biomass,28455525.6042
Generator,industry wood,SI0 0,solid biomass,3120318.88468
Generator,industry wood,SK0 0,solid biomass,3153132.37482
Generator,industry wood,XK0 0,solid biomass,201946.48525
Generator,landscape care,AL0 0,solid biomass,74.0094
Generator,landscape care,AT0 0,solid biomass,424784.44656
Generator,landscape care,BA0 0,solid biomass,161.28997
Generator,landscape care,BE0 0,solid biomass,525077.00427
Generator,landscape care,BG0 0,solid biomass,463921.58914
Generator,landscape care,CH0 0,solid biomass,1683.35257
Generator,landscape care,CZ0 0,solid biomass,964214.56927
Generator,landscape care,DE0 0,solid biomass,312739.64022
Generator,landscape care,DE0 1,solid biomass,244469.05781
Generator,landscape care,DE0 2,solid biomass,244462.24762
Generator,landscape care,DE0 3,solid biomass,342542.83047
Generator,landscape care,DE0 4,solid biomass,337609.27069
Generator,landscape care,DE0 5,solid biomass,336036.12747
Generator,landscape care,DK0 0,solid biomass,201104.0368
Generator,landscape care,DK1 0,solid biomass,66023.16616
Generator,landscape care,EE0 0,solid biomass,198736.31871
Generator,landscape care,ES0 0,solid biomass,2307129.38712
Generator,landscape care,ES6 0,solid biomass,18133.85265
Generator,landscape care,FI1 0,solid biomass,780631.75839
Generator,landscape care,FR0 0,solid biomass,794689.78408
Generator,landscape care,FR0 1,solid biomass,957878.44003
Generator,landscape care,FR0 2,solid biomass,1550036.23169
Generator,landscape care,FR0 3,solid biomass,398877.10222
Generator,landscape care,FR0 4,solid biomass,941869.19228
Generator,landscape care,FR5 0,solid biomass,23761.88894
Generator,landscape care,GB2 0,solid biomass,938345.80337
Generator,landscape care,GB2 1,solid biomass,304765.0204
Generator,landscape care,GB3 0,solid biomass,42147.43185
Generator,landscape care,GR0 0,solid biomass,536467.23936
Generator,landscape care,HR0 0,solid biomass,176725.23266
Generator,landscape care,HU0 0,solid biomass,527646.27429
Generator,landscape care,IE3 0,solid biomass,397316.83221
Generator,landscape care,IT0 0,solid biomass,431517.19721
Generator,landscape care,IT0 1,solid biomass,796482.40792
Generator,landscape care,IT4 0,solid biomass,17819.75292
Generator,landscape care,LT0 0,solid biomass,332875.3697
Generator,landscape care,LU0 0,solid biomass,11114.99391
Generator,landscape care,LV0 0,solid biomass,303399.06187
Generator,landscape care,ME0 0,solid biomass,0.34562
Generator,landscape care,MK0 0,solid biomass,88.98851
Generator,landscape care,NL0 0,solid biomass,236861.66221
Generator,landscape care,NO1 0,solid biomass,219.24317
Generator,landscape care,PL0 0,solid biomass,1824091.3421
Generator,landscape care,PT0 0,solid biomass,509085.59854
Generator,landscape care,RO0 0,solid biomass,1914771.55471
Generator,landscape care,RS0 0,solid biomass,691.86021
Generator,landscape care,SE1 0,solid biomass,2590941.19487
Generator,landscape care,SI0 0,solid biomass,64008.66912
Generator,landscape care,SK0 0,solid biomass,274177.33819
Generator,lignite,EU,lignite,82154.2355
Generator,manure and slurry,AL0 0,biogas,40.77001
Generator,manure and slurry,AT0 0,biogas,40.56636
Generator,manure and slurry,BA0 0,biogas,36.7357
Generator,manure and slurry,BE0 0,biogas,54.37913
Generator,manure and slurry,BG0 0,biogas,40.65169
Generator,manure and slurry,CH0 0,biogas,49.43704
Generator,manure and slurry,CZ0 0,biogas,61.46329
Generator,manure and slurry,DE0 0,biogas,76.95229
Generator,manure and slurry,DE0 1,biogas,48.16272
Generator,manure and slurry,DE0 2,biogas,57.40513
Generator,manure and slurry,DE0 3,biogas,48.39656
Generator,manure and slurry,DE0 4,biogas,44.53488
Generator,manure and slurry,DE0 5,biogas,46.80707
Generator,manure and slurry,DK0 0,biogas,53.56662
Generator,manure and slurry,DK1 0,biogas,44.56965
Generator,manure and slurry,EE0 0,biogas,41.02959
Generator,manure and slurry,ES0 0,biogas,75.20173
Generator,manure and slurry,ES6 0,biogas,37.14948
Generator,manure and slurry,FI1 0,biogas,41.86372
Generator,manure and slurry,FR0 0,biogas,81.01347
Generator,manure and slurry,FR0 1,biogas,68.65657
Generator,manure and slurry,FR0 2,biogas,67.7694
Generator,manure and slurry,FR0 3,biogas,16.42645
Generator,manure and slurry,FR0 4,biogas,66.46959
Generator,manure and slurry,FR5 0,biogas,37.78901
Generator,manure and slurry,GB2 0,biogas,66.95073
Generator,manure and slurry,GB2 1,biogas,65.25646
Generator,manure and slurry,GB3 0,biogas,49.59721
Generator,manure and slurry,GR0 0,biogas,43.36346
Generator,manure and slurry,HR0 0,biogas,43.68842
Generator,manure and slurry,HU0 0,biogas,60.65187
Generator,manure and slurry,IE3 0,biogas,45.41089
Generator,manure and slurry,IT0 0,biogas,47.92501
Generator,manure and slurry,IT0 1,biogas,72.72262
Generator,manure and slurry,IT4 0,biogas,42.66743
Generator,manure and slurry,LT0 0,biogas,42.65078
Generator,manure and slurry,LU0 0,biogas,38.37428
Generator,manure and slurry,LV0 0,biogas,44.10977
Generator,manure and slurry,ME0 0,biogas,41.36773
Generator,manure and slurry,MK0 0,biogas,36.58271
Generator,manure and slurry,NL0 0,biogas,72.97274
Generator,manure and slurry,NO1 0,biogas,60.37294
Generator,manure and slurry,PL0 0,biogas,77.92701
Generator,manure and slurry,PT0 0,biogas,48.97188
Generator,manure and slurry,RO0 0,biogas,48.7575
Generator,manure and slurry,RS0 0,biogas,47.72772
Generator,manure and slurry,SE1 0,biogas,51.16488
Generator,manure and slurry,SI0 0,biogas,39.27959
Generator,manure and slurry,SK0 0,biogas,42.68504
Generator,manure and slurry,XK0 0,biogas,42.76635
Generator,municipal solid waste,AL0 0,municipal solid waste,125794.80613
Generator,municipal solid waste,AT0 0,municipal solid waste,708641.17454
Generator,municipal solid waste,BA0 0,municipal solid waste,59.11658
Generator,municipal solid waste,BE0 0,municipal solid waste,3175801.15152
Generator,municipal solid waste,BG0 0,municipal solid waste,266825.42109
Generator,municipal solid waste,CH0 0,municipal solid waste,6664155.53542
Generator,municipal solid waste,CZ0 0,municipal solid waste,282148.59157
Generator,municipal solid waste,DE0 0,municipal solid waste,1740244.51687
Generator,municipal solid waste,DE0 1,municipal solid waste,962190.58482
Generator,municipal solid waste,DE0 2,municipal solid waste,2610732.89076
Generator,municipal solid waste,DE0 3,municipal solid waste,1222957.68897
Generator,municipal solid waste,DE0 4,municipal solid waste,2298409.853
Generator,municipal solid waste,DE0 5,municipal solid waste,1630310.63593
Generator,municipal solid waste,DK0 0,municipal solid waste,1098534.77379
Generator,municipal solid waste,DK1 0,municipal solid waste,913925.32901
Generator,municipal solid waste,EE0 0,municipal solid waste,241287.07024
Generator,municipal solid waste,ES0 0,municipal solid waste,2508772.416
Generator,municipal solid waste,ES6 0,municipal solid waste,62721.89604
Generator,municipal solid waste,FI1 0,municipal solid waste,1057067.32421
Generator,municipal solid waste,FR0 0,municipal solid waste,2674072.27051
Generator,municipal solid waste,FR0 1,municipal solid waste,1607768.82139
Generator,municipal solid waste,FR0 2,municipal solid waste,1099648.86486
Generator,municipal solid waste,FR0 3,municipal solid waste,1122031.68361
Generator,municipal solid waste,FR0 4,municipal solid waste,770702.07204
Generator,municipal solid waste,FR5 0,municipal solid waste,36658.36555
Generator,municipal solid waste,GB2 0,municipal solid waste,545470.99906
Generator,municipal solid waste,GB2 1,municipal solid waste,714297.67464
Generator,municipal solid waste,GB3 0,municipal solid waste,42824.50475
Generator,municipal solid waste,GR0 0,municipal solid waste,217416.72178
Generator,municipal solid waste,HR0 0,municipal solid waste,7752.75211
Generator,municipal solid waste,HU0 0,municipal solid waste,827075.94507
Generator,municipal solid waste,IE3 0,municipal solid waste,155399.66787
Generator,municipal solid waste,IT0 0,municipal solid waste,1362005.51562
Generator,municipal solid waste,IT0 1,municipal solid waste,1505532.31375
Generator,municipal solid waste,IT4 0,municipal solid waste,79750.57014
Generator,municipal solid waste,LT0 0,municipal solid waste,113092.92082
Generator,municipal solid waste,LU0 0,municipal solid waste,11166.6111
Generator,municipal solid waste,LV0 0,municipal solid waste,63870.50119
Generator,municipal solid waste,ME0 0,municipal solid waste,54.95546
Generator,municipal solid waste,MK0 0,municipal solid waste,63583.351
