carrier,0
electricity distribution grid,-1999137.89676593
AC,6.334896548963676
DC,18.380384542604187
Solar,37.05462540427618
solar-hsat,37.20031551394877
Pumped Hydro Storage,44.012702662131915
Onshore Wind,45.73478893765666
Offshore Wind (AC),48.3161286929946
Offshore Wind (DC),49.71694359151637
urban central solid biomass CHP CC,52.484894912103094
Offshore Wind (Floating),53.036919448476056
nuclear,55.767099691892035
Run of River,56.60616450993301
Reservoir & Dam,59.499481043991864
OCGT methanol,61.15132712857635
waste CHP,62.39521573231582
oil,62.559169938306226
urban central solid biomass CHP,63.89922533899248
battery discharger,75.29294228114627
Combined-Cycle Gas,78.98852531356812
urban central gas CHP,104.30788999990067
coal,125.94970197204749
lignite,134.1446291242868
Open-Cycle Gas,136.35568742555725
