carrier,0
electricity distribution grid,-2915086.69307361
AC,4.281066651905865
DC,11.406163248737148
Pumped Hydro Storage,31.2150732233165
Solar,35.22179944154749
solar-hsat,35.87905598045587
Onshore Wind,41.527345248817895
Offshore Wind (AC),43.50624696016639
Offshore Wind (Floating),46.784725364220435
Offshore Wind (DC),47.28328072473682
Run of River,48.49415737746621
urban central solid biomass CHP CC,49.29330550063616
battery discharger,49.54316117396294
nuclear,49.77986816585353
waste CHP,52.1512806338677
Reservoir & Dam,52.793525276992334
urban central solid biomass CHP,55.13085621187052
OCGT methanol,56.817618186515105
oil,57.50985545335085
Combined-Cycle Gas,58.5440585520545
urban central gas CHP,68.01970675987604
Open-Cycle Gas,120.76554124895753
coal,131.25723233362183
lignite,164.01777479621495
