carrier,0
electricity distribution grid,-1154745.78101785
AC,10.680109557556607
DC,28.884570721636894
solar-hsat,37.87957924261213
Solar,42.86515459765816
Onshore Wind,48.923481692655706
Offshore Wind (AC),52.46949471714639
urban central solid biomass CHP CC,53.07020205780526
Offshore Wind (DC),53.212804064701245
Pumped Hydro Storage,57.42401118149032
nuclear,62.06596559453264
Offshore Wind (Floating),62.12278960104238
Run of River,64.15157998011394
OCGT methanol,73.65897858319605
Reservoir & Dam,76.29686026054956
waste CHP,82.49289673185959
battery discharger,87.242145546332
oil,89.82228167399198
urban central solid biomass CHP,90.64603059598544
urban central gas CHP,117.0691489361702
coal,129.6616042392427
Combined-Cycle Gas,136.31559450476465
lignite,137.8350924193097
Open-Cycle Gas,249.07148181687668
